id,name,char_race_id,npc_grade_id,npc_kind_id,level,npc_template_id,equip_bodies_id,equip_cloths_id,equip_weapons_id,model_id,faction_id,skill_trainer,ai_file_id,merchant,npc_nickname_id,auctioneer,show_name_tag,visible_to_creator_only,no_exp,pet_item_id,base_skill_id,track_friendship,priest,comment1,npc_tendency_id,blacksmith,teleporter,opacity,ability_changer,scale,comment2,comment3,sight_range_scale,sight_fov_scale,milestone_id,attack_start_range_scale,aggression,exp_multiplier,exp_adder,stabler,accept_aggro_link,recruiting_battle_field_id,return_distance,npc_ai_param_id,non_pushable_by_actor,banker,aggro_link_special_rule_id,aggro_link_help_dist,aggro_link_sight_check,expedition,honor_point,trader,aggro_link_special_guard,aggro_link_special_ignore_npc_attacker,comment_wear,absolute_return_distance,repairman,activate_ai_always,so_state,specialty,sound_pack_id,specialty_coin_id,use_range_mod,npc_posture_set_id,mate_equip_slot_pack_id,mate_kind_id,engage_combat_give_quest_id,total_custom_id,no_apply_total_custom,base_skill_strafe,base_skill_delay,npc_interaction_set_id,use_abuser_list,return_when_enter_housing_area,look_converter,use_ddcms_mount_skill,crowd_effect
1882,촌장 제프리,1,2,1,35,9,,1238,130,10,101,f,15,f,0,f,t,f,t,,2,f,f,릴리엇 구릉지/바람그늘마을,1,f,f,1.0,f,1.0,릴리엇 구릉지,바람그늘마을,1.0,1.0,1,1.0,f,1.0,0,f,t,0,50.0,2108,t,f,0,6.0,f,f,0,f,f,f,노인,200.0,f,f,,f,,,t,13,,,,360,f,t,0.0,,t,f,f,f,t
1883,세올리제,1,2,1,50,9,,385,130,10,101,f,15,f,18,f,t,f,t,,2,f,f,릴리엇 구릉지/바람그늘마을/전투기술교관,1,f,f,1.0,t,1.0,릴리엇 구릉지,바람그늘마을,1.0,1.0,1,1.0,f,1.0,0,f,t,0,50.0,0,t,f,0,6.0,f,f,0,f,f,f,,200.0,f,f,,f,162,0,t,99,,,0,,f,t,0.0,,t,f,f,f,t
1884,세라하,1,2,1,20,9,,1273,51,16,103,f,15,f,0,f,t,f,t,,2,f,f,릴리엇 구릉지/바람그늘마을,1,f,f,1.0,f,1.0,릴리엇 구릉지,바람그늘마을,1.0,1.0,1,1.0,f,1.0,0,f,t,0,50.0,0,t,f,0,6.0,f,f,0,f,f,f,,200.0,f,f,,f,,,t,4,,,,,f,t,0.0,,t,f,f,f,t
1885,바르웬,4,2,1,30,9,,1273,271,17,103,f,15,f,0,f,t,f,t,,2,f,f,릴리엇 구릉지/바람그늘마을,1,f,f,1.0,f,1.0,릴리엇 구릉지,바람그늘마을,1.0,1.0,1,1.0,f,1.0,0,f,t,0,50.0,0,t,f,0,6.0,f,f,0,f,f,f,,200.0,f,f,,f,,,t,5,,,,540,f,t,0.0,,t,f,f,f,t
1886,여관주인 멜트인,0,2,1,30,9,,1060,130,10,101,f,15,f,0,f,t,f,t,,2,f,f,릴리엇 구릉지,1,f,f,1.0,f,1.0,릴리엇 구릉지,바람그늘마을,1.0,1.0,,1.0,f,1.0,0,f,t,0,50.0,0,t,f,0,6.0,f,f,0,f,f,f,,200.0,f,f,,f,,,t,150,,,,,f,t,0.0,,t,f,f,f,t
1887,대상 자야,1,2,1,20,9,,1236,130,10,101,f,15,f,0,f,t,f,t,,2,f,f,릴리엇 구릉지/바람그늘마을,1,f,f,1.0,f,1.0,릴리엇 구릉지,자야의 상단,1.0,1.0,1,1.0,f,1.0,0,f,t,0,50.0,0,t,f,0,6.0,f,f,0,f,f,f,노인,200.0,f,f,,f,,,t,13,,,,418,f,t,0.0,,t,f,f,f,t
1888,시에라,1,2,1,35,9,,1223,130,10,101,f,15,t,1,f,t,f,t,,2,f,f,무기상인,1,t,f,1.0,f,1.0,릴리엇 구릉지,바위언덕마을,1.0,1.0,,1.0,f,1.0,0,f,t,0,50.0,2109,t,f,0,6.0,f,f,0,f,f,f,,200.0,f,f,,f,143,0,t,3,,,0,,f,t,0.0,,t,f,f,f,t
1889,모리,1,2,1,30,9,,1229,130,11,101,f,15,t,7,f,t,f,t,,2,f,f,릴리엇 구릉지/바람그늘마을/음식상인,1,f,f,1.0,f,1.0,릴리엇 구릉지,바람그늘마을,1.0,1.0,,1.0,f,1.0,0,f,t,0,50.0,2110,t,f,0,6.0,f,f,0,f,f,f,,200.0,f,f,,f,149,0,t,41,,,0,,f,t,0.0,,t,f,f,f,t
1890,헤이만,1,2,1,45,9,,1208,130,10,101,f,15,t,17,f,t,f,t,,2,f,f,마구간지기,1,f,f,1.0,f,1.0,릴리엇 구릉지,바람그늘마을,1.0,1.0,1,1.0,f,1.0,0,t,t,0,50.0,0,t,f,0,6.0,f,f,0,f,f,f,,200.0,f,f,,f,160,,t,7,,,0,,f,t,0.0,,t,f,f,f,t
1891,상단 경비병 호프만,1,2,1,35,9,,1200,130,10,101,f,15,f,0,f,t,f,t,,2,f,f,민병,1,f,f,1.0,f,1.0,릴리엇 구릉지,자야의 상단,1.0,1.0,1,1.0,f,1.0,0,f,t,0,50.0,0,t,f,0,6.0,f,f,0,f,f,f,,200.0,f,f,,f,,,t,165,,,,,f,t,0.0,,t,f,f,f,t
1892,케이프,1,2,1,35,9,,493,130,10,101,f,15,t,14,f,t,f,t,,2,f,f,릴리엇 구릉지/바람그늘마을/의상상인,1,t,f,1.0,f,1.0,릴리엇 구릉지,바람그늘 마을,1.0,1.0,,1.0,f,1.0,0,f,t,0,50.0,2111,t,f,0,6.0,f,f,0,f,f,f,,200.0,f,f,,f,,0,t,26,,,0,,f,t,0.0,,t,f,f,f,t
1893,헤로이스,1,2,1,35,9,,1224,130,10,101,f,15,t,2,f,t,f,t,,2,f,f,갑옷 상인,1,t,f,1.0,f,1.0,릴리엇 구릉지,바람그늘마을,1.0,1.0,,1.0,f,1.0,0,f,t,0,50.0,0,t,f,0,6.0,f,f,0,f,f,f,,200.0,f,f,,f,147,0,t,24,,,0,,f,t,0.0,,t,f,f,f,t
1894,다후타 교단 광전사,0,1,1,14,9,,269,40,16,115,f,13,f,0,f,t,f,f,,2,f,f,릴리엇 구릉지,2,f,f,1.0,f,1.0,릴리엇 구릉지,갈라진 대지,0.7,1.0,1,0.7,t,1.0,0,f,t,0,50.0,0,f,f,0,6.0,f,f,0,f,f,f,,200.0,f,f,,f,,,t,0,,,,,f,t,0.0,,t,f,f,f,t
1895,다후타 교단 고위 사제,0,1,1,15,9,,207,30,17,115,f,13,f,0,f,t,f,f,,2,f,f,릴리엇 구릉지,2,f,f,1.0,f,1.0,릴리엇 구릉지,갈라진 대지,1.0,1.0,1,0.7,t,1.0,0,f,t,0,50.0,0,f,f,0,6.0,f,f,0,f,f,f,,200.0,f,f,,f,,,t,0,,,,,f,t,0.0,,t,f,f,f,t
1896,다후타의 종 블론,0,7,3,15,9,,391,130,310,115,f,15,f,0,f,t,f,f,,2,f,f,릴리엇 구릉지,8,f,f,1.0,f,1.7,릴리엇 구릉지,갈라진 대지,1.0,1.0,1,1.0,t,1.0,0,f,t,0,50.0,0,f,f,0,6.0,f,f,0,f,f,f,,200.0,f,f,,f,,,t,0,,,,,f,t,0.0,,t,f,f,f,t
1897,피 묻은 손 암살자,0,1,1,15,9,,15,130,10,115,f,13,f,0,f,t,f,f,,2,f,f,릴리엇 구릉지,2,f,f,1.0,f,1.0,릴리엇 구릉지,트록스크 산 / 서 론반 광산,1.0,1.0,1,1.0,t,1.0,0,f,t,0,50.0,0,f,f,0,6.0,f,f,0,f,f,f,,200.0,f,f,,f,,,t,0,,,,,f,t,0.0,,t,f,f,f,t
1898,푸치라라,1,1,1,45,9,,,,1365,101,f,15,f,22,f,t,f,t,,2,f,f,역마차 관리인,1,f,f,1.0,f,1.0,릴리엇 구릉지,바람그늘 마을,1.0,1.0,,1.0,f,1.0,0,f,t,0,50.0,0,t,f,0,6.0,f,f,0,f,f,f,,200.0,f,f,,f,,,t,0,,,,,f,t,0.0,,t,f,f,f,t
1899,레지날,1,1,1,35,9,,1227,130,11,101,f,15,t,8,f,t,f,t,,2,f,f,릴리엇 구릉지/바위언덕 마을/약품 상인,1,f,f,1.0,f,1.0,릴리엇 구릉지,바위 언덕마을,1.0,1.0,1,1.0,f,1.0,0,f,t,0,50.0,0,t,f,0,6.0,f,f,0,f,f,f,,200.0,f,f,,f,150,0,t,20,,,0,,f,t,0.0,,t,f,f,f,t
1900,동굴 거미,0,1,2,13,9,,,130,613,115,f,13,f,0,f,t,f,f,,2,f,f,릴리엇 구릉지,2,f,f,1.0,f,1.0,릴리엇 구릉지,론반공작성 지하,0.7,1.0,1,0.4,t,1.0,0,f,t,0,50.0,0,f,f,0,6.0,f,f,0,f,f,f,,200.0,f,f,,f,,,t,0,,,0,,f,t,0.0,,t,f,f,f,t
1901,피 묻은 손 단원,1,1,1,14,9,,22,130,10,115,f,15,f,0,f,t,f,f,,2,f,f,릴리엇 구릉지,2,f,f,1.0,f,1.0,릴리엇 구릉지,론반공작 성 지하,1.0,1.0,,1.0,t,1.0,0,f,t,0,50.0,0,f,f,0,6.0,f,f,0,f,f,f,,200.0,f,f,,f,,,t,0,,,,,f,t,0.0,,t,f,f,f,t
1902,바다 여신의 추종자,1,1,1,14,9,,1241,130,16,115,f,15,f,0,f,t,f,f,,2,f,f,릴리엇 구릉지,2,f,f,1.0,f,1.0,릴리엇 구릉지,론반공작 성 지하1,1.0,1.0,,1.0,t,1.0,0,f,t,0,50.0,0,f,f,0,6.0,f,f,0,f,f,f,,200.0,f,f,,f,,0,t,0,,,0,,f,t,0.0,,t,f,f,f,t
1903,채굴 감독,0,1,1,14,9,,73,25,10,115,f,13,f,0,f,t,f,f,,2,f,f,장교,2,f,f,1.0,f,1.0,릴리엇 구릉지,트록스크 산,0.7,1.0,1,0.4,t,1.0,0,f,t,0,50.0,0,f,f,0,6.0,f,f,0,f,f,f,,200.0,f,f,,f,,,t,0,,,,,f,t,0.0,,t,f,f,f,t
1904,아로라라,4,2,1,50,9,,,,782,103,f,15,f,25,f,t,f,t,,2,f,f,열기구 관리인,1,f,f,1.0,f,1.0,그위오니드 숲,기억의 터,1.0,1.0,1,1.0,f,1.0,0,f,t,0,50.0,0,t,f,0,6.0,f,f,0,f,f,f,,200.0,f,f,,f,,,t,8,,,,,f,t,0.0,,t,f,f,f,t
1905,잊혀진 주민,0,1,3,12,9,,436,130,224,115,f,13,f,0,f,t,f,f,,2,f,f,릴리엇 구릉지,2,f,f,1.0,f,1.0,릴리엇 구릉지,무너진 폐허,1.0,1.0,1,1.0,f,1.0,0,f,t,0,50.0,0,f,f,0,6.0,f,f,0,f,f,f,유령,200.0,f,f,,f,,0,t,0,,,0,,f,t,0.0,,t,f,f,f,t
1906,폐허 굶주린 늑대,0,1,2,12,9,,,130,319,115,f,13,f,0,f,t,f,f,,2,f,f,릴리엇 구릉지/무너진폐허/낮에출현,2,f,f,1.0,f,1.0,릴리엇 구릉지,무너진폐허,0.7,1.0,1,0.6,t,1.0,0,f,t,0,50.0,0,f,f,0,6.0,f,f,0,f,f,f,,200.0,f,f,,f,,0,t,0,,,0,,f,t,0.0,,t,f,f,f,t
1907,엘리너,1,1,1,30,9,,1241,130,11,101,f,15,f,0,f,t,f,t,,2,f,f,릴리엇 구릉지/광산마을주민,1,f,f,1.0,f,1.0,릴리엇 구릉지,무너진폐허,1.0,1.0,1,1.0,f,1.0,0,f,t,0,50.0,0,t,f,0,6.0,f,f,0,f,f,f,,200.0,f,f,,f,,,t,93,,,,423,f,t,0.0,,t,f,f,f,t
1908,메리엔,1,1,1,30,9,,59,130,11,101,f,15,f,0,f,t,f,t,,2,f,f,릴리엇 구릉지/무너진폐허/광산마을주민,1,f,f,1.0,f,1.0,릴리엇 구릉지,가리여울마을,1.0,1.0,1,1.0,f,1.0,0,f,t,0,50.0,0,t,f,0,6.0,f,f,0,f,f,f,,200.0,f,f,,f,,,t,92,,,,463,f,t,0.0,,t,f,f,f,t
1909,마가렛,1,1,1,30,9,,1240,130,11,101,f,15,f,0,f,t,f,t,,2,f,f,릴리엇 구릉지/무너진폐허/,1,f,f,1.0,f,1.0,릴리엇 구릉지,가리여울마을,1.0,1.0,1,1.0,f,1.0,0,f,t,0,50.0,0,t,f,0,6.0,f,f,0,f,f,f,,200.0,f,f,,f,,,t,4,,,,694,f,t,0.0,,t,f,f,f,t
1910,촌장 기드,1,1,1,35,9,,1238,130,10,101,f,15,f,0,f,t,f,t,,2,f,f,릴리엇 구릉지/무너진폐허/가리여울 마을,1,f,f,1.0,f,0.95,릴리엇 구릉지,무너진 폐허/가리여울 마을,1.0,1.0,,1.0,f,1.0,0,f,t,0,50.0,0,t,f,0,6.0,f,f,0,f,f,f,노인,200.0,f,f,,f,,,t,36,,,,728,f,t,0.0,,t,f,f,f,t
1911,엘리,1,1,1,20,9,,1240,130,11,101,f,15,f,0,f,t,f,t,,2,f,f,릴리엇 구릉지/무너진폐허/광산마을주민,1,f,f,1.0,f,1.0,릴리엇 구릉지,무너진폐허/가리여울 마을,1.0,1.0,1,1.0,f,1.0,0,f,t,0,50.0,0,t,f,0,6.0,f,f,0,f,f,f,,200.0,f,f,,f,,,t,5,,,,423,f,t,0.0,,t,f,f,f,t
1912,심마니 잭,1,1,1,20,9,,1207,130,10,101,f,15,f,0,f,t,f,t,,2,f,f,릴리엇 구릉지/무너진폐허/,1,f,f,1.0,f,1.0,릴리엇 구릉지,무너진폐허/가리여울 마을,1.0,1.0,1,1.0,f,1.0,0,f,t,0,50.0,0,t,f,0,6.0,f,f,0,f,f,f,노인,200.0,f,f,,f,,,t,218,,,,733,f,t,0.0,,t,f,f,f,t
1913,사냥꾼 콘스탄트,1,1,1,20,9,,1218,42,10,101,f,15,f,0,f,t,f,t,,2,f,f,릴리엇 구릉지/무너진폐허/광산마을,1,f,f,1.0,f,1.0,릴리엇 구릉지,무너진폐허/가리여울 마을,1.0,1.0,1,1.0,f,1.0,0,f,t,0,50.0,0,t,f,0,6.0,f,f,0,f,f,f,,200.0,f,f,,f,,,t,92,,,,,f,t,0.0,,t,f,f,f,t
1914,사냥꾼 제페토,1,1,1,20,9,,1217,218,10,101,f,15,f,0,f,t,f,t,,2,f,f,릴리엇 구릉지/무너진폐허/,1,f,f,1.0,f,1.0,릴리엇 구릉지,무너진폐허/가리여울 마을,1.0,1.0,1,1.0,f,1.0,0,f,t,0,50.0,0,t,f,0,6.0,f,f,0,f,f,f,노인,200.0,f,f,,f,,,t,93,,,,360,f,t,0.0,,t,f,f,f,t
1915,코볼트 전사,0,1,1,12,9,,,130,461,115,f,13,f,0,f,t,f,f,,2,f,f,릴리엇 구릉지/무너진폐허,2,f,f,1.0,f,1.0,릴리엇 구릉지,무너진폐허/릴리엇갈림길,1.0,1.0,1,1.0,t,1.0,0,f,t,0,50.0,0,f,f,0,6.0,f,f,0,f,f,f,,200.0,f,f,,f,,0,t,0,,,0,,f,t,0.0,,t,f,f,f,t
1916,베어 산채의 사냥꾼,0,1,1,13,9,,72,135,10,115,f,22,f,0,f,t,f,f,,10431,f,f,릴리엇 구릉지/무너진폐허/베어 산채 주변필드,2,f,f,1.0,f,1.0,릴리엇 구릉지,무너진 폐허,1.2,1.0,1,1.0,t,1.0,0,f,t,0,50.0,599,f,f,0,6.0,f,f,0,f,f,f,,200.0,f,f,,f,,,t,0,,,0,,f,t,0.0,,t,f,f,f,t
1917,릴리엇 산양,0,1,2,14,9,,,130,564,115,f,13,f,0,f,t,f,f,,2,f,f,릴리엇 구릉지/무너진폐허/베어산채,2,f,f,1.0,f,1.2,릴리엇 구릉지,무너진폐허,1.0,1.0,1,1.0,f,1.0,0,f,t,0,50.0,0,f,f,0,6.0,f,f,0,f,f,f,,200.0,f,f,,f,,0,t,0,,,0,,f,t,0.0,,t,f,f,f,t
1918,수수께끼의 마법사 벨루스,4,7,1,11,9,,1395,30,16,115,f,15,f,0,f,t,f,f,,15934,f,f,릴리엇 구릉지/무너진폐허/베어산채,8,f,f,1.0,f,1.1,릴리엇 구릉지,무너진 폐허,0.6,1.0,1,0.3,t,1.0,0,f,t,0,30.0,0,f,f,0,6.0,f,f,0,f,f,f,,200.0,f,f,,f,,,t,0,,,,,f,t,0.0,,t,f,f,f,t
1919,부두목 오즈마,1,7,1,11,9,,75,29,10,115,f,15,f,0,f,t,f,f,,2,f,f,릴리엇 구릉지/무너진폐허/베어산채,8,f,f,1.0,f,1.1,릴리엇 구릉지,무너진폐허,0.6,1.0,1,0.3,t,1.0,0,f,t,0,30.0,0,f,f,0,6.0,f,f,0,f,f,f,,200.0,f,f,,f,,,t,0,,,,,f,t,0.0,,t,f,f,f,t
1920,젤리,1,1,1,20,9,,1224,130,10,101,f,15,t,2,f,t,f,t,,2,f,f,갑옷 상인,1,t,f,1.0,f,1.0,릴리엇 구릉지,무너진폐허/가리여울 마을,1.0,1.0,1,1.0,f,1.0,0,f,t,0,50.0,0,t,f,0,6.0,f,f,0,f,f,f,,200.0,f,f,,f,147,0,t,24,,,0,,f,t,0.0,,t,f,f,f,t
1921,포비드네,1,1,1,35,9,,1231,130,11,101,f,15,t,12,f,t,f,t,,2,f,f,릴리엇 구릉지/바람그늘마을/재료 상인,1,f,f,1.0,f,1.0,릴리엇 구릉지,바람그늘마을,1.0,1.0,,1.0,f,1.0,0,f,t,0,50.0,2112,t,f,0,6.0,f,f,0,f,f,f,,200.0,f,f,,f,153,,t,127,,,,,f,t,0.0,,t,f,f,f,t
1922,무쇠엄니 부족 오우거,0,1,1,15,9,,,77,206,115,f,15,f,0,f,t,f,f,,2,f,f,릴리엇 구릉지/갈라진대지북부필드,2,f,f,1.0,f,1.0,릴리엇 구릉지,갈라진대지,1.0,1.0,1,1.0,t,1.0,0,f,t,0,50.0,0,f,f,0,6.0,f,f,0,f,f,f,,200.0,f,f,,f,,,t,0,,,,,f,t,0.0,,t,f,f,f,t
1923,미노타우르스 주술사,0,1,1,49,9,,,120,628,115,f,19,f,0,f,t,f,f,,2,f,f,,2,f,f,1.0,f,1.3,뼈의 땅,뼈 웅덩이,1.0,1.0,,1.0,t,1.0,0,f,t,0,50.0,2951,f,f,0,6.0,f,f,0,f,f,f,,80.0,f,f,,f,,,t,0,,,,,f,t,0.0,,t,f,f,f,t
1924,미노타우르스 우슈람,0,1,1,49,9,,,130,626,164,f,15,f,0,f,t,f,t,,2,f,f,,1,f,f,1.0,f,1.0,뼈의 땅,천둥소리 요새,1.0,1.0,,1.0,f,1.0,0,f,t,0,50.0,0,t,f,0,6.0,f,f,0,f,f,f,,200.0,f,f,,f,,,t,0,,,0,,f,t,0.0,,t,f,f,f,t
1925,미노타우르스 대현자 우르캄,0,1,1,49,9,,520,130,624,164,f,15,f,0,f,t,f,t,,2,f,f,,1,f,f,1.0,f,1.0,뼈의 땅,천둥소리 요새,1.0,1.0,,1.0,f,1.0,0,f,t,0,50.0,0,t,f,0,6.0,f,f,0,f,f,f,,200.0,f,f,,f,,,t,0,,,,,f,t,0.0,,t,f,f,f,t
1926,그로니안,4,1,1,48,9,,999,130,17,164,f,15,f,0,f,t,f,t,,2,f,f,,1,f,f,1.0,f,1.0,뼈의 땅,말라붙은 저수지,1.0,1.0,,1.0,f,1.0,0,f,t,0,50.0,0,t,f,0,6.0,f,f,0,f,f,f,,200.0,f,f,,f,,,t,5,,,,345,f,t,0.0,,t,f,f,f,t
1927,까미류온,4,1,1,48,9,,96,362,16,164,f,15,f,0,f,t,f,t,,2,f,f,,1,f,f,1.0,f,1.0,뼈의 땅,말라붙은 저수지,1.0,1.0,,1.0,f,1.0,0,f,t,0,50.0,0,t,f,0,6.0,f,f,0,f,f,f,,200.0,f,f,,f,,,t,97,,,,,f,t,0.0,,t,f,f,f,t
1928,델로나스,4,1,1,48,9,,974,263,16,164,f,15,f,0,f,t,f,t,,2,f,f,,1,f,f,1.0,f,1.0,뼈의 땅,말라붙은 저수지,1.0,1.0,,1.0,f,1.0,0,f,t,0,50.0,0,t,f,0,6.0,f,f,0,f,f,f,,200.0,f,f,,f,,,t,195,,,,,f,t,0.0,,t,f,f,f,t
1929,아나드엘,4,1,1,48,9,,1481,130,17,164,f,15,f,0,f,t,f,t,,2,f,f,,1,f,f,1.0,f,1.0,뼈의 땅,메마른 섬,1.0,1.0,,1.0,f,1.0,0,f,t,0,50.0,0,t,f,0,6.0,f,f,0,f,f,f,,200.0,f,f,,f,,,t,95,,,,655,f,t,0.0,,t,f,f,f,t
1930,케리온,4,1,1,48,9,,94,130,16,164,f,15,f,0,f,t,f,t,,2,f,f,,1,f,f,1.0,f,1.0,뼈의 땅,메마른 섬,1.0,1.0,,1.0,f,1.0,0,f,t,0,50.0,0,t,f,0,6.0,f,f,0,f,f,f,,200.0,f,f,,f,,,t,195,,,,,f,t,0.0,,t,f,f,f,t
1931,프라우스,4,1,1,48,9,,994,130,16,164,f,15,f,0,f,t,f,t,,2,f,f,,1,f,f,1.0,f,1.0,뼈의 땅,아이오나 마을,1.0,1.0,,1.0,f,1.0,0,f,t,0,50.0,0,t,f,0,6.0,f,f,0,f,f,f,,200.0,f,f,,f,,,t,13,,,,652,f,t,0.0,,t,f,f,f,t
1932,가우스,4,1,1,48,9,,951,130,16,164,f,15,f,0,f,t,f,t,,2,f,f,,1,f,f,1.0,f,1.0,뼈의 땅,아이오나 마을,1.0,1.0,,1.0,f,1.0,0,f,t,0,50.0,0,t,f,0,6.0,f,f,0,f,f,f,,200.0,f,f,,f,,,t,4,,,,,f,t,0.0,,t,f,f,f,t
1933,이오르,4,1,1,48,9,,998,130,16,164,f,15,f,0,f,t,f,t,,2,f,f,,1,f,f,1.0,f,1.0,뼈의 땅,아이오나 마을,1.0,1.0,,1.0,f,1.0,0,f,t,0,50.0,0,t,f,0,6.0,f,f,0,f,f,f,,200.0,f,f,,f,,,t,81,,,,,f,t,0.0,,t,f,f,f,t
1934,브루딘,4,1,1,48,9,,347,130,16,164,f,15,f,0,f,t,f,t,,2,f,f,,1,f,f,1.0,f,1.0,뼈의 땅,아이오나 마을,1.0,1.0,,1.0,f,1.0,0,f,t,0,50.0,0,t,f,0,6.0,f,f,0,f,f,f,,200.0,f,f,,f,,,t,155,,,,367,f,t,0.0,,t,f,f,f,t
1935,마테올,4,1,1,48,9,,999,130,16,164,f,15,f,0,f,t,f,t,,2,f,f,,1,f,f,1.0,f,1.0,뼈의 땅,아이오나 마을,1.0,1.0,,1.0,f,1.0,0,f,t,0,50.0,0,t,f,0,6.0,f,f,0,f,f,f,,200.0,f,f,,f,,,t,195,,,,,f,t,0.0,,t,f,f,f,t
1936,지온,4,1,1,48,9,,974,362,16,164,f,15,f,0,f,t,f,t,,2,f,f,,1,f,f,1.0,f,1.0,뼈의 땅,아이오나 마을,1.0,1.0,,1.0,f,1.0,0,f,t,0,50.0,0,t,f,0,6.0,f,f,0,f,f,f,,200.0,f,f,,f,,,t,5,,,,,f,t,0.0,,t,f,f,f,t
1937,사르딘,4,1,1,48,9,,94,130,16,164,f,15,f,0,f,t,f,t,,2,f,f,,1,f,f,1.0,f,1.0,뼈의 땅,아이오나 마을,1.0,1.0,,1.0,f,1.0,0,f,t,0,50.0,0,t,f,0,6.0,f,f,0,f,f,f,,200.0,f,f,,f,,,t,144,,,,517,f,t,0.0,,t,f,f,f,t
1938,델리온,4,1,1,48,9,,273,130,16,164,f,15,f,0,f,t,f,t,,2,f,f,,1,f,f,1.0,f,1.0,뼈의 땅,아이오나 마을,1.0,1.0,,1.0,f,1.0,0,f,t,0,50.0,0,t,f,0,6.0,f,f,0,f,f,f,,200.0,f,f,,f,,,t,16,,,,368,f,t,0.0,,t,f,f,f,t
1939,스미굴,4,1,1,48,9,,998,,16,114,f,15,f,0,f,t,f,t,,2,f,f,,1,f,f,1.0,f,1.0,뼈의 땅,아이오나 마을,1.0,1.0,,1.0,t,1.0,0,f,t,0,50.0,0,t,f,0,6.0,f,f,0,f,f,f,,200.0,f,f,,f,,,t,113,,,,654,f,t,0.0,,t,f,f,f,t
1940,고열에 시달리는 엘프,4,1,1,48,9,,997,130,16,164,f,15,f,0,f,t,f,t,,2,f,f,,1,f,f,1.0,f,1.0,뼈의 땅,아이오나 마을,1.0,1.0,,1.0,f,1.0,0,f,t,0,50.0,0,t,f,0,6.0,f,f,0,f,f,f,,200.0,f,f,,f,,,t,0,,,,,f,t,0.0,,t,f,f,f,t
1941,이프리온,4,1,1,49,9,,972,130,16,164,f,15,f,0,f,t,f,t,,2,f,f,,1,f,f,1.0,f,1.0,뼈의 땅,라바스 마을,1.0,1.0,,1.0,f,1.0,0,f,t,0,50.0,0,t,f,0,6.0,f,f,0,f,f,f,,200.0,f,f,,f,,,t,13,,,,650,f,t,0.0,,t,f,f,f,t
1942,네프림,4,1,1,49,9,,998,130,16,164,f,15,f,0,f,t,f,t,,2,f,f,,1,f,f,1.0,f,1.0,뼈의 땅,라바스 마을,1.0,1.0,,1.0,f,1.0,0,f,t,0,50.0,0,t,f,0,6.0,f,f,0,f,f,f,,200.0,f,f,,f,,,t,16,,,,,f,t,0.0,,t,f,f,f,t
1943,시엘,4,1,1,49,9,,975,130,16,164,f,15,f,0,f,t,f,t,,2,f,f,,1,f,f,1.0,f,1.0,뼈의 땅,라바스 마을,1.0,1.0,,1.0,f,1.0,0,f,t,0,50.0,0,t,f,0,6.0,f,f,0,f,f,f,,200.0,f,f,,f,,,t,155,,,,,f,t,0.0,,t,f,f,f,t
1944,아스파츠,4,1,1,49,9,,997,130,16,164,f,15,f,0,f,t,f,t,,2,f,f,,1,f,f,1.0,f,1.0,뼈의 땅,라바스 마을,1.0,1.0,,1.0,f,1.0,0,f,t,0,50.0,0,t,f,0,6.0,f,f,0,f,f,f,,200.0,f,f,,f,,,t,99,,,,518,f,t,0.0,,t,f,f,f,t
1945,갈색비늘 에키혼 전사,0,1,1,50,9,,,282,1228,164,f,15,f,0,f,t,f,f,,2,f,f,,1,f,f,1.0,f,1.0,뼈의 땅,웅덩이,1.0,1.0,,1.0,f,1.0,0,f,t,0,50.0,0,f,f,0,6.0,f,f,0,f,f,f,,200.0,f,f,,f,,,t,0,,,,,f,t,0.0,,t,f,f,f,t
1946,디프리트,4,1,1,49,9,,96,130,16,164,f,15,f,0,f,t,f,t,,2,f,f,,1,f,f,1.0,f,1.0,뼈의 땅,라바스 마을,1.0,1.0,,1.0,f,1.0,0,f,t,0,50.0,0,t,f,0,6.0,f,f,0,f,f,f,,200.0,f,f,,f,,,t,195,,,,,f,t,0.0,,t,f,f,f,t
1947,아이젠,4,1,1,49,9,,273,130,16,164,f,15,f,0,f,t,f,t,,2,f,f,,1,f,f,1.0,f,1.0,뼈의 땅,라바스 마을,1.0,1.0,,1.0,f,1.0,0,f,t,0,50.0,0,t,f,0,6.0,f,f,0,f,f,f,,200.0,f,f,,f,,,t,81,,,,,f,t,0.0,,t,f,f,f,t
1948,아데넬,4,1,1,49,9,,349,130,16,164,f,15,f,0,f,t,f,t,,2,f,f,,1,f,f,1.0,f,1.0,뼈의 땅,뼈 울타리 야영지,1.0,1.0,,1.0,f,1.0,0,f,t,0,50.0,0,t,f,0,6.0,f,f,0,f,f,f,,200.0,f,f,,f,,,t,3,,,,,f,t,0.0,,t,f,f,f,t
1949,메이딘,4,1,1,49,9,,347,263,17,164,f,15,f,0,f,t,f,t,,14670,f,f,,1,f,f,1.0,f,1.0,뼈의 땅,뼈 울타리 야영지,1.0,1.0,,1.0,f,1.0,0,f,t,0,50.0,0,t,f,0,6.0,f,f,0,f,f,f,,200.0,f,f,,f,,,t,16,,,,,f,t,0.0,,t,f,f,f,t
