id,special_effect_type_id,value1,value2,value3,value4
10381,37,42,0,20,1
10382,37,42,0,20,1
10383,35,328,4,0,0
10384,35,328,4,0,0
10385,37,42,0,20,1
10386,35,328,4,0,0
10387,37,42,0,20,1
10388,37,42,0,20,1
10389,37,42,0,20,1
10390,35,328,4,0,0
10391,37,42,0,20,1
10392,37,42,0,20,1
10393,37,42,0,20,1
10395,35,328,4,0,0
10396,37,42,0,20,1
10399,37,42,0,20,1
10403,35,328,4,0,0
10405,34,46,0,0,0
10406,34,98,1,0,0
10407,33,21230,0,0,0
10408,13,700,30,0,0
10409,33,21236,0,0,0
10410,13,200,30,0,0
10411,34,41,0,1,0
10412,34,46,0,0,0
10413,34,1,0,0,0
10414,33,21197,0,100,0
10415,33,21243,0,0,0
10416,33,21245,0,0,0
10417,34,41,0,0,0
10418,34,46,0,0,0
10419,34,2,0,0,0
10420,34,46,0,0,0
10421,34,41,0,0,0
10422,34,46,0,0,0
10423,34,40,0,0,0
10424,35,322,3,0,0
10425,37,322,200,0,1
10426,37,322,200,0,1
10427,37,322,200,0,1
10428,37,322,200,0,1
10429,37,322,200,0,1
10430,33,21248,0,0,0
10431,33,21249,0,0,0
10432,34,40,0,0,0
10433,38,349,0,5,0
10435,33,21251,0,0,0
10436,37,349,0,5,1
10438,34,41,0,1,0
10439,34,46,0,0,0
10440,34,39,0,0,0
10441,33,21261,0,0,0
10443,34,41,0,1,0
10444,35,406,1,0,0
10446,34,46,0,0,0
10447,34,40,0,0,0
10448,1,5372,1,1,0
10449,1,5372,2,4,0
10450,1,5372,4,7,0
10451,34,384,0,0,0
10452,38,102,0,4,0
10453,33,21282,0,0,0
10454,33,21283,0,0,0
10455,33,21284,0,0,0
10457,34,46,1,0,0
10458,40,5000,0,0,0
10459,61,0,0,0,0
10460,59,0,0,0,0
10461,67,4,0,0,0
10462,34,488,1,0,0
10463,38,359,5000,0,0
10464,34,46,1,0,0
10468,81,0,0,0,0
10469,82,1,1,11,0
10470,81,0,0,0,0
10472,34,46,0,0,0
10473,34,39,0,0,0
10474,37,86,1500,0,1
10475,35,559,4,0,0
10476,33,18986,0,0,0
10477,34,41,0,0,0
10478,34,46,0,0,0
10479,34,1,0,0,0
10480,35,358,3,0,0
10481,35,643,4,0,0
10482,35,643,4,0,0
10483,35,643,4,0,0
10489,40,0,0,0,0
10490,39,0,0,0,0
10491,52,0,0,0,0
10496,13,200,10,0,0
10497,34,39,0,0,0
10498,38,349,0,5,0
10500,33,21306,0,0,0
10501,37,349,0,5,1
10503,41,0,0,0,0
10504,34,39,0,0,0
10505,40,2000,0,0,0
10506,35,633,4,0,0
10507,37,105,0,20,1
10508,37,105,0,20,1
10509,37,105,0,20,1
10510,35,633,4,0,0
10511,82,1,1,11,0
10513,82,1,1,11,0
10515,35,1104,3,0,0
10516,34,260,0,0,0
10517,38,87,0,60,0
10518,35,749,4,0,0
10519,37,87,0,60,1
10520,35,749,4,0,0
10521,13,800,10,0,0
10522,34,41,0,1,0
10523,34,46,0,0,0
10524,34,40,0,0,0
10525,1,5372,1,1,0
10526,33,21316,0,0,0
10527,1,5372,2,4,0
10528,36,330,0,0,0
10529,34,171,0,0,0
10530,34,46,0,0,0
10531,34,130,0,0,0
10532,37,43,0,15,1
10533,37,43,0,15,1
10534,33,21322,0,0,0
10535,61,0,0,0,0
10536,59,0,0,0,0
10537,82,1,1,11,0
10538,82,1,2,11,0
10539,33,21200,0,100,0
10554,33,21327,100,0,0
10555,33,21328,100,0,0
10556,33,21329,100,0,0
10557,36,1452,0,0,0
10558,34,356,0,0,0
10561,67,5,0,0,0
10562,61,0,0,0,0
10563,59,0,0,0,0
10564,36,559,0,0,0
10565,34,429,0,0,0
10566,41,0,0,0,0
10567,35,230,4,0,0
10568,35,230,4,0,0
10569,34,46,0,0,0
10570,34,46,0,0,0
10577,82,1,1,11,0
10578,82,1,2,11,0
10579,24,504,0,0,0
10581,33,21360,0,0,0
10582,33,16177,0,100,0
10603,33,20976,0,100,0
10604,33,21364,0,0,0
10633,33,21317,0,100,0
10652,34,193,0,1,0
10653,34,46,0,0,0
10654,34,205,0,0,0
10655,82,2,1,11,0
10657,82,2,2,11,0
10658,82,2,3,11,0
10659,34,193,0,1,0
10660,33,21371,0,0,0
10661,82,3,1,11,0
10662,82,3,2,11,0
10663,82,3,3,11,0
10664,82,3,4,11,0
10665,33,20623,0,100,0
10666,34,46,0,0,0
10667,34,205,0,0,0
10668,82,1,2,11,0
10669,82,1,1,11,0
10670,82,1,3,11,0
10671,82,1,4,11,0
10672,82,1,5,11,0
10673,82,1,6,11,0
10674,82,1,7,11,0
10678,88,0,0,0,0
10679,33,21382,0,0,0
10680,34,97,1,0,0
10681,35,795,3,0,0
10682,34,46,0,0,0
10683,35,795,4,0,0
10684,13,1000,60,0,0
10685,33,21386,0,0,0
10686,15,6344,1000,0,0
10688,34,193,0,1,0
10689,34,46,0,0,0
10690,34,205,0,0,0
10691,33,21395,0,100,0
10692,34,193,0,1,0
10693,34,46,0,0,0
10694,34,205,0,0,0
10695,33,19307,0,0,0
10696,25,525,0,0,0
10698,36,544,0,0,0
10699,34,41,0,0,0
10700,41,0,0,0,0
10701,61,0,0,0,0
10702,59,0,0,0,0
10703,34,46,0,0,0
10704,34,39,0,0,0
10705,40,10000,0,0,0
10706,34,193,0,1,0
10707,34,46,0,0,0
10708,34,205,0,0,0
10712,34,199,0,0,0
10714,34,193,0,1,0
10715,34,46,0,0,0
10716,34,205,0,0,0
10718,83,0,0,0,0
10720,83,0,0,0,0
10722,34,199,0,0,0
10723,33,21420,0,0,0
10724,33,21421,3000,0,0
10725,33,21422,3000,0,0
10726,33,21423,3000,0,0
10727,33,21424,3000,0,0
10728,33,21425,3000,0,0
10729,33,21426,3000,0,0
10730,33,21428,3000,0,0
10731,33,21429,3000,0,0
10732,33,21430,3000,0,0
10733,15,6371,1000,0,0
10734,33,21431,3000,0,0
10735,33,21432,0,0,0
10736,33,21433,0,100,0
10739,34,199,0,0,0
10744,41,0,0,0,0
10745,33,21440,0,0,0
10746,13,700,40,0,0
10747,33,21439,0,100,0
10748,33,21439,0,100,0
10749,33,21439,0,100,0
10752,34,199,0,0,0
10754,33,21457,0,0,0
10757,34,199,0,0,0
10758,35,1297,0,0,0
10760,33,21478,0,0,0
10761,33,21481,3000,0,0
10762,33,21489,4000,0,0
10765,34,199,0,0,0
10769,34,193,0,1,0
10770,34,46,0,0,0
10771,34,205,0,0,0
10772,33,21490,3000,0,0
10773,33,21491,5000,0,0
10774,33,21492,4000,0,0
10775,15,6382,1000,0,0
10777,33,20623,0,100,0
10778,33,21487,0,100,0
10779,33,21487,0,100,0
10780,33,21487,0,100,0
10781,33,21395,0,100,0
10784,34,199,0,0,0
10785,27,27269,0,0,0
10786,61,0,0,0,0
10787,59,0,0,0,0
10789,37,115,0,0,1
10793,36,544,0,0,0
10794,34,41,0,0,0
10795,41,0,0,0,0
10796,34,46,0,0,0
10797,34,39,0,0,0
10798,40,10000,0,0,0
10799,33,21502,0,100,0
10800,33,21503,0,100,0
10803,34,199,0,0,0
10805,33,21534,0,100,0
10806,33,21439,0,1000,0
10807,33,21439,0,1000,0
10808,33,21439,0,1000,0
10809,33,21395,0,1000,0
10811,33,16176,0,100,0
10812,33,21534,0,100,0
10813,33,21487,0,100,0
10814,33,21487,0,100,0
10815,33,21487,0,100,0
10816,33,21395,0,100,0
10821,15,6406,1000,1,0
10822,60,0,0,0,0
10825,33,21550,0,0,0
10826,15,6412,2000,0,0
10831,33,21563,0,0,0
10832,33,21564,1000,0,0
10834,5,100,0,0,0
10835,33,21569,0,0,0
10838,33,21579,0,0,0
10839,33,20984,0,0,0
10840,61,0,0,0,0
10842,59,0,0,0,0
10843,34,472,1,1,0
10844,38,359,1500,20,0
10845,41,0,0,0,0
10846,34,468,1,0,0
10847,34,358,0,0,0
10848,34,48,1,0,0
10850,82,1,1,11,0
10851,81,0,0,0,0
10854,34,473,1,0,0
10855,77,0,0,0,0
10856,78,1454,0,0,0
10857,34,473,1,0,0
10858,76,0,0,0,0
10859,86,0,0,0,0
10860,79,0,0,0,0
10861,86,0,0,0,0
10862,13,500,45,0,0
10868,37,238,200,0,0
10870,67,4,0,0,0
10872,27,27308,0,0,0
10873,27,27308,0,0,0
10874,61,0,0,0,0
10875,59,0,0,0,0
10876,25,533,0,0,0
10877,33,21588,0,100,0
10880,68,0,0,0,0
10885,15,6410,0,0,0
10888,15,6441,1000,0,0
10889,61,0,0,0,0
10890,59,0,0,0,0
10891,41,0,0,0,0
10892,40,10000,0,0,0
10894,34,46,0,0,0
10895,37,360,0,80,7
10896,35,1356,4,0,0
10897,55,0,0,0,0
10903,29,60,0,0,0
10904,29,70,0,0,0
10905,29,80,0,0,0
10906,34,364,0,0,0
10907,36,536,0,0,0
10908,34,46,0,0,0
10909,36,536,0,0,0
10910,13,500,45,0,0
10911,34,357,0,0,0
10912,37,378,200,0,0
10913,34,199,0,0,0
10914,34,46,0,0,0
10929,33,21623,0,100,0
10931,34,199,0,0,0
10933,34,29,0,0,0
10934,41,0,0,0,0
10935,34,46,0,0,0
10936,34,414,1,0,0
10937,36,1035,0,0,0
10938,34,413,1,1,0
10939,89,0,0,0,0
10940,61,0,0,0,0
10942,59,0,0,0,0
10943,34,472,1,1,0
10944,38,418,1500,20,0
10945,41,0,0,0,0
10946,34,468,1,0,0
10947,82,1,1,11,0
10948,34,48,1,0,0
10949,34,482,1,0,0
10951,68,0,0,0,0
10953,34,473,1,0,0
10954,76,0,0,0,0
10955,40,5000,0,0,0
10956,40,5000,0,0,0
10957,40,5000,0,0,0
10958,35,1459,0,0,0
10959,33,21203,0,0,0
10962,36,757,0,0,0
10963,34,153,0,1,0
10964,34,46,0,0,0
10965,34,154,0,0,0
10966,38,182,0,25,0
10967,37,261,0,5,19
10968,36,210,0,0,0
10969,34,181,0,0,0
10970,37,119,0,15,9
10971,36,210,0,0,0
10972,34,182,0,0,0
10973,37,119,0,15,8
10974,82,1,0,11,0
10975,82,1,1,11,0
10976,82,1,0,11,0
10977,35,639,4,0,0
10985,27,27348,0,0,0
10988,34,186,0,1,0
10989,34,46,0,0,0
10990,34,187,0,0,0
10991,37,297,0,0,1
10992,33,21657,0,0,0
10993,34,384,0,1,0
10995,41,0,0,0,0
10996,59,0,0,0,0
10997,36,556,0,0,0
10998,35,556,4,0,0
11001,34,19,0,0,0
11002,36,792,0,0,0
11004,37,381,0,25,19
11008,33,21699,0,0,0
11009,41,0,0,0,0
11010,59,0,0,0,0
11011,34,355,0,1,0
11014,37,388,0,15,5
11015,68,0,0,0,0
11016,37,389,0,15,5
11017,68,0,0,0,0
11018,25,526,0,0,0
11019,27,27509,0,0,0
11020,27,27508,0,0,0
11021,27,27507,0,0,0
11022,25,527,0,0,0
11023,34,56,0,0,0
11024,34,48,0,0,0
11025,34,162,0,0,0
11026,41,0,0,0,0
11027,40,60000,0,0,0
11028,68,0,0,0,0
11030,10,19,0,0,0
11032,61,0,0,0,0
11033,59,0,0,0,0
11038,33,21731,0,0,0
11039,33,21731,0,0,0
11041,41,0,0,0,0
11042,59,0,0,0,0
11043,34,355,0,1,0
11044,37,389,0,15,5
11045,68,0,0,0,0
11046,41,0,0,0,0
11047,59,0,0,0,0
11048,34,355,0,1,0
11049,37,389,0,15,5
11050,68,0,0,0,0
11051,41,0,0,0,0
11052,59,0,0,0,0
11053,34,355,0,1,0
11054,37,389,0,15,5
11055,68,0,0,0,0
11056,41,0,0,0,0
11057,59,0,0,0,0
11058,34,355,0,1,0
11059,37,389,0,15,5
11060,68,0,0,0,0
11061,61,0,0,0,0
11062,59,0,0,0,0
11063,34,472,1,1,0
11064,38,423,1500,20,0
11065,41,0,0,0,0
11066,34,468,1,0,0
11068,68,0,0,0,0
11069,34,48,1,0,0
11070,82,1,1,11,0
11071,34,482,1,0,0
11073,34,473,1,0,0
11074,76,0,0,0,0
11075,61,0,0,0,0
11076,59,0,0,0,0
11077,34,472,1,1,0
11078,38,422,1500,20,0
11079,41,0,0,0,0
11080,34,468,1,0,0
11082,68,0,0,0,0
11083,34,48,1,0,0
11084,82,1,1,11,0
11085,34,482,1,0,0
11087,34,473,1,0,0
11088,76,0,0,0,0
11089,61,0,0,0,0
11090,59,0,0,0,0
11091,34,472,1,1,0
11092,38,420,1500,20,0
11093,41,0,0,0,0
11094,34,468,1,0,0
11096,68,0,0,0,0
11097,34,48,1,0,0
11098,82,1,1,11,0
11099,34,482,1,0,0
11100,34,2,0,0,0
11102,34,473,1,0,0
11103,76,0,0,0,0
11104,61,0,0,0,0
11105,59,0,0,0,0
11106,34,472,1,1,0
11107,38,424,1500,20,0
11108,41,0,0,0,0
11109,34,468,1,0,0
11111,68,0,0,0,0
11112,34,48,1,0,0
11113,82,1,1,11,0
11114,34,482,1,0,0
11116,34,473,1,0,0
11117,76,0,0,0,0
11122,36,404,0,0,0
11123,34,106,1,0,0
11124,36,83,0,0,0
11125,34,28,1,0,0
11126,87,1,0,0,0
11127,87,3,0,0,0
11130,86,0,0,0,0
11131,87,15,0,0,0
11134,86,0,0,0,0
11135,87,15,0,0,0
11139,86,0,0,0,0
11140,87,15,0,0,0
11143,86,0,0,0,0
11144,87,15,0,0,0
11147,86,0,0,0,0
11148,87,15,0,0,0
11172,61,0,0,0,0
11173,59,0,0,0,0
11174,34,230,0,0,0
11175,41,0,0,0,0
11176,40,10000,0,0,0
11177,36,1349,0,0,0
11178,34,199,0,0,0
11179,34,46,0,0,0
11180,34,46,0,0,0
11181,70,0,0,0,0
11182,34,205,0,0,0
11183,36,583,0,0,0
11186,33,21672,0,100,0
11187,81,0,0,0,0
11188,81,0,0,0,0
11189,81,0,0,0,0
11190,81,0,0,0,0
11191,81,0,0,0,0
11196,33,21818,0,0,0
11197,59,0,0,0,0
11198,61,0,0,0,0
11199,34,201,0,0,0
11200,36,1271,0,0,0
11201,41,0,0,0,0
11202,40,1000,0,0,0
11203,38,342,0,20,0
11204,82,1,1,11,0
11205,82,2,1,11,0
11206,82,3,1,11,0
11207,82,4,1,11,0
11208,82,5,1,11,0
11212,25,528,0,0,0
11214,34,18,0,0,0
11216,34,287,1,0,0
11218,33,21616,0,0,0
11220,5,100,100,0,0
11229,76,0,0,0,0
11230,86,0,0,0,0
11231,87,15,0,0,0
11232,76,0,0,0,0
11233,86,0,0,0,0
11234,87,15,0,0,0
11235,76,0,0,0,0
11236,86,0,0,0,0
11237,87,15,0,0,0
11238,76,0,0,0,0
11239,86,0,0,0,0
11240,87,15,0,0,0
11241,76,0,0,0,0
11242,86,0,0,0,0
11243,87,15,0,0,0
11244,25,529,0,0,0
11245,35,1126,4,0,0
11246,25,530,0,0,0
11247,77,0,0,0,0
11248,25,531,0,0,0
11249,86,0,0,0,0
11250,25,532,0,0,0
11251,87,30,0,0,0
11254,35,1133,3,0,0
11255,35,1122,3,0,0
11256,36,257,0,0,0
11257,34,59,0,1,0
11259,27,26780,0,0,0
11260,68,0,0,0,0
11261,34,48,0,0,0
11262,33,21822,0,0,0
11265,36,1476,0,0,0
11266,34,154,0,0,0
11267,67,8,0,0,0
11268,36,556,0,0,0
11269,35,556,4,0,0
11270,34,18,1,0,0
11271,34,46,1,0,0
11274,36,200,0,0,0
11275,34,259,0,1,0
11276,34,260,0,0,0
11277,37,238,200,0,0
11280,34,46,0,0,0
11281,37,385,0,40,1
11282,35,1476,4,0,0
11283,36,255,0,0,0
11284,34,508,1,0,0
11285,36,255,0,0,0
11286,34,508,1,0,0
11287,36,201,0,0,0
11288,34,510,1,0,0
11289,36,1121,0,0,0
11290,34,510,1,0,0
11291,36,1122,0,0,0
11292,34,510,1,0,0
11293,33,21768,400,0,0
11294,33,21770,400,0,0
11295,34,46,0,0,0
11296,34,260,0,0,0
11298,27,27309,0,0,0
11299,27,27310,0,0,0
11300,27,27311,0,0,0
11301,27,27312,0,0,0
11305,34,46,0,0,0
11306,34,260,0,0,0
11312,37,44,0,20,9
11313,35,335,4,0,0
11314,37,44,0,20,19
11315,35,335,4,0,0
11316,37,44,0,20,19
11317,35,335,4,0,0
11319,35,480,3,0,0
11320,34,87,0,0,0
11321,33,21912,500,0,0
11322,33,21913,500,0,0
11323,33,21914,500,0,0
11324,34,259,0,0,0
11325,34,46,0,0,0
11326,34,260,0,0,0
11327,37,385,0,40,1
11330,5,100,0,0,0
11331,34,259,0,0,0
11332,34,46,0,0,0
11333,34,260,0,0,0
11334,37,385,0,40,1
11335,36,1476,0,0,0
11336,34,46,0,0,0
11337,34,154,0,0,0
11338,34,46,0,0,0
11339,34,260,0,0,0
11340,36,1476,0,0,0
11341,67,8,0,0,0
11342,35,1476,4,0,0
11343,67,8,0,0,0
11344,36,1488,1,0,0
11345,34,259,0,1,0
11346,34,46,0,0,0
11347,34,260,0,0,0
11348,37,386,0,10,9
11349,34,190,0,1,0
11350,34,46,0,0,0
11351,37,387,200,0,0
11353,34,202,0,0,0
11354,27,182,0,0,0
11355,78,1454,0,0,0
11364,33,21932,0,0,0
11365,33,21932,0,0,0
11366,37,106,0,20,0
11368,36,1488,0,0,0
11369,34,171,0,1,0
11370,34,130,0,0,0
11371,34,46,0,0,0
11374,41,0,0,0,0
11375,13,1500,5,0,0
11376,67,4,0,0,0
11377,34,46,0,0,0
11378,34,126,0,0,0
11379,35,494,3,0,0
11380,37,38,7000,0,1
11381,34,181,0,0,0
11382,37,385,0,15,9
11383,34,182,0,0,0
11384,37,385,0,15,8
11387,35,1476,4,0,0
11388,36,393,0,0,0
11389,34,145,2,1,0
11390,34,46,0,0,0
11391,34,146,2,0,0
11392,38,63,0,25,0
11393,33,21931,0,0,0
11394,34,140,2,0,0
11395,37,16,0,25,8
11396,36,650,0,0,0
11398,34,154,0,0,0
11402,67,4,0,0,0
11403,67,4,0,0,0
11404,34,140,2,0,0
11405,37,16,0,25,8
11407,37,393,0,5,7
11408,67,4,0,0,0
11409,34,266,2,1,0
11410,36,433,0,0,0
11411,34,140,2,0,0
11412,37,295,0,25,8
11414,34,46,2,0,0
11416,36,673,0,0,0
11417,34,18,0,0,0
11418,18,0,0,0,0
11419,33,21954,0,0,0
11420,36,405,0,0,0
11421,34,259,0,1,0
11422,34,46,0,0,0
11423,34,260,0,0,0
11424,38,66,0,35,0
11425,5,100,0,0,0
11430,54,15000,0,0,0
11433,54,15000,0,0,0
11438,35,316,0,0,0
11439,37,348,60000,0,1
11445,34,153,0,1,0
11446,34,46,0,0,0
11447,34,154,0,0,0
11448,37,119,0,40,1
11449,33,21951,0,0,0
11451,58,3060,50000,0,0
11452,58,3245,50000,0,0
11453,58,3246,50000,0,0
11454,58,3247,50000,0,0
11455,58,3248,50000,0,0
11458,58,3060,50000,0,0
11459,58,3245,50000,0,0
11460,58,3246,50000,0,0
11461,58,3247,50000,0,0
11462,58,3248,50000,0,0
11464,33,21988,0,0,0
11467,34,46,0,0,0
11468,34,260,0,0,0
11471,33,21998,0,100,0
11475,28,5000,0,0,0
11476,61,0,0,0,0
11477,59,0,0,0,0
11478,34,56,0,0,0
11479,34,48,0,0,0
11480,34,162,0,0,0
11481,41,0,0,0,0
11482,40,60000,0,0,0
11483,68,0,0,0,0
11484,33,22009,5000,0,0
11485,82,1,0,11,0
11486,82,1,1,11,0
11487,82,1,2,11,0
11488,82,1,3,11,0
11489,34,34,4,0,0
11490,35,1392,0,0,0
11491,34,46,0,0,0
11492,34,34,4,0,0
11493,35,1393,0,0,0
11494,34,34,4,0,0
11495,35,1394,0,0,0
11496,34,34,4,0,0
11497,35,1395,0,0,0
11499,34,34,4,0,0
11500,82,1,4,11,0
11501,82,1,5,11,0
11502,82,1,6,11,0
11503,34,34,4,0,0
11504,35,1397,0,0,0
11505,34,34,4,0,0
11506,35,1398,0,0,0
11507,35,1396,0,0,0
11508,34,36,4,0,0
11509,35,1392,0,0,0
11510,34,36,4,0,0
11511,35,1393,0,0,0
11512,34,36,4,0,0
11513,35,1394,0,0,0
11514,34,36,4,0,0
11515,35,1395,0,0,0
11516,34,36,4,0,0
11517,35,1396,0,0,0
11518,34,36,4,0,0
11519,35,1397,0,0,0
11520,34,36,4,0,0
11521,35,1398,0,0,0
11522,33,22013,0,100,0
11523,34,34,4,0,0
11524,35,1399,0,0,0
11525,34,80,0,0,0
11526,34,260,0,0,0
11527,28,10000,0,0,0
11528,82,1,7,11,0
11529,34,36,4,0,0
11530,35,1399,0,0,0
11535,37,42,0,30,5
11537,38,263,0,10,0
11540,36,1050,0,0,0
11541,34,39,0,0,0
11544,34,485,0,0,0
11545,25,518,0,0,0
11546,34,46,0,0,0
11547,34,207,0,0,0
11548,35,1485,0,0,0
11550,33,22030,0,0,0
11551,33,22031,0,0,0
11557,36,932,0,0,0
11558,34,266,2,1,0
11559,34,46,2,0,0
11560,34,140,2,0,0
11561,34,46,4,0,0
11565,33,22013,0,100,0
11572,33,22013,0,100,0
11578,33,22013,0,100,0
11583,34,46,0,0,0
11584,33,22013,0,100,0
11585,34,262,4,0,0
11586,35,1396,0,0,0
11587,34,403,0,0,0
11588,35,1396,0,0,0
11589,34,46,0,0,0
11590,33,22013,0,100,0
11591,34,262,4,0,0
11592,35,1397,0,0,0
11593,34,403,4,0,0
11594,35,1397,0,0,0
11595,34,46,0,0,0
11596,33,22013,0,100,0
11597,34,262,4,0,0
11598,35,1398,0,0,0
11599,34,403,4,0,0
11600,35,1398,0,0,0
11601,34,46,0,0,0
11602,33,22013,0,100,0
11603,34,262,4,0,0
11604,35,1399,0,0,0
11605,34,403,4,0,0
11606,35,1399,0,0,0
11607,34,46,0,0,0
11608,33,22013,0,100,0
11609,41,100,0,0,0
11610,41,100,0,0,0
11611,41,100,0,0,0
11612,41,100,0,0,0
11613,41,100,0,0,0
11614,41,100,0,0,0
11615,41,100,0,0,0
11616,41,100,0,0,0
11617,27,8008,0,0,0
11618,35,943,4,0,0
11619,35,943,4,0,0
11620,35,943,4,0,0
11621,35,943,4,0,0
11622,35,943,4,0,0
11623,35,943,4,0,0
11624,35,943,4,0,0
11625,35,943,4,0,0
11626,35,943,4,0,0
11628,34,260,0,0,0
11629,36,757,0,0,0
11630,37,115,200,0,0
11631,82,1,0,11,0
11632,36,757,0,0,0
11641,34,181,0,0,0
11643,34,182,0,0,0
11645,82,1,1,11,0
11646,82,1,0,11,0
11647,34,429,0,0,0
11649,34,430,0,0,0
11650,36,1220,0,0,0
11651,34,24,1,0,0
11652,35,626,4,0,0
11653,34,24,1,0,0
11654,35,626,4,0,0
11656,37,115,200,0,0
11657,34,46,0,0,0
11667,34,46,2,0,0
11668,34,140,2,0,0
11669,37,108,0,25,5
11670,67,4,0,0,0
11671,34,429,0,0,0
11672,36,1220,0,0,0
11673,34,430,0,0,0
11674,34,46,0,0,0
11675,34,91,1,0,0
11676,35,656,4,0,0
11677,34,91,1,0,0
11678,35,656,4,0,0
11679,37,295,0,30,8
11680,13,2500,5,0,0
11681,36,393,0,0,0
11683,34,46,2,0,0
11684,34,146,2,0,0
11685,38,63,0,50,0
11690,37,29,0,25,8
11693,36,557,0,0,0
11694,34,196,0,1,0
11695,34,46,0,0,0
11696,34,208,0,0,0
11697,37,210,2500,0,0
11699,36,440,0,0,0
11700,61,1103,0,0,0
11701,33,22075,0,0,0
11703,61,1145,0,0,0
11704,61,1103,0,0,0
11705,61,1103,0,0,0
11706,61,0,0,0,0
11707,61,0,0,0,0
11708,61,0,0,0,0
11709,61,0,0,0,0
11712,33,22013,0,100,0
11714,33,22013,0,100,0
11715,33,22013,0,100,0
11716,33,22013,0,100,0
11717,33,22013,0,100,0
11718,33,22013,0,100,0
11719,33,22013,0,100,0
11720,33,22013,0,100,0
11721,34,196,0,1,0
11722,34,46,0,0,0
11723,34,208,0,0,0
11725,71,0,0,0,0
11726,15,4880,1000,0,0
11728,34,295,1,0,0
11730,13,500,5,0,0
11732,36,643,0,0,0
11735,35,1140,1,0,0
11740,35,1500,3,0,0
11741,35,353,3,0,0
11742,61,0,0,0,0
11743,59,0,0,0,0
11744,34,472,1,1,0
11745,38,359,1500,20,0
11746,41,0,0,0,0
11747,34,468,1,0,0
11748,68,0,0,0,0
11749,34,48,1,0,0
11750,82,1,1,11,0
11751,81,0,0,0,0
11752,34,482,1,0,0
11753,76,0,0,0,0
11754,86,0,0,0,0
11755,87,15,0,0,0
11756,34,473,1,0,0
11757,76,0,0,0,0
11758,86,0,0,0,0
11759,87,15,0,0,0
11760,33,22030,0,0,0
11761,61,0,0,0,0
11762,59,0,0,0,0
11763,34,472,1,1,0
11764,38,421,1500,20,0
11765,41,0,0,0,0
11766,34,468,1,0,0
11767,68,0,0,0,0
11768,34,48,1,0,0
11769,82,1,1,11,0
11770,81,0,0,0,0
11771,34,482,1,0,0
11772,76,0,0,0,0
11773,86,0,0,0,0
11774,87,15,0,0,0
11775,34,473,1,0,0
11776,76,0,0,0,0
11777,86,0,0,0,0
11778,87,15,0,0,0
11779,36,557,0,0,0
11780,34,191,0,1,0
11781,34,46,0,0,0
11782,34,203,0,0,0
11783,37,210,200,0,0
11785,41,0,0,0,0
11786,61,0,0,0,0
11787,36,1429,0,0,0
11788,34,119,0,0,0
11789,34,48,0,0,0
11791,68,0,0,0,0
11792,36,440,0,0,0
11795,35,572,4,0,0
11796,13,2000,5,0,0
11797,37,349,0,10,0
11800,33,21977,0,100,0
11801,33,21978,0,100,0
11802,33,21976,0,100,0
11803,33,21977,0,100,0
11804,33,21975,0,100,0
11805,33,21976,0,100,0
11806,33,21978,0,100,0
11807,34,46,0,0,0
11808,34,199,0,0,0
11809,36,37,0,0,0
11810,34,18,3,0,0
11811,61,0,0,0,0
11812,59,0,0,0,0
11813,34,472,1,1,0
11814,38,359,1500,20,0
11815,41,0,0,0,0
11816,34,468,1,0,0
11817,34,48,1,0,0
11818,82,1,1,11,0
11819,81,0,0,0,0
11820,27,27805,0,0,0
11821,27,27806,0,0,0
11822,34,473,1,0,0
11823,77,0,0,0,0
11824,78,1454,0,0,0
11825,34,473,1,0,0
11826,77,0,0,0,0
11827,78,1454,0,0,0
11828,37,210,200,0,0
11830,36,405,0,0,0
11831,34,259,0,1,0
11832,34,46,0,0,0
11833,34,260,0,0,0
11834,38,66,0,50,0
11837,36,405,0,0,0
11838,34,171,0,1,0
11839,34,46,0,0,0
11840,34,130,0,0,0
11847,37,367,500,0,0
11848,27,27368,0,0,0
11849,34,459,1,1,0
11850,27,27369,0,0,0
11854,34,46,2,0,0
11856,36,557,0,0,0
11858,61,0,0,0,0
11859,59,0,0,0,0
11861,34,18,2,0,0
11862,34,196,0,1,0
11863,36,557,0,0,0
11864,34,208,0,0,0
11865,37,210,0,0,0
11866,34,46,0,0,0
11868,61,0,0,0,0
11870,34,20,0,0,0
11871,40,1000,0,0,0
11872,35,632,3,0,0
11873,54,6000,0,0,0
11874,35,232,4,0,0
11875,29,200,0,0,0
11876,36,671,1,0,0
11877,33,22124,0,0,0
11878,61,0,0,0,0
11879,41,0,0,0,0
11880,59,0,0,0,0
11882,61,0,0,0,0
11883,41,0,0,0,0
11884,59,0,0,0,0
11885,34,524,0,0,0
11886,34,134,1,0,0
11889,90,0,0,0,0
11890,37,385,0,40,1
11891,36,1476,0,0,0
11892,37,385,0,40,1
11893,36,1476,0,0,0
11894,61,0,0,0,0
11895,41,0,0,0,0
11898,37,44,0,7,5
11899,34,46,0,0,0
11900,34,46,0,0,0
11901,34,46,0,0,0
11902,34,46,0,0,0
11903,24,504,0,0,0
11905,34,29,0,0,0
11906,37,71,5000,0,3
11908,34,293,1,0,0
11910,61,0,0,0,0
11911,41,0,0,0,0
11912,34,1,0,0,0
11913,37,105,0,7,5
11914,34,46,0,0,0
11915,34,46,0,0,0
11916,37,210,0,0,0
11919,90,0,0,0,0
11920,41,0,0,0,0
