id,delay,next_phase,keep_requester,show_tip,show_end_time,tip
5613,5000,13395,f,f,f,
5614,5000,13396,f,f,f,
5615,21600000,13404,f,f,f,
5616,2700,13407,f,f,f,
5617,8000,13399,f,f,f,
5618,5000,13400,f,f,f,
5619,2700,13410,f,f,f,
5620,21600000,13404,f,f,f,
5621,21600000,13404,f,f,f,
5622,5000,13404,f,f,f,
5623,5000,13404,f,f,f,
5624,10000,13413,f,f,f,
5626,2000,13415,f,f,f,
5627,1000,13414,f,f,f,
5628,3000,13418,f,f,f,
5629,2000,13420,f,f,f,
5630,6000,13426,f,f,f,
5631,2000,13429,f,f,f,
5634,4000,13433,f,f,f,
5635,1000,13427,f,f,f,
5636,1500,13413,f,f,f,
5638,1000,13447,f,f,f,
5639,10000,13455,f,f,f,
5640,10000,13453,f,f,f,
5643,1000,3071,f,f,f,
5644,1000,13461,f,f,f,
5645,3000,13473,f,f,f,
5646,500,13472,f,f,f,
5647,1000,13475,f,f,f,
5651,1000,13494,f,f,f,
5652,1000,13495,f,f,f,
5653,800,13488,f,f,f,
5654,800,13489,f,f,f,
5656,1000,13486,f,f,f,
5657,5000,13502,f,f,f,
5658,3000,13509,f,f,f,
5659,5000,13512,f,f,f,
5661,2000,13518,f,f,f,
5662,2000,13519,f,f,f,
5663,2000,13521,f,f,f,
5664,2000,13523,f,f,f,
5665,2000,13525,f,f,f,
5666,2000,13528,f,f,f,
5667,2000,13529,f,f,f,
5668,2000,13530,f,f,f,
5669,1000,13536,f,f,f,
5670,13000,13539,f,f,f,
5671,1000,13411,f,f,f,
5672,1000,6446,f,f,f,
5673,3000,13548,f,f,f,
5675,5000,13550,f,f,f,
5677,7000,13552,f,f,f,
5679,2000,13558,f,f,f,
5680,10000,13559,f,f,f,
5681,2000,1627,f,f,f,
5682,2000,13560,f,f,f,
5683,10000,13561,f,f,f,
5684,2000,4129,f,f,f,
5685,2000,13563,f,f,f,
5686,10000,13564,f,f,f,
5687,2000,7041,f,f,f,
5688,500,2556,f,f,f,
5689,500,6698,f,f,f,
5690,950,13613,f,f,f,
5691,1000,13615,f,f,f,
5692,5000,13623,f,f,f,
5693,180000,13481,f,f,f,
5694,1000,13481,f,f,f,
5695,180000,13630,f,f,f,
5696,1000,13630,f,f,f,
5697,180000,13485,f,f,f,
5698,1000,13485,f,f,f,
5699,180000,13634,f,f,f,
5701,1000,13634,f,f,f,
5704,5000,6813,f,f,f,
5707,1000,13668,f,f,f,
5708,1000,13681,f,f,f,
5709,1000,13682,f,f,f,
5710,2000,13693,f,f,f,
5711,1000,5224,f,f,f,
5712,1000,13475,f,f,f,
5713,1000,13698,f,f,f,
5714,9000,13703,f,f,f,
5716,3000,13705,f,f,f,
5718,5000,13700,f,f,f,
5719,1500,13724,f,f,f,
5720,1500,13722,f,f,f,
5722,6000,13728,f,f,f,
5723,60000,13727,f,f,f,
5724,60000,13733,f,f,f,
5725,60000,13694,f,f,f,
5726,1000,6434,f,f,f,
5727,1000,6434,f,f,f,
5728,500,13740,f,f,f,
5729,180000,13749,f,f,f,
5731,88200000,13748,f,f,f,
5732,88200000,13748,f,f,f,
5733,86400000,13749,f,t,f,소멸까지: 
5734,180000,9648,f,f,f,
5736,180000,13748,f,f,f,
5739,10000,13757,f,f,f,
5740,5000,13758,f,f,f,
5742,10000,13755,f,f,f,
5743,3000,13310,f,f,f,
5744,1000,13768,f,f,f,
5746,3000,13773,f,f,f,
5751,700,13779,f,f,f,
5758,30000,13788,f,f,f,
5759,60000,13673,f,f,f,
5760,60000,13788,f,f,f,
5761,1000,13793,f,f,f,
5762,2000,13794,f,f,f,
5763,3000,13791,f,f,f,
5764,40000,13798,f,f,f,
5765,30000,13798,f,f,f,
5766,40000,13795,f,f,f,
5767,25000,13799,f,f,f,
5769,25000,13802,f,f,f,
5770,30000,13802,f,f,f,
5771,20000,13787,f,f,f,
5772,1500,13807,f,f,f,
5773,120000,13808,f,f,f,
5774,1500,11090,f,f,f,
5775,3000,3014,f,f,f,
5776,500,13803,f,f,f,
5777,2000,13719,f,f,f,
5782,2000,13812,f,f,f,
5783,1500,13810,f,f,f,
5784,2000,13725,f,f,f,
5785,2000,13741,f,f,f,
5786,5000,13813,f,f,f,
5787,5000,13817,f,f,f,
5788,1000,13833,f,f,f,
5789,1000,13831,f,f,f,
5790,5000,11380,f,f,f,
5791,1000,13832,f,f,f,
5793,1000,13829,f,f,f,
5794,1000,13830,f,f,f,
5799,1000,13836,f,f,f,
5801,80000,13838,f,f,f,
5802,5000,11380,f,f,f,
5803,3500,13857,f,f,f,
5804,4000,13863,f,f,f,
5807,2000,13891,f,f,f,
5808,1000,13895,f,f,f,
5811,5000,11011,f,f,f,
5814,120000,6401,f,f,f,
5816,1000,13908,f,f,f,
5817,5000,13908,f,f,f,
5819,1000,13881,f,f,f,
5820,180000,13923,f,f,f,
5821,1000,13923,f,f,f,
5822,5000,13908,f,f,f,
5823,1500,13076,f,f,f,
5824,1000,13076,f,f,f,
5825,1500,13076,f,f,f,
5826,1500,13076,f,f,f,
5832,6400,13933,t,f,f,
5848,2500,13076,f,f,f,
5849,1000,13946,f,f,f,
5850,1500,13076,f,f,f,
5851,1500,13076,f,f,f,
5852,2500,13076,f,f,f,
5853,2500,13076,f,f,f,
5854,1500,13076,f,f,f,
5855,1500,13076,f,f,f,
5856,2500,13076,f,f,f,
5857,4500,13076,f,f,f,
5858,6400,13942,t,f,f,
5859,6400,13942,t,f,f,
5860,6400,13942,t,f,f,
5861,6400,13942,t,f,f,
5862,6400,13942,t,f,f,
5863,6400,13942,t,f,f,
5864,6400,13942,t,f,f,
5865,6400,13941,t,f,f,
5866,6400,13940,t,f,f,
5868,6400,13939,t,f,f,
5869,6400,13937,t,f,f,
5870,6400,13936,t,f,f,
5872,2000,13987,f,f,f,
5873,1300,13986,f,f,f,
5874,2700,13990,f,f,f,
5875,2000,13992,f,f,f,
5876,2000,13993,f,f,f,
5877,3000,13998,f,f,f,
5878,300000,13997,f,f,f,
5880,10000,6498,f,f,f,
5881,5000,13915,f,f,f,
5882,1000,13970,f,f,f,
5883,1500,14014,f,f,f,
5884,2000,14016,f,f,f,
5885,5000,9624,f,f,f,
5886,120000,14023,f,f,f,
5890,5000,14045,f,f,f,
5891,1000,13972,f,f,f,
5892,10000,6435,f,f,f,
5893,500,14053,f,f,f,
5894,1000,14055,f,f,f,
5895,1000,14056,f,f,f,
5896,2000,14071,f,f,f,
5897,1000,14072,f,f,f,
5899,4000,14082,f,f,f,
5900,1000,14083,f,f,f,
5902,1000,14109,f,f,f,
5903,2000,14112,f,f,f,
5904,10000,14113,f,f,f,
5905,2000,14110,f,f,f,
5908,1000,14125,f,f,f,
5909,4000,14143,f,f,f,
5912,10000,13415,f,f,f,
5913,4000,14141,f,f,f,
5914,10000,14141,f,f,f,
5915,1000,14125,f,f,f,
5916,6000,14145,f,f,f,
5917,10000,14145,f,f,f,
5918,8000,14148,f,f,f,
5919,10000,14148,f,f,f,
5921,100,12599,f,f,f,
5922,60000,14161,f,f,f,
5923,60000,14160,f,f,f,
5924,120000,14166,f,f,f,
5925,1000,14164,f,f,f,
5926,3000,14168,f,f,f,
5928,1000,14171,f,f,f,
5930,1400,14176,f,f,f,
5931,30000,14177,f,f,f,
5932,1400,10547,f,f,f,
5935,1000,14180,f,f,f,
5936,1000,14181,f,f,f,
5937,1000,10847,f,f,f,
5938,5000,13158,f,f,f,
5940,5000,14189,f,f,f,
5941,1000,14191,f,f,f,
5942,100,14195,f,f,f,
5943,3600000,14212,f,f,f,
5944,3600000,14210,f,f,f,
5945,5000,14198,f,f,f,
5946,4000,14199,f,f,f,
5947,3600000,14211,f,f,f,
5948,3600000,14211,f,f,f,
5949,5000,14203,f,f,f,
5950,4000,14204,f,f,f,
5951,3600000,14212,f,f,f,
5952,8000,14207,f,f,f,
5953,4000,14208,f,f,f,
5954,3600000,14212,f,f,f,
5955,3600000,14212,f,f,f,
5956,5000,14212,f,f,f,
5957,5000,14212,f,f,f,
5958,100,14215,f,f,f,
5959,1000,14235,f,f,f,
5960,1000,14233,f,f,f,
5961,180000,14239,f,f,f,
5962,1000,14239,f,f,f,
5963,1000,14244,f,f,f,
5964,3600000,14232,f,f,f,
5965,3600000,14230,f,f,f,
5966,5000,14218,f,f,f,
5967,4000,14219,f,f,f,
5968,3600000,14231,f,f,f,
5969,3600000,14231,f,f,f,
5970,5000,14223,f,f,f,
5971,4000,14224,f,f,f,
5972,3600000,14232,f,f,f,
5973,8000,14227,f,f,f,
5974,4000,14228,f,f,f,
5975,3600000,14232,f,f,f,
5976,3600000,14232,f,f,f,
5977,5000,14232,f,f,f,
5978,5000,14232,f,f,f,
5979,100,14251,f,f,f,
5980,3600000,14269,f,f,f,
5981,3600000,14267,f,f,f,
5982,5000,14255,f,f,f,
5983,4000,14256,f,f,f,
5984,3600000,14268,f,f,f,
5985,3600000,14268,f,f,f,
5986,5000,14260,f,f,f,
5987,4000,14261,f,f,f,
5989,3600000,14269,f,f,f,
5990,8000,14264,f,f,f,
5991,4000,14265,f,f,f,
5992,3600000,14269,f,f,f,
5993,3600000,14269,f,f,f,
5994,5000,14269,f,f,f,
5995,5000,14269,f,f,f,
5997,500,14272,f,f,f,
5998,2300,14296,f,f,f,
5999,100,14275,f,f,f,
6000,3600000,14294,f,f,f,
6001,3600000,14292,f,f,f,
6002,5000,14278,f,f,f,
6003,4000,14279,f,f,f,
6004,3600000,14293,f,f,f,
6005,3600000,14293,f,f,f,
6006,5000,14284,f,f,f,
6007,4000,14285,f,f,f,
6008,3600000,14294,f,f,f,
6009,8000,14289,f,f,f,
6010,4000,14290,f,f,f,
6011,3600000,14294,f,f,f,
6012,3600000,14294,f,f,f,
6013,5000,14294,f,f,f,
6023,5000,14294,f,f,f,
6024,3600000,1972,f,f,f,
6025,2700,14298,f,f,f,
6026,5000,14270,f,f,f,
6027,60000,14301,f,f,f,
6028,3600000,1977,f,f,f,
6029,1700,1122,f,f,f,
6030,3600000,14326,f,f,f,
6031,100,14307,f,f,f,
6032,3600000,14344,f,f,f,
6033,3600000,14342,f,f,f,
6034,5000,14310,f,f,f,
6035,4000,14328,f,f,f,
6036,3600000,14343,f,f,f,
6037,3600000,14343,f,f,f,
6038,5000,14334,f,f,f,
6039,4000,14335,f,f,f,
6040,3600000,14344,f,f,f,
6041,8000,14339,f,f,f,
6042,4000,14340,f,f,f,
6043,3600000,14344,f,f,f,
6044,3600000,14344,f,f,f,
6045,5000,14344,f,f,f,
6046,5000,14344,f,f,f,
6047,3600000,14345,f,f,f,
6051,30000,14354,f,f,f,
6052,30000,14354,f,f,f,
6054,60000,14384,f,f,f,
6056,10000,14137,f,f,f,
6057,15000,14137,f,f,f,
6058,15000,14391,f,f,f,
6061,600000,14393,f,f,f,
6062,4000,14399,f,f,f,
6063,1000,14405,f,f,f,
6065,1500,14403,f,f,f,
6066,1600,14414,f,f,f,
6067,1000,14416,f,f,f,
6068,2000,14417,f,f,f,
6069,2300,14411,f,f,f,
6070,1000,14422,f,f,f,
6071,2000,14423,f,f,f,
6072,2300,14420,f,f,f,
6073,4600,14427,f,f,f,
6074,1000,14429,f,f,f,
6075,2700,14435,f,f,f,
6076,2700,14440,f,f,f,
6077,2700,14437,f,f,f,
6078,500,14443,f,f,f,
6079,3600000,14444,f,f,f,
6080,3600000,14446,f,f,f,
6081,3600000,14448,f,f,f,
6082,3600000,14450,f,f,f,
6083,3600000,14452,f,f,f,
6084,3600000,14454,f,f,f,
6085,3600000,14456,f,f,f,
6086,3600000,14458,f,f,f,
6087,3600000,14460,f,f,f,
6088,100,14463,f,f,f,
6089,360000,14466,f,f,f,
6090,360000,14471,f,f,f,
6091,360000,14473,f,f,f,
6092,360000,14475,f,f,f,
6093,10000,11236,f,f,f,
6094,10000,6134,f,f,f,
6095,3000,14641,f,f,f,
6096,1000,14643,f,f,f,
6097,4000,14641,f,f,f,
6098,4000,14647,f,f,f,
6099,360000,14657,f,f,f,
6100,3000,14614,f,f,f,
6102,3000,14618,f,f,f,
6103,3000,14658,f,f,f,
6105,10000,10517,f,f,f,
6106,3600000,14664,f,f,f,
6107,10000,14671,f,f,f,
6108,10000,783,f,f,f,
6109,10000,781,f,f,f,
6110,10000,1011,f,f,f,
6111,10000,997,f,f,f,
6112,10000,1010,f,f,f,
6113,10000,771,f,f,f,
6114,10000,3821,f,f,f,
6115,10000,1012,f,f,f,
6116,10000,998,f,f,f,
6117,10000,980,f,f,f,
6118,10000,1004,f,f,f,
6119,10000,1001,f,f,f,
6120,10000,1000,f,f,f,
6121,10000,664,f,f,f,
6122,10000,7893,f,f,f,
6123,10000,7890,f,f,f,
6124,10000,7895,f,f,f,
6125,10000,10465,f,f,f,
6126,10000,7892,f,f,f,
6127,10000,7891,f,f,f,
6128,10000,7894,f,f,f,
6129,2500,,f,f,f,
6130,2500,-1,f,f,f,
6131,2500,-1,f,f,f,
6132,4500,-1,f,f,f,
6133,3000,14476,f,f,f,
6134,3000,14478,f,f,f,
6135,3000,14480,f,f,f,
6136,3000,14482,f,f,f,
6137,3000,14484,f,f,f,
6138,3000,14486,f,f,f,
6139,3000,14488,f,f,f,
6140,3000,14490,f,f,f,
6141,3000,14492,f,f,f,
6142,3000,14494,f,f,f,
6143,3000,14496,f,f,f,
6144,3000,14498,f,f,f,
6145,3000,14500,f,f,f,
6146,3000,14502,f,f,f,
6147,3000,14504,f,f,f,
6148,3000,14506,f,f,f,
6149,3000,14508,f,f,f,
6150,3000,14510,f,f,f,
6151,3000,14512,f,f,f,
6152,3000,14514,f,f,f,
6153,3000,14516,f,f,f,
6154,3000,14518,f,f,f,
6156,3000,14520,f,f,f,
6157,3000,14522,f,f,f,
6158,3000,14524,f,f,f,
6159,3000,14526,f,f,f,
6160,3000,14528,f,f,f,
6161,3000,14530,f,f,f,
6162,3000,14532,f,f,f,
6163,3000,14534,f,f,f,
6164,3000,14536,f,f,f,
6165,3000,14538,f,f,f,
6166,3000,14540,f,f,f,
6167,3000,14542,f,f,f,
6168,3000,14544,f,f,f,
6169,3000,14546,f,f,f,
6170,3000,14548,f,f,f,
6171,3000,14550,f,f,f,
6172,3000,14552,f,f,f,
6173,3000,14554,f,f,f,
6174,3000,14556,f,f,f,
6175,3000,14558,f,f,f,
6176,3000,14560,f,f,f,
6177,3000,14562,f,f,f,
6178,3000,14564,f,f,f,
6179,3000,14566,f,f,f,
6180,3000,14568,f,f,f,
6181,3000,14570,f,f,f,
6182,3000,14572,f,f,f,
6183,3000,14574,f,f,f,
6184,3000,14576,f,f,f,
6185,3000,14578,f,f,f,
6186,3000,14580,f,f,f,
6187,3000,14582,f,f,f,
6188,3000,14584,f,f,f,
6189,3000,14586,f,f,f,
6190,3000,14588,f,f,f,
6191,3000,14590,f,f,f,
6192,3000,14592,f,f,f,
6193,3000,14594,f,f,f,
6194,3000,14596,f,f,f,
6195,3000,14598,f,f,f,
6196,3000,14600,f,f,f,
6197,3000,14602,f,f,f,
6199,3000,14604,f,f,f,
6200,3000,14606,f,f,f,
6201,3000,14608,f,f,f,
6202,3000,14610,f,f,f,
6203,3000,14612,f,f,f,
6204,3000,14620,f,f,f,
6205,3000,14616,f,f,f,
6206,1000,14699,f,f,f,
6207,2700,14702,f,f,f,
6208,3000,14632,f,f,f,
6209,3000,14634,f,f,f,
6210,3000,14636,f,f,f,
6211,3000,14638,f,f,f,
6212,3000,14628,f,f,f,
6213,3000,14630,f,f,f,
6214,1000,14705,f,f,f,
6215,500,14706,f,f,f,
6216,2300,14707,f,f,f,
6218,3000,12216,f,f,f,
6219,3000,12217,f,f,f,
6220,3000,12218,f,f,f,
6221,518400000,14723,f,t,f,소멸 예정: 
6222,518400000,14724,f,t,f,소멸 예정: 
6223,518400000,14725,f,t,f,소멸 예정: 
6224,518400000,14726,f,t,f,소멸 예정: 
6225,518400000,14727,f,t,f,소멸 예정: 
6226,1800000,14728,f,t,f,소멸 예정: 
6227,2700,14735,f,f,f,
6228,2700,14741,f,f,f,
6229,2700,14738,f,f,f,
6230,2700,14745,f,f,f,
6231,1000,14389,f,f,f,
6232,2000,14761,f,f,f,
6233,2000,14762,f,f,f,
6234,4000,14763,f,f,f,
6235,2000,14760,f,f,f,
6236,5000,14765,f,f,f,
6237,3000,14764,f,f,f,
6238,3500,14767,f,f,f,
6239,3000,14766,f,f,f,
6240,2000,14773,f,f,f,
6241,2000,14771,f,f,f,
6242,2000,14785,f,f,f,
6243,2000,14783,f,f,f,
6244,2000,14777,f,f,f,
6245,2000,14775,f,f,f,
6246,2000,14781,f,f,f,
6247,2000,14779,f,f,f,
6248,4800,14716,f,f,f,
6249,4800,14714,f,f,f,
6250,1000,14710,f,f,f,
6251,120000,14793,f,f,f,
6252,120000,14793,f,f,f,
6253,1000,6668,f,f,f,
6255,60000,14787,f,f,f,
6256,1000,14802,f,f,f,
6257,10000,14806,f,f,f,
6258,1000,11114,f,f,f,
6259,4800,14797,f,f,f,
6260,4800,14795,f,f,f,
6261,4700,14821,f,f,f,
6262,4700,14819,f,f,f,
6263,2000,9506,f,f,f,
6264,60000,14831,f,f,f,
6265,60000,14830,f,f,f,
6268,180000,2917,f,f,f,
6272,500,6292,f,f,f,
6273,500,2639,f,f,f,
6274,500,1913,f,f,f,
6275,500,2910,f,f,f,
6276,500,2600,f,f,f,
6277,500,1778,f,f,f,
6278,500,946,f,f,f,
6279,500,2708,f,f,f,
6280,500,1809,f,f,f,
6282,500,2860,f,f,f,
6283,500,915,f,f,f,
6284,500,1748,f,f,f,
6285,500,890,f,f,f,
6286,500,910,f,f,f,
6287,500,2972,f,f,f,
6288,500,2687,f,f,f,
6289,500,2924,f,f,f,
6290,500,937,f,f,f,
6291,500,2891,f,f,f,
6292,500,2818,f,f,f,
6293,500,2917,f,f,f,
6294,500,931,f,f,f,
6295,500,1785,f,f,f,
6296,500,2840,f,f,f,
6297,3300,14837,f,f,f,
6298,500,1805,f,f,f,
6299,3300,14835,f,f,f,
6300,500,1771,f,f,f,
6301,500,1713,f,f,f,
6302,500,2743,f,f,f,
6303,500,922,f,f,f,
6304,500,2986,f,f,f,
6305,500,2957,f,f,f,
6306,500,2676,f,f,f,
6307,3300,14841,f,f,f,
6308,500,1762,f,f,f,
6309,3300,14839,f,f,f,
6310,500,2783,f,f,f,
6311,500,2931,f,f,f,
6312,500,959,f,f,f,
6313,500,2938,f,f,f,
6314,500,901,f,f,f,
6315,500,4792,f,f,f,
6316,500,2774,f,f,f,
6317,500,1796,f,f,f,
6318,500,2696,f,f,f,
6319,500,6183,f,f,f,
6320,3000,14864,f,f,f,
6321,3000,14866,f,f,f,
6322,3000,14868,f,f,f,
6323,3000,14870,f,f,f,
6324,1000,4221,f,f,f,
6325,1000,4222,f,f,f,
6326,1000,4223,f,f,f,
6329,180000,14888,f,f,f,
6330,5000,14890,f,f,f,
6331,2000,4227,f,f,f,
6332,10000,14893,f,f,f,
6333,2000,14898,f,f,f,
6334,4000,14899,f,f,f,
6335,4000,14900,f,f,f,
6336,2000,14897,f,f,f,
6337,300000,14902,f,f,f,
6338,4000,14910,f,f,f,
6339,500,14911,f,f,f,
6340,4000,14919,f,f,f,
6341,3000,14928,f,f,f,
6344,30000,14959,f,f,f,
6345,2200,-1,f,f,f,
6346,280,7420,f,f,f,
6347,300,7454,f,f,f,
6348,300,7455,f,f,f,
6349,122400000,14971,f,f,f,
6350,86400000,14814,f,f,f,
6351,172800000,14976,f,t,f,죽음까지: 
6352,10296000,14812,f,f,f,
6353,500,14813,f,f,f,
6354,180000,14976,f,f,f,
6355,180000,14976,f,f,f,
6356,180000,14976,f,f,f,
6357,180000,14970,f,f,f,
6359,180000,14979,f,f,f,
6360,280,14824,f,f,f,
6361,300,14825,f,f,f,
6362,300,14826,f,f,f,
6363,0,14823,f,f,f,
6364,0,14823,f,f,f,
6365,0,14823,f,f,f,
6366,1000,14988,f,f,f,
6367,1000,14991,f,f,f,
6368,30000,14994,f,f,f,
6370,30000,14996,f,f,f,
6371,30000,14994,f,f,f,
6372,30000,14994,f,f,f,
6379,1000,14999,f,f,f,
6381,4500,15011,f,f,f,
6385,4500,15011,f,f,f,
6386,1000,15034,f,f,f,
6387,1000,15037,f,f,f,
6388,4000,15018,f,f,f,
6389,4000,15020,f,f,f,
6390,4000,15022,f,f,f,
6391,4000,15024,f,f,f,
6392,4000,15026,f,f,f,
6393,4000,15028,f,f,f,
6394,4000,15030,f,f,f,
6395,4000,15032,f,f,f,
6396,2000,10674,f,f,f,
6398,60000,12767,f,f,f,
6399,3000,15012,f,f,f,
6400,1000,15047,f,f,f,
6401,60000,15046,f,f,f,
6402,60000,15046,f,f,f,
6403,60000,15046,f,f,f,
6404,60000,15046,f,f,f,
6405,60000,15046,f,f,f,
6406,5000,12815,f,f,f,
6407,1000,8608,f,f,f,
6408,1000,15052,f,f,f,
6409,5000,12815,f,f,f,
6410,1000,15059,f,f,f,
6411,1000,15062,f,f,f,
6412,1000,15065,f,f,f,
6413,1000,15068,f,f,f,
6414,1000,5510,f,f,f,
6415,1000,15073,f,f,f,
6416,10000,12726,f,f,f,
6417,1000,5511,f,f,f,
6418,1000,15077,f,f,f,
6419,1000,5342,f,f,f,
6420,1000,5512,f,f,f,
6421,1000,14962,f,f,f,
6422,1000,14963,f,f,f,
6423,1000,14964,f,f,f,
6424,1000,14965,f,f,f,
6425,1000,5672,f,f,f,
6426,1000,14848,f,f,f,
6427,1000,14849,f,f,f,
6428,1000,14850,f,f,f,
6429,1000,14851,f,f,f,
6430,1000,5173,f,f,f,
6431,1000,5671,f,f,f,
6432,1000,15094,f,f,f,
6434,15000,15096,f,f,f,
6435,1000,15097,f,f,f,
6436,1000,15100,f,f,f,
6437,1000,15103,f,f,f,
6438,1000,15106,f,f,f,
6439,30000,15111,f,f,f,
6440,3000,13421,f,f,f,
6441,30000,10764,f,f,f,
6442,30000,10764,f,f,f,
6443,1000,8615,f,f,f,
6444,1000,15119,f,f,f,
6445,2000,15207,f,f,f,
6447,1000,15124,f,f,f,
6448,1000,6874,f,f,f,
6449,1000,9635,f,f,f,
6450,1000,8633,f,f,f,
6451,5000,15127,f,f,f,
6452,10000,10425,f,f,f,
6453,10000,10426,f,f,f,
6454,10000,10428,f,f,f,
6455,10000,10429,f,f,f,
6456,10000,10431,f,f,f,
6457,10000,10433,f,f,f,
6458,10000,10434,f,f,f,
6459,10000,10435,f,f,f,
6460,10000,10436,f,f,f,
6461,10000,10437,f,f,f,
6462,10000,10438,f,f,f,
6463,10000,10439,f,f,f,
6464,10000,10440,f,f,f,
6465,10000,10441,f,f,f,
6466,10000,10442,f,f,f,
6467,10000,10443,f,f,f,
6468,10000,10444,f,f,f,
6469,10000,10445,f,f,f,
6470,10000,10446,f,f,f,
6471,10000,10447,f,f,f,
6472,10000,10448,f,f,f,
6473,10000,10449,f,f,f,
6474,30000,15152,f,f,f,
6475,800,15157,f,f,f,
6476,800,15158,f,f,f,
6477,2000,15162,f,f,f,
6478,2000,15165,f,f,f,
6479,2000,15170,f,f,f,
6480,2000,15174,f,f,f,
6481,259200000,8607,f,f,f,
6482,518400000,15183,f,f,f,
6483,2000,9165,f,f,f,
6484,30000,15119,f,f,f,
6485,180000,8371,f,f,f,
6486,13800,13354,f,f,f,
6487,3900,15210,f,f,f,
6489,100,15217,f,f,f,
6490,122400000,15216,f,f,f,
6491,86400000,15222,f,t,f,소멸 예정: 
6492,122400000,15222,f,t,f,소멸 예정: 
6493,180000,15215,f,f,f,
6494,180000,15221,f,f,f,
6495,500,15222,f,f,f,
6496,180000,15221,f,f,f,
6497,100,15230,f,f,f,
6498,151200000,15229,f,f,f,
6499,86400000,15235,f,t,f,소멸 예정: 
6500,151200000,15235,f,t,f,소멸 예정: 
6501,180000,15228,f,f,f,
6502,180000,15234,f,f,f,
6503,1000,15235,f,f,f,
6504,180000,15234,f,f,f,
6505,100,15231,f,f,f,
6506,180000,15218,f,f,f,
6507,10000,8632,f,f,f,
6508,2000,15244,f,f,f,
6509,2000,15243,f,f,f,
6510,10000,15190,f,f,f,
6512,60000,5500,f,f,f,
6513,2000,5500,f,f,f,
6514,86400000,15250,f,f,f,
6515,3600000,15251,f,f,f,
6516,86400000,15253,f,f,f,
6517,3600000,15254,f,f,f,
6518,1000,9143,f,f,f,
6519,10000,10450,f,f,f,
6520,10000,10451,f,f,f,
6524,1000,9865,f,f,f,
6525,10000,15268,f,f,f,
6526,200,9408,f,f,f,
6527,200,9309,f,f,f,
6530,1000,9595,f,f,f,
6531,5000,6218,f,f,f,
6532,300000,15280,f,f,f,
6534,3600000,13901,f,f,f,
6535,1000,6967,f,f,f,
6536,1000,9605,f,f,f,
6537,2000,15319,f,f,f,
6538,10000,15330,f,f,f,
6539,2000,2019,f,f,f,
6540,86400000,15334,f,f,f,
6541,3600000,15335,f,f,f,
6542,2000,1358,f,f,f,
6543,2500,15331,f,f,f,
6544,60000,15354,f,f,f,
6545,1000,15345,f,f,f,
6546,5000,15458,f,f,f,
6548,1000,15354,f,f,f,
6549,10000,7581,f,f,f,
6551,1000,15385,f,f,f,
6555,1000,15388,f,f,f,
6557,10000,15383,f,f,f,
6558,2000,15401,f,f,f,
6559,500,5343,f,f,f,
6560,4500,15402,f,f,f,
6561,5200,6084,f,f,f,
6562,5400,6084,f,f,f,
6563,11500,6084,f,f,f,
6564,180000,5628,f,f,f,
6565,180000,7822,f,f,f,
6566,180000,11140,f,f,f,
6567,180000,641,f,f,f,
6568,180000,3245,f,f,f,
6569,180000,3042,f,f,f,
6570,180000,3902,f,f,f,
6571,180000,4080,f,f,f,
6572,180000,3832,f,f,f,
6573,180000,3836,f,f,f,
6574,180000,4193,f,f,f,
6575,180000,5565,f,f,f,
6576,1000,9540,f,f,f,
6577,180000,15367,f,f,f,
6578,180000,15370,f,f,f,
6579,600000,15416,f,f,f,
6580,600000,15418,f,f,f,
6581,3000,15421,f,f,f,
6582,3000,15422,f,f,f,
6583,3000,15423,f,f,f,
6584,3000,15426,f,f,f,
6585,3000,15427,f,f,f,
6586,1000,15424,f,f,f,
6587,1000,15428,f,f,f,
6588,1000,15431,f,f,f,
6589,1000,15433,f,f,f,
6590,500,4693,f,f,f,
6591,500,5794,f,f,f,
6592,500,6805,f,f,f,
6593,500,6741,f,f,f,
6594,500,6785,f,f,f,
6595,500,5842,f,f,f,
6596,500,5808,f,f,f,
6597,500,6795,f,f,f,
6598,500,5782,f,f,f,
6599,500,6730,f,f,f,
6600,500,14812,f,f,f,
6601,500,6795,f,f,f,
6602,500,5808,f,f,f,
6603,1000,15438,f,f,f,
6604,1000,15440,f,f,f,
6605,1000,15444,f,f,f,
6606,1000,15448,f,f,f,
6607,5000,15452,f,f,f,
6608,1000,9351,f,f,f,
6609,1000,12330,f,f,f,
6610,1000,12330,f,f,f,
6611,1000,9185,f,f,f,
6612,5000,13999,f,f,f,
6613,100,15460,f,f,f,
6614,1800000,15488,f,f,f,
6616,1800000,15488,f,f,f,
6617,5000,15463,f,f,f,
6618,5000,15469,f,f,f,
6619,1800000,15488,f,f,f,
6620,8000,15466,f,f,f,
6621,5000,15469,f,f,f,
6622,1800000,15488,f,f,f,
6623,5000,15469,f,f,f,
6624,1800000,15489,f,f,f,
6625,5000,15473,f,f,f,
6626,5000,15484,f,f,f,
6627,1800000,15489,f,f,f,
6628,5000,15476,f,f,f,
6629,5000,15484,f,f,f,
6630,1800000,15489,f,f,f,
6631,8000,15481,f,f,f,
6632,5000,15484,f,f,f,
6633,1800000,15489,f,f,f,
6634,5000,15484,f,f,f,
6635,1800000,15490,f,f,f,
6636,1800000,15490,f,f,f,
6637,5000,15490,f,f,f,
6638,5000,15490,f,f,f,
6640,2000,15503,f,f,f,
6641,100,9351,f,f,f,
6642,500,8476,f,f,f,
