id,comment,sub_id,sub_type,dying_time,sound_material_id,big,target_decal_size,use_target_decal,use_target_silhouette,use_target_highlight,name,camera_distance,show_name_tag,name_tag_offset,sound_pack_id,despawn_doodad_on_collision,play_mount_animation
1144,누이아 초록지붕 중형 2층 주택 B형,589,PrefabModel,10.0,8,t,0.0,f,f,t,hs_nuia_roof02_M_2f_b,12.0,t,0.0,,f,f
1145,누이아 초록지붕 중형 2층 주택 C형,590,PrefabModel,10.0,8,t,0.0,f,f,t,hs_nuia_roof02_M_2f_c,12.0,t,0.0,,f,f
1146,누이아 빨강지붕 중형 2층 주택 A형,591,PrefabModel,10.0,8,t,0.0,f,f,t,hs_nuia_roof03_M_2f_a,12.0,t,0.0,,f,f
1147,누이아 빨강지붕 중형 2층 주택 B형,592,PrefabModel,10.0,8,t,0.0,f,f,t,hs_nuia_roof03_M_2f_b,12.0,t,0.0,,f,f
1148,누이아 빨강지붕 중형 2층 주택 C형,593,PrefabModel,10.0,8,t,0.0,f,f,t,hs_nuia_roof03_M_2f_c,12.0,t,0.0,,f,f
1149,누이아 파랑지붕 대형 주택 A형,594,PrefabModel,10.0,8,t,0.0,f,f,t,hs_nuia_roof01_L_1f_a,12.0,t,0.0,,f,f
1150,누이아 파랑지붕 대형 주택 B형,595,PrefabModel,10.0,8,t,0.0,f,f,t,hs_nuia_roof01_L_1f_b,12.0,t,0.0,,f,f
1151,누이아 파랑지붕 대형 주택 C형,596,PrefabModel,10.0,8,t,0.0,f,f,t,hs_nuia_roof01_L_1f_c,12.0,t,0.0,,f,f
1152,누이아 파랑지붕 대형 주택 D형,597,PrefabModel,10.0,8,t,0.0,f,f,t,hs_nuia_roof01_L_1f_d,12.0,t,0.0,,f,f
1153,누이아 파랑지붕 대형 주택 E형,598,PrefabModel,10.0,8,t,0.0,f,f,t,hs_nuia_roof01_L_1f_e,12.0,t,0.0,,f,f
1154,누이아 파랑지붕 대형 주택 F형,599,PrefabModel,10.0,8,t,0.0,f,f,t,hs_nuia_roof01_L_1f_f,12.0,t,0.0,,f,f
1155,누이아 파랑지붕 대형 주택 G형,600,PrefabModel,10.0,8,t,0.0,f,f,t,hs_nuia_roof01_L_1f_g,12.0,t,0.0,,f,f
1156,누이아 파랑지붕 대형 주택 H형,601,PrefabModel,10.0,8,t,0.0,f,f,t,hs_nuia_roof01_L_1f_h,12.0,t,0.0,,f,f
1157,누이아 파랑지붕 대형 주택 I형,602,PrefabModel,10.0,8,t,0.0,f,f,t,hs_nuia_roof01_L_1f_i,12.0,t,0.0,,f,f
1158,누이아 파랑지붕 대형 주택 J형,603,PrefabModel,10.0,8,t,0.0,f,f,t,hs_nuia_roof01_L_1f_j,12.0,t,0.0,,f,f
1159,누이아 파랑지붕 대형 주택 K형,604,PrefabModel,10.0,8,t,0.0,f,f,t,hs_nuia_roof01_L_1f_k,12.0,t,0.0,,f,f
1160,누이아 파랑지붕 대형 주택 L형,605,PrefabModel,10.0,8,t,0.0,f,f,t,hs_nuia_roof01_L_1f_l,12.0,t,0.0,,f,f
1161,누이아 초록지붕 대형 주택 A형,606,PrefabModel,10.0,8,t,0.0,f,f,t,hs_nuia_roof02_L_1f_a,12.0,t,0.0,,f,f
1162,누이아 초록지붕 대형 주택 B형,607,PrefabModel,10.0,8,t,0.0,f,f,t,hs_nuia_roof02_L_1f_b,12.0,t,0.0,,f,f
1163,누이아 초록지붕 대형 주택 C형,608,PrefabModel,10.0,8,t,0.0,f,f,t,hs_nuia_roof02_L_1f_c,12.0,t,0.0,,f,f
1164,누이아 초록지붕 대형 주택 D형,609,PrefabModel,10.0,8,t,0.0,f,f,t,hs_nuia_roof02_L_1f_d,12.0,t,0.0,,f,f
1165,누이아 초록지붕 대형 주택 E형,610,PrefabModel,10.0,8,t,0.0,f,f,t,hs_nuia_roof02_L_1f_e,12.0,t,0.0,,f,f
1166,누이아 초록지붕 대형 주택 F형,611,PrefabModel,10.0,8,t,0.0,f,f,t,hs_nuia_roof02_L_1f_f,12.0,t,0.0,,f,f
1167,누이아 초록지붕 대형 주택 G형,612,PrefabModel,10.0,8,t,0.0,f,f,t,hs_nuia_roof02_L_1f_g,12.0,t,0.0,,f,f
1168,누이아 초록지붕 대형 주택 H형,613,PrefabModel,10.0,8,t,0.0,f,f,t,hs_nuia_roof02_L_1f_h,12.0,t,0.0,,f,f
1169,누이아 초록지붕 대형 주택 I형,614,PrefabModel,10.0,8,t,0.0,f,f,t,hs_nuia_roof02_L_1f_i,12.0,t,0.0,,f,f
1170,누이아 초록지붕 대형 주택 J형,615,PrefabModel,10.0,8,t,0.0,f,f,t,hs_nuia_roof02_L_1f_j,12.0,t,0.0,,f,f
1171,누이아 초록지붕 대형 주택 K형,616,PrefabModel,10.0,8,t,0.0,f,f,t,hs_nuia_roof02_L_1f_k,12.0,t,0.0,,f,f
1172,누이아 초록지붕 대형 주택 L형,617,PrefabModel,10.0,8,t,0.0,f,f,t,hs_nuia_roof02_L_1f_l,12.0,t,0.0,,f,f
1173,highorc_warrior,502,ActorModel,0.0,10,f,0.0,t,t,f,highorc_warrior,12.0,t,0.0,49,f,f
1174,누이아 빨강지붕 대형 주택 A형,618,PrefabModel,10.0,8,t,0.0,f,f,t,hs_nuia_roof03_L_1f_a,12.0,t,0.0,,f,f
1175,누이아 빨강지붕 대형 주택 B형,619,PrefabModel,10.0,8,t,0.0,f,f,t,hs_nuia_roof03_L_1f_b,12.0,t,0.0,,f,f
1176,누이아 빨강지붕 대형 주택 C형,620,PrefabModel,10.0,8,t,0.0,f,f,t,hs_nuia_roof03_L_1f_c,12.0,t,0.0,,f,f
1177,누이아 빨강지붕 대형 주택 D형,621,PrefabModel,10.0,8,t,0.0,f,f,t,hs_nuia_roof03_L_1f_d,12.0,t,0.0,,f,f
1178,누이아 빨강지붕 대형 주택 E형,622,PrefabModel,10.0,8,t,0.0,f,f,t,hs_nuia_roof03_L_1f_e,12.0,t,0.0,,f,f
1179,누이아 빨강지붕 대형 주택 F형,623,PrefabModel,10.0,8,t,0.0,f,f,t,hs_nuia_roof03_L_1f_f,12.0,t,0.0,,f,f
1180,누이아 빨강지붕 대형 주택 G형,624,PrefabModel,10.0,8,t,0.0,f,f,t,hs_nuia_roof03_L_1f_g,12.0,t,0.0,,f,f
1181,누이아 빨강지붕 대형 주택 H형,625,PrefabModel,10.0,8,t,0.0,f,f,t,hs_nuia_roof03_L_1f_h,12.0,t,0.0,,f,f
1182,누이아 빨강지붕 대형 주택 I형,626,PrefabModel,10.0,8,t,0.0,f,f,t,hs_nuia_roof03_L_1f_i,12.0,t,0.0,,f,f
1183,누이아 빨강지붕 대형 주택 J형,627,PrefabModel,10.0,8,t,0.0,f,f,t,hs_nuia_roof03_L_1f_j,12.0,t,0.0,,f,f
1184,누이아 빨강지붕 대형 주택 K형,628,PrefabModel,10.0,8,t,0.0,f,f,t,hs_nuia_roof03_L_1f_k,12.0,t,0.0,,f,f
1185,누이아 빨강지붕 대형 주택 L형,629,PrefabModel,10.0,8,t,0.0,f,f,t,hs_nuia_roof03_L_1f_l,12.0,t,0.0,,f,f
1186,누이아 파랑지붕 대형 2층 주택 A형,630,PrefabModel,10.0,8,t,0.0,f,f,t,hs_nuia_roof01_L_2f_a,12.0,t,0.0,,f,f
1187,누이아 파랑지붕 대형 2층 주택 B형,631,PrefabModel,10.0,8,t,0.0,f,f,t,hs_nuia_roof01_L_2f_b,12.0,t,0.0,,f,f
1188,누이아 파랑지붕 대형 2층 주택 C형,632,PrefabModel,10.0,8,t,0.0,f,f,t,hs_nuia_roof01_L_2f_c,12.0,t,0.0,,f,f
1189,누이아 파랑지붕 대형 2층 주택 D형,633,PrefabModel,10.0,8,t,0.0,f,f,t,hs_nuia_roof01_L_2f_d,12.0,t,0.0,,f,f
1190,누이아 파랑지붕 대형 2층 주택 E형,634,PrefabModel,10.0,8,t,0.0,f,f,t,hs_nuia_roof01_L_2f_e,12.0,t,0.0,,f,f
1191,누이아 파랑지붕 대형 2층 주택 F형,635,PrefabModel,10.0,8,t,0.0,f,f,t,hs_nuia_roof01_L_2f_f,12.0,t,0.0,,f,f
1192,누이아 파랑지붕 대형 2층 주택 G형,636,PrefabModel,10.0,8,t,0.0,f,f,t,hs_nuia_roof01_L_2f_g,12.0,t,0.0,,f,f
1193,누이아 초록지붕 대형 2층 주택 A형,637,PrefabModel,10.0,8,t,0.0,f,f,t,hs_nuia_roof02_L_2f_a,12.0,t,0.0,,f,f
1194,누이아 초록지붕 대형 2층 주택 B형,638,PrefabModel,10.0,8,t,0.0,f,f,t,hs_nuia_roof02_L_2f_b,12.0,t,0.0,,f,f
1195,누이아 초록지붕 대형 2층 주택 C형,639,PrefabModel,10.0,8,t,0.0,f,f,t,hs_nuia_roof02_L_2f_c,12.0,t,0.0,,f,f
1196,누이아 초록지붕 대형 2층 주택 D형,640,PrefabModel,10.0,8,t,0.0,f,f,t,hs_nuia_roof02_L_2f_d,12.0,t,0.0,,f,f
1197,누이아 초록지붕 대형 2층 주택 E형,641,PrefabModel,10.0,8,t,0.0,f,f,t,hs_nuia_roof02_L_2f_e,12.0,t,0.0,,f,f
1198,누이아 초록지붕 대형 2층 주택 F형,642,PrefabModel,10.0,8,t,0.0,f,f,t,hs_nuia_roof02_L_2f_f,12.0,t,0.0,,f,f
1199,누이아 빨강지붕 대형 2층 주택 A형,643,PrefabModel,10.0,8,t,0.0,f,f,t,hs_nuia_roof03_L_2f_a,12.0,t,0.0,,f,f
1200,누이아 빨강지붕 대형 2층 주택 B형,644,PrefabModel,10.0,8,t,0.0,f,f,t,hs_nuia_roof03_L_2f_b,12.0,t,0.0,,f,f
1201,누이아 빨강지붕 대형 2층 주택 C형,645,PrefabModel,10.0,8,t,0.0,f,f,t,hs_nuia_roof03_L_2f_c,12.0,t,0.0,,f,f
1202,누이아 빨강지붕 대형 2층 주택 D형,646,PrefabModel,10.0,8,t,0.0,f,f,t,hs_nuia_roof03_L_2f_d,12.0,t,0.0,,f,f
1203,누이아 빨강지붕 대형 2층 주택 E형,647,PrefabModel,10.0,8,t,0.0,f,f,t,hs_nuia_roof03_L_2f_e,12.0,t,0.0,,f,f
1204,누이아 빨강지붕 대형 2층 주택 F형,648,PrefabModel,10.0,8,t,0.0,f,f,t,hs_nuia_roof03_L_2f_f,12.0,t,0.0,,f,f
1205,merchant_ship,14,ShipModel,0.0,12,t,0.0,f,f,t,merchant_ship,40.0,t,0.0,144,t,f
1206,jellyfish,503,ActorModel,0.0,10,f,0.0,t,t,f,jellyfish,12.0,t,0.0,20,f,f
1207,jellyfish_gold,504,ActorModel,0.0,10,f,0.0,t,t,f,jellyfish_gold,12.0,t,0.0,20,f,f
1208,wolf_pet,505,ActorModel,0.0,10,f,0.0,t,t,f,wolf_pet,12.0,t,0.0,37,f,f
1209,ndeco_do_invisible_01,506,ActorModel,0.0,7,f,0.0,t,t,f,ndeco_do_invisible_01,12.0,t,0.0,,f,f
1210,wolf_black_pet,507,ActorModel,0.0,10,f,0.0,t,t,f,wolf_black_pet,12.0,t,0.0,37,f,f
1211,wolf_white_pet,508,ActorModel,0.0,10,f,0.0,t,t,f,wolf_white_pet,12.0,t,0.0,37,f,f
1212,elk_purple,509,ActorModel,0.0,10,f,0.0,t,f,t,elk_purple,15.0,t,1.3,38,f,f
1213,elk_white,510,ActorModel,0.0,10,f,0.0,t,f,t,elk_white,15.0,t,1.3,38,f,f
1214,galleon.step_08cart,649,PrefabModel,0.0,7,t,0.0,f,f,t,galleon_step_08cart,12.0,t,0.0,,f,f
1215,galleon.step_08cart,650,PrefabModel,0.0,7,t,0.0,f,f,t,galleon_step_08cart_damage,12.0,t,0.0,,f,f
1216,galleon.step_09ceremony_cart,651,PrefabModel,0.0,7,t,0.0,f,f,t,galleon_step_housing_final_cart,12.0,t,0.0,,f,f
1217,galleon.step_10galleon_cart_normal,652,PrefabModel,0.0,7,t,0.0,f,f,t,galleon_step_10galleon_cart_normal,12.0,t,0.0,,f,f
1218,ndeco_strawdoll_a,511,ActorModel,0.0,7,f,0.0,t,t,f,ndeco_strawdoll_a,12.0,t,0.0,,f,f
1219,big_wraith,512,ActorModel,0.0,10,f,0.0,t,t,f,big_wraith,12.0,t,0.75,336,f,f
1220,big_ostrich_spotted,513,ActorModel,0.0,10,f,0.0,t,t,f,big_ostrich_spotted,12.0,t,0.0,343,f,f
1221,highorc_commander,514,ActorModel,0.0,10,f,0.0,t,t,f,highorc_commander,12.0,t,0.0,49,f,f
1222,highorc_hunter,515,ActorModel,0.0,10,f,0.0,t,t,f,highorc_hunter,12.0,t,0.0,49,f,f
1223,highorc_socerer,516,ActorModel,0.0,10,f,0.0,t,t,f,highorc_socerer,12.0,t,0.0,49,f,f
1224,yata_wild_monster,517,ActorModel,0.0,10,f,0.0,t,t,f,yata_wild_monster,12.0,t,0.0,17,f,f
1225,owl_animal,518,ActorModel,0.0,1,f,0.0,t,t,f,owl_animal,12.0,t,1.0,,f,f
1226,테스트용 소형 텃밭,653,PrefabModel,6.0,7,t,0.0,f,f,t,test_farm1,12.0,t,0.0,,f,f
1227,테스트용 소형 텃밭 8x8,654,PrefabModel,6.0,7,t,0.0,f,f,t,test_farm2,12.0,t,0.0,,f,f
1228,spartoi_warrior,519,ActorModel,0.0,10,f,0.0,t,t,f,spartoi_warrior,12.0,t,0.0,222,f,f
1229,spartoi_archer,520,ActorModel,0.0,10,f,0.0,t,t,f,spartoi_archer,12.0,t,0.0,222,f,f
1230,unicornlion,521,ActorModel,0.0,10,t,0.0,t,f,f,unicornlion,12.0,t,0.0,,f,f
1231,unicornlion_big,522,ActorModel,0.0,10,t,0.0,t,f,f,unicornlion_big,12.0,t,0.0,224,f,f
1232,hidra_lake,523,ActorModel,0.0,10,t,0.0,t,f,f,hidra_lake,12.0,t,0.0,206,f,f
1233,waterelemental_big빅모델용,524,ActorModel,0.0,5,t,0.0,t,t,t,big_waterelemental_big,12.0,t,1.0,271,f,f
1234,정예 훈련용 허수아비,525,ActorModel,0.0,7,f,0.0,t,t,f,learning_ob01_d,12.0,t,0.0,,f,f
1235,중급 훈련용 허수아비,526,ActorModel,0.0,7,f,0.0,t,t,f,learning_ob01_e,12.0,t,0.0,,f,f
1236,훈련용 허수아비,527,ActorModel,0.0,7,f,0.0,t,t,f,learning_ob01_c2,12.0,t,0.0,,f,f
1237,hidra_sea,528,ActorModel,0.0,10,t,0.0,t,f,f,hidra_sea,12.0,t,0.0,206,f,f
1238,hidra_lake_big,529,ActorModel,0.0,10,t,0.0,t,f,f,hidra_lake_big,12.0,t,0.0,206,f,f
1239,mermaid,530,ActorModel,0.0,10,f,0.0,t,t,f,mermaid,12.0,t,0.0,,f,f
1240,메인 퀘스트용 대화하는 벽화,531,ActorModel,0.0,8,f,0.0,t,t,f,floramaiden,12.0,t,0.0,,f,f
1241,twoheadsnake_egg,532,ActorModel,0.0,10,f,0.0,t,t,f,twoheadsnake_egg,12.0,t,0.0,,f,f
1242,cat_pet,533,ActorModel,0.0,10,f,0.0,t,t,f,cat_pet,12.0,t,0.0,415,f,f
1243,yeti_big,534,ActorModel,0.0,10,f,0.0,t,t,f,yeti_big,12.0,t,0.0,212,f,f
1244,딸깍발이 고쉬(보스전용),535,ActorModel,0.0,10,f,0.0,t,t,f,goblin_scratcher_boss,12.0,t,0.0,326,f,f
1245,cat_black_pet,536,ActorModel,0.0,10,f,0.0,t,t,f,cat_black_pet,12.0,t,0.3,415,f,f
1246,cat_siamese_pet,537,ActorModel,0.0,10,f,0.0,t,t,f,cat_siamese_pet,12.0,t,0.0,415,f,f
1247,cat_stripes_pet,538,ActorModel,0.0,10,f,0.0,t,t,f,cat_stripes_pet,12.0,t,0.0,415,f,f
1248,cat_threecolors_pet,539,ActorModel,0.0,10,f,0.0,t,t,f,cat_threecolors_pet,12.0,t,0.0,415,f,f
1249,boardship,15,ShipModel,0.0,12,t,0.0,f,f,t,boardship,40.0,t,0.0,144,t,f
1250,boardship2,16,ShipModel,0.0,12,f,0.0,f,f,t,boardship2,30.0,t,0.0,144,f,f
1251,horse_zebra2,540,ActorModel,0.0,10,f,0.0,t,f,t,horse_zebra2,15.0,t,1.5,21,f,f
1252,호박머리 텃밭_진행,655,PrefabModel,6.0,7,t,0.0,f,f,t,pumpkin_farm0,12.0,t,0.0,,f,f
1253,호박머리 텃밭_완료,656,PrefabModel,6.0,7,t,0.0,f,f,t,pumpkin_farm1,12.0,t,0.0,,f,f
1254,fireelemental_big빅모델용,541,ActorModel,0.0,6,t,0.0,t,t,f,big_fireelemental_big,12.0,t,0.0,282,f,f
1255,Cannon_tower,42,VehicleModel,0.0,13,t,0.0,t,t,f,Cannon_tower,20.0,f,0.0,,f,f
1256,,542,ActorModel,0.0,10,f,0.0,t,t,f,wolf_pet_junior,12.0,t,0.0,,f,f
1257,mandragora_under,543,ActorModel,0.0,10,f,0.0,t,t,f,mandragora_under,12.0,t,0.0,337,f,f
1258,boxship_housing_02,657,PrefabModel,0.0,7,t,0.0,f,f,t,boxship_housing_02,12.0,t,0.0,,f,f
1259,boxship_housing_03,658,PrefabModel,0.0,7,t,0.0,f,f,t,boxship_housing_03,12.0,t,0.0,,f,f
1260,boxship_housing_05,659,PrefabModel,0.0,7,t,0.0,f,f,t,boxship_housing_05,12.0,t,0.0,,f,f
1261,boxship_housing_07,660,PrefabModel,0.0,7,t,0.0,f,f,t,boxship_housing_07,12.0,t,0.0,,f,f
1263,boxship_housing_09_ceremony,662,PrefabModel,0.0,7,t,0.0,f,f,t,boxship_housing_09_ceremony,12.0,t,0.0,,f,f
1264,boardship_step_03,663,PrefabModel,0.0,7,t,0.0,f,f,t,boardship_step_03,12.0,t,0.0,,f,f
1265,boardship_step_05,664,PrefabModel,0.0,7,t,0.0,f,f,t,boardship_step_05,12.0,t,0.0,,f,f
1266,boardship_step_07,665,PrefabModel,0.0,7,t,0.0,f,f,t,boardship_step_07,12.0,t,0.0,,f,f
1267,boardship_step_09_ceremony,666,PrefabModel,0.0,7,t,0.0,f,f,t,boardship_step_09,12.0,t,0.0,,f,f
1268,boardship_step_08,667,PrefabModel,0.0,7,t,0.0,f,f,t,boardship_step_08,12.0,t,0.0,,f,f
1269,boxship_housing_08,668,PrefabModel,0.0,7,t,0.0,f,f,t,boxship_housing_08,12.0,t,0.0,,f,f
1270,cat_baby_pet,544,ActorModel,0.0,10,f,0.0,t,t,f,cat_baby_pet,12.0,t,0.0,,f,f
1272,mandragora_spotted_under,546,ActorModel,0.0,10,f,0.0,t,t,f,mandragora_spotted_under,12.0,t,0.0,337,f,f
1273,spartoi_warrior_orange,547,ActorModel,0.0,10,f,0.0,t,t,f,spartoi_warrior_orange,12.0,t,0.0,222,f,f
1274,spartoi_warrior_black,548,ActorModel,0.0,10,f,0.0,t,t,f,spartoi_warrior_black,12.0,t,0.0,222,f,f
1275,spartoi_archer_orange,549,ActorModel,0.0,10,f,0.0,t,t,f,spartoi_archer_orange,12.0,t,0.0,222,f,f
1276,spartoi_archer_black,550,ActorModel,0.0,10,f,0.0,t,t,f,spartoi_archer_black,12.0,t,0.0,222,f,f
1277,성탑 대포,43,VehicleModel,3.0,13,f,0.0,f,f,t,tower_cannon,20.0,f,0.0,,f,f
1279,춤같이 추는북,44,VehicleModel,0.0,7,f,0.0,f,t,f,hdeco_drum_a,12.0,f,0.0,,f,f
1281,cat_siamese_baby_pet,551,ActorModel,0.0,10,f,0.0,t,t,f,cat_siamese_baby_pet,12.0,t,0.0,,f,f
1282,dragon,552,ActorModel,0.0,10,t,0.0,f,f,f,dragon,12.0,f,0.0,403,t,f
1283,yata_black,553,ActorModel,0.0,10,f,0.0,t,f,t,yata_black,12.0,t,1.1,18,f,f
1284,yata_siamese,554,ActorModel,0.0,10,f,0.0,t,f,t,yata_siamese,12.0,t,1.1,18,f,f
1285,yata_stripes,555,ActorModel,0.0,10,f,0.0,t,f,t,yata_stripes,12.0,t,1.1,18,f,f
1286,정예 훈련용 허수아비,671,PrefabModel,0.0,7,f,0.0,f,f,t,learning_scarecrow_01,12.0,t,1.7,,f,f
1287,오리배,17,ShipModel,0.0,12,t,0.0,f,f,t,duckship,20.0,t,0.0,335,t,t
1288,솔로배,18,ShipModel,0.0,12,t,0.0,f,f,t,soloship,12.0,t,0.0,145,t,t
1289,영주말,556,ActorModel,0.0,10,f,0.0,t,f,t,horse_lord,15.0,t,1.5,21,f,f
1290,중급 훈련용 허수아비,672,PrefabModel,0.0,7,f,0.0,f,f,t,learning_scarecrow_02,12.0,t,1.7,,f,f
1291,훈련용 허수아비,673,PrefabModel,0.0,7,f,0.0,f,f,t,learning_scarecrow_03,12.0,t,1.7,,f,f
1292,enshaka,557,ActorModel,0.0,10,f,0.0,t,t,f,enshaka,12.0,t,0.0,344,f,f
1293,황의 페라리 - 시뮬레이션되는 지상 탈 것,45,VehicleModel,0.0,7,f,0.0,t,t,f,hwang_ferrari,12.0,t,0.0,355,f,t
1294,포획된 불의 군주 - 전투펫,558,ActorModel,0.0,6,f,0.0,t,t,f,pet_fireelemental_small,12.0,t,0.0,360,f,f
1295,포획된 가고일 드라쥬다/타이란 - 전투펫,559,ActorModel,0.0,10,f,0.0,t,t,f,pet_gargoyle,12.0,t,0.0,357,f,f
1296,포획된 방황하는 자 - 전투펫,560,ActorModel,0.0,8,f,0.0,t,t,f,pet_smallgiant,12.0,t,0.0,356,f,f
1297,포획된 바람 군주 - 전투펫,561,ActorModel,0.0,9,f,0.0,t,t,f,pet_windelemental_small,12.0,t,0.0,361,f,f
1298,포획된 야차 하즈라드 - 전투펫,562,ActorModel,0.0,8,f,0.0,t,t,f,pet_yaksa_warrior,12.0,t,0.0,359,f,f
1299,국지 방어기 전용,563,ActorModel,0.0,10,t,0.0,f,f,f,hellgate2,12.0,f,1.0,,f,f
1301,yata_baby_pet ,565,ActorModel,0.0,10,f,0.0,t,t,f,yata_baby_pet,12.0,t,0.0,241,f,f
1302,yata_baby_black_pet,566,ActorModel,0.0,10,f,0.0,t,t,f,yata_baby_black_pet,12.0,t,0.0,241,f,f
1303,yata_baby_siamese_pet,567,ActorModel,0.0,10,f,0.0,t,t,f,yata_baby_siamese_pet,12.0,t,0.0,241,f,f
1304,yata_baby_stripes_pet,568,ActorModel,0.0,10,f,0.0,t,t,f,yata_baby_stripes_pet,12.0,t,0.0,241,f,f
1305,공성전 목책,674,PrefabModel,0.0,7,t,0.0,t,t,f,fence,12.0,t,3.0,,f,f
1306,tare_baby_pet,569,ActorModel,0.0,10,f,0.0,t,t,f,tare_baby_pet,12.0,t,0.0,,f,f
1307,tare_baby_black_pet,570,ActorModel,0.0,10,f,0.0,t,t,f,tare_baby_black_pet,12.0,t,0.0,,f,f
1308,tare_baby_blue_pet,571,ActorModel,0.0,10,f,0.0,t,t,f,tare_baby_blue_pet,12.0,t,0.0,,f,f
1309,elk_baby_pet,572,ActorModel,0.0,10,f,0.0,t,t,f,elk_baby_pet,12.0,t,0.0,38,f,f
1310,elk_baby_purple_pet,573,ActorModel,0.0,10,f,0.0,t,t,f,elk_baby_purple_pet,12.0,t,0.0,38,f,f
1311,elk_baby_white_pet,574,ActorModel,0.0,10,f,0.0,t,t,f,elk_baby_white_pet,12.0,t,0.0,38,f,f
1312,horse_baby_pet,575,ActorModel,0.0,10,f,0.0,t,t,f,horse_baby_pet,12.0,t,0.0,,f,f
1313,horse_baby_brown_spot_pet,576,ActorModel,0.0,10,f,0.0,t,t,f,horse_baby_brown_spot_pet,12.0,t,0.0,,f,f
1314,horse_baby_gray_pet,577,ActorModel,0.0,10,f,0.0,t,t,f,horse_baby_gray_pet,12.0,t,0.0,,f,f
1315,horse_baby_white_pet,578,ActorModel,0.0,10,f,0.0,t,t,f,horse_baby_white_pet,12.0,t,0.0,,f,f
1316,donkey_baby_pet,579,ActorModel,0.0,10,f,0.0,t,t,f,donkey_baby_pet,12.0,t,0.0,,f,f
1317,donkey_baby_red_spot_pet,580,ActorModel,0.0,10,f,0.0,t,t,f,donkey_baby_red_spot_pet,12.0,t,0.0,,f,f
1318,donkey_baby_white_pet,581,ActorModel,0.0,10,f,0.0,t,t,f,donkey_baby_white_pet,12.0,t,0.0,,f,f
1319,snowlion_baby_pet,582,ActorModel,0.0,10,f,0.0,t,t,f,snowlion_baby_pet,12.0,t,0.0,,f,f
1320,snowlion_baby_black_pet,583,ActorModel,0.0,10,f,0.0,t,t,f,snowlion_baby_black_pet,12.0,t,0.0,,f,f
1321,snowlion_baby_white_pet,584,ActorModel,0.0,10,f,0.0,t,t,f,snowlion_baby_white_pet,12.0,t,0.0,,f,f
1322,Test_Monster_Sphere,585,ActorModel,0.0,8,f,0.0,t,t,f,Test_Monster_Sphere,12.0,t,0.0,,f,f
1323,speedcar,46,VehicleModel,2.8,7,f,0.0,f,f,f,speedcar,12.0,t,1.5,355,t,t
1324,spartoi_big,586,ActorModel,0.0,10,t,0.0,t,t,f,spartoi_big,12.0,t,0.5,363,f,f
1325,참치,587,ActorModel,0.0,10,f,0.0,t,t,f,tuna,12.0,t,1.0,,f,f
1326,식목일 페피,588,ActorModel,0.0,10,f,0.0,t,t,f,pet_fepee,12.0,t,0.0,368,f,f
1327,식목일 나무정령(노란색),589,ActorModel,0.0,7,f,0.0,t,t,f,pet_woodgiant_silent,12.0,t,0.0,369,f,f
1328,narayana_girl_colth_001,590,ActorModel,0.0,10,f,0.0,t,t,f,narayana_girl_colth_001,12.0,t,0.7,,f,f
1329,narayana_girl_colth_002,591,ActorModel,0.0,10,f,0.0,t,t,f,narayana_girl_colth_002,12.0,t,0.7,,f,f
1330,narayana_girl_colth_003,592,ActorModel,0.0,10,f,0.0,t,t,f,narayana_girl_colth_003,12.0,t,0.7,,f,f
1331,bloodyarmy_commander_ghost,593,ActorModel,0.0,9,f,0.0,t,t,f,bloodyarmy_commander_ghost,12.0,t,0.0,234,f,f
1332,bloodyarmy_infantry_ghost,594,ActorModel,0.0,9,f,0.0,t,t,f,bloodyarmy_infantry_ghost,12.0,t,0.0,234,f,f
1333,bloodyarmy_soldier_ghost,595,ActorModel,0.0,9,f,0.0,t,t,f,bloodyarmy_soldier_ghost,12.0,t,0.0,234,f,f
1334,bloodyarmy_archer_ghost,596,ActorModel,0.0,9,f,0.0,t,t,f,bloodyarmy_archer_ghost,12.0,t,0.0,234,f,f
1335,bloodyarmy_quartemaster_ghost,597,ActorModel,0.0,9,f,0.0,t,t,f,bloodyarmy_quartemaster_ghost,12.0,t,0.0,234,f,f
1336,bloodyarmy_spearman_ghost,598,ActorModel,0.0,9,f,0.0,t,t,f,bloodyarmy_spearman_ghost,12.0,t,0.0,234,f,f
1337,amoredspecter_hunter_ghost,599,ActorModel,0.0,9,f,0.0,t,t,f,amoredspecter_hunter_ghost,12.0,t,0.0,367,f,f
1338,girl01_cloth001,600,ActorModel,0.0,10,f,0.0,t,t,f,girl01_cloth001,12.0,t,0.0,,f,f
1339,amoredspecter_warrior_ghost,601,ActorModel,0.0,9,f,0.0,t,t,f,amoredspecter_warrior_ghost,12.0,t,0.0,367,f,f
1340,girl01_cloth002,602,ActorModel,0.0,10,f,0.0,t,t,f,girl01_cloth002,12.0,t,0.0,,f,f
1341,girl01_cloth003,603,ActorModel,0.0,10,f,0.0,t,t,f,girl01_cloth003,12.0,t,0.0,,f,f
1342,girl01_cloth004,604,ActorModel,0.0,10,f,0.0,t,t,f,girl01_cloth004,12.0,t,0.0,,f,f
1343,girl01_cloth005,605,ActorModel,0.0,10,f,0.0,t,t,f,girl01_cloth005,12.0,t,0.0,,f,f
1344,girl01_cloth006,606,ActorModel,0.0,10,f,0.0,t,t,f,girl01_cloth006,12.0,t,0.0,,f,f
