id,book_page_id,text,illust
357,321,<tr><td>당신의 농경 생활은 어떻습니까? 릴리엇 구릉지 바람그늘 마을의 푸른 소금 상회에 한 번 시간 내서 들려주시겠습니까? 어쩌면 제가 도움 줄 일이 있을 것도 같아서요.<br/><br/><b>푸른 소금 상회 마켈라 올림</b></td></tr>,
358,322,<tr><td>당신의 농경 생활은 어떠세요? 릴리엇 구릉지 바람그늘 마을의 푸른 소금 상회에 한 번 시간 내서 들려주시겠어요? 사실 제가 도움이 좀 필요해서요.<br/><br/><b>푸른 소금 상회 라이네 올림</b></td></tr>,
359,323,<tr><td>당신의 농경 생활은 어떻습니까? 호랑이 등뼈 산맥 쇠모루 마을의 푸른 소금 상회에 한 번 시간 내서 들려주시겠습니까? 어쩌면 제가 도움 줄 일이 있을 것도 같아서요.<br/><br/><b>푸른 소금 상회 윰브 올림</b></td></tr>,
360,324,<tr><td>당신의 농경 생활은 어떠세요? 호랑이 등뼈 산맥 쇠모루 마을의 푸른 소금 상회에 한 번 시간 내서 들려주시겠어요? 사실 제가 도움이 좀 필요해서요.<br/><br/><b>푸른 소금 상회 터니비 올림</b></td></tr>,
361,138,"<tr><td>아키움 가공으로 안델프에서 얻는 것, 혹은 나무나 광석을 통해서 얻는 양의 몇백 배, 아니 몇천 배에 달하는 아키움이  이곳에 흩어진 거상에게서 채취할 수 있는 중심핵 안에 들어있다.<br/>이 핵을 독점할 수 있다면 우리는 대륙 내 제일의 막대한 부를 얻게 될 것이다...</td></tr>",
362,405,"<tr><td>안개 괴물은 주술로 생긴 존재. 원래도 성가신 존재가 더 늘어난 것은 분명 주술의 힘일 것이다.<br/>대체 누가 오래전 사악한 주술을 강성하게 한단 말인가.<br/>그것에 의문을 품고 있었는데, 분명히 안개 괴물의 입으로 들었다.<br/>다들 존경하는 ...의 이름이었다.<br/>하리하란 강령술사와 한통속이었다니.<br/>부족을 배신한 자여, 내 저주를 받으라.</td></tr>",
363,325,<tr><td>나와 로나 그리고 마일즈 이렇게 우리 셋은 바라기 마을에서 함께 자란 죽마고우였다.<br/>어렸을 때는 우리 셋의 관계가 영원히 소중한 친구 사이로 지속할 줄 알았다.<br/>그러나 점점 나이를 먹어 가면서 우리 셋의 관계는 점점 흔들리기 시작했다.</td></tr>,
364,326,<tr><td>로나에 대한 마음이 소꿉친구에서 사랑하는 여자로 변모했다. 로나에게 이러한 감정을 느끼는 것은 마일즈 역시 마찬가지였다.<br/>하지만 마일즈와 나는 둘도 없는 친구였기 때문에 표면적으로 로나에 대한 감정을 밖으로 표출시키지 않았다.<br/>시간이 흐를수록 점점 강압적으로 억누른 감정이 폭발할 듯 흔들리기 시작했다.</td></tr>,
365,327,"<tr><td>마일즈와 나는 서로 감정을 숨겼다.<br/>나에 대한 감정이 밖으로 드러나는 순간, 우리의 우정이 금이 가게 될 거란 것을 본능적으로 감지하고 있었기 때문이다.<br/>로나에 대한 사랑과 마일즈에 대한 우정의 무게를 저울질하며 방황하고 있을 때, 마일즈가 먼저 우리 사이의 금기를 깨버렸다.<br/>로나에게 자신의 마음을 고백한 것이다.</td></tr>",
366,328,"<tr><td>마일즈의 고백을 받은 로나는 잠시 망설이는 얼굴로 나를 바라보더니 다시 자신에게 고백한 마일즈를 바라보았다. 결국, 그녀는 마일즈의 고백을 받아들였다.<br/>얼마 후, 로나와 마일즈는 바라기 마을 사람들의 축복 속에서 결혼식을 올렸다. 그때 로나가 망설이는 얼굴로 나를 바라봤던 건 무엇을 의미하는 것일까?</td></tr>",
367,329,"<tr><td>로나와 마일즈의 결혼식 후, 나는 여행을 떠나기로 마음먹었다.<br/>두 친구와 함께했던 추억이 묻어 있는 바라기 마을에서의 삶이 하루하루 고통으로 다가왔기 때문이다.<br/>사랑과 우정을 동시에 잃은 상실감을 여행으로 극복해 봐야겠단 마음을 먹었다.</td></tr>",
368,330,"<tr><td>푸른 안개 숲을 지나다 불곰의 습격을 받았다.
<br/>등허리에 매고 있던 배낭의 짐을 불곰에게 던진 후, 발에 불이 나도록 달아났다.<br/>간신히 불곰을 피해 도망갔더니 불한당 벨포의 일당이 나타나 내 앞을 가로막았다. 놈들은 내 속옷만 남긴 채 모든 걸 털어갔다.<br/>덕분에 난 여행 시작과 동시에 빈털터리가 됐다.</td></tr>",
369,331,"<tr><td>빈털터리가 된 상태로 한동안 양 방목장에서 일해서 돈을 벌었다.<br/>양털 깎는 일은 처음 해보는 것이었지만, 양들이 순한 덕분에 별다른 어려움 없이 열심히 일할 수 있었다.</td></tr>",
370,332,<tr><td>하늘에 닿을 것처럼 높이 솟아오른 솔즈리언의 문이 가져다주는 위용에 가슴이 먹먹해진다.<br/>위대한 왕인 솔즈리언을 기념하며 초승달 왕좌의 많은 주민이 함께 힘을 모아 만들었다는 이 거대한 선돌의 위용을 바라보며 누이안이 마음만 먹으면 불가능한 일이 없다는 생각이 들었다.</td></tr>,
371,333,"<tr><td>솔즈리언의 문을 기어오르기 시작했다. 파수 마을의 주민이 거대한 선돌을 기어오르고 있는 내게 고함을 지르며 당장 내려오라고 외쳤다.<br/>하지만 나는 계속해서 거대한 선돌의 꼭대기에 오르기 위해 열심히 암벽등반을 했다.<br/>몇 번이고 팔다리가 미끄러져 위기를 겪었지만, 마침내 나는 거대한 선돌의 정상에 서게 됐다.</td></tr>",
372,334,"<tr><td>솔즈리언의 문의 정상에 서서 나는 새로운 세상을 보았다. 서쪽으로 초승달 왕좌의 화려한 도시 정경이 보였으며, 동쪽으로는 끝없이 펼쳐진 듯한 넓은 들판의 정경이 눈에 들어왔다.<br/>바라기 마을이 세상 전부인 것처럼 여기며 살아온 내게 끝없이 펼쳐진 새로운 세계가 찾아온 것이었다.<br/>그 순간 나는 다짐했다. 모든 곳을 가보리라.</td></tr>
",
373,335,"<tr><td>우윳빛 강 마을을 가로지르는 강물의 색은 정말 우윳빛이었다.<br/>이 강물의 색이 왜 우윳빛인지 알아보기 위해 강물을 거슬러 올라갔다. 폭포가 나타나 내 앞을 가로막았다.<br/>길을 돌아 폭포를 거슬러 올라가 결국 우윳빛 강의 수원지에 도착했지만, 그곳에서도 강물의 비밀을 알아내지 못했다.<br/>이 우윳빛 강에는 어떤 비밀이 있는 것일까?</td></tr>",
374,336,"<tr><td>릴리엇 구릉지의 바람그늘 마을에서 그동안 소문으로만 들어왔던 엘프를 만났다.<br/>숲의 요정이라는 엘프가 바라기 마을 최고 미녀인 로나 보다 더 아름답다는 소문을 듣고 헛소문이라 여겼는데, 막상 바람그늘 마을에서 엘프 바르웬을 만나는 순간, 로나의 미모가 보름달 앞의 반딧불이처럼 퇴색되는 느낌이었다.</td></tr>",
375,337,"<tr><td>바르웬과 함께 있고 싶다는 생각이 들었다.<br/>로나의 곁을 떠나 정처 없이 여행을 시작한 탓에, 내게는 마땅한 여행 동기 없이 그냥 무작정 고향을 떠난 상황이었다. 그랬기 때문에 새로운 사랑을 찾아서 제자리에 정착하고 싶었던 것인지도 몰랐다.</td></tr>",
376,338,<tr><td>바르웬에게 고백했다. 당연히 거절당했다.<br/>잘 알지도 못하는 누이안이 사랑을 고백해오니 그녀 입장에선 얼마나 황당했을까?<br/>마구간지기 헤이만에 따르면 그녀가 내게 칼을 휘두르지 않은 것이 이상하게 여겨질 지경이라고 했다.</td></tr>,
377,339,<tr><td>트록스크 산은 드넓은 릴리엇 구릉지의 북쪽을 병풍처럼 감싸고 있다.<br/>만년설로 뒤덮인 이 높고도 넓은 거대한 산은 릴리엇 구릉지에 여행 온 사람들에게 평생 잊지 못할 장엄한 풍경을 선사한다.<br/>나중에 내가 누이아 대륙 여행기를 출판하면 트록스크 산을 보지 못한 자는 여행을 논하지 말라고 써야겠다.</td></tr>,
378,340,"<tr><td>론반 공작 성의 정원사 가드너에게 묘한 말을 들었다.<br/>트록스크 산의 폭포 근처 어딘가에 동굴이 있는데, 과거 론반 공작의 일가가 은밀하게 그곳에 재산 일부를 숨겼다고 한다.</td></tr>",
379,341,"<tr><td>다후타 교단의 포교사라는 자들이 릴리엇 구릉지에 자리한 마을 곳곳에 나타나 포교 활동을 벌이고 있는 것을 목격했다.<br/>다후타 여신은 바다의 신인데, 바다와 닿아 있는 곳이 없는 이곳에 왜 다후타 교단의 포교사들이 포교 활동을 벌이고 있는 걸까?</td></tr>",
380,342,"<tr><td>노송그루 마을로 가는 길목에서 쓰러진 아이를 만났다.<br/>아이는 오랜 시간 동안 굶주렸는지 몸에 뼈만 앙상하게 남은 상태였다.<br/>정신을 잃은 채 쓰러져 있는 아이에게 미음을 먹인 후, 묽게 끓인 수프를 먹이자 아이가 정신을 차렸다.<br/>정신을 차린 아이는 자신을 코빈이라고 소개했다.</td></tr>
",
381,343,"<tr><td>코빈이 살던 노송그루 마을은 무쇠엄니 오크 부족의 습격으로 주민들이 대부분 죽고, 코빈의 부모 역시 오크에게 목숨을 잃었다고 한다.<br/>부모를 잃고 고아가 된 코빈은 론반 공작의 성이 있는 바위 언덕 마을을 찾아가려다 굶주림에 시달려 쓰러지게 된 것이었다.</td></tr>",
382,344,"<tr><td>폐광으로 알려진, 서 론반 광산을 찾아갔다. <br/>여비가 떨어져서 혹시라도 돈이 될만한 광물이 있을까 싶어서 찾아간 것이었는데, 광산 안에는 다후타 교단의 신관들이 모여 있었다.<br/>어두침침한 폐광의 속에서 뭔가 음모를 꾸미는 듯한 분위기였다.<br/>그들은 왜 이곳에 숨어 있는 것일까?</td></tr>",
383,345,<tr><td>트록스크 산의 꼭대기에 올라가야겠다고 마음먹었다.<br/>하늘에 닿을 것처럼 높은 저 산의 정상에 올라가 본 이가 있을까?<br/>지금까지 누군가가 트록스크 산의 정상에 올라갔다는 기록은 없다.<br/>누구도 오른 적이 없을 것으로 추정되는 저 트록스크 산의 정상을 내가 정복할 것이다.</td></tr>,
384,346,"<tr><td>트록스크 산의 꼭대기에 오르는 일을 너무 쉽게 생각했던 것 같다.<br/>경사가 가파른 토록크스 산은 단단한 빙벽으로 이루어진 탓에 망치와 말뚝 같은 장비 없이는 봉우리 정상까지 오르는 것이 불가능한 곳이었다.<br/>나는 두꺼운 털옷과 쇠바늘이 붙은 신발과 장갑을 준비했지만, 이것만으로는 정상에 오를 수 없었다.</td></tr>",
385,347,"<tr><td>트록스크 산 등반 도전이 실패로 끝났다.<br/> 너무 준비가 안일했기 때문이다. 트록스크 산의 정상에 오르기 위해선 장비가 필요할 것 같았다.<br/>나는 장비 살 돈을 마련하기 위해 동 론반 광산에서 한 달 동안 일을 했다.<br/>운 좋게도 광산에서 다이아몬드 원석을 발견했다. 나는 눈치를 살피며 조용히 그것을 호주머니 속에 넣었다.</td></tr>
  ",
386,348,<tr><td>나는 트록스크 산 등반 실패를 거름 삼아 성공을 이끌어 내리라 마음먹었다.<br/>바위언덕 마을의 대장장이 쥬벨에게 찾아가 바늘처럼 구멍이 뚫린 굵은 쇠못 200개를 만들어 달라고 주문했다.<br/>잡화 상인 세리반에게는 최대한 길게 만든 질긴 밧줄을 주문해 달라고 부탁했다.</td></tr>,
387,349,"<tr><td>트록스크 산의 정상에 오르기 위한 두 번째 등반을 시작했다. 경사가 가파른 빙벽에 쥬벨에게 주문한 등반용 쇠못을 박아 넣은 후, 한 걸음 한 걸음 위를 향해 올라갔다.<br/>트록스크 산의 정상에 가까워져 올수록 무겁게 느껴지는 공기 때문에 숨 쉬는 것이 괴롭게 느껴졌다.</td></tr>",
388,350,"<tr><td>트록스크 산의 정상까지 약 200미터 가량 남겨둔 곳에서 준비했던 쇠못과 밧줄이 떨어졌다.<br/>정상이 코 앞인데, 여기서부터는 내 안전을 담보할 수 없게 된 것이다.<br/>실패는 성공의 어머니라는 마음으로 다시 내려가서 밧줄과 쇠못을 구한 후 다시 오를 것인가? 아니면 지금 목숨을 걸고 오를 것인가?<br/>나는 고민에 빠지고 말았다.</td></tr>",
389,351,"<tr><td>단단한 얼음 조각과 함께 몰아치는 눈보라를 맞으며 트록스크 산의 정상 아래에서 나는 지난날의 내 삶을 되돌아보았다.<br/>나는 언제나 우유부단했다.<br/>사랑했던 로나를 마일즈에게 빼앗긴 것도, 결국 내가 망설이며 로나에게 먼저 고백하지 못했기 때문이었다.</td></tr>",
390,352,<tr><td>눈보라가 휘몰아치는 빙벽에 거미처럼 매달린 채 고민에 뼈졌던 나는 문득 지금 스스로의 모습이 매우 우습게 느껴졌다.<br/>목숨이 위태로운 상황에서 삶을 되돌아보고 있는 자신의 모습이 너무나도 여유롭게 느껴졌기 때문이었다.<br/>곧 죽게 될 지도 모를 상황이었음에도 마음이 가벼웠다.</td></tr>,
391,353,"<tr><td>항상 실패를 두려워한 나머지, 시도조차 하지 못한 채 실패를 거듭해 왔다.<br/>이제 더는 실패를 두려워하는 겁쟁이로 살고 싶지 않았다. 그래서 나는 목숨을 걸고 아무런 장비 없이 트록스크 산의 정상을 향해 오르기로 마음먹었다.</td></tr>",
392,354,<tr><td>이대로 돌아가지 못하면 죽을 수도 있다는 두려움을 마음에서 내려놓자 눈보라 속에서 무겁게만 느껴졌던 몸이 한결 가벼워졌다.<br/>나는 망치를 휘둘러서 빙벽에 구멍을 만들어 그것을 발판 삼아 한 걸음 한 걸음 위를 향해 나아갔다.</td></tr>,
393,355,"<tr><td>빙벽에 매달린 채 오랜 시간 동안 고민했던 것에 비해 허무하다 싶을 정도로 손쉽게 트록스크 산의 정상에 올라섰다.<br/>산 아래에서 봤을 땐 정상에서 손을 뻗으면 당장 하늘이 손에 닿을 것만 같이 보였는데, 높은 트록크스 산의 정상에서도 하늘의 여전히 까마득히 높은 곳에 자리한 하늘일 뿐이었다.</td></tr>",
394,356,"<tr><td>트록스크 산의 정상에서는 누이아 대륙 전역의 모습이 한눈에 내려다보였다.<br/>바라기 마을에서 소문으로만 들었던 누이아 대륙 전역의 모습은 생각보다 작게 느껴졌다.<br/>낮은 곳에서 바라본 세상은 끝없이 넓게만 느껴지지만, 높은 곳에 서면 그렇지가 않았다.<br/>그런데 높은 곳에서 이렇게 세상을 내려다만 보는 게 과연 좋은 것일까?</td></tr>",
395,357,<tr><td>트록스크 산의 정상에 서서 누이아 대륙을 내려다보면서 앞으로 어떤 삶을 살아야 할지 마음을 정리했다.<br/>그동안 나는 실패를 두려워한 멍청이였다. 이젠 시작하기도 전에 포기하지 않겠다고 다짐했다.<br/>뭐든지 다 노력하면 되는 법이다!</td></tr>,
396,358,"<tr><td>트록스크 산에서 내려와 가장 먼저 한 일은 바람그늘 마을에 찾아가는 거였다.<br/>한 번 고백했다 거절당했던 엘프 바르웬에게 다시 마음을 고백하기 위해서였다.<br/>트록스크 산의 정상에서 나는 이 높은 산도 정복했으니, 엘프 바르웬 역시 정복이 가능한 대상이라고 생각했다.</td></tr>
",
