id,plot_id,position,name,source_update_method_id,target_update_method_id,target_update_method_param1,target_update_method_param2,target_update_method_param3,tickets,target_update_method_param4,target_update_method_param5,target_update_method_param6,target_update_method_param7,aoe_diminishing,target_update_method_param8,target_update_method_param9
3318,406,6,두다드 소환5,1,5,2060,20,5000,1,45,0,0,0,f,4,127
3319,407,1,위치 지정,3,5,2061,0,2000,1,0,0,5000,0,f,4,127
3320,407,2,병아리 스폰,3,4,0,0,0,1,0,0,0,0,f,0,0
3321,402,1,launch1,3,4,0,0,0,1,0,0,0,0,f,0,0
3322,408,1,start,3,4,0,0,0,1,0,0,0,0,f,0,0
3324,408,2,contact,1,2,0,0,0,5,0,0,0,0,f,0,0
3325,408,3,random contact,3,6,2062,1,0,1,127,0,0,0,f,0,0
3326,408,4,effect,3,4,0,0,0,1,0,0,0,0,f,0,0
3328,410,1,시전,3,4,0,0,0,1,0,0,0,0,f,0,0
3329,411,1,위치 지정,3,5,2063,0,2000,1,0,0,5000,0,f,4,127
3330,411,2,망아지 스폰,3,4,0,0,0,1,0,0,0,0,f,0,0
3331,410,2,발사,3,4,0,0,0,1,0,0,0,0,f,0,0
3334,412,1,cast,1,2,0,0,0,1,0,0,0,0,f,0,0
3335,412,2,launch,3,4,0,0,0,1,0,0,0,0,f,0,0
3336,412,4,spawn_doodad,3,4,0,0,0,3,0,0,0,0,f,0,0
3338,412,3,next_target,1,6,2064,1,4,2,127,0,0,0,f,0,0
3339,412,5,anim_end,3,4,0,0,0,1,0,0,0,0,f,0,0
3340,412,6,anim_end2,3,4,0,0,0,1,0,0,0,0,f,0,0
3342,413,1,시작,1,2,0,0,0,1,0,0,0,0,f,0,0
3343,413,2,두다드 소환,3,5,2065,10,3000,1,90,0,0,0,f,4,127
3344,414,1,시작,1,2,0,0,0,1,0,0,0,0,f,0,0
3345,414,2,두다드 소환,3,6,2066,1,0,1,127,0,0,0,f,0,0
3346,415,1,시작,1,2,0,0,0,1,0,0,0,0,f,0,0
3347,415,2,두다드 소환,1,5,2067,20,2000,1,0,0,0,0,f,4,127
3348,416,1,소스 대상 지정 및 발사,3,4,0,0,0,1,0,0,0,0,f,0,0
3349,416,2,타격,3,4,0,0,0,1,0,0,0,0,f,0,0
3350,416,3,연쇄 대상 지정,4,6,2068,0,4,11,127,0,0,0,f,0,0
3351,416,4,연쇄 타격,3,4,0,0,0,11,0,0,0,0,f,0,0
3352,417,1,위치 지정,3,5,2069,0,2200,1,0,0,5000,0,f,4,127
3353,417,2,젓소 스폰,3,4,0,0,0,1,0,0,0,0,f,0,0
3354,417,3,날라차기,1,2,0,0,0,1,0,0,0,0,f,0,0
3356,418,1,시작,1,2,0,0,0,1,0,0,0,0,f,0,0
3357,418,2,두다드 소환,3,6,2070,1,4,3,127,0,0,0,f,0,0
3358,419,1,시작,3,4,0,0,0,1,0,0,0,0,f,0,0
3360,420,1,cast,1,2,0,0,0,1,0,0,0,0,f,0,0
3361,420,2,launch,3,4,0,0,0,1,0,0,0,0,f,0,0
3362,420,8,next target,3,6,2071,1,4,1,127,0,1,0,f,0,0
3363,420,3,homing proj,3,4,1000,10,0,1,0,0,0,0,f,0,0
3364,420,9,balistic proj,3,7,2072,10,1000,5,0,0,0,4,f,127,0
3370,420,7,delay,4,4,0,0,0,1,0,0,0,0,f,0,0
3371,410,3,소스 대상 지정,3,6,2073,1,4,1,127,0,0,0,f,0,0
3372,410,4,타격,3,5,2074,5,0,1,0,0,0,0,f,4,127
3377,420,4,homing proj hit,3,4,0,0,0,1,0,0,0,0,f,0,0
3378,420,12,balistic proj hit,3,5,2077,10,0,10,0,0,0,0,f,4,127
3383,423,1,시작,3,4,0,0,0,1,0,0,0,0,f,0,0
3384,423,2,토템 소환,3,5,2082,10,3000,1,90,0,0,0,f,4,127
3391,363,8,효과 지역 위치,3,5,2083,0,15500,1,0,0,8000,0,f,4,127
3392,425,1,시전,3,4,0,0,0,1,0,0,0,0,f,0,0
3393,425,2,발사,3,4,0,0,0,1,0,0,0,0,f,0,0
3394,425,3,임의의 유닛 지정,3,6,2084,1,4,2,127,0,0,0,f,0,0
3395,425,7,두다드 스폰,3,5,2085,5,0,2,0,0,0,0,f,4,127
3396,420,10,Copy of next target,3,6,2086,1,4,1,127,0,1,0,f,0,0
3397,420,11,Copy of balistic proj,3,7,2087,10,1000,5,0,0,0,4,f,127,0
3398,426,1,시작,1,1,0,0,0,1,0,0,0,0,f,0,0
3399,426,2,타겟,1,6,2088,0,4,1,127,0,0,0,f,0,0
3402,425,4,두다드 스폰 데미지_01,3,5,2089,5,0,2,0,0,0,0,f,4,127
3403,425,5,두다드 스폰 데미지_02,3,5,2090,5,0,2,0,0,0,0,f,4,127
3405,420,5,Copy of homing proj,3,4,1000,10,0,4,0,0,0,0,f,0,0
3406,420,6,Copy of homing proj hit,3,4,1000,10,0,4,0,0,0,0,f,0,0
3409,427,2,지역 이동,3,6,2091,0,4,1,127,0,0,1,f,0,0
3414,426,4,데미지,3,5,2092,100,0,1,0,0,0,0,f,4,127
3419,430,2,cast,3,4,0,0,0,1,0,0,0,0,f,0,0
3420,430,3,cast end,3,4,0,0,0,1,0,0,0,0,f,0,0
3422,430,1,1st target,1,2,20000,0,4,1,0,0,0,0,f,0,0
3424,430,4,2nd target,3,6,2093,0,4,1,127,0,0,0,f,0,0
3425,430,5,3rd target,3,6,2094,0,4,1,127,0,0,0,f,0,0
3426,430,6,target debuff,3,4,0,0,0,3,0,0,0,0,f,0,0
3427,430,7,launch,1,4,0,0,0,1,0,0,0,0,f,0,0
3428,430,8,hit,3,4,0,0,0,1,0,0,0,0,f,0,0
3431,423,3,불바닥 소환,3,6,2095,1,4,1,127,0,0,0,f,0,0
3432,430,9,target init1,1,1,0,0,0,1,0,0,0,0,f,0,0
3433,430,10,target init2,1,1,0,0,0,1,0,0,0,0,f,0,0
3435,431,1,시작,3,4,0,0,0,1,0,0,0,0,f,0,0
3436,431,2,두다드 소환,3,5,2096,20,3000,1,-45,0,0,0,f,4,127
3442,363,11,소스 대상 지정 효과 지역,1,2,0,0,0,1,0,0,0,0,f,0,0
3443,432,1,위치 지정,3,5,2097,0,2000,1,0,0,0,0,f,4,127
3444,432,2,병아리 스폰,3,4,0,0,0,1,0,0,0,0,f,0,0
3445,399,3,두다드 소환2,3,5,2098,20,3000,1,135,0,0,0,f,4,127
3446,399,4,두다드 소환3,3,5,2099,20,3000,1,225,0,0,0,f,4,127
3447,433,1,시작,3,4,0,0,0,1,0,0,0,0,f,0,0
3448,433,2,두다드 소환,3,6,2100,1,4,1,127,0,0,0,f,0,0
3449,434,1,발사,3,4,0,0,0,1,0,0,0,0,f,0,0
3450,434,2,피격,3,4,0,0,0,1,0,0,0,0,f,0,0
3451,434,3,임의의 대상 발사,4,6,2101,1,4,1,127,0,0,0,f,0,0
3452,434,4,임의의 대상 피격,3,4,0,0,0,1,0,0,0,0,f,0,0
3454,435,1,위치 지정,3,5,2102,0,2000,1,0,0,5000,0,f,4,127
3455,435,2,나무 스폰,3,4,0,0,0,1,0,0,0,0,f,0,0
3456,435,3,웃기,3,4,0,0,0,1,0,0,0,0,f,0,0
3460,437,1,위치 지정,3,5,2105,0,2000,1,0,0,5000,0,f,4,127
3461,437,2,목재 꾸러미 스폰,3,4,0,0,0,1,0,0,0,0,f,0,0
3462,437,3,대사 연출,3,4,0,0,0,1,0,0,0,0,f,0,0
3463,437,4,대사 연출2,3,4,0,0,0,1,0,0,0,0,f,0,0
3464,437,5,대사 연출3,3,4,0,0,0,1,0,0,0,0,f,0,0
3465,437,6,대사 연출4,3,4,0,0,0,1,0,0,0,0,f,0,0
3466,438,1,타겟 지정,3,4,0,0,0,1,0,0,0,0,f,0,0
3467,438,2,독액 주머니 던지기,3,4,0,0,0,1,0,0,0,0,f,0,0
3468,438,3,부채꼴 효과지역_01,4,5,2106,10,2000,1,0,0,3000,1,f,4,127
3469,438,4,부채꼴 효과지역_02,3,5,2107,10,2000,1,0,0,3000,1,f,4,127
3470,438,5,부채꼴 효과지역_03,3,5,2108,10,3000,1,0,0,3000,1,f,4,127
3472,176,4,내맘이에요,3,4,0,0,0,1,0,0,0,0,f,0,0
3473,439,1,시작,3,4,0,0,0,1,0,0,0,0,f,0,0
3474,439,2,시전,3,4,0,0,0,1,0,0,0,0,f,0,0
3475,439,6,뱀의 틈으로,3,4,0,0,0,1,0,0,0,0,f,0,0
3476,439,3,PC버프,3,4,0,0,0,1,0,0,0,0,f,0,0
3477,439,5,행동대장 버프주기,3,4,1500,20,0,1,0,0,0,0,f,0,0
3478,440,1,시작,3,4,0,0,0,1,0,0,0,0,f,0,0
3479,440,2,시전,3,4,0,0,0,1,0,0,0,0,f,0,0
3480,440,3,런치,3,5,2109,0,0,1,0,0,3000,0,f,4,127
3481,440,4,데미지,3,5,2110,20,0,1,0,0,5000,0,t,4,127
3482,440,5,넘어짐,3,5,2111,20,0,1,0,300,0,0,f,4,127
3483,440,6,기본 사항,3,4,0,0,0,1,0,0,0,0,f,0,0
3484,439,4,행동대장 고르기,1,6,2112,0,1,5,127,0,0,0,f,0,0
3485,373,3,토템 소환,3,5,2113,10,3000,1,0,0,0,0,f,4,127
3486,441,1,start,3,4,0,0,0,1,0,0,0,0,f,0,0
3487,441,2,shoot,3,4,0,0,0,1,0,0,0,0,f,0,0
3488,441,3,hit contact,1,2,0,0,0,1,0,0,0,0,f,0,0
3489,441,4,area contact,3,5,2114,0,3000,1,0,0,5000,0,f,4,127
3490,441,5,damage,3,5,2115,20,0,1,0,0,5000,0,f,4,127
3491,441,7,doodad contact,1,2,0,0,0,1,0,0,0,0,f,0,0
3493,441,8,doodad area,3,5,2116,0,3000,1,0,0,5000,0,f,4,127
3494,441,9,doodad summon,3,4,0,0,0,1,0,0,0,0,f,0,0
3495,426,3,발사,3,5,2117,0,0,1,0,0,5000,0,f,4,127
3496,419,2,두다드 소환,3,6,2118,1,4,1,127,0,0,0,f,0,0
3498,394,2,두다드 소환,1,6,2119,0,4,1,127,0,0,0,f,0,0
3499,442,1,시전,3,4,0,0,0,1,0,0,0,0,f,0,0
3500,442,2,발사_01,3,4,0,0,0,1,0,0,0,0,f,0,0
3501,442,3,발사_02,3,6,2120,1,4,1,127,0,0,0,f,0,0
3503,442,4,데미지,3,4,0,0,0,1,0,0,0,0,f,0,0
3504,443,2,시작,3,4,0,0,0,1,0,0,0,0,f,0,0
3516,445,1,발사,3,4,0,0,0,1,0,0,0,0,f,0,0
3517,445,2,알 소환,3,7,2121,0,5000,2,0,0,1,4,f,127,0
3518,445,3,npc 소환,3,5,2122,10,0,2,0,0,0,1,f,4,127
3519,446,1,발사,3,4,0,0,0,1,0,0,0,0,f,0,0
3520,446,2,알 소환,3,7,2123,0,5000,3,0,0,1,4,f,127,0
3521,446,3,npc 소환,3,5,2124,10,0,3,0,0,0,1,f,4,127
3522,447,1,발사,3,4,0,0,0,1,0,0,0,0,f,0,0
3523,447,2,알 소환,3,7,2125,0,5000,4,0,0,1,4,f,127,0
3524,447,3,npc 소환,3,5,2126,10,0,4,0,0,0,1,f,4,127
3525,448,1,발사,3,4,0,0,0,1,0,0,0,0,f,0,0
3526,448,2,알 소환,3,7,2127,0,10000,12,0,0,1,4,f,127,0
3527,448,3,npc 소환,3,5,2128,10,0,12,0,0,3000,1,f,4,127
3528,443,1,준비,1,2,0,0,0,1,0,0,0,0,f,0,0
3533,449,2,표식 박기,3,6,2129,0,4,1,127,0,0,0,f,0,0
3535,450,4,시작,3,4,0,0,0,1,0,0,0,0,f,0,0
3536,450,2,두다드 소환,3,5,2130,10,3000,1,0,0,0,0,f,4,127
3539,451,1,시전,3,4,0,0,0,1,0,0,0,0,f,0,0
3540,451,2,발사,3,4,0,0,0,1,0,0,0,0,f,0,0
3541,451,3,소스 대상 지정,3,6,2131,1,4,3,127,0,0,0,f,0,0
3542,451,4,타격,3,5,2132,5,0,3,0,0,0,1,f,4,127
3543,452,1,cast,1,2,0,0,0,1,0,0,0,0,f,0,0
3544,452,2,launch,3,5,2133,0,1000,1,0,0,3000,0,f,4,127
3546,453,1,launch,1,2,0,0,0,1,0,0,0,0,f,0,0
3547,453,2,proj launch pos1,3,5,2134,0,5000,1,30,750,5000,0,f,4,127
3548,453,3,proj launch pos2,3,5,2135,0,5000,1,15,750,5000,0,f,4,127
3549,453,4,proj launch pos3,3,5,2136,0,5000,1,0,750,5000,0,f,4,127
3550,453,5,proj launch pos4,3,5,2137,0,5000,1,330,750,5000,0,f,4,127
3551,453,6,proj launch pos5,3,5,2138,0,5000,1,345,750,5000,0,f,4,127
3552,453,7,proj launch,3,5,2139,0,0,5,0,0,0,0,f,4,127
3553,455,1,시작,1,2,0,0,0,1,0,0,0,0,f,0,0
3554,455,2,두다드 소환,3,6,2140,1,4,1,127,0,0,0,f,0,0
3557,454,1,런치,3,4,0,0,0,1,0,0,0,0,f,0,0
3558,454,2,소스 대상 지정,3,6,2141,1,4,1,127,0,5000,1,f,0,0
3561,453,8,center pos,3,5,2142,0,2500,1,0,750,5000,0,f,4,127
3562,453,9,center hit,3,5,2143,100,0,1,0,0,0,1,f,4,127
3564,456,1,시작,1,2,0,0,0,1,0,0,0,0,f,0,0
3565,456,2,두다드 소환,3,6,2144,1,4,1,127,0,0,0,f,0,0
3570,459,1,시전,3,4,0,0,0,1,0,0,0,0,f,0,0
3571,459,3,소스 대상 지정,3,5,2145,5,0,1,0,0,0,0,f,4,127
3573,459,2,발사,3,4,0,0,0,1,0,0,0,0,f,0,0
3574,460,1,시작,3,4,0,0,0,1,0,0,0,0,f,0,0
3575,460,2,카림 처단,3,4,0,0,0,1,0,0,0,0,f,0,0
3578,461,1,시작,3,4,0,0,0,1,0,0,0,0,f,0,0
3579,461,2,자폭 첫째 대상,3,4,0,0,0,1,0,0,0,0,f,0,0
3580,461,3,소스 대상 지정,1,2,0,0,0,1,0,0,0,0,f,0,0
3581,461,4,자폭 두번째 대상,3,6,2146,1,4,1,127,0,0,0,f,0,0
3582,461,5,데미지,3,4,0,0,0,1,0,0,0,0,f,0,0
3585,462,1,시전,3,4,0,0,0,1,0,0,0,0,f,0,0
3586,462,3,지역 선정_정면_중앙_01,3,5,2147,10,1000,1,0,0,3000,1,f,4,127
3587,462,4,지역선정_정면_중앙_02,4,5,2148,10,2000,7,0,0,3000,1,f,4,127
3589,462,12,지역 선정_우측_중앙_02,3,5,2149,10,2000,10,0,0,3000,1,f,4,127
3595,462,13,stop,3,4,0,0,0,1,0,0,0,0,f,0,0
3596,463,2,anim,3,4,0,0,0,1,0,0,0,0,f,0,0
3597,463,4,anim loop,3,4,0,0,0,1,0,0,0,0,f,0,0
3598,463,1,launch,1,2,0,0,0,1,0,0,0,0,f,0,0
3599,463,8,proj1,3,4,15000,0,4,4,0,0,0,0,f,0,0
3600,463,5,target1,1,2,0,0,0,1,0,0,0,0,f,0,0
3601,463,11,proj hit,3,4,0,0,0,1,0,0,0,0,f,0,0
3602,464,2,시작,3,4,0,0,0,1,0,0,0,0,f,0,0
3603,464,1,보여주기,3,4,2000,10,2000,1,0,0,3000,1,f,0,0
3604,464,3,중앙_01,3,5,2150,10,2000,1,0,0,3000,1,f,4,127
3605,464,4,중앙_02,3,5,2151,10,4000,7,0,0,3000,1,f,4,127
3606,464,5,왼쪽,3,5,2152,10,4272,1,350,0,3000,1,f,4,127
3607,464,6,왼쪽_02,3,5,2153,10,4000,7,0,0,3000,1,f,4,127
3608,464,7,오른쪽_01,3,5,2154,10,4272,1,10,0,3000,1,f,4,127
3609,464,8,오른쪽_02,3,5,2155,10,4000,7,0,0,3000,1,f,4,127
3610,463,3,anim end,3,4,0,0,0,1,0,0,0,0,f,0,0
3614,462,5,지역선정_정면_좌측_01,3,5,2156,10,3000,1,340,0,3000,1,f,4,127
3615,462,6,지역선정_정면_좌측_02,3,5,2157,10,2000,1,-340,0,3000,1,f,4,127
3616,462,7,지역선정_정면_좌측_03,3,5,2158,10,2000,5,0,0,3000,1,f,4,127
3617,462,8,지역 선정_정면_우측_01,3,5,2159,10,3000,1,20,0,0,1,f,4,127
3619,462,9,지역 선정_정면_우측_02,3,5,2160,10,2000,1,-20,0,3000,1,f,4,127
3620,463,9,proj2,3,4,10000,1,4,4,0,0,0,0,f,0,0
3621,463,10,proj3,3,4,10000,1,4,4,0,0,0,0,f,0,0
3622,462,10,지역 선정_정면_우측_03,3,5,2161,10,2000,5,0,0,3000,1,f,4,127
3623,463,6,target2,3,6,2162,1,4,1,127,0,0,0,f,0,0
3624,463,7,target3,3,6,2163,1,4,1,127,0,0,0,f,0,0
3625,462,11,지역 선정_우측_중앙_01,3,5,2164,10,1000,1,90,0,3000,1,f,4,127
3626,462,2,발사,3,4,0,0,0,1,0,0,0,0,f,0,0
3627,465,1,시작,3,4,0,0,0,1,0,0,0,0,f,0,0
3628,465,2,1번 대상,3,4,0,0,0,1,0,0,0,0,f,0,0
3629,465,3,소스 대상 지정,1,2,0,0,0,1,0,0,0,0,f,0,0
3630,465,4,2번 대상,3,6,2165,1,4,1,127,0,0,0,f,0,0
3631,465,5,데미지,3,4,0,0,0,1,0,0,0,0,f,0,0
3632,466,1,시작,1,2,0,0,0,1,0,0,0,0,f,0,0
3633,466,2,돌려치기,3,4,0,0,0,1,0,0,0,0,f,0,0
3634,467,1,시작,3,4,0,0,0,1,0,0,0,0,f,0,0
3635,467,3,투사체_0도_중앙,3,5,2166,0,28000,1,0,0,5000,0,f,4,127
3636,467,4,투사체_충돌_0도_중앙,3,5,2167,0,0,1,0,2000,0,0,f,4,127
3637,467,5,투사체_0도_좌측_01,3,5,2168,0,3000,1,40,0,5000,0,f,4,127
3638,467,7,투사체_충돌_0도_좌측,3,5,2169,0,0,1,0,2000,0,0,f,4,127
3639,467,6,투사체_0도_좌측_02,3,5,2170,0,26000,1,-40,0,5000,0,f,4,127
3640,467,8,투사체_0도_우측_01,3,5,2171,0,3000,1,-40,0,5000,0,f,4,127
3641,467,9,투사체_0도_우측_02,3,5,2172,0,26000,1,40,0,5000,0,f,4,127
3642,467,10,투사체_0도_우측_03,3,5,2173,0,0,1,0,2000,0,0,f,4,127
3645,467,11,데미지_0도_중앙_01,3,5,2174,10,2000,14,0,0,5000,0,f,4,127
3646,467,12,데미지_0도_중앙_02,3,5,2175,10,0,14,0,0,5000,0,f,4,127
3647,467,14,데미지_0도_좌측_02,3,5,2176,10,2000,12,0,0,5000,0,f,4,127
3650,467,13,데미지_0도_좌측_01,3,5,2177,0,0,1,-40,0,0,0,f,4,127
3651,467,15,데미지_0도_우측_01,3,5,2178,0,0,1,40,0,0,0,f,4,127
3652,467,16,데미지_0도_우측_02,3,5,2179,10,2000,12,0,0,5000,0,f,4,127
3653,467,2,관리,3,4,0,0,0,1,0,0,0,0,f,0,0
3654,467,17,데미지_0도_나머지,3,5,2180,10,0,96,0,0,5000,0,f,4,127
3656,467,18,투사체_90도_중앙_01,3,5,2181,0,0,1,90,0,0,0,f,4,127
3657,467,19,투사체_90도_중앙_02,3,5,2182,0,28000,1,0,0,5000,0,f,4,127
3658,467,20,투사체_90도_중앙_충돌,3,5,2183,0,0,1,0,2000,0,0,f,4,127
3659,467,22,데미지_90도_중앙_02,3,5,2184,10,2000,14,0,0,5000,0,f,4,127
3660,467,23,데미지_90도_중앙_03,3,5,2185,10,0,14,0,0,5000,0,f,4,127
3661,467,21,데미지_90도_중앙_01,3,5,2186,0,0,1,90,0,0,0,f,4,127
3663,467,24,투사체_90도_좌측_01,3,5,2187,0,0,1,90,0,0,0,f,4,127
3677,467,25,투사체_90도_좌측_02,3,5,2188,0,3000,1,40,0,0,0,f,4,127
3678,467,26,투사체_90도_좌측_03,3,5,2189,0,26000,1,-40,0,0,0,f,4,127
3683,467,27,투사체_90도_좌측_충돌,3,5,2190,0,0,1,0,2000,0,0,f,4,127
3684,467,28,데미지_90도_좌측_01,3,5,2191,0,3000,1,40,0,0,0,f,4,127
3685,467,30,데미지_90도_좌측_03,3,5,2192,10,2000,12,0,0,5000,0,f,4,127
3686,467,29,데미지_90도_좌측_02,3,5,2193,0,0,1,-40,0,0,0,f,4,127
3687,467,31,투사체_90도_우측_01,3,5,2194,0,0,1,90,0,0,0,f,4,127
3688,467,32,투사체_90도_우측_02,3,5,2195,0,3000,1,-40,0,0,0,f,4,127
3689,467,33,투사체_90도_우측_03,3,5,2196,0,26000,1,40,0,0,0,f,4,127
3690,467,34,투사체_90도_우측_충돌,3,5,2197,0,0,1,0,2000,0,0,f,4,127
3691,467,35,데미지_90도_우측_01,3,5,2198,0,3000,1,-40,0,0,0,f,4,127
3692,467,36,데미지_90도_우측_02,3,5,2199,0,0,1,40,0,0,0,f,4,127
3693,467,37,데미지_90도_우측_03,3,5,2200,10,2000,12,0,0,5000,0,f,4,127
3694,467,38,투사체_180도_중앙_01,3,5,2201,0,0,1,180,0,0,0,f,4,127
3695,467,39,투사체_180도_중앙_02,3,5,2202,0,28000,1,0,0,5000,0,f,4,127
3696,467,40,투사체_180도_중앙_충돌,3,5,2203,0,0,1,0,2000,0,0,f,4,127
3697,467,41,데미지_180도_중앙_01,3,5,2204,0,0,1,180,0,0,0,f,4,127
3698,467,42,데미지_180도_중앙_02,3,5,2205,10,2000,14,0,0,5000,0,f,4,127
3699,467,43,데미지_180도_중앙_03,3,5,2206,10,0,14,0,0,5000,0,f,4,127
3701,469,2,발사,3,4,0,0,0,1,0,0,0,0,f,0,0
3702,469,3,임의지역,3,7,2207,10,7000,1,5000,0,0,4,f,127,0
3704,470,3,시전,3,4,0,0,0,1,0,0,0,0,f,0,0
3705,470,4,발사,3,4,0,0,0,1,0,0,0,0,f,0,0
3708,471,1,시전,3,4,0,0,0,1,0,0,0,0,f,0,0
3709,471,2,발사,3,4,0,0,0,1,0,0,0,0,f,0,0
3710,471,3,임의의 유닛 지정,3,6,2208,1,4,4,127,0,0,0,f,0,0
3711,471,4,두다드 스폰 데미지_01,3,5,2209,5,0,4,0,0,0,0,f,4,127
3712,471,5,두다드 스폰 데미지_02,3,5,2210,5,0,4,0,0,0,0,f,4,127
3713,471,7,두다드 스폰,3,5,2211,5,0,4,0,0,0,0,f,4,127
3714,472,1,start,3,4,0,0,0,1,0,0,0,0,f,0,0
3715,472,2,first shoot,3,4,0,0,0,1,0,0,0,0,f,0,0
3717,472,3,first area contact,3,5,2212,0,5000,5,0,0,5000,0,f,4,127
3718,472,4,second shoot,3,4,0,0,0,1,0,0,0,0,f,0,0
3719,472,6,second area contact,3,5,2213,0,5000,4,0,0,5000,0,f,4,127
3720,472,9,damage,3,5,2214,20,0,1,0,0,5000,0,f,4,127
3721,472,10,damage effect,3,4,0,0,0,1,0,0,0,0,f,0,0
3722,472,5,second hit contact,3,5,2215,0,0,1,28,0,5000,0,f,4,127
3723,472,7,third hit contact,3,5,2216,0,0,1,-24,0,5000,0,f,4,127
3724,472,8,third area contact,3,5,2217,0,5000,4,0,0,5000,0,f,4,127
3725,473,1,시전,3,4,0,0,0,1,0,0,0,0,f,0,0
3726,473,2,소스 대상 지정_01,3,6,2218,1,4,2,127,0,0,0,f,0,0
3729,473,3,데미지_01,3,5,2219,10,0,2,0,0,3000,0,f,4,127
3731,474,1,start,3,4,0,0,0,1,0,0,0,0,f,0,0
3732,474,2,shoot,3,4,0,0,0,1,0,0,0,0,f,0,0
3735,474,5,damage,3,5,2220,20,0,1,0,0,5000,0,f,4,127
3736,474,6,damage effect,3,4,0,0,0,1,0,0,0,0,f,0,0
3737,474,4,area contact,3,7,2221,20,30000,20,5000,0,0,4,f,127,0
3738,475,1,시작,3,4,0,0,0,1,0,0,0,0,f,0,0
3739,475,2,하얀 석상,3,6,2222,1,0,3,127,0,5000,0,f,0,0
3740,475,3,하얀 버프,3,4,0,0,0,1,0,0,0,0,f,0,0
3741,475,4,검은 석상,3,6,2223,1,0,3,127,0,5000,0,f,0,0
3742,475,5,검은 버프,3,4,0,0,0,1,0,0,0,0,f,0,0
3743,473,4,stop,3,4,0,0,0,1,0,0,0,0,f,0,0
3746,476,2,launch,1,2,0,0,0,1,0,0,0,0,f,0,0
3747,476,4,hit,3,5,2224,100,1000,1,0,0,0,1,f,4,127
3749,474,3,hit contact,1,2,0,0,0,20,0,0,0,0,f,0,0
3750,476,3,target area,3,5,2225,0,1000,10,0,0,5000,0,f,4,127
3751,477,1,시전,3,4,0,0,0,1,0,0,0,0,f,0,0
3752,477,2,소스 대상 지정,3,6,2226,1,4,3,127,0,0,0,f,0,0
3753,477,3,데미지,3,5,2227,10,0,3,0,0,3000,0,f,4,127
3754,477,4,stop,3,4,0,0,0,1,0,0,0,0,f,0,0
3759,476,1,start,3,4,0,0,0,1,0,0,0,0,f,0,0
3760,177,2,시전,3,4,0,0,0,1,0,0,0,0,f,0,0
3761,177,3,런치,3,4,0,0,0,1,0,0,0,0,f,0,0
3762,177,4,소스 대상 지정,1,2,0,0,0,10,0,0,0,0,f,0,0
3763,177,5,투사체,3,7,2228,0,30000,1,5000,0,0,4,f,127,0
3765,177,6,데미지,3,5,2229,5,0,1,0,0,5000,0,f,4,127
3766,479,2,임의의 유닛 선정,3,6,2230,0,4,1,127,0,0,0,f,0,0
3767,480,1,시작,3,4,0,0,0,1,0,0,0,0,f,0,0
3768,480,2,관리,3,4,0,0,0,1,0,0,0,0,f,0,0
3769,480,3,투사체_0도_중앙_02,3,5,2231,0,28000,1,0,0,5000,0,f,4,127
3770,480,4,투사체_충돌_0도_중앙,3,4,0,0,0,1,0,0,0,0,f,0,0
3771,480,5,데미지_0도_중앙_01,3,5,2232,10,2000,14,0,0,5000,0,f,4,127
3772,480,6,데미지_0도_중앙_02,3,5,2233,10,0,14,0,0,5000,0,f,4,127
3773,480,7,투사체_45도_01,3,5,2234,0,2000,1,45,0,5000,0,f,4,127
3774,480,8,투사체_45도_02,3,5,2235,0,26000,1,0,0,5000,0,f,4,127
3775,480,9,투사체_45도_03,3,5,2236,0,0,1,0,2000,5000,0,f,4,127
3777,480,10,데미지_45도_01,3,5,2237,10,2000,14,0,0,5000,0,f,4,127
3779,480,11,투사체_90도_01,3,5,2238,0,2000,1,90,0,5000,0,f,4,127
3780,480,12,투사체_90도_02,3,5,2239,0,26000,1,0,0,5000,0,f,4,127
3781,480,13,투사체_90도_03,3,5,2240,0,0,1,0,2000,5000,0,f,4,127
3782,480,14,데미지_90도_01,3,5,2241,10,2000,14,0,0,5000,0,f,4,127
3783,480,15,투사체_135도_01,3,5,2242,0,2000,1,135,0,5000,0,f,4,127
3784,480,16,투사체_135도_02,3,5,2243,0,26000,1,0,0,5000,0,f,4,127
3785,480,17,투사체_135도_03,3,5,2244,0,0,1,0,2000,5000,0,f,4,127
3786,480,18,데미지_135도_01,3,5,2245,10,2000,14,0,0,5000,0,f,4,127
3787,480,19,투사체_180도_01,3,5,2246,0,2000,1,180,0,5000,0,f,4,127
3788,480,20,투사체_180도_02,3,5,2247,0,26000,1,0,0,5000,0,f,4,127
3789,480,21,투사체_180도_03,3,5,2248,0,0,1,0,2000,5000,0,f,4,127
3790,480,22,데미지_180도_01,3,5,2249,10,2000,14,0,0,5000,0,f,4,127
3791,480,23,투사체_225도_01,3,5,2250,0,2000,1,225,0,5000,0,f,4,127
3792,480,24,투사체_225도_02,3,5,2251,0,26000,1,0,0,5000,0,f,4,127
3793,480,25,투사체_225도_03,3,5,2252,0,0,1,0,2000,5000,0,f,4,127
3794,480,26,데미지_225도_01,3,5,2253,10,2000,14,0,0,5000,0,f,4,127
3795,480,27,투사체_270도_01,3,5,2254,0,2000,1,270,0,5000,0,f,4,127
3796,480,28,투사체_270도_02,3,5,2255,0,26000,1,0,0,5000,0,f,4,127
3797,480,29,투사체_270도_03,3,5,2256,0,0,1,0,2000,5000,0,f,4,127
