id,item_id,asset_id,base_enchantable,holdable_id,mod_set_id,eiset_id,or_unit_reqs,repairable,durability_multiplier,base_equipment,drawn_scale,worn_scale,recharge_buff_id,charge_lifetime,charge_count,useAsStat,skin_kind_id,fixed_visual_effect_id
1599,6195,4280,t,21,75,,f,t,100,t,1.0,1.0,,0,0,t,3,
1600,6196,4281,t,21,,,f,t,100,t,1.0,1.0,,0,0,t,3,
1601,6197,4282,t,21,,,f,t,100,t,1.0,1.0,,0,0,t,3,
1602,6198,4283,t,21,,,f,t,100,t,1.0,1.0,,0,0,t,3,
1603,6199,4279,t,21,,,f,t,100,t,1.0,1.0,,0,0,t,3,
1604,6200,4280,t,21,,,f,t,100,t,1.0,1.0,,0,0,t,3,
1605,6201,4281,t,21,,,f,t,100,t,1.0,1.0,,0,0,t,3,
1606,6202,1353,t,23,,,f,t,100,t,1.41,1.28,,0,0,t,3,
1607,6203,1354,t,23,73,,f,t,100,t,1.0,1.0,,0,0,t,3,
1608,6204,1355,t,23,73,,f,t,100,t,1.0,1.0,,0,0,t,3,
1609,6206,1354,t,23,62,,f,t,100,t,1.0,1.0,,0,0,t,3,
1610,6207,1355,t,23,73,,f,t,100,t,1.0,1.0,,0,0,t,3,
1611,6208,1356,t,23,74,,f,t,100,t,1.0,1.0,,0,0,t,3,
1612,6209,4284,t,23,62,,f,t,100,t,1.0,1.0,,0,0,t,3,
1613,6210,4285,t,23,73,,f,t,100,t,1.2,1.2,,0,0,t,3,
1614,6211,4286,t,23,74,,f,t,100,t,1.0,1.0,,0,0,t,3,
1615,6212,4287,t,23,62,,f,t,100,t,1.0,1.0,,0,0,t,3,
1616,6213,4288,t,23,73,,f,t,100,t,1.0,1.0,,0,0,t,3,
1617,6214,4289,t,23,74,,f,t,100,t,1.0,1.0,,0,0,t,3,
1618,6215,4290,t,23,62,,f,t,100,t,1.0,1.0,,0,0,t,3,
1619,6216,4291,t,23,73,,f,t,100,t,1.0,1.0,,0,0,t,3,
1620,6217,4292,t,23,74,,f,t,100,t,1.0,1.0,,0,0,t,3,
1621,6218,4293,t,23,62,,f,t,100,t,1.0,1.0,,0,0,t,3,
1622,6219,4294,t,23,73,,f,t,100,t,1.0,1.0,,0,0,t,3,
1623,6220,4295,t,23,74,,f,t,100,t,1.0,1.0,,0,0,t,3,
1624,6221,4290,t,23,,,f,t,100,t,1.0,1.0,,0,0,t,3,
1625,6222,4291,t,23,,,f,t,100,t,1.0,1.0,,0,0,t,3,
1626,6223,4292,t,23,,,f,t,100,t,1.0,1.0,,0,0,t,3,
1627,6224,4293,t,23,,,f,t,100,t,1.0,1.0,,0,0,t,3,
1628,6225,4294,t,23,,,f,t,100,t,1.0,1.0,,0,0,t,3,
1629,6226,4295,t,23,,,f,t,100,t,1.0,1.0,,0,0,t,3,
1630,6227,1349,t,22,,,f,t,100,t,1.19,0.95,,0,0,t,3,
1631,6228,1350,t,22,71,,f,t,100,t,1.0,1.0,,0,0,t,3,
1632,6229,1351,t,22,71,,f,t,100,t,1.0,1.0,,0,0,t,3,
1633,6231,4296,t,22,41,,f,t,100,t,1.0,1.0,,0,0,t,3,
1634,6232,4297,t,22,71,,f,t,100,t,1.0,1.0,,0,0,t,3,
1635,6233,4298,t,22,72,,f,t,100,t,1.0,1.0,,0,0,t,3,
1636,6234,4296,t,22,41,,f,t,100,t,1.0,1.0,,0,0,t,3,
1637,6235,4297,t,22,71,,f,t,100,t,1.0,1.0,,0,0,t,3,
1638,6236,4298,t,22,72,,f,t,100,t,1.0,1.0,,0,0,t,3,
1639,6237,4299,t,22,41,,f,t,100,t,1.0,1.0,,0,0,t,3,
1640,6238,4300,t,22,71,,f,t,100,t,1.0,1.0,,0,0,t,3,
1641,6239,4301,t,22,72,,f,t,100,t,1.0,1.0,,0,0,t,3,
1642,6240,4302,t,22,41,,f,t,100,t,1.0,1.0,,0,0,t,3,
1643,6241,4303,t,22,71,,f,t,100,t,1.0,1.0,,0,0,t,3,
1644,6242,4304,t,22,72,,f,t,100,t,1.0,1.0,,0,0,t,3,
1645,6243,4305,t,22,41,,f,t,100,t,1.0,1.0,,0,0,t,3,
1646,6244,4300,t,22,71,,f,t,100,t,1.0,1.0,,0,0,t,3,
1647,6245,4301,t,22,72,,f,t,100,t,1.0,1.0,,0,0,t,3,
1648,6246,4302,t,22,,,f,t,100,t,1.0,1.0,,0,0,t,3,
1649,6247,4303,t,22,,,f,t,100,t,1.0,1.0,,0,0,t,3,
1650,6248,4304,t,22,,,f,t,100,t,1.0,1.0,,0,0,t,3,
1651,6249,4305,t,22,,,f,t,100,t,1.0,1.0,,0,0,t,3,
1652,6250,4304,t,22,,,f,t,100,t,1.0,1.0,,0,0,t,3,
1653,6251,4305,t,22,,,f,t,100,t,1.0,1.0,,0,0,t,3,
1655,8143,1276,t,5,,,f,t,100,t,0.97,0.67,,0,0,t,3,
1656,8144,1310,t,3,,,f,t,100,t,1.46,1.19,,0,0,t,3,
1657,8145,3183,t,9,,,f,t,100,t,1.07,0.74,,0,0,t,3,
1658,8146,4275,t,21,,,f,t,100,t,1.05,0.93,,0,0,t,3,
1659,5321,1267,t,4,5,,f,t,100,t,1.0,1.0,,0,0,t,3,
1660,5322,1268,t,4,,,f,t,100,t,1.0,1.0,,0,0,t,3,
1661,5324,1269,t,2,,,f,t,100,t,1.0,1.0,,0,0,t,3,
1662,5663,1314,t,3,44,,f,t,100,t,1.0,1.0,,0,0,t,3,
1663,5664,1315,t,3,,,f,t,100,t,1.0,1.0,,0,0,t,3,
1664,6130,1337,t,19,5,,f,t,100,t,1.0,1.0,,0,0,t,3,
1665,6155,1343,t,24,13,,f,t,100,t,1.0,1.0,,0,0,t,3,
1666,6180,1348,t,21,68,,f,t,100,t,1.0,1.0,,0,0,t,3,
1667,6205,1356,t,23,62,,f,t,100,t,1.0,1.0,,0,0,t,3,
1668,6230,1352,t,22,41,,f,t,100,t,1.0,1.0,,0,0,t,3,
1669,6095,4248,t,18,75,,f,t,100,t,1.0,1.0,,0,0,t,3,
1670,8174,3332,t,1,,,f,t,100,t,0.9,0.6,,0,0,t,3,
1671,8473,1267,t,2,,,f,t,100,t,1.0,1.0,,0,0,t,3,
1672,8476,891,t,2,,,f,t,100,t,1.0,1.0,,0,0,t,3,
1673,8556,4307,t,19,,,f,t,100,t,0.96,0.83,,0,0,t,3,
1674,8557,3179,t,5,,,f,t,100,t,1.12,0.78,,0,0,t,3,
1675,8579,6696,t,1,,,f,t,100,t,1.0,1.0,,0,0,t,3,
1677,8581,971,t,11,,,f,t,100,t,1.0,0.85,,0,0,t,3,
1678,8417,1333,t,17,,,f,t,100,t,1.0,1.0,,0,0,t,3,
1679,8418,1348,t,21,,,f,t,100,t,1.0,1.0,,0,0,t,3,
1684,8423,1298,t,15,,,f,t,100,t,1.0,1.0,,0,0,t,3,
1685,8424,1291,t,12,,,f,t,100,t,1.0,1.0,,0,0,t,3,
1687,8426,1319,t,11,,,f,t,100,t,1.0,1.0,,0,0,t,3,
1688,8427,1280,t,1,,,f,t,100,t,1.0,1.0,,0,0,t,3,
1689,8428,1348,t,21,,,f,t,100,t,1.0,1.0,,0,0,t,3,
1690,8429,1305,t,14,,,f,t,100,t,1.0,1.0,,0,0,t,3,
1691,8430,1298,t,15,,,f,t,100,t,1.0,1.0,,0,0,t,3,
1692,8431,1292,t,12,,,f,t,100,t,1.0,1.0,,0,0,t,3,
1693,8432,1339,t,19,,,f,t,100,t,1.0,1.0,,0,0,t,3,
1694,8433,1268,t,2,,,f,t,100,t,1.0,1.0,,0,0,t,3,
1695,8434,1275,t,9,,,f,t,100,t,1.0,1.0,,0,0,t,3,
1700,8439,1287,t,10,,,f,t,100,t,1.0,1.0,,0,0,t,3,
1701,8440,1268,t,4,,,f,t,100,t,1.0,1.0,,0,0,t,3,
1702,8441,1310,t,8,,,f,t,100,t,1.0,1.0,,0,0,t,3,
1703,8442,1339,t,19,,,f,t,100,t,1.0,1.0,,0,0,t,3,
1704,8443,1356,t,23,,,f,t,100,t,1.0,1.0,,0,0,t,3,
1705,8444,1324,t,13,,,f,t,100,t,1.0,1.0,,0,0,t,3,
1706,8445,1303,t,18,,,f,t,100,t,1.0,1.0,,0,0,t,3,
1707,8446,1287,t,10,,,f,t,100,t,1.0,1.0,,0,0,t,3,
1708,8416,1278,t,1,,,f,t,100,t,1.0,1.0,,0,0,t,3,
1709,13740,1145,t,1,,,f,t,100,t,1.0,1.0,,0,0,t,3,
1711,13744,1145,t,3,,,f,t,100,t,1.0,1.0,,0,0,t,3,
1712,13818,1332,t,17,,,f,t,100,t,1.0,1.0,,0,0,t,3,
1713,13819,1336,t,19,,,f,t,100,t,1.0,1.0,,0,0,t,3,
1714,13820,1342,t,24,,,f,t,100,t,1.0,1.0,,0,0,t,3,
1715,13821,1347,t,21,,,f,t,100,t,1.0,1.0,,0,0,t,3,
1716,13822,1266,t,2,,,f,t,100,t,1.0,1.0,,0,0,t,3,
1717,13823,1278,t,6,,,f,t,100,t,1.0,1.0,,0,0,t,3,
1718,13824,1327,t,16,,,f,t,100,t,1.0,1.0,,0,0,t,3,
1719,13825,1322,t,13,,,f,t,100,t,1.0,1.0,,0,0,t,3,
1720,13826,1332,t,17,,,f,t,100,t,1.0,1.0,,0,0,t,3,
1721,13827,1336,t,19,,,f,t,100,t,1.0,1.0,,0,0,t,3,
1722,13828,1342,t,24,,,f,t,100,t,1.0,1.0,,0,0,t,3,
1723,13829,1347,t,21,,,f,t,100,t,1.0,1.0,,0,0,t,3,
1724,13830,1266,t,2,,,f,t,100,t,1.0,1.0,,0,0,t,3,
1725,13831,1278,t,6,,,f,t,100,t,1.0,1.0,,0,0,t,3,
1726,13832,1327,t,16,,,f,t,100,t,1.0,1.0,,0,0,t,3,
1727,13833,1322,t,13,,,f,t,100,t,1.0,1.0,,0,0,t,3,
1728,13834,1296,t,15,,,f,t,100,t,1.0,1.0,,0,0,t,3,
1729,13835,1296,t,15,,,f,t,100,t,1.0,1.0,,0,0,t,3,
1730,13836,1264,t,2,,,f,t,100,t,1.0,1.0,,0,0,t,3,
1731,13855,3157,t,12,,,f,t,100,t,0.9,0.6,,0,0,t,3,
1732,13856,3156,t,10,,,f,t,100,t,1.5,1.5,,0,0,t,3,
1733,13857,4168,t,19,,,f,t,100,t,1.2,1.2,,0,0,t,3,
1734,13858,3645,t,16,,,f,t,100,t,1.3,1.3,,0,0,t,3,
1735,13859,1274,t,12,,,f,t,100,t,0.9,0.6,,0,0,t,3,
1736,13860,4270,t,17,,,f,t,100,t,1.2,1.2,,0,0,t,3,
1737,13861,4249,t,18,,,f,t,100,t,0.8,0.7,,0,0,t,3,
1738,13863,1311,t,3,,,f,t,100,t,1.38,1.09,,0,0,t,3,
1739,13864,3089,t,2,,,f,t,100,t,1.0,1.0,,0,0,t,3,
1740,13865,3278,t,7,,,f,t,100,t,1.0,1.0,,0,0,t,3,
1741,13866,4255,t,18,,,f,t,100,t,1.0,1.0,,0,0,t,3,
1742,13867,3331,t,12,,,f,t,100,t,0.8,0.55,,0,0,t,3,
1743,13868,1338,t,19,,,f,t,100,t,1.2,1.2,,0,0,t,3,
1744,13869,0,t,2,,,f,t,100,f,1.0,1.0,,0,0,t,3,
1745,13870,3182,t,9,,,f,t,100,t,1.0,1.0,,0,0,t,3,
1746,13871,1342,t,24,,,f,t,100,t,1.06,0.87,,0,0,t,3,
1747,13872,3210,t,12,,,f,t,100,t,1.0,0.8,,0,0,t,3,
1748,13873,3348,t,12,,,f,t,100,t,1.0,0.7,,0,0,t,3,
1749,13874,1337,t,19,,,f,t,100,t,1.0,1.0,,0,0,t,3,
1750,13875,3901,t,13,,,f,t,100,t,1.0,1.0,,0,0,t,3,
1751,13876,4052,t,11,,,f,t,100,t,1.0,1.0,,0,0,t,3,
1752,13877,3177,t,7,,,f,t,100,t,1.0,1.0,,0,0,t,3,
1753,13878,3254,t,2,,,f,t,100,t,0.97,0.82,,0,0,t,3,
1754,13879,4145,t,19,,,f,t,100,t,1.0,1.0,,0,0,t,3,
1755,13880,4268,t,17,,,f,t,100,t,1.2,1.0,,0,0,t,3,
1756,13881,3336,t,12,,,f,t,100,t,1.0,0.8,,0,0,t,3,
1757,13882,3886,t,13,,,f,t,100,t,0.9,0.9,,0,0,t,3,
1758,13883,4045,t,11,,,f,t,100,t,1.3,1.3,,0,0,t,3,
1759,13884,1328,t,11,,,f,t,100,t,1.0,1.0,,0,0,t,3,
1760,13885,4264,t,18,,,f,t,100,t,1.0,1.0,,0,0,t,3,
1761,13886,3197,t,6,,,f,t,100,t,1.0,1.0,,0,0,t,3,
1762,13887,4344,t,24,,,f,t,100,t,1.0,1.0,,0,0,t,3,
1763,13888,3633,t,6,,,f,t,100,t,1.0,0.7,,0,0,t,3,
1764,13889,3886,t,13,,,f,t,100,t,1.0,1.0,,0,0,t,3,
1765,13890,1274,t,12,,,f,t,100,t,1.0,0.7,,0,0,t,3,
1766,13891,1324,t,13,,,f,t,100,t,1.0,1.0,,0,0,t,3,
1767,13892,1298,t,15,,,f,t,100,t,0.95,0.8,,0,0,t,3,
1768,13893,3106,t,2,,,f,t,100,t,1.0,1.0,,0,0,t,3,
1769,13894,4267,t,17,,,f,t,100,t,1.0,1.0,,0,0,t,3,
1770,13895,1273,t,7,,,f,t,100,t,1.0,0.9,,0,0,t,3,
1771,13896,1146,t,24,,,f,t,100,t,0.8,0.64,,0,0,t,3,
1772,14033,1306,t,8,,,f,t,100,t,1.18,0.88,,0,0,t,3,
1773,14034,1329,t,16,,,f,t,100,t,1.08,0.92,,0,0,t,3,
1774,14035,1298,t,15,,,f,t,100,t,1.2,1.14,,0,0,t,3,
1775,14036,1320,t,13,,,f,t,100,t,1.0,1.0,,0,0,t,3,
1776,14037,3140,t,10,,,f,t,100,t,0.99,0.86,,0,0,t,3,
1777,14038,1316,t,11,,,f,t,100,t,1.03,0.81,,0,0,t,3,
1778,14039,4245,t,18,,,f,t,100,t,1.01,0.77,,0,0,t,3,
1779,14040,1330,t,17,,,f,t,100,t,1.1,0.93,,0,0,t,3,
1780,14041,1334,t,19,,,f,t,100,t,1.05,0.91,,0,0,t,3,
1781,14042,1340,t,24,,,f,t,100,t,1.06,0.77,,0,0,t,3,
1782,14044,1345,t,21,,,f,t,100,t,1.08,0.91,,0,0,t,3,
1783,14046,1349,t,22,,,f,t,100,t,1.0,1.0,,0,0,t,3,
1784,14047,1353,t,23,,,f,t,100,t,1.0,1.0,,0,0,t,3,
1785,3,4,f,0,,,f,t,100,f,1.0,1.0,,0,0,t,3,
1794,14211,1280,t,5,,,f,t,100,t,1.0,1.0,,0,0,t,3,
1795,14212,1281,t,5,,,f,t,100,t,1.0,1.0,,0,0,t,3,
1796,14213,1281,t,5,,,f,t,100,t,1.0,1.0,,0,0,t,3,
1797,14214,1280,t,5,,,f,t,100,t,1.0,1.0,,0,0,t,3,
1798,14215,1343,t,24,,,f,t,100,t,1.0,1.0,,0,0,t,3,
1799,14216,1343,t,24,,,f,t,100,t,1.0,1.0,,0,0,t,3,
1800,14217,1343,t,24,,,f,t,100,t,1.0,1.0,,0,0,t,3,
1801,14218,1344,t,24,,,f,t,100,t,1.0,1.0,,0,0,t,3,
1802,14219,1315,t,3,,,f,t,100,t,1.0,1.0,,0,0,t,3,
1803,14220,1314,t,3,,,f,t,100,t,1.0,1.0,,0,0,t,3,
1804,14221,1314,t,3,,,f,t,100,t,1.0,1.0,,0,0,t,3,
1805,14222,1314,t,3,,,f,t,100,t,1.0,1.0,,0,0,t,3,
1806,14223,1339,t,19,,,f,t,100,t,1.0,1.0,,0,0,t,3,
1807,14224,1339,t,19,,,f,t,100,t,1.0,1.0,,0,0,t,3,
1808,14225,1337,t,19,,,f,t,100,t,1.0,1.0,,0,0,t,3,
1809,14226,1338,t,19,,,f,t,100,t,1.0,1.0,,0,0,t,3,
1811,14592,946,t,5,,,f,t,100,t,1.0,1.0,,0,0,t,3,
1812,14638,1938,t,9,,,f,t,100,t,1.0,1.0,,0,0,t,3,
1813,14652,1278,t,1,,,f,t,100,t,1.0,1.0,,0,0,t,3,
1814,14653,1333,t,17,,,f,t,100,t,1.0,1.0,,0,0,t,3,
1815,14654,1348,t,21,,,f,t,100,t,1.0,1.0,,0,0,t,3,
1816,14657,1319,t,11,,,f,t,100,t,1.0,1.0,,0,0,t,3,
1817,14658,1280,t,1,,,f,t,100,t,1.0,1.0,,0,0,t,3,
1818,14659,1348,t,21,,,f,t,100,t,1.0,1.0,,0,0,t,3,
1819,14660,1305,t,14,,,f,t,100,t,1.0,1.0,,0,0,t,3,
1820,14661,1298,t,15,,,f,t,100,t,1.0,1.0,,0,0,t,3,
1821,14662,1291,t,12,,,f,t,100,t,1.0,1.0,,0,0,t,3,
1822,14663,1339,t,19,,,f,t,100,t,1.0,1.0,,0,0,t,3,
1823,14669,1268,t,4,,,f,t,100,t,1.0,1.0,,0,0,t,3,
1824,14670,1310,t,8,,,f,t,100,t,1.0,1.0,,0,0,t,3,
1825,14671,1339,t,19,,,f,t,100,t,1.0,1.0,,0,0,t,3,
1826,14672,1348,t,23,,,f,t,100,t,1.0,1.0,,0,0,t,3,
1827,14673,1324,t,13,,,f,t,100,t,1.0,1.0,,0,0,t,3,
1828,14674,1303,t,18,,,f,t,100,t,1.0,1.0,,0,0,t,3,
1829,14675,1319,t,11,,,f,t,100,t,1.0,1.0,,0,0,t,3,
1830,14681,1943,t,13,,,f,t,100,t,1.0,1.0,,0,0,t,3,
1831,14972,3336,t,12,,,f,t,100,t,1.2,1.2,,0,0,t,3,
1869,15062,1283,t,10,,,f,t,100,t,1.0,1.0,,0,0,t,3,
1870,15063,1265,t,2,,,f,t,100,t,1.0,1.0,,0,0,t,3,
1871,15064,1331,t,17,,,f,t,100,t,1.0,1.0,,0,0,t,3,
1872,15065,1283,t,10,,,f,t,100,t,1.0,1.0,,0,0,t,3,
1873,15066,1283,t,10,,,f,t,100,t,1.0,1.0,,0,0,t,3,
1874,15067,1265,t,2,,,f,t,100,t,1.0,1.0,,0,0,t,3,
1875,15068,1265,t,2,,,f,t,100,t,1.0,1.0,,0,0,t,3,
1876,15069,1331,t,17,,,f,t,100,t,1.0,1.0,,0,0,t,3,
1877,15070,1331,t,17,,,f,t,100,t,1.0,1.0,,0,0,t,3,
1878,15090,1295,t,15,,,f,t,100,t,1.0,1.0,,0,0,t,3,
1879,15091,1295,t,15,,,f,t,100,t,1.0,1.0,,0,0,t,3,
1880,15092,1295,t,15,,,f,t,100,t,1.0,1.0,,0,0,t,3,
1881,15093,1317,t,11,,,f,t,100,t,1.0,1.0,,0,0,t,3,
1882,15094,1317,t,11,,,f,t,100,t,1.0,1.0,,0,0,t,3,
1883,15095,1317,t,11,,,f,t,100,t,1.0,1.0,,0,0,t,3,
1884,15096,1277,t,6,,,f,t,100,t,1.0,1.0,,0,0,t,3,
1885,15097,1277,t,6,,,f,t,100,t,1.0,1.0,,0,0,t,3,
1886,15116,1312,t,3,,,f,t,100,t,1.0,1.0,,0,0,t,3,
1887,15117,1312,t,3,,,f,t,100,t,1.0,1.0,,0,0,t,3,
1888,15118,1312,t,3,,,f,t,100,t,1.0,1.0,,0,0,t,3,
1889,15119,1326,t,16,,,f,t,100,t,1.0,1.0,,0,0,t,3,
1890,15120,1326,t,16,,,f,t,100,t,1.0,1.0,,0,0,t,3,
1891,15121,1326,t,16,,,f,t,100,t,1.0,1.0,,0,0,t,3,
1892,15122,1289,t,12,,,f,t,100,t,1.0,1.0,,0,0,t,3,
1893,15123,1289,t,12,,,f,t,100,t,1.0,1.0,,0,0,t,3,
1894,15124,1289,t,12,,,f,t,100,t,1.0,1.0,,0,0,t,3,
1895,15125,1350,t,22,,,f,t,100,t,1.0,1.0,,0,0,t,3,
1896,15126,1350,t,22,,,f,t,100,t,1.0,1.0,,0,0,t,3,
1897,15127,1350,t,22,,,f,t,100,t,1.0,1.0,,0,0,t,3,
1898,15128,1354,t,23,,,f,t,100,t,1.0,1.0,,0,0,t,3,
1899,15129,1354,t,23,,,f,t,100,t,1.0,1.0,,0,0,t,3,
1900,15130,1354,t,23,,,f,t,100,t,1.0,1.0,,0,0,t,3,
1901,15131,1346,t,21,,,f,t,100,t,1.0,1.0,,0,0,t,3,
1902,15132,1346,t,21,,,f,t,100,t,1.0,1.0,,0,0,t,3,
1903,15133,1346,t,21,,,f,t,100,t,1.0,1.0,,0,0,t,3,
1904,15156,1321,t,13,,,f,t,100,t,1.0,1.0,,0,0,t,3,
1905,15157,1321,t,13,,,f,t,100,t,1.0,1.0,,0,0,t,3,
1906,15158,1321,t,13,,,f,t,100,t,1.0,1.0,,0,0,t,3,
1907,15159,1271,t,7,,,f,t,100,t,1.0,1.0,,0,0,t,3,
1908,15160,1271,t,7,,,f,t,100,t,1.0,1.0,,0,0,t,3,
1909,15161,1271,t,7,,,f,t,100,t,1.0,1.0,,0,0,t,3,
1910,15162,1335,t,19,,,f,t,100,t,1.0,1.0,,0,0,t,3,
1911,15163,1335,t,19,,,f,t,100,t,1.0,1.0,,0,0,t,3,
1912,15164,1335,t,19,,,f,t,100,t,1.0,1.0,,0,0,t,3,
1913,15174,1307,t,8,,,f,t,100,t,1.0,1.0,,0,0,t,3,
1914,15176,1307,t,8,,,f,t,100,t,1.0,1.0,,0,0,t,3,
1915,15177,1307,t,8,,,f,t,100,t,1.0,1.0,,0,0,t,3,
1916,15178,1344,t,24,,,f,t,100,t,1.0,1.0,,0,0,t,3,
1917,15179,4356,t,24,,,f,t,100,t,1.0,1.0,,0,0,t,3,
1918,15181,4357,t,24,,,f,t,100,t,1.0,1.0,,0,0,t,3,
1919,15183,1301,t,18,,,f,t,100,t,1.0,1.0,,0,0,t,3,
1920,15184,1301,t,18,,,f,t,100,t,1.0,1.0,,0,0,t,3,
1921,15185,1301,t,18,,,f,t,100,t,1.0,1.0,,0,0,t,3,
1922,15186,1284,t,10,,,f,t,100,t,1.0,1.0,,0,0,t,3,
1923,15187,1284,t,10,,,f,t,100,t,1.0,1.0,,0,0,t,3,
1924,15188,1284,t,10,,,f,t,100,t,1.0,1.0,,0,0,t,3,
1925,15189,1266,t,2,,,f,t,100,t,1.0,1.0,,0,0,t,3,
1926,15190,1266,t,2,,,f,t,100,t,1.0,1.0,,0,0,t,3,
1927,15191,1266,t,2,,,f,t,100,t,1.0,1.0,,0,0,t,3,
1928,15192,1332,t,17,,,f,t,100,t,1.0,1.0,,0,0,t,3,
1929,15193,1332,t,17,,,f,t,100,t,1.0,1.0,,0,0,t,3,
1930,15194,1332,t,17,,,f,t,100,t,1.0,1.0,,0,0,t,3,
1931,15195,1318,t,11,,,f,t,100,t,1.0,1.0,,0,0,t,3,
1932,15196,1318,t,11,,,f,t,100,t,1.0,1.0,,0,0,t,3,
1933,15197,1318,t,11,,,f,t,100,t,1.0,1.0,,0,0,t,3,
1934,15198,1278,t,6,,,f,t,100,t,1.0,1.0,,0,0,t,3,
1935,15199,1278,t,6,,,f,t,100,t,1.0,1.0,,0,0,t,3,
1936,15200,1278,t,6,,,f,t,100,t,1.0,1.0,,0,0,t,3,
1937,15201,1296,t,15,,,f,t,100,t,1.0,1.0,,0,0,t,3,
1938,15202,1296,t,15,,,f,t,100,t,1.0,1.0,,0,0,t,3,
1939,15203,1296,t,15,,,f,t,100,t,1.0,1.0,,0,0,t,3,
1940,15208,1313,t,3,,,f,t,100,t,1.0,1.0,,0,0,t,3,
1941,15209,1351,t,22,,,f,t,100,t,1.0,1.0,,0,0,t,3,
1942,15210,1327,t,16,,,f,t,100,t,1.0,1.0,,0,0,t,3,
1943,15211,1355,t,23,,,f,t,100,t,1.0,1.0,,0,0,t,3,
1944,15212,1347,t,21,,,f,t,100,t,1.0,1.0,,0,0,t,3,
1945,15219,1272,t,7,,,f,t,100,t,1.0,1.0,,0,0,t,3,
1946,15220,1322,t,13,,,f,t,100,t,1.0,1.0,,0,0,t,3,
1947,15221,1336,t,19,,,f,t,100,t,1.0,1.0,,0,0,t,3,
1948,15228,4358,t,24,,,f,t,100,t,1.0,1.0,,0,0,t,3,
1949,15229,1308,t,8,,,f,t,100,t,1.0,1.0,,0,0,t,3,
1950,15230,1302,t,18,,,f,t,100,t,1.0,1.0,,0,0,t,3,
1951,15240,1290,t,12,,,f,t,100,t,1.0,1.0,,0,0,t,3,
1952,15245,1313,t,3,,,f,t,100,t,1.0,1.0,,0,0,t,3,
1953,15246,1327,t,16,,,f,t,100,t,1.0,1.0,,0,0,t,3,
1954,15247,1290,t,12,,,f,t,100,t,1.0,1.0,,0,0,t,3,
1955,15248,1347,t,21,,,f,t,100,t,1.0,1.0,,0,0,t,3,
1956,15255,1272,t,7,,,f,t,100,t,1.0,1.0,,0,0,t,3,
1957,15256,1322,t,13,,,f,t,100,t,1.0,1.0,,0,0,t,3,
1958,15257,1336,t,19,,,f,t,100,t,1.0,1.0,,0,0,t,3,
1959,15264,4359,t,24,,,f,t,100,t,1.0,1.0,,0,0,t,3,
1960,15265,1308,t,8,,,f,t,100,t,1.0,1.0,,0,0,t,3,
1961,15266,1302,t,18,,,f,t,100,t,1.0,1.0,,0,0,t,3,
1962,15276,641,t,1,,,f,t,100,t,1.0,1.0,,0,0,t,3,
1963,15277,1313,t,3,,,f,t,100,t,1.0,1.0,,0,0,t,3,
1964,15278,1327,t,16,,,f,t,100,t,1.0,1.0,,0,0,t,3,
1965,15279,1290,t,12,,,f,t,100,t,1.0,1.0,,0,0,t,3,
1967,15286,1277,t,6,,,f,t,100,t,1.0,1.0,,0,0,t,3,
1968,15287,1313,t,3,,,f,t,100,t,1.0,1.0,,0,0,t,3,
1969,15288,1327,t,16,,,f,t,100,t,1.0,1.0,,0,0,t,3,
1970,15289,1290,t,12,,,f,t,100,t,1.0,1.0,,0,0,t,3,
1971,15698,340,t,12,,,f,t,100,t,1.0,1.0,,0,0,t,3,
1972,15714,8182,t,13,,,f,t,100,t,1.0,1.0,,0,0,t,3,
1973,15727,3131,t,2,,,f,t,100,t,1.0,1.0,,0,0,t,3,
1975,15843,1280,t,1,,,f,t,100,t,1.0,1.0,,0,0,t,3,
1976,15844,344,t,7,,,f,t,100,t,1.0,1.0,,0,0,t,3,
1977,15845,1272,t,7,,,f,t,100,t,1.0,1.0,,0,0,t,3,
1978,15846,3107,t,2,,,f,t,100,t,1.0,1.0,,0,0,t,3,
1979,15847,3887,t,13,,,f,t,100,t,1.0,1.0,,0,0,t,3,
1981,16165,0,t,1,,,f,t,100,f,1.0,1.0,,0,0,t,3,
1982,16390,1271,t,7,,,f,t,100,t,1.0,1.0,,0,0,t,3,
1983,16391,1271,t,7,,,f,t,100,t,1.0,1.0,,0,0,t,3,
1985,16418,1335,t,19,72,,f,t,100,t,1.0,1.0,,0,0,t,3,
1986,16419,3128,t,13,,,f,t,100,t,1.0,1.0,,0,0,t,3,
1987,16431,4273,t,17,37,,f,t,100,t,1.0,1.0,,0,0,t,3,
1988,16432,4273,t,17,73,,f,t,100,t,1.0,1.0,,0,0,t,3,
1989,16433,4273,t,17,62,,f,t,100,t,1.0,1.0,,0,0,t,3,
1990,16434,4273,t,17,74,,f,t,100,t,1.0,1.0,,0,0,t,3,
1991,16435,4273,t,17,68,,f,t,100,t,1.0,1.0,,0,0,t,3,
1992,16436,4273,t,17,75,,f,t,100,t,1.0,1.0,,0,0,t,3,
1993,16437,4273,t,17,65,,f,t,100,t,1.0,1.0,,0,0,t,3,
1994,16438,4273,t,17,37,,f,t,100,t,1.0,1.0,,0,0,t,3,
1995,16439,4273,t,17,73,,f,t,100,t,1.0,1.0,,0,0,t,3,
1996,16440,4273,t,17,62,,f,t,100,t,1.0,1.0,,0,0,t,3,
1997,16441,4273,t,17,74,,f,t,100,t,1.0,1.0,,0,0,t,3,
