id,doodad_func_group_id,actual_func_id,actual_func_type
9992,8825,164,DoodadFuncPulse
9993,8826,165,DoodadFuncPulse
9994,8827,166,DoodadFuncPulse
9995,8827,2798,DoodadFuncTimer
9996,8830,2799,DoodadFuncTimer
9999,8821,2800,DoodadFuncTimer
10000,8836,275,DoodadFuncRatioChange
10001,8836,276,DoodadFuncRatioChange
10002,8836,277,DoodadFuncRatioChange
10006,8836,278,DoodadFuncRatioChange
10008,8846,177,DoodadFuncPulseTrigger
10009,8847,178,DoodadFuncPulseTrigger
10010,8847,2801,DoodadFuncTimer
10011,8848,167,DoodadFuncPulse
10012,8848,310,DoodadFuncLogicFamilyProvider
10014,8849,168,DoodadFuncPulse
10015,8849,312,DoodadFuncLogicFamilyProvider
10017,8850,169,DoodadFuncPulse
10018,8850,314,DoodadFuncLogicFamilyProvider
10020,8850,2802,DoodadFuncTimer
10025,8853,318,DoodadFuncLogicFamilyProvider
10026,8853,172,DoodadFuncPulse
10027,8853,2803,DoodadFuncTimer
10028,8854,319,DoodadFuncLogicFamilyProvider
10029,8854,173,DoodadFuncPulse
10030,8855,320,DoodadFuncLogicFamilyProvider
10031,8855,174,DoodadFuncPulse
10032,8856,321,DoodadFuncLogicFamilyProvider
10033,8856,175,DoodadFuncPulse
10034,8856,2804,DoodadFuncTimer
10035,8859,1754,DoodadFuncFinal
10036,8859,465,DoodadFuncRatioRespawn
10039,8862,1756,DoodadFuncFinal
10040,8862,467,DoodadFuncRatioRespawn
10042,8863,322,DoodadFuncLogicFamilyProvider
10043,8863,176,DoodadFuncPulse
10044,8863,2806,DoodadFuncTimer
10045,8865,323,DoodadFuncLogicFamilyProvider
10046,8865,177,DoodadFuncPulse
10052,8867,1758,DoodadFuncFinal
10055,8868,2811,DoodadFuncTimer
10056,8869,2812,DoodadFuncTimer
10057,8870,2813,DoodadFuncTimer
10059,8872,180,DoodadFuncPulseTrigger
10060,8873,181,DoodadFuncPulseTrigger
10061,8873,2814,DoodadFuncTimer
10062,8871,2815,DoodadFuncTimer
10063,8866,2816,DoodadFuncTimer
10066,8878,469,DoodadFuncRatioRespawn
10067,8878,470,DoodadFuncRatioRespawn
10068,8841,2818,DoodadFuncTimer
10072,8879,2819,DoodadFuncTimer
10074,8880,182,DoodadFuncPulseTrigger
10077,8881,184,DoodadFuncPulseTrigger
10078,8882,185,DoodadFuncPulseTrigger
10079,8882,2821,DoodadFuncTimer
10080,8845,186,DoodadFuncPulseTrigger
10082,8884,188,DoodadFuncPulseTrigger
10083,8884,2822,DoodadFuncTimer
10086,8885,2823,DoodadFuncTimer
10087,8886,189,DoodadFuncPulseTrigger
10088,8886,2824,DoodadFuncTimer
10095,8851,179,DoodadFuncPulse
10096,8852,180,DoodadFuncPulse
10097,8866,181,DoodadFuncPulse
10098,8851,325,DoodadFuncLogicFamilyProvider
10099,8852,326,DoodadFuncLogicFamilyProvider
10100,8866,327,DoodadFuncLogicFamilyProvider
10101,8887,2825,DoodadFuncTimer
10102,8888,196,DoodadFuncPulseTrigger
10103,8888,2826,DoodadFuncTimer
10104,8883,2827,DoodadFuncTimer
10105,8889,197,DoodadFuncPulseTrigger
10106,8890,2828,DoodadFuncTimer
10107,8891,2829,DoodadFuncTimer
10108,8892,2830,DoodadFuncTimer
10109,8893,2831,DoodadFuncTimer
10110,8894,198,DoodadFuncPulseTrigger
10111,8895,2832,DoodadFuncTimer
10112,8896,2833,DoodadFuncTimer
10113,8897,199,DoodadFuncPulseTrigger
10114,8897,2834,DoodadFuncTimer
10115,8898,182,DoodadFuncPulse
10116,8899,183,DoodadFuncPulse
10117,8900,184,DoodadFuncPulse
10118,8900,2835,DoodadFuncTimer
10119,8901,185,DoodadFuncPulse
10120,8901,328,DoodadFuncLogicFamilyProvider
10121,8902,186,DoodadFuncPulse
10122,8902,329,DoodadFuncLogicFamilyProvider
10123,8903,187,DoodadFuncPulse
10124,8903,330,DoodadFuncLogicFamilyProvider
10125,8903,2836,DoodadFuncTimer
10126,8904,78,DoodadFuncLogic
10127,8904,331,DoodadFuncLogicFamilyProvider
10128,8905,188,DoodadFuncPulse
10129,8905,332,DoodadFuncLogicFamilyProvider
10130,8906,189,DoodadFuncPulse
10131,8906,333,DoodadFuncLogicFamilyProvider
10132,8907,2837,DoodadFuncTimer
10133,8907,190,DoodadFuncPulse
10134,8907,334,DoodadFuncLogicFamilyProvider
10135,8908,2838,DoodadFuncTimer
10136,8908,191,DoodadFuncPulse
10137,8908,335,DoodadFuncLogicFamilyProvider
10138,8909,192,DoodadFuncPulse
10139,8909,336,DoodadFuncLogicFamilyProvider
10140,8910,193,DoodadFuncPulse
10141,8910,337,DoodadFuncLogicFamilyProvider
10142,8911,194,DoodadFuncPulse
10143,8911,338,DoodadFuncLogicFamilyProvider
10144,8911,2839,DoodadFuncTimer
10145,8912,195,DoodadFuncPulse
10146,8912,339,DoodadFuncLogicFamilyProvider
10147,8913,196,DoodadFuncPulse
10148,8913,340,DoodadFuncLogicFamilyProvider
10149,8914,197,DoodadFuncPulse
10150,8914,341,DoodadFuncLogicFamilyProvider
10151,8914,2840,DoodadFuncTimer
10152,8915,2841,DoodadFuncTimer
10153,8915,198,DoodadFuncPulse
10154,8915,342,DoodadFuncLogicFamilyProvider
10155,8912,200,DoodadFuncPulseTrigger
10156,8913,201,DoodadFuncPulseTrigger
10157,8914,202,DoodadFuncPulseTrigger
10158,8915,203,DoodadFuncPulseTrigger
10159,8909,343,DoodadFuncLogicFamilyProvider
10160,8910,344,DoodadFuncLogicFamilyProvider
10161,8911,345,DoodadFuncLogicFamilyProvider
10162,8916,2842,DoodadFuncTimer
10163,8917,2843,DoodadFuncTimer
10164,8918,2844,DoodadFuncTimer
10165,8919,349,DoodadFuncTod
10166,8920,350,DoodadFuncTod
10168,8930,199,DoodadFuncPulse
10173,8930,346,DoodadFuncLogicFamilyProvider
10177,8931,200,DoodadFuncPulse
10178,8931,347,DoodadFuncLogicFamilyProvider
10179,8932,204,DoodadFuncPulseTrigger
10180,8933,205,DoodadFuncPulseTrigger
10181,8939,201,DoodadFuncPulse
10182,8938,365,DoodadFuncAnimate
10183,8938,2845,DoodadFuncTimer
10184,8940,366,DoodadFuncAnimate
10185,8941,367,DoodadFuncAnimate
10186,8941,2846,DoodadFuncTimer
10187,8939,348,DoodadFuncLogicFamilyProvider
10188,8942,202,DoodadFuncPulse
10189,8942,349,DoodadFuncLogicFamilyProvider
10190,8943,79,DoodadFuncLogic
10191,8943,350,DoodadFuncLogicFamilyProvider
10192,8944,206,DoodadFuncPulseTrigger
10193,8945,207,DoodadFuncPulseTrigger
10194,8955,2847,DoodadFuncTimer
10195,8956,2848,DoodadFuncTimer
10198,8958,283,DoodadFuncRatioChange
10199,8958,284,DoodadFuncRatioChange
10200,8958,285,DoodadFuncRatioChange
10201,8958,286,DoodadFuncRatioChange
10202,8986,80,DoodadFuncLogic
10203,8987,473,DoodadFuncRatioRespawn
10204,8987,474,DoodadFuncRatioRespawn
10205,8987,1764,DoodadFuncFinal
10206,8936,2851,DoodadFuncTimer
10207,8947,2852,DoodadFuncTimer
10208,8949,2853,DoodadFuncTimer
10209,8951,2854,DoodadFuncTimer
10210,8953,2855,DoodadFuncTimer
10211,8993,2856,DoodadFuncTimer
10212,8996,2857,DoodadFuncTimer
10213,8991,203,DoodadFuncPulse
10214,8991,351,DoodadFuncLogicFamilyProvider
10215,9001,81,DoodadFuncLogic
10216,8995,204,DoodadFuncPulse
10219,8995,354,DoodadFuncLogicFamilyProvider
10221,9001,356,DoodadFuncLogicFamilyProvider
10223,9002,82,DoodadFuncLogic
10225,9002,359,DoodadFuncLogicFamilyProvider
10226,9003,208,DoodadFuncPulseTrigger
10227,9004,209,DoodadFuncPulseTrigger
10228,9005,210,DoodadFuncPulseTrigger
10229,9006,211,DoodadFuncPulseTrigger
10230,9007,212,DoodadFuncPulseTrigger
10231,9008,213,DoodadFuncPulseTrigger
10232,9009,214,DoodadFuncPulseTrigger
10233,9010,215,DoodadFuncPulseTrigger
10234,9011,83,DoodadFuncLogic
10235,9011,360,DoodadFuncLogicFamilyProvider
10237,8997,205,DoodadFuncPulse
10239,8997,362,DoodadFuncLogicFamilyProvider
10240,8999,206,DoodadFuncPulse
10241,8999,363,DoodadFuncLogicFamilyProvider
10243,8998,2858,DoodadFuncTimer
10244,9000,2859,DoodadFuncTimer
10245,9012,368,DoodadFuncAnimate
10246,9013,369,DoodadFuncAnimate
10247,9013,2860,DoodadFuncTimer
10248,9014,370,DoodadFuncAnimate
10249,9015,371,DoodadFuncAnimate
10250,9015,2861,DoodadFuncTimer
10251,9016,372,DoodadFuncAnimate
10252,9017,373,DoodadFuncAnimate
10253,9017,2862,DoodadFuncTimer
10254,9018,374,DoodadFuncAnimate
10255,9019,375,DoodadFuncAnimate
10256,9019,2863,DoodadFuncTimer
10257,9020,376,DoodadFuncAnimate
10258,9021,377,DoodadFuncAnimate
10259,9021,2864,DoodadFuncTimer
10260,9022,378,DoodadFuncAnimate
10261,9023,379,DoodadFuncAnimate
10262,9023,2865,DoodadFuncTimer
10263,8613,889,DoodadFuncRequireQuest
10265,8874,380,DoodadFuncAnimate
10266,8874,2867,DoodadFuncTimer
10267,8875,381,DoodadFuncAnimate
10268,8875,2868,DoodadFuncTimer
10269,9024,382,DoodadFuncAnimate
10270,9025,383,DoodadFuncAnimate
10271,9025,2869,DoodadFuncTimer
10272,9026,384,DoodadFuncAnimate
10273,9026,2870,DoodadFuncTimer
10274,9027,385,DoodadFuncAnimate
10275,9028,386,DoodadFuncAnimate
10276,9029,387,DoodadFuncAnimate
10277,9027,2871,DoodadFuncTimer
10278,9028,2872,DoodadFuncTimer
10279,9026,287,DoodadFuncRatioChange
10280,9026,288,DoodadFuncRatioChange
10281,9030,2873,DoodadFuncTimer
10282,9031,388,DoodadFuncAnimate
10283,9031,2874,DoodadFuncTimer
10284,9034,764,DoodadFuncGrowth
10286,9036,2875,DoodadFuncTimer
10287,9036,389,DoodadFuncAnimate
10288,9037,2876,DoodadFuncTimer
10289,9037,390,DoodadFuncAnimate
10291,9038,392,DoodadFuncAnimate
10292,9039,766,DoodadFuncGrowth
10293,9040,2877,DoodadFuncTimer
10294,9041,393,DoodadFuncAnimate
10297,9044,1765,DoodadFuncFinal
10298,8621,890,DoodadFuncRequireQuest
10300,8622,803,DoodadFuncClout
10304,9048,805,DoodadFuncClout
10306,9047,2880,DoodadFuncTimer
10307,9049,2881,DoodadFuncTimer
10310,9052,767,DoodadFuncGrowth
10311,9058,2883,DoodadFuncTimer
10312,9060,2884,DoodadFuncTimer
10313,9059,2885,DoodadFuncTimer
10314,9063,2886,DoodadFuncTimer
10315,9063,395,DoodadFuncAnimate
10316,9042,396,DoodadFuncAnimate
10317,9061,397,DoodadFuncAnimate
10318,9062,398,DoodadFuncAnimate
10319,9038,2887,DoodadFuncTimer
10320,9041,2888,DoodadFuncTimer
10321,9067,2889,DoodadFuncTimer
10322,9042,2890,DoodadFuncTimer
10323,9061,2891,DoodadFuncTimer
10324,9062,2892,DoodadFuncTimer
10326,9069,2894,DoodadFuncTimer
10327,9071,2895,DoodadFuncTimer
10330,9073,2898,DoodadFuncTimer
10331,9076,2899,DoodadFuncTimer
10332,9077,399,DoodadFuncAnimate
10334,9077,2900,DoodadFuncTimer
10335,9078,400,DoodadFuncAnimate
10336,9078,1769,DoodadFuncFinal
10344,9086,2907,DoodadFuncTimer
10345,9090,401,DoodadFuncAnimate
10346,9090,2908,DoodadFuncTimer
10347,9091,402,DoodadFuncAnimate
10348,9091,2909,DoodadFuncTimer
10349,9092,403,DoodadFuncAnimate
10350,9092,2910,DoodadFuncTimer
10351,9093,404,DoodadFuncAnimate
10353,9056,807,DoodadFuncClout
10354,9057,808,DoodadFuncClout
10356,9096,1771,DoodadFuncFinal
10357,9099,892,DoodadFuncRequireQuest
10358,9100,2912,DoodadFuncTimer
10359,9101,1772,DoodadFuncFinal
10360,9104,84,DoodadFuncLogic
10361,9105,1773,DoodadFuncFinal
10362,9106,893,DoodadFuncRequireQuest
10363,9108,1774,DoodadFuncFinal
10364,9111,894,DoodadFuncRequireQuest
10369,9104,367,DoodadFuncLogicFamilyProvider
10370,9113,1775,DoodadFuncFinal
10372,9097,896,DoodadFuncRequireQuest
10373,9102,897,DoodadFuncRequireQuest
10375,9110,406,DoodadFuncAnimate
10376,9114,407,DoodadFuncAnimate
10378,9109,218,DoodadFuncPulseTrigger
10380,9116,408,DoodadFuncAnimate
10381,9117,409,DoodadFuncAnimate
10382,9115,220,DoodadFuncPulseTrigger
10389,9118,898,DoodadFuncRequireQuest
10390,9119,2914,DoodadFuncTimer
10391,9120,1776,DoodadFuncFinal
10392,9121,212,DoodadFuncPulse
10393,9121,370,DoodadFuncLogicFamilyProvider
10394,9121,2915,DoodadFuncTimer
10395,9122,213,DoodadFuncPulse
10396,9122,371,DoodadFuncLogicFamilyProvider
10397,9123,214,DoodadFuncPulse
10398,9123,372,DoodadFuncLogicFamilyProvider
10399,9124,215,DoodadFuncPulse
10400,9124,373,DoodadFuncLogicFamilyProvider
10401,9124,2916,DoodadFuncTimer
10402,9123,2917,DoodadFuncTimer
10404,9116,223,DoodadFuncPulseTrigger
10406,9110,225,DoodadFuncPulseTrigger
10407,9125,2918,DoodadFuncTimer
10408,9126,374,DoodadFuncLogicFamilyProvider
10409,9126,216,DoodadFuncPulse
10410,9128,375,DoodadFuncLogicFamilyProvider
10411,9128,217,DoodadFuncPulse
10412,9127,2919,DoodadFuncTimer
10413,9055,376,DoodadFuncLogicFamilyProvider
10414,9055,218,DoodadFuncPulse
10415,9109,410,DoodadFuncAnimate
10416,9115,2920,DoodadFuncTimer
10417,9115,289,DoodadFuncRatioChange
10418,9115,290,DoodadFuncRatioChange
10420,9133,291,DoodadFuncRatioChange
10421,9133,292,DoodadFuncRatioChange
10422,9133,293,DoodadFuncRatioChange
10423,9134,294,DoodadFuncRatioChange
10424,9134,295,DoodadFuncRatioChange
10425,9134,296,DoodadFuncRatioChange
10426,9135,297,DoodadFuncRatioChange
10427,9135,298,DoodadFuncRatioChange
10428,9135,299,DoodadFuncRatioChange
10429,9136,1777,DoodadFuncFinal
10430,9133,220,DoodadFuncPulse
10431,9133,377,DoodadFuncLogicFamilyProvider
10432,9134,221,DoodadFuncPulse
10433,9134,378,DoodadFuncLogicFamilyProvider
10434,9135,222,DoodadFuncPulse
10435,9135,379,DoodadFuncLogicFamilyProvider
10436,9133,300,DoodadFuncRatioChange
10437,9134,301,DoodadFuncRatioChange
10438,9135,302,DoodadFuncRatioChange
10439,9137,303,DoodadFuncRatioChange
10440,9137,304,DoodadFuncRatioChange
10441,9137,305,DoodadFuncRatioChange
10442,9137,306,DoodadFuncRatioChange
10443,9137,223,DoodadFuncPulse
10444,9137,380,DoodadFuncLogicFamilyProvider
10450,9138,900,DoodadFuncRequireQuest
10451,9139,1778,DoodadFuncFinal
10452,9141,901,DoodadFuncRequireQuest
10453,9142,2921,DoodadFuncTimer
10454,9143,902,DoodadFuncRequireQuest
10455,9145,1779,DoodadFuncFinal
10456,1135,2922,DoodadFuncTimer
10457,9147,2923,DoodadFuncTimer
10458,9149,2924,DoodadFuncTimer
10459,9151,2925,DoodadFuncTimer
10460,7245,903,DoodadFuncRequireQuest
10461,2451,904,DoodadFuncRequireQuest
10465,9187,2927,DoodadFuncTimer
10469,9192,1782,DoodadFuncFinal
10474,9189,2928,DoodadFuncTimer
10475,9195,2929,DoodadFuncTimer
10478,9198,2931,DoodadFuncTimer
10480,9197,818,DoodadFuncClout
10482,2452,907,DoodadFuncRequireQuest
10483,2469,2933,DoodadFuncTimer
10488,9206,2935,DoodadFuncTimer
10489,9207,910,DoodadFuncRequireQuest
10490,9209,2936,DoodadFuncTimer
10491,9209,309,DoodadFuncRatioChange
10492,9212,411,DoodadFuncAnimate
10496,9218,1784,DoodadFuncFinal
10497,9215,820,DoodadFuncClout
10502,9220,1786,DoodadFuncFinal
10503,9221,911,DoodadFuncRequireQuest
10504,9222,2942,DoodadFuncTimer
10505,9223,1787,DoodadFuncFinal
10506,9224,224,DoodadFuncPulse
10507,9224,381,DoodadFuncLogicFamilyProvider
10508,9225,225,DoodadFuncPulse
10509,9225,382,DoodadFuncLogicFamilyProvider
10510,9226,226,DoodadFuncPulse
10511,9226,383,DoodadFuncLogicFamilyProvider
10512,9226,2943,DoodadFuncTimer
10513,9227,412,DoodadFuncAnimate
10514,9228,413,DoodadFuncAnimate
10515,9228,2944,DoodadFuncTimer
10516,9230,821,DoodadFuncClout
10518,9232,1788,DoodadFuncFinal
10519,9229,226,DoodadFuncPulseTrigger
10520,9230,227,DoodadFuncPulseTrigger
10521,9233,912,DoodadFuncRequireQuest
10523,9236,1789,DoodadFuncFinal
10524,9238,2946,DoodadFuncTimer
10525,9237,414,DoodadFuncAnimate
10526,9238,415,DoodadFuncAnimate
10527,2447,913,DoodadFuncRequireQuest
10531,9241,914,DoodadFuncRequireQuest
10532,9242,2950,DoodadFuncTimer
10533,9243,1790,DoodadFuncFinal
10535,9245,2951,DoodadFuncTimer
10536,9246,1791,DoodadFuncFinal
10537,4172,2952,DoodadFuncTimer
10538,9247,2953,DoodadFuncTimer
10539,9244,916,DoodadFuncRequireQuest
10540,9248,228,DoodadFuncPulseTrigger
10541,9249,822,DoodadFuncClout
10542,9249,229,DoodadFuncPulseTrigger
10543,5033,917,DoodadFuncRequireQuest
10544,5034,2954,DoodadFuncTimer
10546,9250,230,DoodadFuncPulseTrigger
10547,9251,823,DoodadFuncClout
10550,9254,2956,DoodadFuncTimer
10552,9255,12,DoodadFuncWaterVolume
10553,9256,2957,DoodadFuncTimer
10554,9255,2958,DoodadFuncTimer
10555,9253,918,DoodadFuncRequireQuest
10556,9257,919,DoodadFuncRequireQuest
10557,9257,2959,DoodadFuncTimer
10558,9258,2960,DoodadFuncTimer
10559,9259,1793,DoodadFuncFinal
10560,9260,920,DoodadFuncRequireQuest
10561,9251,231,DoodadFuncPulseTrigger
10562,9261,2961,DoodadFuncTimer
10563,9262,824,DoodadFuncClout
10564,9263,232,DoodadFuncPulseTrigger
10565,9264,825,DoodadFuncClout
10566,9264,233,DoodadFuncPulseTrigger
10568,9266,2962,DoodadFuncTimer
10569,9267,227,DoodadFuncPulse
10570,9267,384,DoodadFuncLogicFamilyProvider
10571,9268,228,DoodadFuncPulse
10572,9268,385,DoodadFuncLogicFamilyProvider
10573,9269,229,DoodadFuncPulse
10574,9269,386,DoodadFuncLogicFamilyProvider
10575,9269,2963,DoodadFuncTimer
10576,9270,230,DoodadFuncPulse
10577,9270,387,DoodadFuncLogicFamilyProvider
10578,9271,231,DoodadFuncPulse
10579,9271,388,DoodadFuncLogicFamilyProvider
10580,9272,232,DoodadFuncPulse
10581,9272,389,DoodadFuncLogicFamilyProvider
10582,9272,2964,DoodadFuncTimer
10583,9271,2965,DoodadFuncTimer
10584,9274,234,DoodadFuncPulseTrigger
10585,9275,826,DoodadFuncClout
10586,3068,922,DoodadFuncRequireQuest
10587,5192,416,DoodadFuncAnimate
10588,5192,2966,DoodadFuncTimer
10589,9276,417,DoodadFuncAnimate
10590,9276,2967,DoodadFuncTimer
10591,9277,418,DoodadFuncAnimate
10592,9277,2968,DoodadFuncTimer
10593,9279,2969,DoodadFuncTimer
10594,9279,419,DoodadFuncAnimate
10595,9280,2970,DoodadFuncTimer
10596,9280,420,DoodadFuncAnimate
10597,9281,421,DoodadFuncAnimate
10598,9281,2971,DoodadFuncTimer
10599,9282,2972,DoodadFuncTimer
10600,9282,422,DoodadFuncAnimate
10601,9283,233,DoodadFuncPulse
10602,9283,390,DoodadFuncLogicFamilyProvider
10603,9280,827,DoodadFuncClout
10606,9290,2973,DoodadFuncTimer
10607,9292,2974,DoodadFuncTimer
10608,9294,2975,DoodadFuncTimer
10609,9296,2976,DoodadFuncTimer
10611,9299,1794,DoodadFuncFinal
10613,9208,830,DoodadFuncClout
10615,9209,311,DoodadFuncRatioChange
10617,9210,831,DoodadFuncClout
10618,9211,832,DoodadFuncClout
10619,9191,2978,DoodadFuncTimer
10625,7380,2979,DoodadFuncTimer
10626,9304,2980,DoodadFuncTimer
10628,9312,834,DoodadFuncClout
10633,9225,2983,DoodadFuncTimer
10634,9268,2984,DoodadFuncTimer
10637,9334,2985,DoodadFuncTimer
10638,9319,234,DoodadFuncPulse
10639,9319,391,DoodadFuncLogicFamilyProvider
10640,9320,235,DoodadFuncPulse
10641,9320,392,DoodadFuncLogicFamilyProvider
10642,9329,85,DoodadFuncLogic
10643,9329,393,DoodadFuncLogicFamilyProvider
10644,9331,235,DoodadFuncPulseTrigger
10645,9332,236,DoodadFuncPulseTrigger
10646,9332,839,DoodadFuncClout
10647,9313,236,DoodadFuncPulse
10648,9313,394,DoodadFuncLogicFamilyProvider
10649,9314,237,DoodadFuncPulse
10650,9314,395,DoodadFuncLogicFamilyProvider
10651,9321,238,DoodadFuncPulse
10652,9321,396,DoodadFuncLogicFamilyProvider
10653,9322,239,DoodadFuncPulse
10654,9322,397,DoodadFuncLogicFamilyProvider
10655,9323,240,DoodadFuncPulse
10656,9323,398,DoodadFuncLogicFamilyProvider
10657,9324,241,DoodadFuncPulse
10658,9324,399,DoodadFuncLogicFamilyProvider
10659,9325,242,DoodadFuncPulse
10660,9325,400,DoodadFuncLogicFamilyProvider
10661,9326,243,DoodadFuncPulse
10662,9326,401,DoodadFuncLogicFamilyProvider
10663,9327,244,DoodadFuncPulse
10664,9327,402,DoodadFuncLogicFamilyProvider
10665,9328,245,DoodadFuncPulse
10666,9328,403,DoodadFuncLogicFamilyProvider
10667,9336,2986,DoodadFuncTimer
10668,9338,2987,DoodadFuncTimer
10669,9320,2988,DoodadFuncTimer
10670,9340,2989,DoodadFuncTimer
10671,9314,2990,DoodadFuncTimer
10672,9322,2991,DoodadFuncTimer
10673,9324,2992,DoodadFuncTimer
10674,9326,2993,DoodadFuncTimer
10675,9328,2994,DoodadFuncTimer
10676,2461,2995,DoodadFuncTimer
10684,8608,924,DoodadFuncRequireQuest
10685,9343,2997,DoodadFuncTimer
10687,6379,2998,DoodadFuncTimer
10689,9362,462,DoodadFuncSign
10690,9362,463,DoodadFuncSign
10691,9362,464,DoodadFuncSign
10693,9363,466,DoodadFuncSign
10694,9363,467,DoodadFuncSign
10695,9363,468,DoodadFuncSign
10696,9364,469,DoodadFuncSign
10697,9364,470,DoodadFuncSign
10698,9364,471,DoodadFuncSign
10699,9364,472,DoodadFuncSign
10700,9365,473,DoodadFuncSign
10701,9365,474,DoodadFuncSign
10702,9365,475,DoodadFuncSign
10703,9366,476,DoodadFuncSign
10704,9366,477,DoodadFuncSign
10705,9366,478,DoodadFuncSign
10706,9367,479,DoodadFuncSign
10707,9367,480,DoodadFuncSign
10708,9367,481,DoodadFuncSign
10709,9368,482,DoodadFuncSign
10710,9368,483,DoodadFuncSign
10711,9368,484,DoodadFuncSign
10712,9370,2999,DoodadFuncTimer
10713,9371,841,DoodadFuncClout
10714,9373,1796,DoodadFuncFinal
10715,9376,1797,DoodadFuncFinal
10716,9164,925,DoodadFuncRequireQuest
10717,9378,3000,DoodadFuncTimer
10719,9380,1799,DoodadFuncFinal
10720,9381,926,DoodadFuncRequireQuest
10721,9383,1800,DoodadFuncFinal
10722,9382,3001,DoodadFuncTimer
10723,8615,927,DoodadFuncRequireQuest
10724,8617,3002,DoodadFuncTimer
10725,9386,842,DoodadFuncClout
10726,9387,928,DoodadFuncRequireQuest
10728,9388,1801,DoodadFuncFinal
10730,9393,1802,DoodadFuncFinal
10731,9354,929,DoodadFuncRequireQuest
10732,9396,3004,DoodadFuncTimer
10733,9397,1803,DoodadFuncFinal
10734,9402,1804,DoodadFuncFinal
10735,9399,930,DoodadFuncRequireQuest
10736,9401,3005,DoodadFuncTimer
10737,9400,1805,DoodadFuncFinal
10739,9403,844,DoodadFuncClout
10744,9412,3006,DoodadFuncTimer
10745,9413,3007,DoodadFuncTimer
10746,9414,3008,DoodadFuncTimer
10748,9416,1809,DoodadFuncFinal
10749,9415,845,DoodadFuncClout
10750,2648,3009,DoodadFuncTimer
10751,9406,846,DoodadFuncClout
10752,9417,847,DoodadFuncClout
10753,9418,848,DoodadFuncClout
10754,9419,1810,DoodadFuncFinal
10759,9112,3011,DoodadFuncTimer
10760,9107,3012,DoodadFuncTimer
10761,5985,3013,DoodadFuncTimer
10763,6328,3015,DoodadFuncTimer
10766,9432,931,DoodadFuncRequireQuest
10767,9374,3017,DoodadFuncTimer
10768,9428,3018,DoodadFuncTimer
10770,9433,1813,DoodadFuncFinal
10772,9438,1814,DoodadFuncFinal
10774,9158,932,DoodadFuncRequireQuest
10775,9439,3021,DoodadFuncTimer
10777,9431,852,DoodadFuncClout
10778,9444,933,DoodadFuncRequireQuest
10779,9445,3023,DoodadFuncTimer
10780,9446,1815,DoodadFuncFinal
10781,9447,934,DoodadFuncRequireQuest
10782,9448,3024,DoodadFuncTimer
10783,9449,1816,DoodadFuncFinal
10784,9450,935,DoodadFuncRequireQuest
10785,9451,3025,DoodadFuncTimer
10786,9452,1817,DoodadFuncFinal
10790,9453,937,DoodadFuncRequireQuest
10791,9234,3027,DoodadFuncTimer
10793,9471,854,DoodadFuncClout
10794,9472,1818,DoodadFuncFinal
10795,9180,938,DoodadFuncRequireQuest
10796,9473,855,DoodadFuncClout
10798,9474,1819,DoodadFuncFinal
10799,9482,3029,DoodadFuncTimer
10800,9482,857,DoodadFuncClout
10802,9483,858,DoodadFuncClout
10804,9462,3030,DoodadFuncTimer
10805,9484,1820,DoodadFuncFinal
10806,9463,3031,DoodadFuncTimer
10807,9485,3032,DoodadFuncTimer
10808,9486,3033,DoodadFuncTimer
10809,9487,3034,DoodadFuncTimer
10810,9488,859,DoodadFuncClout
10811,9489,1821,DoodadFuncFinal
10812,9490,1822,DoodadFuncFinal
10814,9491,3035,DoodadFuncTimer
10817,9492,3037,DoodadFuncTimer
10820,9493,861,DoodadFuncClout
10821,9496,1823,DoodadFuncFinal
10822,9497,941,DoodadFuncRequireQuest
10823,9498,1824,DoodadFuncFinal
10825,9503,1825,DoodadFuncFinal
10827,5420,3040,DoodadFuncTimer
10828,9504,1826,DoodadFuncFinal
10832,9511,1827,DoodadFuncFinal
10833,9508,944,DoodadFuncRequireQuest
10836,9509,3042,DoodadFuncTimer
10837,9510,3043,DoodadFuncTimer
10840,9512,3045,DoodadFuncTimer
10841,9156,946,DoodadFuncRequireQuest
10842,9513,3046,DoodadFuncTimer
10843,9514,1828,DoodadFuncFinal
10844,9516,3047,DoodadFuncTimer
10845,9517,3048,DoodadFuncTimer
10846,8595,424,DoodadFuncAnimate
10847,9518,1829,DoodadFuncFinal
10848,9423,3049,DoodadFuncTimer
10849,9422,3050,DoodadFuncTimer
10852,9521,865,DoodadFuncClout
10853,9344,3051,DoodadFuncTimer
10854,9522,1831,DoodadFuncFinal
10855,9523,1832,DoodadFuncFinal
10858,9520,866,DoodadFuncClout
10859,9525,947,DoodadFuncRequireQuest
10861,9529,3054,DoodadFuncTimer
10862,9526,867,DoodadFuncClout
10863,9530,948,DoodadFuncRequireQuest
10864,9531,3055,DoodadFuncTimer
10865,9532,3056,DoodadFuncTimer
10866,9533,949,DoodadFuncRequireQuest
10867,9534,3057,DoodadFuncTimer
