id,name,enter_or_leave,sphere_detail_id,sphere_detail_type,trigger_condition_id,trigger_condition_time,team_msg,category_id,or_unit_reqs,is_personal_msg
2021,Q4901_마일즈가 연구 중인 선돌,t,1135,SphereQuest,2,0,,79,f,f
2022,Q4902_선돌 연구자의 집 방문,t,1136,SphereQuest,2,0,,79,f,f
2023,Q4903_아이들의 비밀장소,t,1137,SphereQuest,2,0,,79,f,f
2024,Q4904_고요한 숲의 주인,t,1138,SphereQuest,2,0,,79,f,f
2025,Q4905_영매의 거처 내부,t,1139,SphereQuest,2,0,,1,f,f
2026,Q4906_고대 선주민의 흔적,t,1140,SphereQuest,2,0,,79,f,f
2027,Q4907_푸른 소금 상회 본거지,t,1141,SphereQuest,2,0,,79,f,f
2028,베로에 입구,t,586,SphereBubble,3,0,,59,f,f
2029,Q4908_베어의 집,t,1142,SphereQuest,2,0,,79,f,f
2030,Q4909_다후타 교단 점거지,t,1143,SphereQuest,2,0,,79,f,f
2031,Q4910_마른 들판의 작은 웅덩이,t,1144,SphereQuest,2,0,,79,f,f
2032,Q4911_너른 소매 마을 웅덩이의 작은 돌 위,t,1145,SphereQuest,2,0,,79,f,f
2033,Q4912_모레 일가의 야영지,t,1146,SphereQuest,2,0,,79,f,f
2034,Q4913_마하데비행 비행선 타는 곳,t,1147,SphereQuest,1,0,,79,f,f
2035,Q4915_잿빛안개 부락의 굽은 나무,t,1148,SphereQuest,2,0,,79,f,f
2036,Q4916_눈사자 훈련소 방문,t,1149,SphereQuest,2,0,,79,f,f
2037,Q4917_공용 농장의 커다란 나무통,t,1150,SphereQuest,2,0,,79,f,f
2038,Q4918_불꽃 매 협곡의 자연 굴길,t,1151,SphereQuest,2,0,,79,f,f
2039,Q4919_길든 야타가 머무는 곳,t,1152,SphereQuest,2,0,,79,f,f
2040,Q3405_비취 계곡의 정령 소환,t,186,SphereSkill,3,0,,59,f,f
2041,Q4946_급류의 시작,t,1153,SphereQuest,2,0,,79,f,f
2042,Q4947_황혼 노을 부락 아래 쌍둥이 폭포,t,1154,SphereQuest,2,0,,79,f,f
2043,Q4948_아카네스 학파의 땅 벌레 양육지,t,1155,SphereQuest,2,0,,79,f,f
2044,Q4949_초원의 띠 비행장의 지붕,t,1156,SphereQuest,2,0,,79,f,f
2045,Q4950_풀바람 초원의 한적한 큰 바위,t,1157,SphereQuest,2,0,,79,f,f
2046,Q4951_로카강의 맷돌 바위,t,1158,SphereQuest,2,0,,79,f,f
2047,Q4952_황금비늘 정원의 지붕 위,t,1159,SphereQuest,2,0,,79,f,f
2048,Q4953_처형대 아래 좁은 틈사이,t,1160,SphereQuest,2,0,,79,f,f
2049,Q4954_폐허 도시의 버려진 석상 어깨 위,t,1161,SphereQuest,2,0,,79,f,f
2050,Q4955_궁전 폐허 꼭대기,t,1162,SphereQuest,2,0,,79,f,f
2051,Q4956_폐허에 남겨진 거대 석상 위,t,1163,SphereQuest,2,0,,79,f,f
2052,Q4957_석공 마을의 큼직한 짐승 우리,t,1164,SphereQuest,2,0,,79,f,f
2053,Q4958_가루다 서식지의 뾰족 바위,t,1165,SphereQuest,2,0,,79,f,f
2054,Q4959_전하의 탑 지붕 모서리,t,1166,SphereQuest,2,0,,79,f,f
2055,Q4960_폐허 도시가 내려다 보이는 언덕,t,1167,SphereQuest,2,0,,79,f,f
2056,Q4961_고고학자 마을의 감시탑,t,1168,SphereQuest,2,0,,79,f,f
2057,Q4962_옛 처형터의 폭포 시작지,t,1169,SphereQuest,2,0,,79,f,f
2058,Q4963_연극 무대로 사용되는 옛 유적 지붕,t,1170,SphereQuest,2,0,,79,f,f
2059,Q4964_옛 제국의 석상 위,t,1171,SphereQuest,2,0,,79,f,f
2060,수행자의 동굴,t,187,SphereSkill,3,0,,52,f,f
2061,북쪽 신하의 기둥 설명,t,587,SphereBubble,2,0,,52,f,f
2062,왕의 기둥 설명,t,588,SphereBubble,2,0,,52,f,f
2063,남쪽 신하의 기둥 설명,t,589,SphereBubble,2,0,,52,f,f
2064,바람의 봉인석,t,1172,SphereQuest,3,0,,52,f,f
2065,Q4968_로즈엔드 삼거리 감시 초소,t,1173,SphereQuest,2,0,,79,f,f
2066,Q4969_들소몰이 벌판 저수지의 메마른 나무,t,1174,SphereQuest,2,0,,79,f,f
2067,Q4970_위태위태한 바위 위,t,1175,SphereQuest,2,0,,79,f,f
2068,Q4971_돌을 위한 연회장의 돌 틈 사이,t,1176,SphereQuest,2,0,,79,f,f
2069,Q4972_과수원 오두막,t,1177,SphereQuest,2,0,,79,f,f
2070,Q4973_버려진 짐수레,t,1178,SphereQuest,2,0,,79,f,f
2071,Q4974_리네리프의 아늑한 이층집,t,1179,SphereQuest,2,0,,79,f,f
2072,Q4975_축축한 관리인 초소의 빨래,t,1180,SphereQuest,2,0,,79,f,f
2073,Q4976_정원의 아름다운 정자,t,1181,SphereQuest,2,0,,79,f,f
2074,Q4977_삼거리 감시탑,t,1182,SphereQuest,2,0,,79,f,f
2075,Q4978_악마 전쟁 종료 위령비,t,1183,SphereQuest,2,0,,79,f,f
2076,Q4979_불탄성 감시 야영지의 감시탑,t,1184,SphereQuest,2,0,,79,f,f
2077,Q4980_생명력이 끈질긴 나무,t,1185,SphereQuest,2,0,,79,f,f
2078,Q4981_피 묻은 손 감독관의 숙소,t,1186,SphereQuest,2,0,,79,f,f
2079,Q4982_음유시인의 집,t,1187,SphereQuest,2,0,,79,f,f
2080,Q4983_해오름 마을의 곡식 저장고,t,1188,SphereQuest,2,0,,79,f,f
2081,Q4984_탈환 작전지의 훈련용 공성 사다리차,t,1189,SphereQuest,2,0,,79,f,f
2082,Q4985_촌장 집 내부의 수상한 얼룩,t,1190,SphereQuest,2,0,,79,f,f
2083,Q4986_화장터 소각로 뒤편,t,1191,SphereQuest,2,0,,79,f,f
2084,Q4987_해적선의 조타 장치,t,1192,SphereQuest,2,0,,79,f,f
2085,Q4988_마틸다 트리스테의 간이 응접실,t,1193,SphereQuest,2,0,,79,f,f
2086,Q4989_벤틀라의 집,t,1194,SphereQuest,2,0,,79,f,f
2087,Q4990_잭 다이얼의 침대,t,1195,SphereQuest,2,0,,79,f,f
2088,Q4991_떠나는 비행선을 배웅하는 곳,t,1196,SphereQuest,2,0,,79,f,f
2089,Q4992_채석장의 숨겨진 지름길,t,1197,SphereQuest,2,0,,79,f,f
2090,Q4993_약초 농장의 탁한 연못,t,1198,SphereQuest,2,0,,79,f,f
2091,Q4994_뿜어져 나오는 온천수,t,1199,SphereQuest,2,0,,79,f,f
2092,Q4995_파비트라 대여제 기념비에서 바라보는 바다 경관,t,1200,SphereQuest,2,0,,79,f,f
2093,Q4996_여행자의 샘 이층집 지붕 위,t,1201,SphereQuest,2,0,,79,f,f
2094,Q4997_콰우의 침대,t,1202,SphereQuest,2,0,,79,f,f
2095,Q4998_비파 교습소 내부,t,1203,SphereQuest,2,0,,79,f,f
2096,Q4999_빈 술통 보관하는 곳,t,1204,SphereQuest,2,0,,79,f,f
2097,Q5000_침묵의 호수 파비트라 대여제 기념비 뒤편,t,1205,SphereQuest,2,0,,79,f,f
2098,Q5001_백작의 영애를 위한 간소한 간식상,t,1206,SphereQuest,2,0,,79,f,f
2099,Q5002_리리가 점찍어둔 당신의 백합 자리,t,1207,SphereQuest,2,0,,79,f,f
2100,Q5003_말리카족의 식량 창고 지붕,t,1208,SphereQuest,2,0,,79,f,f
2101,Q5004_이니스테르 기념비,t,1209,SphereQuest,2,0,,79,f,f
2102,Q5005_오페라 극장의 무대,t,1210,SphereQuest,2,0,,79,f,f
2103,Q5006_베로에 지붕,t,1211,SphereQuest,2,0,,79,f,f
2104,Q5007_자연이 만들어낸 하늘 구멍,t,1212,SphereQuest,2,0,,79,f,f
2105,Q5008_하슬라 폭포의 시작지,t,1213,SphereQuest,2,0,,79,f,f
2106,Q5009_강이 빚어낸 구름다리,t,1214,SphereQuest,2,0,,79,f,f
2107,Q5010_베로에 정자,t,1215,SphereQuest,2,0,,79,f,f
2108,Q5011_비취 강물이 다다르는 곳,t,1216,SphereQuest,2,0,,79,f,f
2109,Q5012_버려진 훈련소의 막다른 길,t,1217,SphereQuest,2,0,,79,f,f
2110,Q5013_동방 이슈바라 거대 봉분 위,t,1218,SphereQuest,2,0,,79,f,f
2111,Q5014_테미의 흔적 솟아오른 큰 바위,t,1219,SphereQuest,2,0,,79,f,f
2112,Q5015_눈사자 경기장 중계석,t,1220,SphereQuest,2,0,,79,f,f
2113,Q5016_하슬라로 향하는 문 위,t,1221,SphereQuest,2,0,,79,f,f
2114,Q5017_모란농장이 한눈에 들어오는 작은 언덕,t,1222,SphereQuest,2,0,,79,f,f
2115,Q5018_농경지가 한눈에 들어오는 눈사자 바위 머리 위,t,1223,SphereQuest,2,0,,79,f,f
2116,Q5019_용 머리뼈의 거대한 코뿔,t,1224,SphereQuest,2,0,,79,f,f
2117,Q5020_미노타우르스 힘의 상징,t,1225,SphereQuest,2,0,,79,f,f
2118,Q5021_하늘에 맞닿은 용 가슴뼈의 끝,t,1226,SphereQuest,2,0,,79,f,f
2119,Q5022_마주보는 용 머리뼈,t,1227,SphereQuest,2,0,,79,f,f
2120,두 왕관 지하 석상,t,590,SphereBubble,3,0,,15,f,f
2121,Q5023_갈색비늘 에키혼 야영지의 망루,t,1228,SphereQuest,2,0,,79,f,f
2122,Q5024_꺼지지 않는 푸른 불꽃,t,1229,SphereQuest,2,0,,79,f,f
2123,Q5025_잊혀진 고대의 유적 ,t,1230,SphereQuest,2,0,,79,f,f
2124,Q5026_라비스 마을이 내려다 보이는 봉우리,t,1231,SphereQuest,2,0,,79,f,f
2125,Q5027_용의 꼬리뼈,t,1232,SphereQuest,2,0,,79,f,f
2126,Q5028_용 가슴뼈의 버려진 제단,t,1233,SphereQuest,2,0,,79,f,f
2127,Q5029_머리뼈 아래의 깊은 골짜기,t,1234,SphereQuest,2,0,,79,f,f
2128,Q5030_어두운 기운의 탑,t,1235,SphereQuest,2,0,,79,f,f
2129,Q5031_메마른 섬의 뿌리,t,1236,SphereQuest,2,0,,79,f,f
2130,Q2992_수행자동굴,t,1237,SphereQuest,3,0,,52,f,f
2131,Q5036_뼈의땅명예퀘스트시작,t,1238,SphereQuest,3,0,,5,f,f
2132,하슬라 타워디펜스 힌트대사,t,591,SphereBubble,3,10000,,59,f,f
2134,Q4965_진정한 은거자,t,1239,SphereQuest,3,0,,52,f,f
2135,하슬라 동토래 두다드 힌트 대사,t,592,SphereBubble,3,10000,,59,f,f
2136,파괴의 요람_석상 입구 결계 해제 (입구쪽),t,188,SphereSkill,3,3000,,80,f,f
2137,파괴의 요람_석상 입구 결계 해제 (출구쪽),t,189,SphereSkill,3,3000,,80,f,f
2138,신기루 섬 아키움 나무 안내,t,593,SphereBubble,3,0,,1,f,f
2139,신기루 섬 날틀 안내,t,594,SphereBubble,3,0,,1,f,f
2140,신기루 섬 빛나는 제작대 안내,t,595,SphereBubble,3,0,,1,f,f
2141,신기루 섬 보관함 안내,t,596,SphereBubble,3,0,,1,f,f
2142,Q774_아디쉬크샤 대사,t,597,SphereBubble,2,0,,14,f,t
2143,제국선인의 대사,t,598,SphereBubble,3,10000,,59,f,f
2145,온천 지역,t,191,SphereSkill,3,5000,온천의 따뜻한 기운으로 몸이 가벼워짐을 느낍니다.,14,f,t
2146,가루다가 물 긷는 영역,t,192,SphereSkill,3,1000,,1,f,f
2148,가우스 근처,t,1240,SphereQuest,3,0,,68,f,f
2149,Q5055_야생 눈사자 길들이는 곳,t,1241,SphereQuest,3,0,,70,f,f
2150,Q5056_야생 타레 길들이는 곳,t,1242,SphereQuest,3,0,,70,f,f
2151,Q5057_야생마 길들이는 곳,t,1243,SphereQuest,3,0,,70,f,f
2152,Q5058_야생 엘크 길들이는 곳,t,1244,SphereQuest,3,0,,70,f,f
2153,Q5077_꽃병_바람그늘,t,1245,SphereQuest,3,0,,70,f,f
2154,Q5077_꽃병_베어산채,t,1246,SphereQuest,3,0,,70,f,f
2155,Q5077_꽃병_노송그루,t,1247,SphereQuest,3,0,,70,f,f
2156,Q5078_꽃병_쇠모루마을,t,1248,SphereQuest,3,0,,70,f,f
2157,Q5078_꽃병_철광산입구,t,1249,SphereQuest,3,0,,70,f,f
2158,Q5078_꽃병_북데비강상류,t,1250,SphereQuest,3,0,,70,f,f
2159,하우징사태처방,t,599,SphereBubble,1,0,,1,f,f
2160,악몽의 품 (2번방) 진입시 발동,t,194,SphereSkill,3,3000,,1,f,f
2161,비밀 수사관 아크만의 옷장사 흉내,t,600,SphereBubble,2,0,,17,f,f
2163,Q5096_로이스터 경의 집,t,1252,SphereQuest,3,0,,85,f,f
2164,Q5099_바위 언덕 내 빈 집,t,1253,SphereQuest,1,0,,85,f,f
2165,바위언덕 마을 내 빈 집,t,1254,SphereQuest,3,0,,85,f,f
2166,dummy,t,1255,SphereQuest,3,0,,1,f,f
2167,Q5099_론반 공작,t,1256,SphereQuest,1,0,,85,f,f
2169,"Q5102_안젤라의부탁""",t,104,SphereDoodadInteract,1,0,,85,f,f
2170,새로운 골동품,t,105,SphereDoodadInteract,1,0,,85,f,f
2171,Q5097_초승달 왕좌 서재,t,106,SphereDoodadInteract,1,0,,1,f,f
2172,대무역시대!,t,1258,SphereQuest,3,0,,14,f,f
2173,Q2576_올레 소환,t,195,SphereSkill,3,0,,4,f,f
2174,Q5170_왕자의 귀환 시작 구영역,t,1259,SphereQuest,3,0,,1,f,f
2175,Q5174_가족상봉,t,1260,SphereQuest,3,0,,79,f,f
2176,Q5196_축복받은땅,t,1261,SphereQuest,3,0,,88,f,f
2177,Q5181_말 애호가 수락,t,1262,SphereQuest,3,0,,87,f,f
2178,Q5182_전차 수집가 시작 영역,t,1263,SphereQuest,3,0,,87,f,f
2179,Q5138_범선 수집가 시작,t,1264,SphereQuest,3,0,,87,f,f
2180,Q5191_날틀 수집가 시작,t,1265,SphereQuest,3,0,,87,f,f
2181,Q5193_흔들인형 수집가 시작,t,1266,SphereQuest,3,0,,87,f,f
2184,울구영던_이벤트1_고드프리,t,198,SphereSkill,3,60000,,89,f,f
2185,Q5272_상단 행렬 도착지점,t,1267,SphereQuest,3,0,,12,f,f
2186,울구영던_이벤트2_마리우스,t,199,SphereSkill,3,40000,,89,f,f
2187,울구영던_컷씬,t,200,SphereSkill,3,30000,,89,f,f
2188,울구영던_죽어가는병사의외침,t,201,SphereSkill,3,20000,,89,f,f
2189,향락의 잔해물을 모아두는 곳,t,1268,SphereQuest,3,0,,49,f,f
2190,Q5289_호랑이의 눈 뒤편,t,1269,SphereQuest,3,0,,85,f,f
2191,Q5282_마하데비 으슥한 곳,t,1270,SphereQuest,3,0,,85,f,f
2192,Q5271_말리카족 저주풀기,t,601,SphereBubble,3,0,,35,f,f
2193,Q5278_퀘스트 수락 지점,t,1271,SphereQuest,3,0,,85,f,f
2194,Q5095_이상한편지,t,1272,SphereQuest,3,0,,85,f,f
2195,인물열전 습격자들,t,202,SphereSkill,2,5000,,85,t,f
2196,Q5295_울쏘우 왕자 연출 대사,t,602,SphereBubble,2,0,,85,f,f
2197,Q5290_잉그바드 왕자 연출 대사,t,603,SphereBubble,2,0,,85,f,f
2198,Q5296_울쏘우 왕자 연출 대사,t,604,SphereBubble,2,0,,85,f,f
2199,Q5291_잉그바드 왕자 연출 대사,t,605,SphereBubble,2,0,,85,f,f
2200,q5320_퀘스트테스트용_완료,t,1273,SphereQuest,3,0,,1,f,f
2201,Q5408_만족스러운 거래(자유도),t,1274,SphereQuest,3,0,,79,f,f
2202,Q5409_만족스러운 거래 (카어 노르드),t,1275,SphereQuest,3,0,,79,f,f
2203,Q5410_만족스러운 거래 (시차일드 부두),t,1276,SphereQuest,3,0,,79,f,f
2204,나차쉬가르_7번방_함정발동,t,203,SphereSkill,3,3000,,86,f,f
2205,큰 기계새 소환,t,204,SphereSkill,2,0,,85,f,f
2206,Q5432_불멸의 사랑,t,1277,SphereQuest,3,0,,79,f,f
2208,Q5442_001,t,1278,SphereQuest,3,0,,82,f,f
2209,Q5442_002,t,1279,SphereQuest,3,0,,82,f,f
2210,Q5442_003,t,1280,SphereQuest,3,0,,82,f,f
2211,Q5439_길 잃은 침소,t,1281,SphereQuest,3,0,,79,f,f
2212,Q5442_004,t,1282,SphereQuest,3,0,,82,f,f
2213,Q5443_001,t,1283,SphereQuest,3,0,,82,f,f
2214,Q5443_002,t,1284,SphereQuest,3,0,,82,f,f
2215,Q5443_003,t,1285,SphereQuest,3,0,,82,f,f
2216,Q5443_004,t,1286,SphereQuest,3,0,,82,f,f
2217,Q5449_001,t,1287,SphereQuest,3,0,,82,f,f
2218,Q5449_002,t,1288,SphereQuest,3,0,,82,f,f
2219,Q5449_003,t,1289,SphereQuest,3,0,,82,f,f
2220,Q5449_004,t,1290,SphereQuest,3,0,,82,f,f
2224,Q5460_하슬라를지켜라퀘스트수락,t,1292,SphereQuest,3,0,,5,f,f
2225,Q5466 ready info,t,606,SphereBubble,3,0,,84,f,f
2226,Q5465 ready info,t,607,SphereBubble,3,0,,84,f,f
2227,Q5464 ready info,t,608,SphereBubble,3,0,,84,f,f
2228,Q5528_길 잃은 바다의 난파선,t,1293,SphereQuest,3,0,,79,f,f
2229,Q5529_특별한 거래(비파 항구),t,1294,SphereQuest,3,0,,79,f,f
2230,Q5530_특별한 거래(이즈나),t,1295,SphereQuest,3,0,,79,f,f
2231,Q5533_왕궁 비밀 수호대 등장_폐가,t,206,SphereSkill,2,5000,,85,f,f
2232,Q5691_아논 마라 동부 마지막 퀘스트 시작,t,1296,SphereQuest,3,0,,85,f,f
2233,Q5499_호수히드라출현_미사용,t,207,SphereSkill,1,0,,85,f,f
2234,Q5532_왕궁 비밀 수호대 등장_정원,t,208,SphereSkill,2,5000,,85,f,f
2236,Q5730_운명의 이끌림 시작,t,11,SphereAcceptQuest,3,0,,97,f,f
2237,Q5731_방어구 제작 퀘스트,t,1298,SphereQuest,3,0,,2,f,f
2238,Q5745_방어구 제작 퀘스트,t,1299,SphereQuest,3,0,,17,f,f
2239,Q5716_보름 가프리온 소환,t,209,SphereSkill,3,0,,97,f,f
2240,춤추는 사냥신 대화,t,609,SphereBubble,3,0,,98,f,f
2241,춤추는 사냥신 대화2,t,610,SphereBubble,3,0,,98,f,f
2242,붉은 용의 죽음 대사,t,611,SphereBubble,3,0,,98,f,f
2243,Q5499_호수히드라출현_미사용,t,1300,SphereQuest,3,0,,85,f,f
2244,감옥에 침입한 자의 대가(서부),t,1,SphereBuff,3,0,,10,f,f
2245,감옥에 침입한 자의 대가(동부),t,2,SphereBuff,3,0,,14,f,f
2246,Q5721_다후타 교단 제사장 암브로스(연출 등장),t,210,SphereSkill,3,1000,,97,f,f
2247,붉은 용 죽음 리샤르 연출 대사,t,612,SphereBubble,3,0,,68,f,f
2248,물 속에서 발 묶기,t,211,SphereSkill,3,0,,102,f,f
2249,광복절 이벤트 영역 1,t,1301,SphereQuest,3,1,,55,f,f
2250,광복절 이벤트 영역 2,t,1302,SphereQuest,3,1,,55,f,f
2251,Q5976_추적자의 자객으로_다나까 대어 더미,t,1303,SphereQuest,3,0,,106,f,f
2252,Q5979_명예로운 전사의 첫걸음 ,t,1304,SphereQuest,3,0,,5,f,f
2253,레이나와 글렌 대화,t,613,SphereBubble,3,600000,,5,f,f
