id,event_id,position,source_id,target_id,actual_id,actual_type
4455,2412,1,1,4,5642,BuffEffect
4456,2412,2,1,4,5568,SpecialEffect
4457,16,8,1,3,5569,SpecialEffect
4458,2413,1,1,5,2285,InteractionEffect
4459,2024,1,1,3,374,DispelEffect
4460,2027,1,1,3,375,DispelEffect
4461,2415,1,3,3,5126,SkillController
4462,2416,1,3,3,5127,SkillController
4463,2414,1,3,3,5578,SpecialEffect
4464,2419,1,3,4,5128,SkillController
4465,2420,1,3,5,5581,SpecialEffect
4466,2420,2,3,5,5582,SpecialEffect
4467,2421,1,3,3,739,KillNpcWithoutCorpseEffect
4469,2173,2,1,3,5586,SpecialEffect
4471,2173,3,1,3,5588,SpecialEffect
4473,2171,1,1,3,5590,SpecialEffect
4474,2171,2,1,4,5676,BuffEffect
4476,2170,3,1,3,5592,SpecialEffect
4477,2170,2,1,4,5593,SpecialEffect
4482,2424,1,1,4,2945,DamageEffect
4483,2424,2,1,4,5595,SpecialEffect
4484,2424,3,1,4,5678,BuffEffect
4486,2425,1,1,3,5601,SpecialEffect
4488,2427,1,4,4,5603,SpecialEffect
4489,2428,1,4,1,5604,SpecialEffect
4490,2429,1,1,3,5605,SpecialEffect
4491,2425,2,1,3,1363,BubbleEffect
4492,2429,2,1,3,1364,BubbleEffect
4493,2427,2,1,4,1365,BubbleEffect
4494,2426,1,1,3,5606,SpecialEffect
4496,1863,3,1,2,2950,DamageEffect
4498,2430,1,1,4,368,NpcSpawnerSpawnEffect
4499,2433,1,1,4,743,KillNpcWithoutCorpseEffect
4501,2434,1,1,4,380,DispelEffect
4504,2437,1,3,3,749,KillNpcWithoutCorpseEffect
4505,2439,1,1,3,5748,BuffEffect
4506,2439,2,1,4,5749,BuffEffect
4507,2439,4,1,3,5622,SpecialEffect
4508,2439,3,1,4,5623,SpecialEffect
4510,2440,1,1,3,5625,SpecialEffect
4511,1501,1,1,3,5626,SpecialEffect
4512,2442,1,1,3,5628,SpecialEffect
4513,2442,2,1,3,5629,SpecialEffect
4526,2447,1,1,3,5644,SpecialEffect
4527,2447,2,1,3,5645,SpecialEffect
4533,2448,1,1,3,5651,SpecialEffect
4534,2448,2,1,3,5652,SpecialEffect
4540,2449,1,1,3,5659,SpecialEffect
4541,2449,2,1,3,5660,SpecialEffect
4547,2450,1,1,3,5666,SpecialEffect
4548,2450,2,1,3,5667,SpecialEffect
4563,2454,1,1,3,5683,SpecialEffect
4564,2454,2,1,3,5684,SpecialEffect
4565,2454,3,1,3,5685,SpecialEffect
4571,2460,2,1,3,5689,SpecialEffect
4572,2460,1,1,3,5690,SpecialEffect
4573,2460,3,1,3,5762,BuffEffect
4574,2460,4,1,4,5156,SkillController
4581,2439,5,1,4,5697,SpecialEffect
4582,2427,3,4,1,5698,SpecialEffect
4584,2448,3,1,4,5700,SpecialEffect
4586,2461,1,1,4,2961,DamageEffect
4587,2461,2,1,4,5702,SpecialEffect
4589,2447,3,1,4,5704,SpecialEffect
4590,2333,3,1,4,5705,SpecialEffect
4592,2346,1,1,3,5707,SpecialEffect
4593,2346,2,1,3,5708,SpecialEffect
4594,2346,3,1,3,5709,SpecialEffect
4597,2301,3,1,4,5712,SpecialEffect
4598,2449,3,1,4,5713,SpecialEffect
4599,2450,3,1,4,5714,SpecialEffect
4602,2467,2,1,3,5716,SpecialEffect
4603,2467,3,1,3,5717,SpecialEffect
4604,2467,4,1,3,5718,SpecialEffect
4605,2467,5,1,3,5720,SpecialEffect
4606,2467,6,1,3,5721,SpecialEffect
4607,2325,3,1,4,5722,SpecialEffect
4608,2473,2,1,3,5725,SpecialEffect
4609,2473,1,1,4,5726,SpecialEffect
4610,2473,3,1,3,5727,SpecialEffect
4611,2474,2,1,3,5728,SpecialEffect
4612,2474,1,1,4,5729,SpecialEffect
4613,2474,3,1,3,5730,SpecialEffect
4614,2475,2,1,3,5731,SpecialEffect
4615,2475,1,1,4,5732,SpecialEffect
4616,2475,3,1,3,5733,SpecialEffect
4617,2476,2,1,3,5734,SpecialEffect
4618,2476,1,1,4,5735,SpecialEffect
4619,2476,3,1,3,5736,SpecialEffect
4620,2468,2,1,3,5742,SpecialEffect
4621,2468,1,1,3,5743,SpecialEffect
4622,2469,1,1,3,5744,SpecialEffect
4623,2469,2,1,3,5745,SpecialEffect
4624,2471,1,1,4,2971,DamageEffect
4625,2471,2,4,4,5746,SpecialEffect
4626,2471,3,1,5,5747,SpecialEffect
4629,2479,4,1,3,5751,SpecialEffect
4630,2479,3,1,4,5752,SpecialEffect
4631,2479,5,1,4,5753,SpecialEffect
4632,2478,1,1,3,5754,SpecialEffect
4633,2478,2,1,3,5755,SpecialEffect
4634,2478,3,1,3,5756,SpecialEffect
4635,2478,4,1,3,5757,SpecialEffect
4636,2478,5,1,3,5758,SpecialEffect
4650,2488,1,1,4,2974,DamageEffect
4651,2489,1,1,4,2975,DamageEffect
4652,2490,1,1,4,2976,DamageEffect
4653,2491,1,1,4,2977,DamageEffect
4654,2492,1,1,4,2978,DamageEffect
4655,2493,1,1,4,2979,DamageEffect
4656,2494,1,1,4,2980,DamageEffect
4657,2495,1,1,4,2981,DamageEffect
4658,2479,1,1,3,5812,BuffEffect
4659,2479,2,1,4,5813,BuffEffect
4660,2499,2,1,4,5814,BuffEffect
4661,2499,4,1,3,5769,SpecialEffect
4662,2499,3,1,4,5770,SpecialEffect
4663,2499,5,1,4,5771,SpecialEffect
4664,2500,1,1,4,2985,DamageEffect
4665,2502,1,1,4,2986,DamageEffect
4666,2503,1,1,4,2987,DamageEffect
4667,2504,1,1,4,2988,DamageEffect
4668,2501,1,1,3,5778,SpecialEffect
4669,2498,2,1,3,5779,SpecialEffect
4670,2498,1,1,3,5780,SpecialEffect
4671,2498,3,1,3,5781,SpecialEffect
4672,2498,4,1,3,5782,SpecialEffect
4673,2498,5,1,3,5783,SpecialEffect
4680,2467,1,1,3,5823,SpecialEffect
4681,1745,1,1,3,5824,SpecialEffect
4682,2173,1,1,3,5825,SpecialEffect
4684,2225,1,1,3,5827,SpecialEffect
4685,2441,1,1,3,5828,SpecialEffect
4686,2497,1,1,3,5829,SpecialEffect
4688,1009,1,1,3,5831,SpecialEffect
4689,2299,1,1,3,5832,SpecialEffect
4690,2323,1,1,3,5833,SpecialEffect
4691,2331,1,1,3,5834,SpecialEffect
4695,2350,1,1,3,5838,SpecialEffect
4697,969,1,1,3,5840,SpecialEffect
4698,2506,1,1,4,5911,BuffEffect
4702,2508,1,3,3,5845,SpecialEffect
4703,2508,2,3,3,5846,SpecialEffect
4704,2508,3,3,3,5847,SpecialEffect
4705,2508,4,3,3,5848,SpecialEffect
4706,2508,5,3,3,5849,SpecialEffect
4707,2508,6,1,3,5850,SpecialEffect
4708,2511,1,3,3,5851,SpecialEffect
4709,2512,1,1,5,2399,InteractionEffect
4710,2512,2,1,5,5852,SpecialEffect
4711,2513,1,1,4,3008,DamageEffect
4712,2513,2,1,5,5853,SpecialEffect
4713,2513,3,1,4,5916,BuffEffect
4714,2514,1,1,3,5854,SpecialEffect
4715,2515,1,1,3,5862,SpecialEffect
4716,2515,3,3,3,5863,SpecialEffect
4717,2515,2,3,3,5864,SpecialEffect
4718,2515,4,3,3,5865,SpecialEffect
4720,2517,1,1,3,5871,SpecialEffect
4725,2519,1,1,3,5891,SpecialEffect
4726,1071,3,1,3,5892,SpecialEffect
4727,2215,1,1,3,5893,SpecialEffect
4728,2520,1,1,3,5894,SpecialEffect
4729,2521,1,1,3,5895,SpecialEffect
4731,2518,1,1,3,5897,SpecialEffect
4732,2522,1,1,3,5898,SpecialEffect
4733,2523,1,1,3,5899,SpecialEffect
4738,2524,1,1,3,5903,SpecialEffect
4739,2516,1,1,3,5977,BuffEffect
4740,2516,2,1,3,5904,SpecialEffect
4742,2516,3,1,3,5906,SpecialEffect
4743,2516,4,1,3,5907,SpecialEffect
4744,2516,5,1,3,5908,SpecialEffect
4750,2528,1,1,4,3031,DamageEffect
4751,2528,2,1,4,5913,SpecialEffect
4752,2529,1,1,4,3032,DamageEffect
4753,2529,2,1,4,5914,SpecialEffect
4754,377,1,1,4,5988,BuffEffect
4755,378,1,1,4,5989,BuffEffect
4756,379,1,1,4,5990,BuffEffect
4757,2516,6,1,3,5922,SpecialEffect
4758,2532,1,1,5,5924,SpecialEffect
4759,2533,1,1,3,5927,SpecialEffect
4763,2540,1,3,3,5931,SpecialEffect
4784,2225,9,1,3,6015,BuffEffect
4786,2543,2,1,3,5948,SpecialEffect
4792,2544,2,1,3,5957,SpecialEffect
4793,2544,1,1,3,5958,SpecialEffect
4794,2544,3,1,3,5959,SpecialEffect
4795,2545,1,1,3,5960,SpecialEffect
4797,2545,2,1,3,5962,SpecialEffect
4798,2545,3,1,3,5963,SpecialEffect
4799,2548,1,1,5,5965,SpecialEffect
4800,2549,1,1,4,3045,DamageEffect
4801,2549,2,1,4,5966,SpecialEffect
4802,2550,1,1,3,5967,SpecialEffect
4803,2551,2,1,3,5968,SpecialEffect
4805,2551,1,1,4,5970,SpecialEffect
4806,2551,3,1,3,5971,SpecialEffect
4807,2551,4,1,3,5972,SpecialEffect
4808,2552,1,3,4,3046,DamageEffect
4809,2552,2,3,4,5973,SpecialEffect
4810,2552,3,3,4,6044,BuffEffect
4811,2553,1,3,4,5974,SpecialEffect
4812,2553,2,1,3,5975,SpecialEffect
4813,2553,3,1,3,280,HealEffect
4815,2558,2,1,3,5982,SpecialEffect
4816,2558,1,1,3,5983,SpecialEffect
4817,2558,3,1,3,5984,SpecialEffect
4818,2558,4,1,3,5985,SpecialEffect
4819,2561,1,1,5,2427,InteractionEffect
4822,2561,2,1,5,1239,SpawnEffect
4823,2566,2,1,3,5992,SpecialEffect
4824,2566,3,1,4,5993,SpecialEffect
4825,2566,4,1,3,5994,SpecialEffect
4826,2566,1,1,3,5995,SpecialEffect
4827,2566,5,1,3,5996,SpecialEffect
4828,2566,6,1,3,5997,SpecialEffect
4829,2566,7,1,3,5998,SpecialEffect
4830,2568,1,1,4,6076,BuffEffect
4831,2570,1,1,4,6077,BuffEffect
4832,2571,1,1,4,6078,BuffEffect
4833,2573,1,1,3,5999,SpecialEffect
4834,2574,1,1,3,6000,SpecialEffect
4835,2567,1,3,4,3055,DamageEffect
4836,2575,1,4,4,3056,DamageEffect
4837,2564,1,1,3,6001,SpecialEffect
4844,2580,1,3,3,6029,SpecialEffect
4845,2580,2,3,3,6030,SpecialEffect
4847,2587,3,3,3,6032,SpecialEffect
4848,2587,4,3,3,6033,SpecialEffect
4849,2580,3,3,3,6034,SpecialEffect
4853,2592,1,3,5,5333,SkillController
4854,2593,1,3,4,3067,DamageEffect
4855,2593,2,3,4,6036,SpecialEffect
4856,2577,1,3,4,3068,DamageEffect
4858,2577,2,3,4,6038,SpecialEffect
4859,2577,3,3,4,6112,BuffEffect
4860,2578,1,3,4,3070,DamageEffect
4861,2578,2,3,4,6039,SpecialEffect
4862,2578,3,3,4,6113,BuffEffect
4863,2576,1,3,3,6040,SpecialEffect
4864,2576,2,3,3,6041,SpecialEffect
4865,2576,3,3,3,6042,SpecialEffect
4866,2589,2,3,4,3071,DamageEffect
4867,2589,3,3,4,6043,SpecialEffect
4868,377,2,1,4,3072,DamageEffect
4869,378,2,1,4,3073,DamageEffect
4870,379,2,3,4,3074,DamageEffect
4873,2587,2,3,3,6047,SpecialEffect
4874,2594,1,1,3,6048,SpecialEffect
4875,2595,2,1,5,5340,SkillController
4879,2587,1,3,3,6052,SpecialEffect
4880,2589,1,3,3,6053,SpecialEffect
4881,2590,1,3,3,6054,SpecialEffect
4882,2595,1,1,1,6055,SpecialEffect
4883,2595,3,1,1,6056,SpecialEffect
4888,289,1,3,3,6067,SpecialEffect
4889,289,2,3,3,6068,SpecialEffect
4890,289,3,3,3,6069,SpecialEffect
4891,1552,1,1,4,6074,SpecialEffect
4892,1552,2,1,4,6075,SpecialEffect
4893,2604,1,1,3,6079,SpecialEffect
4895,2600,1,1,3,1574,BubbleEffect
4896,2601,1,1,3,1575,BubbleEffect
4897,2602,1,3,4,1576,BubbleEffect
4898,2605,5,1,4,6145,BuffEffect
4900,2605,4,1,3,2456,InteractionEffect
4901,2599,3,1,3,6081,SpecialEffect
4902,2605,3,1,3,6082,SpecialEffect
4903,2599,4,1,4,458,NpcSpawnerSpawnEffect
4905,2605,1,1,3,6084,SpecialEffect
4907,2606,1,1,4,459,NpcSpawnerSpawnEffect
4908,2607,1,1,4,460,NpcSpawnerSpawnEffect
4909,2608,1,1,4,461,NpcSpawnerSpawnEffect
4910,2609,1,1,4,462,NpcSpawnerSpawnEffect
4911,2610,1,1,4,463,NpcSpawnerSpawnEffect
4912,2611,1,1,4,464,NpcSpawnerSpawnEffect
4913,2613,1,1,5,2458,InteractionEffect
4914,2614,1,1,5,2459,InteractionEffect
4915,2599,1,1,3,6188,BuffEffect
4916,2599,2,1,3,6092,SpecialEffect
4918,2605,2,1,3,6094,SpecialEffect
4920,2616,1,1,3,6097,SpecialEffect
4922,2616,3,1,3,6099,SpecialEffect
4923,2616,2,1,3,6100,SpecialEffect
4925,2616,4,1,5,5399,SkillController
4929,2422,1,2,3,5416,SkillController
4930,2621,1,1,5,1260,SpawnEffect
4937,2625,1,1,3,6117,SpecialEffect
4942,2350,7,1,3,6122,SpecialEffect
4944,2628,1,1,3,6127,SpecialEffect
4945,2629,1,1,3,6128,SpecialEffect
4947,2630,1,1,3,6130,SpecialEffect
4948,2629,2,1,3,6131,SpecialEffect
4949,2630,2,1,3,6132,SpecialEffect
4956,2637,1,1,5,6138,SpecialEffect
4957,2638,1,1,5,6139,SpecialEffect
4958,2639,1,1,5,6140,SpecialEffect
4959,2640,1,1,4,3112,DamageEffect
4960,2641,1,1,4,3113,DamageEffect
4961,2642,1,1,4,3114,DamageEffect
4966,2175,1,1,3,6149,SpecialEffect
4968,2644,3,1,3,6152,SpecialEffect
4969,2644,4,1,3,6153,SpecialEffect
4970,2644,1,1,3,6154,SpecialEffect
4971,2646,1,3,5,5456,SkillController
4972,2647,1,3,5,5457,SkillController
4973,2647,2,3,3,6157,SpecialEffect
4974,2646,2,3,3,6158,SpecialEffect
4975,2644,2,1,3,6160,SpecialEffect
4976,2604,2,1,3,6161,SpecialEffect
4979,2619,1,1,5,6169,SpecialEffect
4982,2637,2,1,5,2487,InteractionEffect
4983,2638,2,1,5,2488,InteractionEffect
4984,2639,2,1,5,2489,InteractionEffect
4990,2651,1,1,3,6316,BuffEffect
4991,2652,1,1,4,5511,SkillController
4992,2653,1,1,4,3128,DamageEffect
4994,2653,2,1,4,6177,SpecialEffect
4996,2656,2,1,3,6178,SpecialEffect
4997,2656,1,1,2,6179,SpecialEffect
4998,2657,1,1,3,6180,SpecialEffect
4999,2657,2,1,3,6181,SpecialEffect
5002,2658,1,1,3,6184,SpecialEffect
5003,2659,2,4,3,5515,SkillController
5004,2659,3,4,3,6185,SpecialEffect
5005,2660,1,1,4,6320,BuffEffect
5011,2655,1,1,3,6191,SpecialEffect
5012,2656,3,1,3,6192,SpecialEffect
5014,2661,1,1,3,414,DispelEffect
5015,2653,3,1,4,6323,BuffEffect
5019,2666,1,1,3,6199,SpecialEffect
5020,2663,1,1,3,6200,SpecialEffect
5021,2663,3,1,3,6201,SpecialEffect
5022,2663,2,1,4,6202,SpecialEffect
5023,2663,4,1,3,6203,SpecialEffect
5027,2665,1,1,5,2501,InteractionEffect
5028,2665,2,1,5,6207,SpecialEffect
5029,2667,1,1,4,3135,DamageEffect
5030,2668,1,1,5,2502,InteractionEffect
5032,2670,1,1,5,6212,SpecialEffect
5036,2672,1,1,4,291,HealEffect
5051,2543,1,1,3,6235,SpecialEffect
5052,2688,2,1,3,6236,SpecialEffect
5053,2688,1,1,3,6237,SpecialEffect
5054,2690,2,1,3,6238,SpecialEffect
5055,2690,1,1,3,6239,SpecialEffect
5056,2691,1,1,3,6241,SpecialEffect
5057,2691,2,1,3,6242,SpecialEffect
5058,2691,3,1,3,6243,SpecialEffect
5059,2691,4,1,3,6244,SpecialEffect
5062,2675,1,3,4,6251,SpecialEffect
5066,2676,1,3,4,6255,SpecialEffect
5067,2678,1,3,4,6256,SpecialEffect
5068,2679,1,3,4,6257,SpecialEffect
5069,2680,1,3,4,6258,SpecialEffect
5070,2682,1,3,4,6259,SpecialEffect
5071,2681,1,3,4,6260,SpecialEffect
5072,2683,1,3,4,6261,SpecialEffect
5073,2684,1,3,4,6262,SpecialEffect
5074,2685,1,3,4,6263,SpecialEffect
5075,2686,1,3,4,6264,SpecialEffect
5076,2694,1,1,4,6269,SpecialEffect
5077,2696,1,1,4,6383,BuffEffect
5078,2697,1,1,4,3164,DamageEffect
5079,2700,1,1,5,6282,SpecialEffect
5082,121,1,3,4,6286,SpecialEffect
5083,2708,1,1,4,6404,BuffEffect
5084,2709,1,1,4,6405,BuffEffect
5085,2709,2,1,4,424,DispelEffect
5086,2709,3,1,4,6406,BuffEffect
5087,2710,1,1,4,6407,BuffEffect
5088,2711,1,1,4,6408,BuffEffect
5089,2711,2,1,4,6409,BuffEffect
5090,2653,4,1,5,87,PhysicalExplosionEffect
5092,2499,1,1,4,6288,SpecialEffect
5095,2716,1,1,4,6412,BuffEffect
5096,2659,1,1,4,6416,BuffEffect
5097,2717,1,1,4,3171,DamageEffect
5099,1460,1,1,3,6289,SpecialEffect
5100,2718,1,1,4,427,DispelEffect
5105,2722,1,1,4,6427,BuffEffect
5106,2723,1,1,4,3172,DamageEffect
5107,2725,1,1,4,6428,BuffEffect
5108,2727,1,1,4,6429,BuffEffect
5111,2543,3,1,4,6307,SpecialEffect
5112,2688,3,1,4,6308,SpecialEffect
5116,2690,3,1,4,6312,SpecialEffect
5119,2230,1,1,4,6458,BuffEffect
5122,2732,1,1,4,3184,DamageEffect
5126,1665,1,1,3,6340,SpecialEffect
5128,2735,1,1,5,2577,InteractionEffect
5130,2673,1,3,4,6341,SpecialEffect
5131,2674,1,3,4,6342,SpecialEffect
5132,2677,1,3,4,6343,SpecialEffect
5134,831,1,1,5,6345,SpecialEffect
5139,1978,2,4,4,6350,SpecialEffect
5140,1977,2,1,4,6351,SpecialEffect
5141,835,1,1,5,6352,SpecialEffect
5142,838,1,1,5,6353,SpecialEffect
5143,2738,1,3,3,6356,SpecialEffect
5144,2739,1,3,3,6357,SpecialEffect
5152,2745,1,3,3,6362,SpecialEffect
5153,2745,2,3,3,6363,SpecialEffect
5154,2746,1,3,3,6364,SpecialEffect
5158,2757,1,3,4,3191,DamageEffect
5161,2758,3,3,3,6367,SpecialEffect
5162,2758,4,3,3,6368,SpecialEffect
5165,2758,2,3,3,6371,SpecialEffect
5166,2758,1,3,3,6372,SpecialEffect
5167,2759,1,3,5,6373,SpecialEffect
5169,2761,2,3,4,3192,DamageEffect
5170,2761,1,3,4,2584,InteractionEffect
5171,118,4,1,3,6377,SpecialEffect
5172,2762,1,3,3,6378,SpecialEffect
5173,2763,1,3,3,6485,BuffEffect
5174,2764,1,3,3,6379,SpecialEffect
5175,2764,2,3,3,6486,BuffEffect
5177,2775,1,1,3,6389,SpecialEffect
5180,2777,1,1,5,6392,SpecialEffect
5181,2775,2,1,3,6393,SpecialEffect
5184,2519,2,1,3,6396,SpecialEffect
5185,2781,2,1,3,6397,SpecialEffect
5186,2781,1,1,4,6398,SpecialEffect
5193,2782,1,1,3,6405,SpecialEffect
5194,2782,2,1,3,6406,SpecialEffect
5195,2782,3,1,3,6407,SpecialEffect
5196,2782,4,1,3,6408,SpecialEffect
5198,1138,1,1,3,6494,BuffEffect
5199,1335,2,3,3,6417,SpecialEffect
5200,1335,1,3,3,6418,SpecialEffect
5206,2788,1,1,4,3205,DamageEffect
5207,2789,1,1,4,3206,DamageEffect
5208,2790,1,1,3,6428,SpecialEffect
5219,2804,1,1,3,6435,SpecialEffect
5220,2805,1,1,3,6436,SpecialEffect
5221,2805,2,1,3,6437,SpecialEffect
5222,2808,1,1,3,6438,SpecialEffect
5223,2809,1,1,5,2602,InteractionEffect
5224,2811,1,2,3,5719,SkillController
5225,2812,1,1,4,6517,BuffEffect
5226,2813,1,1,5,2603,InteractionEffect
5228,2809,2,1,2,6518,BuffEffect
5229,2817,2,1,3,6442,SpecialEffect
5230,2817,1,1,3,6443,SpecialEffect
5232,2818,1,1,3,6444,SpecialEffect
5237,2710,2,1,3,6449,SpecialEffect
5238,2219,2,1,3,6450,SpecialEffect
5239,2,2,1,3,6451,SpecialEffect
5240,2439,6,1,3,6452,SpecialEffect
5242,2824,2,1,3,6453,SpecialEffect
5244,2829,2,1,3,6455,SpecialEffect
5245,2829,1,1,3,6456,SpecialEffect
5246,2833,1,1,5,6457,SpecialEffect
5247,2831,1,1,3,6458,SpecialEffect
5249,2834,1,1,5,133,SpawnGimmickEffect
5253,2830,2,1,3,6462,SpecialEffect
5254,2830,1,1,3,6534,BuffEffect
5255,2836,2,1,3,6463,SpecialEffect
5256,2836,1,1,3,6464,SpecialEffect
5257,2837,2,1,3,6465,SpecialEffect
5258,2837,1,1,3,6535,BuffEffect
5259,2838,1,1,3,6466,SpecialEffect
5261,2839,1,1,5,134,SpawnGimmickEffect
5262,2841,1,1,5,6468,SpecialEffect
5263,2843,2,1,3,6469,SpecialEffect
5264,2843,1,1,3,6470,SpecialEffect
5265,2844,1,1,3,6536,BuffEffect
5266,2844,2,1,3,6471,SpecialEffect
5267,2845,1,1,3,6472,SpecialEffect
5269,2846,1,1,5,135,SpawnGimmickEffect
5270,2848,1,1,5,6474,SpecialEffect
5273,1745,2,1,3,6482,SpecialEffect
5274,2520,2,1,3,6483,SpecialEffect
5275,2323,2,1,3,6484,SpecialEffect
5276,2331,2,1,3,6485,SpecialEffect
5277,2299,2,1,3,6486,SpecialEffect
5278,2522,2,1,3,6487,SpecialEffect
5279,2524,2,1,3,6488,SpecialEffect
5280,2170,4,1,3,6489,SpecialEffect
5282,2170,5,1,3,6491,SpecialEffect
5283,2170,6,1,3,6492,SpecialEffect
5284,2170,7,1,4,6546,BuffEffect
5306,2867,1,1,3,6540,SpecialEffect
5307,2867,2,1,3,6541,SpecialEffect
5308,2868,2,3,3,6542,SpecialEffect
5309,2868,1,3,3,6543,SpecialEffect
5310,2868,3,3,3,6544,SpecialEffect
5311,2869,1,3,3,6545,SpecialEffect
5312,2869,2,3,3,6546,SpecialEffect
5313,2869,3,3,3,6547,SpecialEffect
5314,2870,1,1,5,2653,InteractionEffect
5315,2871,1,3,5,1328,SpawnEffect
5318,2876,2,1,3,6556,SpecialEffect
5319,2876,1,1,4,6557,SpecialEffect
5320,2877,2,1,3,6558,SpecialEffect
5321,2877,1,1,4,6559,SpecialEffect
5322,2878,2,1,3,6560,SpecialEffect
5323,2878,1,1,4,6561,SpecialEffect
5324,2879,2,1,3,6562,SpecialEffect
5325,2879,1,1,4,6563,SpecialEffect
5326,2880,1,1,3,6564,SpecialEffect
5327,2880,2,1,3,6565,SpecialEffect
5328,2880,3,1,3,6566,SpecialEffect
5329,2880,4,1,3,6567,SpecialEffect
5330,2880,5,1,3,6568,SpecialEffect
5332,2881,1,1,4,6570,SpecialEffect
5333,2881,2,1,3,6571,SpecialEffect
5334,2882,1,1,4,6572,SpecialEffect
5335,2882,2,1,3,6573,SpecialEffect
5338,2883,1,1,3,6576,SpecialEffect
5339,2883,3,1,3,6577,SpecialEffect
5340,2883,2,1,3,6578,SpecialEffect
5341,2884,1,1,3,6579,SpecialEffect
5342,2884,2,1,3,6580,SpecialEffect
5343,2884,3,1,3,6581,SpecialEffect
5347,2886,1,1,4,6585,SpecialEffect
5348,2886,2,1,3,6586,SpecialEffect
5349,2886,3,1,3,6587,SpecialEffect
5350,2887,1,1,4,6588,SpecialEffect
5351,2887,2,1,3,6589,SpecialEffect
5352,2887,3,1,3,6590,SpecialEffect
5356,2889,1,1,3,6594,SpecialEffect
5357,2890,2,1,3,6595,SpecialEffect
5360,2894,1,1,5,6598,SpecialEffect
5361,2890,3,1,5,6599,SpecialEffect
5362,2895,1,1,4,3236,DamageEffect
5363,2897,1,1,5,6600,SpecialEffect
5364,2898,1,3,5,6601,SpecialEffect
5365,2901,1,1,3,6605,SpecialEffect
5366,2901,2,1,3,6606,SpecialEffect
5367,2901,3,1,5,6607,SpecialEffect
5368,2903,1,1,4,3237,DamageEffect
5369,2904,1,1,5,2666,InteractionEffect
5370,2905,1,1,1,6601,BuffEffect
5371,2906,1,1,3,6609,SpecialEffect
5372,2906,2,1,3,6610,SpecialEffect
5373,2906,3,1,3,6611,SpecialEffect
5374,2899,1,1,3,6612,SpecialEffect
5375,2899,2,1,3,6613,SpecialEffect
5376,2900,1,1,3,6614,SpecialEffect
5377,677,1,1,3,6616,SpecialEffect
5379,2075,3,3,3,6617,SpecialEffect
5381,2910,1,1,3,6605,BuffEffect
5387,2915,1,1,5,2671,InteractionEffect
5397,2920,1,3,3,6632,SpecialEffect
5398,2920,2,3,3,6633,SpecialEffect
5399,2921,1,3,3,6634,SpecialEffect
5400,2926,1,3,4,3244,DamageEffect
5403,2927,1,1,5,6639,SpecialEffect
5404,2928,1,1,5,6640,SpecialEffect
5405,2929,1,1,5,6641,SpecialEffect
5407,2931,1,1,5,6643,SpecialEffect
5408,87,6,1,5,6644,SpecialEffect
5411,2932,1,3,3,6647,SpecialEffect
5413,2933,2,3,3,6649,SpecialEffect
5415,2933,3,3,3,6651,SpecialEffect
5417,2938,2,3,4,3253,DamageEffect
5418,2935,1,1,5,6652,SpecialEffect
5419,2940,1,1,5,6653,SpecialEffect
5420,2941,2,3,3,6655,SpecialEffect
5421,2941,3,3,3,6656,SpecialEffect
5422,2942,2,3,3,6657,SpecialEffect
5423,2942,3,3,3,6658,SpecialEffect
5424,2946,1,3,3,6659,SpecialEffect
5425,2947,1,3,3,6660,SpecialEffect
5426,2947,2,3,3,6661,SpecialEffect
5427,2948,1,3,3,6662,SpecialEffect
5428,2948,2,3,3,6663,SpecialEffect
5429,2949,1,3,3,6664,SpecialEffect
5430,2949,2,3,3,6665,SpecialEffect
5431,2954,2,1,4,3255,DamageEffect
5434,2957,1,1,5,6668,SpecialEffect
5435,2962,1,1,5,6669,SpecialEffect
5436,2967,1,1,5,6670,SpecialEffect
5437,2933,1,3,4,6672,SpecialEffect
5438,2941,1,3,4,6673,SpecialEffect
5439,2942,1,3,4,6674,SpecialEffect
5441,2954,1,1,4,6676,SpecialEffect
5443,2971,1,1,4,6638,BuffEffect
5444,2971,2,1,4,6680,SpecialEffect
5445,2972,1,3,3,6681,SpecialEffect
5446,2973,1,3,3,6682,SpecialEffect
5447,2973,2,3,3,6683,SpecialEffect
5448,2973,3,3,3,6684,SpecialEffect
5449,2974,1,3,3,6685,SpecialEffect
5450,2974,2,3,3,6686,SpecialEffect
5451,2974,3,3,3,6687,SpecialEffect
5452,2975,1,3,3,6688,SpecialEffect
5453,2975,2,3,3,6689,SpecialEffect
5454,2975,3,3,3,6690,SpecialEffect
5455,2981,1,3,4,3258,DamageEffect
5460,2979,1,3,5,6695,SpecialEffect
5461,2980,1,3,5,6696,SpecialEffect
5462,2982,1,3,5,6697,SpecialEffect
5466,2984,2,3,4,3271,DamageEffect
5467,2987,1,1,4,6701,SpecialEffect
5468,2987,2,1,4,3272,DamageEffect
5472,2991,1,3,4,3273,DamageEffect
5475,2990,1,1,4,3274,DamageEffect
5476,2993,1,1,3,6707,SpecialEffect
5477,2994,1,1,4,6708,SpecialEffect
5479,2994,2,1,3,6710,SpecialEffect
5480,2994,3,1,3,6711,SpecialEffect
5481,3000,1,1,5,2681,InteractionEffect
5482,3001,1,1,5,6712,SpecialEffect
5484,3003,1,3,3,6715,SpecialEffect
5486,3004,1,3,4,6717,SpecialEffect
5487,3004,2,3,3,6718,SpecialEffect
5488,3004,3,3,3,6719,SpecialEffect
