id,stance_id,normal_speed,max_speed,height_collider,height_pivot,size_x,size_y,size_z,model_offset_x,model_offset_y,model_offset_z,view_offset_x,view_offset_y,view_offset_z,name,use_capsule,actor_model_id,ai_move_speed_slow,ai_move_speed_walk,ai_move_speed_run,ai_move_speed_sprint,weapon_offset_x,weapon_offset_y,weapon_offset_z
2353,1,1.0,5.0,3.0,0.0,1.5,1.5,1.0,0.0,0.0,0.0,0.0,0.0,3.0,combat,t,144,1.8,1.8,5.4,5.4,,,
2354,2,1.5,4.5,3.0,0.0,1.5,1.5,1.0,0.0,0.0,0.0,0.0,0.0,3.0,relaxed,t,144,1.8,1.8,5.4,5.4,,,
2355,3,1.0,3.8,3.0,0.0,1.5,1.5,1.0,0.0,0.0,0.0,0.0,0.0,3.0,swim,t,144,1.8,1.8,5.4,5.4,,,
2356,4,1.0,3.8,3.0,0.0,1.5,1.5,1.0,0.0,0.0,0.0,0.0,0.0,3.0,coswim,t,144,1.8,1.8,5.4,5.4,,,
2357,5,1.8,3.8,3.0,1.0,1.5,1.5,1.0,0.0,0.0,-1.0,0.0,0.0,1.7,combat,t,144,1.8,1.8,5.4,5.4,,,
2358,6,0.6,3.0,3.0,0.0,1.5,1.5,1.0,0.0,0.0,0.0,0.0,0.0,1.7,stealth,t,144,1.8,1.8,5.4,5.4,,,
2359,7,0.5,3.0,3.0,0.0,1.5,1.5,1.0,0.0,0.0,0.0,0.0,0.0,1.4,crouch,t,144,1.8,1.8,5.4,5.4,,,
2360,8,0.5,1.0,3.0,0.0,1.5,1.5,1.0,0.0,0.0,0.0,0.0,0.5,0.5,prone,t,144,1.8,1.8,5.4,5.4,,,
2361,1,1.0,5.0,2.5,0.0,1.8,1.8,0.1,0.0,0.0,0.0,0.0,0.0,1.7,combat,t,145,1.8,1.8,5.4,5.4,,,
2362,2,1.5,4.5,2.5,0.0,1.8,1.8,0.1,0.0,0.0,0.0,0.0,0.0,1.7,relaxed,t,145,1.8,1.8,5.4,5.4,,,
2363,3,1.0,3.8,2.5,0.0,1.8,1.8,0.1,0.0,0.0,0.0,0.0,0.0,1.7,swim,t,145,1.8,1.8,5.4,5.4,,,
2364,4,1.0,3.8,2.5,0.0,1.8,1.8,0.1,0.0,0.0,0.0,0.0,0.0,1.7,coswim,t,145,1.8,1.8,5.4,5.4,,,
2365,5,1.8,3.8,2.5,0.0,1.8,1.8,0.1,0.0,0.0,-1.0,0.0,0.0,1.7,combat,t,145,1.8,1.8,5.4,5.4,,,
2366,6,0.6,3.0,2.5,0.0,1.8,1.8,0.1,0.0,0.0,0.0,0.0,0.0,1.7,stealth,t,145,1.8,1.8,5.4,5.4,,,
2367,7,0.5,3.0,2.5,0.0,1.8,1.8,0.1,0.0,0.0,0.0,0.0,0.0,1.4,crouch,t,145,1.8,1.8,5.4,5.4,,,
2368,8,0.5,1.0,2.5,0.0,1.8,1.8,0.1,0.0,0.0,0.0,0.0,0.5,0.5,prone,t,145,1.8,1.8,5.4,5.4,,,
2369,1,1.0,5.0,2.0,0.0,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.7,combat,t,146,1.8,1.8,5.4,5.4,,,
2370,2,1.5,4.5,2.0,0.0,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.7,relaxed,t,146,1.8,1.8,5.4,5.4,,,
2371,3,1.0,3.8,2.0,0.0,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.7,swim,t,146,1.8,1.8,5.4,5.4,,,
2372,4,1.0,3.8,2.0,0.0,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.7,coswim,t,146,1.8,1.8,5.4,5.4,,,
2373,5,1.8,3.8,2.0,1.0,1.0,1.0,0.5,0.0,0.0,-1.0,0.0,0.0,1.7,combat,t,146,1.8,1.8,5.4,5.4,,,
2374,6,0.6,3.0,2.0,0.0,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.7,stealth,t,146,1.8,1.8,5.4,5.4,,,
2375,7,0.5,3.0,2.0,0.0,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.4,crouch,t,146,1.8,1.8,5.4,5.4,,,
2376,8,0.5,1.0,2.0,0.0,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.5,0.5,prone,t,146,1.8,1.8,5.4,5.4,,,
2377,1,1.0,5.0,1.4,0.0,0.6,0.6,0.2,0.0,0.0,0.0,0.0,0.0,1.7,combat,t,147,1.8,1.8,5.4,5.4,,,
2378,2,1.5,4.5,1.4,0.0,0.6,0.6,0.2,0.0,0.0,0.0,0.0,0.0,1.7,relaxed,t,147,1.8,1.8,5.4,5.4,,,
2379,3,1.0,3.8,0.9,0.0,0.6,0.6,0.1,0.0,0.0,0.0,0.0,0.0,1.7,swim,t,147,1.8,1.8,5.4,5.4,,,
2380,4,1.0,3.8,0.9,0.0,0.6,0.6,0.1,0.0,0.0,0.0,0.0,0.0,1.7,coswim,t,147,1.8,1.8,5.4,5.4,,,
2381,5,1.8,3.8,1.4,1.0,0.6,0.6,0.6,0.0,0.0,-1.0,0.0,0.0,1.7,combat,t,147,1.8,1.8,5.4,5.4,,,
2382,6,0.6,3.0,1.4,0.0,0.6,0.6,0.1,0.0,0.0,0.0,0.0,0.0,1.7,stealth,t,147,1.8,1.8,5.4,5.4,,,
2383,7,0.5,3.0,1.4,0.0,0.6,0.6,0.4,0.0,0.0,0.0,0.0,0.0,1.4,crouch,t,147,1.8,1.8,5.4,5.4,,,
2384,8,0.5,1.0,0.5,0.0,0.6,0.6,0.01,0.0,0.0,0.0,0.0,0.5,0.5,prone,t,147,1.8,1.8,5.4,5.4,,,
2385,1,1.0,5.0,2.7,0.0,1.5,1.5,0.2,0.0,0.0,0.0,0.0,0.0,1.1,combat,t,148,1.8,1.8,5.4,5.4,,,
2386,2,1.5,4.5,2.7,0.0,1.5,1.5,0.2,0.0,0.0,0.0,0.0,0.0,1.1,relaxed,t,148,1.8,1.8,5.4,5.4,,,
2387,3,1.0,3.8,1.5,0.0,0.4,0.4,0.1,0.0,0.0,0.0,0.0,0.0,1.1,swim,f,148,1.8,1.8,5.4,5.4,,,
2388,4,1.0,3.8,1.5,0.0,0.4,0.4,0.1,0.0,0.0,0.0,0.0,0.0,1.1,coswim,f,148,1.8,1.8,5.4,5.4,,,
2389,5,1.8,3.8,1.5,1.0,0.4,0.4,0.6,0.0,0.0,-1.0,0.0,0.0,1.7,combat,f,148,1.8,1.8,5.4,5.4,,,
2390,6,0.6,3.0,1.5,0.0,0.4,0.4,0.1,0.0,0.0,0.0,0.0,0.0,1.7,stealth,f,148,1.8,1.8,5.4,5.4,,,
2391,7,0.5,3.0,1.5,0.0,0.4,0.4,0.4,0.0,0.0,0.0,0.0,0.0,1.4,crouch,f,148,1.8,1.8,5.4,5.4,,,
2392,8,0.5,1.0,1.5,0.0,0.4,0.4,0.01,0.0,0.0,0.0,0.0,0.5,0.5,prone,f,148,1.8,1.8,5.4,5.4,,,
2393,1,1.0,5.0,1.2,0.0,0.6,0.6,0.01,0.0,0.0,0.0,0.0,0.0,1.7,combat,t,149,1.8,1.8,5.4,5.4,,,
2394,2,1.5,4.5,1.2,0.0,0.6,0.6,0.01,0.0,0.0,0.0,0.0,0.0,1.7,relaxed,t,149,1.8,1.8,5.4,5.4,,,
2395,3,1.0,3.8,1.5,0.0,0.6,0.6,0.01,0.0,0.0,0.0,0.0,0.0,1.7,swim,t,149,1.8,1.8,5.4,5.4,,,
2396,4,1.0,3.8,1.5,0.0,0.6,0.6,0.01,0.0,0.0,0.0,0.0,0.0,1.7,coswim,t,149,1.8,1.8,5.4,5.4,,,
2397,5,1.8,3.8,1.5,1.0,0.6,0.6,0.01,0.0,0.0,-1.0,0.0,0.0,1.7,combat,t,149,1.8,1.8,5.4,5.4,,,
2398,6,0.6,3.0,1.5,0.0,0.6,0.6,0.01,0.0,0.0,0.0,0.0,0.0,1.7,stealth,t,149,1.8,1.8,5.4,5.4,,,
2399,7,0.5,3.0,1.5,0.0,0.6,0.6,0.01,0.0,0.0,0.0,0.0,0.0,1.4,crouch,t,149,1.8,1.8,5.4,5.4,,,
2400,8,0.5,1.0,1.5,0.0,0.8,0.8,0.01,0.0,0.0,0.0,0.0,0.5,0.5,prone,t,149,1.8,1.8,5.4,5.4,,,
2401,1,1.0,5.0,1.2,0.0,0.5,0.5,0.2,0.0,0.0,0.0,0.0,0.0,1.7,combat,t,150,1.8,1.8,5.4,5.4,,,
2402,2,1.5,4.5,1.2,0.0,0.5,0.5,0.2,0.0,0.0,0.0,0.0,0.0,1.7,relaxed,t,150,1.8,1.8,5.4,5.4,,,
2403,3,1.0,3.8,0.9,0.0,0.4,0.4,0.1,0.0,0.0,0.0,0.0,0.0,1.7,swim,t,150,1.8,1.8,5.4,5.4,,,
2404,4,1.0,3.8,0.9,0.0,0.4,0.4,0.1,0.0,0.0,0.0,0.0,0.0,1.7,coswim,t,150,1.8,1.8,5.4,5.4,,,
2405,5,1.8,3.8,1.2,1.0,0.4,0.4,0.6,0.0,0.0,-1.0,0.0,0.0,1.7,combat,t,150,1.8,1.8,5.4,5.4,,,
2406,6,0.6,3.0,1.0,0.0,0.4,0.4,0.1,0.0,0.0,0.0,0.0,0.0,1.7,stealth,t,150,1.8,1.8,5.4,5.4,,,
2407,7,0.5,3.0,1.4,0.0,0.4,0.4,0.4,0.0,0.0,0.0,0.0,0.0,1.4,crouch,t,150,1.8,1.8,5.4,5.4,,,
2408,8,0.5,1.0,0.5,0.0,0.4,0.4,0.01,0.0,0.0,0.0,0.0,0.5,0.5,prone,t,150,1.8,1.8,5.4,5.4,,,
2409,1,1.0,5.0,1.2,0.0,0.4,0.4,0.2,0.0,0.0,0.0,0.0,0.0,1.7,combat,t,151,1.8,1.8,4.8,4.8,,,
2410,2,1.5,4.5,1.2,0.0,0.4,0.4,0.2,0.0,0.0,0.0,0.0,0.0,1.7,relaxed,t,151,1.8,1.8,4.8,4.8,,,
2411,3,1.0,3.8,0.9,0.0,0.4,0.4,0.1,0.0,0.0,0.0,0.0,0.0,1.7,swim,t,151,1.8,1.8,5.4,5.4,,,
2412,4,1.0,3.8,0.9,0.0,0.4,0.4,0.1,0.0,0.0,0.0,0.0,0.0,1.7,coswim,t,151,1.8,1.8,5.4,5.4,,,
2413,5,1.8,3.8,1.2,1.0,0.4,0.4,0.6,0.0,0.0,-1.0,0.0,0.0,1.7,combat,t,151,1.8,1.8,5.4,5.4,,,
2414,6,0.6,3.0,1.0,0.0,0.4,0.4,0.1,0.0,0.0,0.0,0.0,0.0,1.7,stealth,t,151,1.8,1.8,5.4,5.4,,,
2415,7,0.5,3.0,1.4,0.0,0.4,0.4,0.4,0.0,0.0,0.0,0.0,0.0,1.4,crouch,t,151,1.8,1.8,5.4,5.4,,,
2416,8,0.5,1.0,0.5,0.0,0.4,0.4,0.01,0.0,0.0,0.0,0.0,0.5,0.5,prone,t,151,1.8,1.8,5.4,5.4,,,
2417,1,1.0,5.0,1.2,0.0,0.4,0.4,0.2,0.0,0.0,0.0,0.0,0.0,1.7,combat,t,153,1.8,1.8,5.4,5.4,,,
2418,2,1.5,4.5,1.2,0.0,0.4,0.4,0.2,0.0,0.0,0.0,0.0,0.0,1.7,relaxed,t,153,1.8,1.8,5.4,5.4,,,
2419,3,1.0,3.8,0.9,0.0,0.4,0.4,0.1,0.0,0.0,0.0,0.0,0.0,1.7,swim,t,153,1.8,1.8,5.4,5.4,,,
2420,4,1.0,3.8,0.9,0.0,0.4,0.4,0.1,0.0,0.0,0.0,0.0,0.0,1.7,coswim,t,153,1.8,1.8,5.4,5.4,,,
2421,5,1.8,3.8,1.2,1.0,0.4,0.4,0.6,0.0,0.0,-1.0,0.0,0.0,1.7,combat,t,153,1.8,1.8,5.4,5.4,,,
2422,6,0.6,3.0,1.0,0.0,0.4,0.4,0.1,0.0,0.0,0.0,0.0,0.0,1.7,stealth,t,153,1.8,1.8,5.4,5.4,,,
2423,7,0.5,3.0,1.4,0.0,0.2,0.2,0.4,0.0,0.0,0.0,0.0,0.0,1.4,crouch,t,153,1.8,1.8,5.4,5.4,,,
2424,8,0.5,1.0,0.5,0.0,0.4,0.4,0.01,0.0,0.0,0.0,0.0,0.5,0.5,prone,t,153,1.8,1.8,5.4,5.4,,,
2425,1,1.0,5.0,1.2,0.0,0.5,0.5,0.2,0.0,0.0,0.0,0.0,0.0,1.6,combat,t,154,1.8,1.8,5.4,5.4,,,
2426,2,1.5,4.5,1.2,0.0,0.5,0.5,0.2,0.0,0.0,0.0,0.0,0.0,1.6,relaxed,t,154,1.8,1.8,5.4,5.4,,,
2427,3,1.0,3.8,0.9,0.0,0.4,0.4,0.1,0.0,0.0,0.0,0.0,0.0,1.6,swim,t,154,1.8,1.8,5.4,5.4,,,
2428,4,1.0,3.8,0.9,0.0,0.4,0.4,0.1,0.0,0.0,0.0,0.0,0.0,1.6,coswim,t,154,1.8,1.8,5.4,5.4,,,
2429,5,1.8,3.8,1.2,1.0,0.4,0.4,0.6,0.0,0.0,-1.0,0.0,0.0,1.7,combat,t,154,1.8,1.8,5.4,5.4,,,
2430,6,0.6,3.0,1.0,0.0,0.4,0.4,0.1,0.0,0.0,0.0,0.0,0.0,1.7,stealth,t,154,1.8,1.8,5.4,5.4,,,
2431,7,0.5,3.0,1.4,0.0,0.4,0.4,0.4,0.0,0.0,0.0,0.0,0.0,1.4,crouch,t,154,1.8,1.8,5.4,5.4,,,
2432,8,0.5,1.0,0.5,0.0,0.4,0.4,0.01,0.0,0.0,0.0,0.0,0.5,0.5,prone,t,154,1.8,1.8,5.4,5.4,,,
2433,1,1.0,5.0,1.2,0.0,0.8,0.8,0.1,0.0,0.0,0.0,0.0,0.0,1.7,combat,t,155,1.8,1.8,5.4,5.4,,,
2434,2,1.5,4.5,1.2,0.0,0.8,0.8,0.1,0.0,0.0,0.0,0.0,0.0,1.7,relaxed,t,155,1.8,1.8,5.4,5.4,,,
2435,3,1.0,3.8,1.2,0.0,0.8,0.8,0.1,0.0,0.0,0.0,0.0,0.0,1.7,swim,t,155,1.8,1.8,5.4,5.4,,,
2436,4,1.0,3.8,1.2,0.0,0.8,0.8,0.1,0.0,0.0,0.0,0.0,0.0,1.7,coswim,t,155,1.8,1.8,5.4,5.4,,,
2437,5,1.8,3.8,1.2,1.0,0.8,0.8,0.1,0.0,0.0,-1.0,0.0,0.0,1.7,combat,t,155,1.8,1.8,5.4,5.4,,,
2438,6,0.6,3.0,1.2,0.0,0.8,0.8,0.1,0.0,0.0,0.0,0.0,0.0,1.7,stealth,t,155,1.8,1.8,5.4,5.4,,,
2439,7,0.5,3.0,1.2,0.0,0.8,0.8,0.1,0.0,0.0,0.0,0.0,0.0,1.4,crouch,t,155,1.8,1.8,5.4,5.4,,,
2440,8,0.5,1.0,1.2,0.0,0.8,0.8,0.1,0.0,0.0,0.0,0.0,0.5,0.5,prone,t,155,1.8,1.8,5.4,5.4,,,
2441,1,1.0,5.0,1.2,0.0,0.4,0.4,0.5,0.0,0.0,0.0,0.0,0.0,1.7,combat,t,156,1.8,1.8,5.4,5.4,,,
2442,2,1.5,4.5,1.2,0.0,0.4,0.4,0.5,0.0,0.0,0.0,0.0,0.0,1.7,relaxed,t,156,1.8,1.8,5.4,5.4,,,
2443,3,1.0,3.8,0.9,0.0,0.4,0.4,0.5,0.0,0.0,0.0,0.0,0.0,1.7,swim,t,156,1.8,1.8,5.4,5.4,,,
2444,4,1.0,3.8,0.9,0.0,0.4,0.4,0.5,0.0,0.0,0.0,0.0,0.0,1.7,coswim,t,156,1.8,1.8,5.4,5.4,,,
2445,5,1.8,3.8,1.2,1.0,0.4,0.4,0.5,0.0,0.0,-1.0,0.0,0.0,1.7,combat,t,156,1.8,1.8,5.4,5.4,,,
2446,6,0.6,3.0,1.0,0.0,0.4,0.4,0.5,0.0,0.0,0.0,0.0,0.0,1.7,stealth,t,156,1.8,1.8,5.4,5.4,,,
2447,7,0.5,3.0,1.4,0.0,0.4,0.4,0.5,0.0,0.0,0.0,0.0,0.0,1.4,crouch,t,156,1.8,1.8,5.4,5.4,,,
2448,8,0.5,1.0,0.5,0.0,0.4,0.4,0.5,0.0,0.0,0.0,0.0,0.5,0.5,prone,t,156,1.8,1.8,5.4,5.4,,,
2449,1,1.0,10.0,0.6,0.0,0.3,0.3,0.1,0.0,0.0,0.0,0.0,0.0,0.7,combat,t,157,1.8,1.8,3.6,3.6,,,
2450,2,1.5,10.0,0.6,0.0,0.3,0.3,0.1,0.0,0.0,0.0,0.0,0.0,0.7,relaxed,t,157,1.8,1.8,3.6,3.6,,,
2451,3,1.0,3.8,0.6,0.0,0.3,0.3,0.1,0.0,0.0,0.0,0.0,0.0,0.7,swim,t,157,1.8,1.8,3.6,3.6,,,
2452,4,1.0,3.8,0.6,0.0,0.3,0.3,0.1,0.0,0.0,0.0,0.0,0.0,0.7,coswim,t,157,1.8,1.8,3.6,3.6,,,
2453,5,1.8,3.8,0.6,1.0,0.3,0.3,0.1,0.0,0.0,-1.0,0.0,0.0,1.7,combat,t,157,1.8,1.8,3.6,3.6,,,
2454,6,0.6,3.0,0.6,0.0,0.3,0.3,0.1,0.0,0.0,0.0,0.0,0.0,1.7,stealth,t,157,1.8,1.8,3.6,3.6,,,
2455,7,0.5,3.0,0.6,0.0,0.3,0.3,0.1,0.0,0.0,0.0,0.0,0.0,1.4,crouch,t,157,1.8,1.8,3.6,3.6,,,
2456,8,0.5,1.0,0.6,0.0,0.3,0.3,0.1,0.0,0.0,0.0,0.0,0.5,0.5,prone,t,157,1.8,1.8,3.6,3.6,,,
2697,1,1.0,5.0,1.2,0.0,0.4,0.4,0.2,0.0,0.0,0.0,0.0,0.0,1.7,combat,t,158,1.8,1.8,5.4,5.4,,,
2698,2,1.5,4.5,1.2,0.0,0.4,0.4,0.2,0.0,0.0,0.0,0.0,0.0,1.7,relaxed,t,158,1.8,1.8,5.4,5.4,,,
2699,3,1.0,3.8,0.9,0.0,0.4,0.4,0.1,0.0,0.0,0.0,0.0,0.0,1.7,swim,t,158,1.8,1.8,5.4,5.4,,,
2700,4,1.0,3.8,0.9,0.0,0.4,0.4,0.1,0.0,0.0,0.0,0.0,0.0,1.7,coswim,t,158,1.8,1.8,5.4,5.4,,,
2701,5,1.8,3.8,1.2,1.0,0.4,0.4,0.6,0.0,0.0,-1.0,0.0,0.0,1.7,combat,t,158,1.8,1.8,5.4,5.4,,,
2702,6,0.6,3.0,1.0,0.0,0.4,0.4,0.1,0.0,0.0,0.0,0.0,0.0,1.7,stealth,t,158,1.8,1.8,5.4,5.4,,,
2703,7,0.5,3.0,1.4,0.0,0.4,0.4,0.4,0.0,0.0,0.0,0.0,0.0,1.4,crouch,t,158,1.8,1.8,5.4,5.4,,,
2704,8,0.5,1.0,0.5,0.0,0.4,0.4,0.01,0.0,0.0,0.0,0.0,0.5,0.5,prone,t,158,1.8,1.8,5.4,5.4,,,
2705,1,1.0,5.0,3.0,0.0,1.5,3.0,0.2,0.0,0.0,0.0,0.0,0.0,0.8,combat,t,159,1.8,1.8,5.4,5.4,,,
2706,2,1.5,4.5,3.0,0.0,1.5,3.0,0.2,0.0,0.0,0.0,0.0,0.0,0.8,relaxed,t,159,1.8,1.8,5.4,5.4,,,
2707,3,1.0,3.8,3.0,0.0,1.5,3.0,0.1,0.0,0.0,0.0,0.0,0.0,0.8,swim,t,159,1.8,1.8,5.4,5.4,,,
2708,4,1.0,3.8,3.0,0.0,1.5,3.0,0.1,0.0,0.0,0.0,0.0,0.0,0.8,coswim,t,159,1.8,1.8,5.4,5.4,,,
2709,5,1.8,3.8,3.0,1.0,1.5,3.0,0.6,0.0,0.0,-1.0,0.0,0.0,0.8,combat,t,159,1.8,1.8,5.4,5.4,,,
2710,6,0.6,3.0,3.0,0.0,1.5,3.0,0.1,0.0,0.0,0.0,0.0,0.0,1.7,stealth,t,159,1.8,1.8,5.4,5.4,,,
2711,7,0.5,3.0,3.0,0.0,1.5,3.0,0.4,0.0,0.0,0.0,0.0,0.0,1.4,crouch,t,159,1.8,1.8,5.4,5.4,,,
2712,8,0.5,1.0,3.0,0.0,1.5,3.0,0.01,0.0,0.0,0.0,0.0,0.5,0.5,prone,t,159,1.8,1.8,5.4,5.4,,,
2713,1,1.0,5.0,0.8,0.0,0.3,0.3,0.2,0.0,0.0,0.0,0.0,0.0,1.7,combat,t,160,1.2,1.2,3.6,3.6,,,
2714,2,1.5,4.5,0.8,0.0,0.3,0.3,0.2,0.0,0.0,0.0,0.0,0.0,1.7,relaxed,t,160,1.2,1.2,3.6,3.6,,,
2715,3,1.0,3.8,0.9,0.0,0.4,0.4,0.1,0.0,0.0,0.0,0.0,0.0,1.7,swim,t,160,1.8,1.8,5.4,5.4,,,
2716,4,1.0,3.8,0.9,0.0,0.4,0.4,0.1,0.0,0.0,0.0,0.0,0.0,1.7,coswim,t,160,1.8,1.8,5.4,5.4,,,
2717,5,1.8,3.8,1.2,1.0,0.4,0.4,0.6,0.0,0.0,-1.0,0.0,0.0,1.7,combat,t,160,1.8,1.8,5.4,5.4,,,
2718,6,0.6,3.0,1.0,0.0,0.4,0.4,0.1,0.0,0.0,0.0,0.0,0.0,1.7,stealth,t,160,1.8,1.8,5.4,5.4,,,
2719,7,0.5,3.0,1.4,0.0,0.4,0.4,0.4,0.0,0.0,0.0,0.0,0.0,1.4,crouch,t,160,1.8,1.8,5.4,5.4,,,
2720,8,0.5,1.0,0.5,0.0,0.4,0.4,0.01,0.0,0.0,0.0,0.0,0.5,0.5,prone,t,160,1.8,1.8,5.4,5.4,,,
2721,1,1.0,6.0,1.2,0.0,0.6,0.6,0.1,0.0,0.0,0.0,0.0,0.0,1.7,combat,t,161,1.8,1.8,7.2,7.2,,,
2722,2,1.5,6.0,1.2,0.0,0.6,0.6,0.1,0.0,0.0,0.0,0.0,0.0,1.7,relaxed,t,161,1.8,1.8,7.2,7.2,,,
2723,3,1.0,3.8,1.2,0.0,0.6,0.6,0.1,0.0,0.0,0.0,0.0,0.0,1.7,swim,t,161,1.8,1.8,5.4,5.4,,,
2724,4,1.0,3.8,1.2,0.0,0.6,0.6,0.1,0.0,0.0,0.0,0.0,0.0,1.7,coswim,t,161,1.8,1.8,5.4,5.4,,,
2725,5,1.8,3.8,1.2,1.0,0.6,0.6,0.1,0.0,0.0,-1.0,0.0,0.0,1.7,combat,t,161,1.8,1.8,5.4,5.4,,,
2726,6,0.6,3.0,1.2,0.0,0.6,0.6,0.1,0.0,0.0,0.0,0.0,0.0,1.7,stealth,t,161,1.8,1.8,5.4,5.4,,,
2727,7,0.5,3.0,1.2,0.0,0.6,0.6,0.1,0.0,0.0,0.0,0.0,0.0,1.4,crouch,t,161,1.8,1.8,5.4,5.4,,,
2728,8,0.5,1.2,0.8,0.0,0.6,0.6,0.1,0.0,0.0,0.0,0.0,0.5,0.5,prone,t,161,1.8,1.8,5.4,5.4,,,
2729,1,1.0,5.0,1.2,0.0,0.5,0.5,0.2,0.0,0.0,0.0,0.0,0.0,1.7,combat,t,162,1.8,1.8,5.4,5.4,,,
2730,2,1.5,4.5,1.2,0.0,0.5,0.5,0.2,0.0,0.0,0.0,0.0,0.0,1.7,relaxed,t,162,1.8,1.8,5.4,5.4,,,
2731,3,1.0,3.8,0.9,0.0,0.4,0.4,0.1,0.0,0.0,0.0,0.0,0.0,1.7,swim,t,162,1.8,1.8,5.4,5.4,,,
2732,4,1.0,3.8,0.9,0.0,0.4,0.4,0.1,0.0,0.0,0.0,0.0,0.0,1.7,coswim,t,162,1.8,1.8,5.4,5.4,,,
2733,5,1.8,3.8,1.2,1.0,0.4,0.4,0.6,0.0,0.0,-1.0,0.0,0.0,1.7,combat,t,162,1.8,1.8,5.4,5.4,,,
2734,6,0.6,3.0,1.0,0.0,0.4,0.4,0.1,0.0,0.0,0.0,0.0,0.0,1.7,stealth,t,162,1.8,1.8,5.4,5.4,,,
2735,7,0.5,3.0,1.4,0.0,0.4,0.4,0.4,0.0,0.0,0.0,0.0,0.0,1.4,crouch,t,162,1.8,1.8,5.4,5.4,,,
2736,8,0.5,1.0,0.5,0.0,0.4,0.4,0.01,0.0,0.0,0.0,0.0,0.5,0.5,prone,t,162,1.8,1.8,5.4,5.4,,,
2737,1,1.0,5.0,1.5,0.0,0.6,0.6,0.2,0.0,0.0,0.0,0.0,0.0,1.0,combat,t,163,1.8,1.8,5.4,5.4,,,
2738,2,1.5,4.5,1.5,0.0,0.6,0.6,0.2,0.0,0.0,0.0,0.0,0.0,1.0,relaxed,t,163,1.8,1.2,3.6,5.4,,,
2739,3,1.0,3.8,1.5,0.0,0.6,0.6,0.2,0.0,0.0,0.0,0.0,0.0,1.0,swim,t,163,1.8,1.8,5.4,5.4,,,
2740,4,1.0,3.8,1.5,0.0,0.6,0.6,0.2,0.0,0.0,0.0,0.0,0.0,1.0,coswim,t,163,1.8,1.8,5.4,5.4,,,
2741,5,1.8,3.8,1.5,1.0,0.6,0.6,0.2,0.0,0.0,-1.0,0.0,0.0,1.7,combat,t,163,1.8,1.8,5.4,5.4,,,
2742,6,0.6,3.0,1.5,0.0,0.6,0.6,0.2,0.0,0.0,0.0,0.0,0.0,1.7,stealth,t,163,1.8,1.8,5.4,5.4,,,
2743,7,0.5,3.0,1.5,0.0,0.6,0.6,0.2,0.0,0.0,0.0,0.0,0.0,1.4,crouch,t,163,1.8,1.8,5.4,5.4,,,
2744,8,0.5,1.0,1.5,0.0,0.6,0.6,0.2,0.0,0.0,0.0,0.0,0.5,0.5,prone,t,163,1.8,1.8,5.4,5.4,,,
2745,1,1.0,5.0,2.3,0.0,1.5,1.5,0.2,0.0,0.0,0.0,0.0,0.0,3.2,combat,t,164,1.8,1.8,5.4,5.4,,,
2746,2,1.5,4.5,2.3,0.0,1.5,1.5,0.2,0.0,0.0,0.0,0.0,0.0,3.2,relaxed,t,164,1.8,1.8,5.4,5.4,,,
2747,3,1.0,3.8,0.9,0.0,0.4,0.4,0.1,0.0,0.0,0.0,0.0,0.0,3.2,swim,t,164,1.8,1.8,5.4,5.4,,,
2748,4,1.0,3.8,0.9,0.0,0.4,0.4,0.1,0.0,0.0,0.0,0.0,0.0,1.7,coswim,t,164,1.8,1.8,5.4,5.4,,,
2749,5,1.8,3.8,1.2,1.0,0.4,0.4,0.6,0.0,0.0,-1.0,0.0,0.0,3.2,combat,t,164,1.8,1.8,5.4,5.4,,,
2750,6,0.6,3.0,1.0,0.0,0.4,0.4,0.1,0.0,0.0,0.0,0.0,0.0,1.7,stealth,t,164,1.8,1.8,5.4,5.4,,,
2751,7,0.5,3.0,1.4,0.0,0.4,0.4,0.4,0.0,0.0,0.0,0.0,0.0,1.4,crouch,t,164,1.8,1.8,5.4,5.4,,,
2752,8,0.5,1.0,0.5,0.0,0.4,0.4,0.01,0.0,0.0,0.0,0.0,0.5,0.5,prone,t,164,1.8,1.8,5.4,5.4,,,
2753,1,1.0,5.0,1.2,0.0,0.4,0.4,0.1,0.0,0.0,0.0,0.0,0.0,1.7,combat,t,165,5.4,5.4,5.4,5.4,,,
2754,2,1.5,4.5,1.2,0.0,0.4,0.4,0.1,0.0,0.0,0.0,0.0,0.0,1.7,relaxed,t,165,5.4,5.4,5.4,5.4,,,
2755,3,1.0,3.8,0.9,0.0,0.4,0.4,0.1,0.0,0.0,0.0,0.0,0.0,1.7,swim,t,165,1.8,1.8,5.4,5.4,,,
2756,4,1.0,3.8,0.9,0.0,0.4,0.4,0.1,0.0,0.0,0.0,0.0,0.0,1.7,coswim,t,165,1.8,1.8,5.4,5.4,,,
2757,5,1.8,3.8,1.2,1.0,0.4,0.4,0.6,0.0,0.0,-1.0,0.0,0.0,1.7,combat,t,165,1.8,1.8,5.4,5.4,,,
