id,event_id,position,next_event_id,per_target,casting,delay,speed,channeling,casting_inc,add_anim_cs_time,casting_delayable,casting_cancelable,cancel_on_big_hit,use_exe_time,fail
4895,4159,1,4161,f,f,0,0,f,0,f,f,f,f,f,f
4896,4160,1,4161,f,f,0,0,f,0,f,f,f,f,f,f
4897,4161,1,4162,f,f,0,0,f,0,f,f,f,f,f,f
4901,3975,2,3976,f,f,10000,0,f,0,f,f,f,f,f,f
4902,4166,1,4210,f,f,0,0,f,0,f,f,f,f,f,f
4903,4167,1,4210,f,f,0,0,f,0,f,f,f,f,f,f
4904,4090,6,4166,f,f,0,0,f,0,f,f,f,f,f,f
4905,4090,7,4167,f,f,0,0,f,0,f,f,f,f,f,f
4909,4170,1,4171,f,f,0,0,f,0,f,f,f,f,f,f
4910,4164,1,4172,f,f,2000,0,f,0,f,f,f,f,f,f
4911,4172,1,4170,f,f,0,0,f,0,f,f,f,f,f,f
4912,4173,1,4174,f,f,0,0,f,0,f,f,f,f,f,f
4913,4175,1,4176,f,f,0,0,f,0,f,f,f,f,f,f
4916,4177,1,4178,f,f,100,0,f,0,f,f,f,f,f,f
4917,4179,1,4180,f,f,0,0,f,0,f,f,f,f,f,f
4918,4185,1,4186,f,f,3000,0,t,0,f,f,f,f,f,f
4919,4183,1,4184,f,f,0,0,f,0,f,f,f,f,f,f
4920,4184,1,4185,f,f,0,0,f,0,t,f,f,f,f,f
4921,4181,1,4182,f,f,0,0,f,0,f,f,f,f,f,f
4922,4172,2,4177,f,f,0,0,f,0,f,f,f,f,f,f
4925,4177,2,4179,f,f,100,0,f,0,f,f,f,f,f,f
4926,4177,3,4181,f,f,100,0,f,0,f,f,f,f,f,f
4927,4185,2,4187,f,f,0,0,f,0,f,f,f,f,f,f
4928,4187,1,4188,f,f,1000,0,f,0,f,f,f,f,f,f
4929,4188,2,4189,f,f,0,45,f,0,f,f,f,f,f,f
4932,4178,1,4178,f,f,200,0,f,0,f,f,f,f,f,f
4934,4188,1,4188,f,f,200,0,f,0,f,f,f,f,f,f
4935,4180,1,4180,f,f,200,0,f,0,f,f,f,f,f,f
4936,4182,1,4182,f,f,200,0,f,0,f,f,f,f,f,f
4937,4172,3,4173,f,f,0,0,f,0,f,f,f,f,f,f
4939,4172,4,4175,f,f,0,0,f,0,f,f,f,f,f,f
4940,4190,1,4191,f,f,0,0,f,0,f,f,f,f,f,f
4941,4192,1,4193,f,f,0,0,f,0,f,f,f,f,f,f
4942,4172,5,4190,f,f,0,0,f,0,f,f,f,f,f,f
4943,4172,6,4192,f,f,0,0,f,0,f,f,f,f,f,f
4944,4194,1,4195,f,f,0,0,f,0,f,f,f,f,f,f
4945,4196,1,4197,f,f,0,0,f,0,f,f,f,f,f,f
4946,4177,4,4194,f,f,100,0,f,0,f,f,f,f,f,f
4947,4177,5,4196,f,f,100,0,f,0,f,f,f,f,f,f
4948,4195,1,4195,f,f,200,0,f,0,f,f,f,f,f,f
4949,4197,1,4197,f,f,200,0,f,0,f,f,f,f,f,f
4950,4174,1,4171,f,f,0,0,f,0,f,f,f,f,f,f
4951,4176,1,4171,f,f,0,0,f,0,f,f,f,f,f,f
4952,4191,1,4171,f,f,0,0,f,0,f,f,f,f,f,f
4953,4193,1,4171,f,f,0,0,f,0,f,f,f,f,f,f
4954,4198,1,4199,f,t,2000,0,f,0,f,f,f,f,f,f
4955,4199,1,4204,f,f,0,0,f,0,f,f,f,f,f,f
4956,4199,2,4205,f,f,0,0,f,0,f,f,f,f,f,f
4957,4199,3,4206,f,f,0,0,f,0,f,f,f,f,f,f
4959,4199,4,4207,f,f,0,0,f,0,f,f,f,f,f,f
4960,4199,5,4208,f,f,0,0,f,0,f,f,f,f,f,f
4961,4199,6,4209,f,f,0,0,f,0,f,f,f,f,f,f
4970,4204,1,4202,f,f,0,0,f,0,f,f,f,f,f,f
4971,4205,1,4202,f,f,0,0,f,0,f,f,f,f,f,f
4972,4206,1,4202,f,f,0,0,f,0,f,f,f,f,f,f
4973,4209,1,4202,f,f,0,0,f,0,f,f,f,f,f,f
4974,4208,1,4202,f,f,0,0,f,0,f,f,f,f,f,f
4975,4207,1,4202,f,f,0,0,f,0,f,f,f,f,f,f
4976,4202,1,4203,f,f,0,10,f,0,f,f,f,f,f,f
4985,4203,1,4202,f,f,0,0,f,0,f,f,f,f,f,f
4986,4094,1,4093,f,f,0,0,f,0,f,f,f,f,f,f
4992,4215,1,4256,f,f,0,0,f,0,t,f,f,f,f,f
4993,4216,1,4217,f,f,0,20,f,0,f,f,f,f,f,f
4994,4216,2,4216,f,f,0,0,f,0,f,f,f,f,f,f
4995,4218,1,4219,f,t,1000,0,f,0,f,f,f,f,f,f
4996,4219,1,4220,f,f,0,0,f,0,t,f,f,f,f,f
5003,4221,1,4222,f,f,0,0,f,0,f,f,f,f,f,f
5004,4222,1,4223,f,f,0,0,f,0,f,f,f,f,f,f
5005,4223,1,4223,f,f,0,0,f,0,f,f,f,f,f,f
5007,4221,2,4224,f,f,0,0,f,0,f,f,f,f,f,f
5011,4221,3,4226,f,f,0,0,f,0,f,f,f,f,f,f
5016,4221,4,4228,f,f,0,0,f,0,f,f,f,f,f,f
5018,4228,1,4223,f,f,0,0,f,0,f,f,f,f,f,f
5019,4229,1,4223,f,f,0,0,f,0,f,f,f,f,f,f
5020,4221,5,4229,f,f,0,0,f,0,f,f,f,f,f,f
5021,4230,1,4223,f,f,0,0,f,0,f,f,f,f,f,f
5022,4221,6,4230,f,f,0,0,f,0,f,f,f,f,f,f
5023,4231,1,4223,f,f,0,0,f,0,f,f,f,f,f,f
5024,4221,7,4231,f,f,0,0,f,0,f,f,f,f,f,f
5025,4232,1,4223,f,f,0,0,f,0,f,f,f,f,f,f
5026,4221,8,4232,f,f,0,0,f,0,f,f,f,f,f,f
5027,4233,1,4223,f,f,0,0,f,0,f,f,f,f,f,f
5028,4221,9,4233,f,f,0,0,f,0,f,f,f,f,f,f
5029,4234,1,4223,f,f,0,0,f,0,f,f,f,f,f,f
5030,4221,10,4234,f,f,0,0,f,0,f,f,f,f,f,f
5031,4224,1,4223,f,f,0,0,f,0,f,f,f,f,f,f
5032,4226,1,4223,f,f,0,0,f,0,f,f,f,f,f,f
5033,4235,1,4236,f,f,0,0,f,0,f,f,f,f,f,f
5034,4221,11,4235,f,f,0,0,f,0,f,f,f,f,f,f
5035,4236,1,4236,f,f,0,0,f,0,f,f,f,f,f,f
5036,4237,1,4236,f,f,0,0,f,0,f,f,f,f,f,f
5037,4221,12,4237,f,f,0,0,f,0,f,f,f,f,f,f
5038,4238,1,4236,f,f,0,0,f,0,f,f,f,f,f,f
5039,4221,13,4238,f,f,0,0,f,0,f,f,f,f,f,f
5040,4239,1,4236,f,f,0,0,f,0,f,f,f,f,f,f
5041,4221,14,4239,f,f,0,0,f,0,f,f,f,f,f,f
5042,4240,1,4236,f,f,0,0,f,0,f,f,f,f,f,f
5043,4221,15,4240,f,f,0,0,f,0,f,f,f,f,f,f
5044,4241,1,4236,f,f,0,0,f,0,f,f,f,f,f,f
5045,4221,16,4241,f,f,0,0,f,0,f,f,f,f,f,f
5046,4242,1,4236,f,f,0,0,f,0,f,f,f,f,f,f
5047,4221,17,4242,f,f,0,0,f,0,f,f,f,f,f,f
5048,4243,1,4236,f,f,0,0,f,0,f,f,f,f,f,f
5049,4221,18,4243,f,f,0,0,f,0,f,f,f,f,f,f
5051,3877,2,3885,f,f,0,0,f,0,t,f,f,f,f,f
5053,3892,2,3885,f,f,0,0,f,0,t,f,f,f,f,f
5054,4244,1,3883,f,f,0,0,f,0,t,f,f,f,f,f
5055,4244,2,3885,f,f,0,0,f,0,t,f,f,f,f,f
5056,4245,1,3883,f,f,0,0,f,0,t,f,f,f,f,f
5057,4245,2,3885,f,f,0,0,f,0,t,f,f,f,f,f
5058,4246,1,3883,f,f,0,0,f,0,t,f,f,f,f,f
5059,4246,2,3885,f,f,0,0,f,0,t,f,f,f,f,f
5060,4247,1,3883,f,f,0,0,f,0,t,f,f,f,f,f
5061,4247,2,3885,f,f,0,0,f,0,t,f,f,f,f,f
5062,3876,1,3877,f,f,0,0,f,0,f,f,f,f,f,f
5063,3876,2,4244,f,f,0,0,f,0,f,f,f,f,f,f
5064,3876,3,4245,f,f,0,0,f,0,f,f,f,f,f,f
5065,3876,4,4246,f,f,0,0,f,0,f,f,f,f,f,f
5066,3876,5,3892,f,f,0,0,f,0,f,f,f,f,f,f
5067,3876,6,4247,f,f,0,0,f,0,f,f,f,f,f,f
5068,4248,1,4257,f,f,0,0,f,0,t,f,f,f,f,f
5069,4249,1,4250,f,f,0,20,f,0,f,f,f,f,f,f
5070,4249,2,4249,f,f,0,0,f,0,f,f,f,f,f,f
5072,4252,2,4252,f,f,0,0,f,0,f,f,f,f,f,f
5073,4252,1,4253,f,f,0,20,f,0,f,f,f,f,f,f
5075,4251,1,4260,f,f,0,0,f,0,t,f,f,f,f,f
5076,4256,1,4216,f,f,0,0,f,0,f,f,f,f,f,f
5077,4257,1,4249,f,f,0,0,f,0,f,f,f,f,f,f
5079,4248,2,4259,f,f,0,0,f,0,t,f,f,f,f,f
5080,4259,1,4249,f,f,0,0,f,0,f,f,f,f,f,f
5081,4251,2,4261,f,f,0,0,f,0,t,f,f,f,f,f
5082,4251,3,4262,f,f,0,0,f,0,t,f,f,f,f,f
5083,4260,1,4252,f,f,0,0,f,0,f,f,f,f,f,f
5084,4261,1,4252,f,f,0,0,f,0,f,f,f,f,f,f
5085,4262,1,4252,f,f,0,0,f,0,f,f,f,f,f,f
5086,4263,1,4264,f,f,0,0,f,0,f,f,f,f,f,f
5087,4264,1,4265,f,f,0,0,f,0,f,f,f,f,f,f
5090,4265,1,4267,f,t,7000,0,f,0,f,f,f,f,f,f
5091,4268,1,4269,f,f,0,0,f,0,f,f,f,f,f,f
5102,4278,1,4279,f,t,3000,0,f,0,f,f,f,f,f,f
5103,4279,1,4280,f,f,0,0,f,0,f,f,f,f,f,f
5104,4280,1,4281,f,f,0,5,f,0,f,f,f,f,f,f
5105,4280,2,4280,f,f,300,0,f,0,f,f,f,f,f,f
5106,4282,1,3533,f,f,0,0,f,0,f,f,f,f,f,f
5107,4290,1,4289,f,f,0,0,f,0,f,f,f,f,f,f
5108,4289,1,4291,f,f,0,0,f,0,f,f,f,f,f,f
5109,4291,1,4295,f,f,0,0,f,0,t,f,f,f,f,f
5110,4292,1,4293,f,f,0,0,f,0,f,f,f,f,f,f
5111,4292,2,4292,f,f,100,0,f,0,f,f,f,f,f,f
5112,4293,1,4294,t,f,0,0,f,0,f,f,f,f,f,f
5113,4295,1,4292,f,f,100,0,f,0,f,f,f,f,f,f
5114,4295,2,4293,f,f,0,0,f,0,f,f,f,f,f,f
5115,4296,1,4297,f,t,1140,0,f,0,f,f,f,f,f,f
5119,4291,2,4303,f,f,0,0,f,0,f,f,f,f,f,f
5120,4301,1,4302,f,f,0,0,f,0,f,f,f,f,f,f
5122,4302,1,4304,f,f,0,0,f,0,t,f,f,f,f,f
5123,4304,2,4305,f,f,0,0,f,0,f,f,f,f,f,f
5124,4305,1,4306,f,f,0,0,f,0,f,f,f,f,f,f
5125,4304,1,4304,f,f,62,0,f,0,f,f,f,f,f,f
5127,4307,1,4310,f,f,0,0,f,0,f,f,f,f,f,f
5128,4302,2,4307,f,f,500,0,f,0,t,f,f,f,f,f
5132,4297,1,4313,f,f,1000,0,f,0,f,f,f,f,f,f
5133,4313,1,4314,f,f,0,0,f,0,f,f,f,f,f,f
5134,4313,2,4313,f,f,0,0,f,0,f,f,f,f,f,f
5136,4310,1,4312,f,f,350,0,f,0,f,f,f,f,f,f
5138,4318,1,4320,f,f,0,0,f,0,f,f,f,f,f,f
5139,4316,1,4317,t,f,0,0,f,0,f,f,f,f,f,f
5142,4314,1,4318,f,f,1100,0,f,0,f,f,f,f,f,f
5143,4320,1,4316,f,f,0,0,f,0,f,f,f,f,f,f
5144,4324,1,4325,f,t,2000,0,f,0,f,f,f,f,f,f
5145,4325,1,4326,f,f,0,0,f,0,t,f,f,f,f,f
5146,4325,2,4328,f,f,0,0,f,0,t,f,f,f,f,f
5147,4326,1,4327,f,f,0,0,f,0,f,f,f,f,f,f
5148,4328,1,4329,f,f,0,20,f,0,f,f,f,f,f,f
5149,4329,1,4328,f,f,0,0,f,0,f,f,f,f,f,f
5150,4330,1,4331,f,f,0,0,f,0,t,f,f,f,f,f
5151,4331,1,4332,f,f,300,0,f,0,f,f,f,f,f,f
5152,4332,1,4332,f,f,300,0,f,0,f,f,f,f,f,f
5153,4333,1,4330,f,t,2000,0,f,0,f,f,f,f,f,f
5154,4334,1,4335,f,t,2000,0,f,0,f,f,f,f,f,f
5155,4335,1,4336,f,f,0,0,f,0,t,f,f,f,f,f
5156,4336,1,4337,f,f,300,0,f,0,f,f,f,f,f,f
5157,4337,1,4337,f,f,300,0,f,0,f,f,f,f,f,f
5158,4338,1,4337,f,f,300,0,f,0,f,f,f,f,f,f
5159,4335,2,4338,f,f,0,0,f,0,t,f,f,f,f,f
5160,4339,1,4337,f,f,300,0,f,0,f,f,f,f,f,f
5161,4335,3,4339,f,f,0,0,f,0,t,f,f,f,f,f
5162,4345,1,4345,f,f,300,0,f,0,f,f,f,f,f,f
5163,4340,1,4341,f,t,2000,0,f,0,f,f,f,f,f,f
5164,4341,1,4342,f,f,0,0,f,0,t,f,f,f,f,f
5165,4342,1,4345,f,f,300,0,f,0,f,f,f,f,f,f
5166,4346,1,4345,f,f,300,0,f,0,f,f,f,f,f,f
5167,4341,2,4346,f,f,0,0,f,0,t,f,f,f,f,f
5168,4347,1,4345,f,f,300,0,f,0,f,f,f,f,f,f
5169,4341,3,4347,f,f,0,0,f,0,t,f,f,f,f,f
5170,4348,1,4349,f,t,3000,0,f,0,f,f,f,f,f,f
5171,4349,1,4350,f,f,0,50,f,0,f,f,f,f,f,f
5172,4350,1,4351,f,f,0,0,f,0,f,f,f,f,f,f
5179,4357,1,4356,f,f,0,0,f,0,f,f,f,f,f,f
5181,4357,2,4358,f,f,0,0,f,0,f,f,f,f,f,f
5183,4359,1,4356,f,f,0,0,f,0,f,f,f,f,f,f
5185,4358,1,4359,f,f,0,0,f,0,f,f,f,f,f,f
5187,4359,2,4360,f,f,0,0,f,0,f,f,f,f,f,f
5188,4361,1,4356,f,f,0,0,f,0,f,f,f,f,f,f
5190,4360,1,4361,f,f,0,0,f,0,f,f,f,f,f,f
5192,4361,2,4362,f,f,0,0,f,0,f,f,f,f,f,f
5193,4363,1,4356,f,f,0,0,f,0,f,f,f,f,f,f
5195,4362,1,4363,f,f,0,0,f,0,f,f,f,f,f,f
5196,4366,1,4366,f,f,300,0,f,0,f,f,f,f,f,f
5197,3850,2,4366,f,f,1000,0,f,0,f,f,f,f,f,f
5198,4367,1,4369,f,f,0,0,f,0,f,f,f,f,f,f
5201,4369,1,4370,f,t,2000,0,f,10,f,t,f,f,f,f
5205,4370,1,4371,f,f,0,0,f,0,f,f,f,f,f,f
5206,4371,1,4372,f,f,0,0,f,0,f,f,f,f,f,f
5207,4371,2,4373,f,f,0,0,f,0,f,f,f,f,f,f
5208,4371,3,4374,f,f,0,0,f,0,f,f,f,f,f,f
5209,4375,1,4376,f,t,2000,0,f,0,f,f,f,f,f,f
5210,4376,1,4377,f,f,0,0,f,0,f,f,f,f,f,f
5211,4377,1,4378,f,f,0,0,f,0,f,f,f,f,f,f
5212,4378,1,4379,f,f,500,0,f,0,f,f,f,f,f,f
5213,4378,2,4381,f,f,2500,0,f,0,f,f,f,f,f,f
5214,4379,1,4380,f,f,500,0,f,0,f,f,f,f,f,f
5215,4381,1,4382,f,f,0,0,f,0,f,f,f,f,f,f
5216,4382,1,4383,f,f,500,0,f,0,f,f,f,f,f,f
5217,4383,1,4384,f,f,500,0,f,0,f,f,f,f,f,f
5218,4381,2,4381,f,f,200,0,f,0,f,f,f,f,f,f
5219,4377,2,4377,f,f,500,0,f,0,f,f,f,f,f,f
5221,4372,1,4387,f,f,0,0,f,0,f,f,f,f,f,f
5222,4388,1,4370,f,t,1400,0,f,10,f,t,f,f,f,f
5223,4389,1,4370,f,f,0,0,f,0,f,f,f,f,f,f
5224,4367,2,4388,f,f,0,0,f,0,f,f,f,f,f,f
5225,4367,3,4389,f,f,0,0,f,0,f,f,f,f,f,f
5226,4096,2,4093,f,f,0,0,f,0,f,f,f,f,f,f
5227,4097,2,4093,f,f,0,0,f,0,f,f,f,f,f,f
5228,4167,2,4093,f,f,0,0,f,0,f,f,f,f,f,f
5230,4166,2,4093,f,f,0,0,f,0,f,f,f,f,f,f
5231,4098,2,4093,f,f,0,0,f,0,f,f,f,f,f,f
5232,4095,2,4093,f,f,0,0,f,0,f,f,f,f,f,f
5233,4351,1,4350,f,f,0,50,f,0,f,f,f,f,f,f
5243,4401,1,4401,f,f,100,0,f,0,f,f,f,f,f,f
5244,4394,1,4401,f,f,100,0,f,0,f,f,f,f,f,f
5245,4396,1,4401,f,f,100,0,f,0,f,f,f,f,f,f
5246,4398,1,4401,f,f,100,0,f,0,f,f,f,f,f,f
5247,4400,1,4401,f,f,100,0,f,0,f,f,f,f,f,f
5248,4394,2,4402,f,f,0,0,f,0,f,f,f,f,f,f
5249,4396,2,4402,f,f,0,0,f,0,f,f,f,f,f,f
5250,4398,2,4402,f,f,0,0,f,0,f,f,f,f,f,f
5251,4400,2,4402,f,f,0,0,f,0,f,f,f,f,f,f
5252,4401,2,4402,f,f,0,0,f,0,f,f,f,f,f,f
5253,4091,1,4210,f,f,0,0,f,0,f,f,f,f,f,f
5254,4091,2,4093,f,f,0,0,f,0,f,f,f,f,f,f
5255,4210,1,4092,f,f,0,0,f,0,f,f,f,f,f,f
5256,4403,1,3955,f,t,2000,0,f,0,f,f,f,f,f,f
5257,4405,1,4406,f,f,300,0,f,0,f,f,f,f,f,f
5258,4406,1,4407,f,f,0,0,f,0,f,f,f,f,f,f
5259,4407,1,4405,f,f,0,0,f,0,f,f,f,f,f,f
5261,4408,1,4394,f,f,0,0,f,0,f,f,f,f,f,f
5262,4408,2,4396,f,f,0,0,f,0,f,f,f,f,f,f
5263,4408,3,4398,f,f,0,0,f,0,f,f,f,f,f,f
5264,4408,4,4400,f,f,0,0,f,0,f,f,f,f,f,f
5265,4391,1,4408,f,t,3500,0,f,0,t,f,f,f,f,f
5266,4409,1,4410,f,f,0,0,f,0,f,f,f,f,f,f
5267,4410,1,4411,f,f,0,10,f,0,f,f,f,f,f,f
5268,4411,1,4409,f,f,0,0,f,0,f,f,f,f,f,f
5270,4413,1,4414,f,t,2000,0,f,0,f,f,f,f,f,f
5272,4415,1,4416,f,f,0,0,f,0,f,f,f,f,f,f
5273,4416,1,4417,f,f,0,7,f,0,f,f,f,f,f,f
5274,4414,1,4418,f,f,0,20,f,0,f,f,f,f,f,f
5275,4418,1,4415,f,f,0,0,f,0,f,f,f,f,f,f
5276,4419,1,4420,f,f,0,0,f,0,f,f,f,f,f,f
5277,4419,2,4421,f,f,0,0,f,0,f,f,f,f,f,f
5278,4419,3,4422,f,f,0,0,f,0,f,f,f,f,f,f
5279,4420,1,4423,f,f,0,0,f,0,t,f,f,f,f,f
5280,4421,1,4424,f,f,0,0,f,0,t,f,f,f,f,f
5281,4422,1,4425,f,f,0,0,f,0,t,f,f,f,f,f
5282,4423,1,4426,f,f,0,0,f,0,f,f,f,f,f,f
5283,4424,1,4426,f,f,0,0,f,0,f,f,f,f,f,f
5284,4425,1,4426,f,f,0,0,f,0,f,f,f,f,f,f
5286,4426,1,4430,f,f,0,25,f,0,f,f,f,f,f,f
5287,4427,1,4427,f,f,100,0,f,0,f,f,f,f,f,f
5288,4424,2,4427,f,f,100,0,f,0,f,f,f,f,f,f
5289,4425,3,4429,f,f,200,0,f,0,f,f,f,f,f,f
5290,4425,2,4427,f,f,100,0,f,0,f,f,f,f,f,f
5292,4431,1,4432,f,f,0,0,f,0,f,f,f,f,f,f
5293,4432,1,4433,f,f,0,7,f,0,f,f,f,f,f,f
5294,4418,2,4431,f,f,0,0,f,0,f,f,f,f,f,f
5295,4434,1,4435,f,f,0,0,f,0,f,f,f,f,f,f
5296,4435,1,4436,f,f,0,7,f,0,f,f,f,f,f,f
5297,4418,3,4434,f,f,0,0,f,0,f,f,f,f,f,f
5298,4437,1,4438,f,f,0,0,f,0,f,f,f,f,f,f
5299,4438,1,4439,f,f,0,7,f,0,f,f,f,f,f,f
5300,4418,4,4437,f,f,0,0,f,0,f,f,f,f,f,f
5301,4440,1,4442,f,f,5000,0,f,0,f,f,f,f,f,f
5303,4443,1,4444,f,t,2000,0,f,0,f,f,f,f,f,f
5304,4444,1,4445,f,f,0,0,f,0,f,f,f,f,f,f
5305,4445,1,4446,f,f,0,0,f,0,f,f,f,f,f,f
5306,4446,1,4447,f,f,1000,0,f,0,f,f,f,f,f,f
5307,4447,1,4448,f,f,500,0,f,0,f,f,f,f,f,f
5308,4445,2,4445,f,f,500,0,f,0,f,f,f,f,f,f
5309,4449,1,4450,f,t,2000,0,f,0,f,f,f,f,f,f
5310,4450,1,4451,f,f,0,0,f,0,t,f,f,f,f,f
5311,4451,1,4452,f,f,300,0,f,0,f,f,f,f,f,f
5312,4452,1,4452,f,f,300,0,f,0,f,f,f,f,f,f
5313,4453,1,4452,f,f,300,0,f,0,f,f,f,f,f,f
5314,4450,2,4453,f,f,0,0,f,0,t,f,f,f,f,f
5315,4454,1,4452,f,f,300,0,f,0,f,f,f,f,f,f
5316,4450,3,4454,f,f,0,0,f,0,t,f,f,f,f,f
5325,2653,1,4462,f,f,100,0,f,0,f,f,f,f,f,f
5328,4465,1,4466,f,t,2000,0,f,0,f,f,f,f,f,f
5329,4466,1,4467,f,f,0,0,f,0,t,f,f,f,f,f
5331,4468,1,4468,f,f,300,0,f,0,f,f,f,f,f,f
5332,4322,1,4323,f,t,2000,0,f,0,f,f,f,f,f,f
5334,4470,1,4471,f,t,2000,0,f,0,f,f,f,f,f,f
5335,4471,1,4472,f,f,0,0,f,0,t,f,f,f,f,f
5336,4472,1,4473,f,f,0,0,f,0,f,f,f,f,f,f
5337,4473,1,4473,f,f,200,0,f,0,f,f,f,f,f,f
5340,4476,1,4473,f,f,0,0,f,0,f,f,f,f,f,f
5342,4471,2,4476,f,f,0,0,f,0,t,f,f,f,f,f
5343,4477,1,4473,f,f,0,0,f,0,f,f,f,f,f,f
5344,4471,3,4477,f,f,0,0,f,0,t,f,f,f,f,f
5345,4478,1,4473,f,f,0,0,f,0,f,f,f,f,f,f
5346,4471,4,4478,f,f,0,0,f,0,t,f,f,f,f,f
5347,4479,1,4474,f,f,0,0,f,0,f,f,f,f,f,f
5348,4479,2,4480,f,f,50,0,f,0,f,f,f,f,f,f
5349,4479,3,4481,f,f,100,0,f,0,f,f,f,f,f,f
5350,4479,4,4482,f,f,150,0,f,0,f,f,f,f,f,f
5351,4479,5,4483,f,f,200,0,f,0,f,f,f,f,f,f
5352,4479,6,4484,f,f,250,0,f,0,f,f,f,f,f,f
5353,4479,7,4485,f,f,300,0,f,0,f,f,f,f,f,f
5354,4479,8,4486,f,f,350,0,f,0,f,f,f,f,f,f
5355,4479,9,4487,f,f,400,0,f,0,f,f,f,f,f,f
5356,4479,10,4488,f,f,450,0,f,0,f,f,f,f,f,f
5358,4492,1,4493,f,f,0,0,f,0,f,f,f,f,f,f
5359,4493,1,4494,f,f,0,0,f,0,f,f,f,f,f,f
5360,4496,1,4497,f,t,1000,0,f,0,f,f,f,f,f,f
5362,4467,1,4499,f,f,0,0,f,0,f,f,f,f,f,f
5363,4499,1,4468,f,f,3000,0,f,0,f,f,f,f,f,f
5364,4500,1,4468,f,f,3000,0,f,0,f,f,f,f,f,f
5365,4467,2,4500,f,f,0,0,f,0,f,f,f,f,f,f
5366,4501,1,4468,f,f,3000,0,f,0,f,f,f,f,f,f
5367,4467,3,4501,f,f,0,0,f,0,f,f,f,f,f,f
5368,4498,1,4498,f,f,200,0,f,0,f,f,f,f,f,f
5369,4502,1,4468,f,f,3000,0,f,0,f,f,f,f,f,f
5370,4467,4,4502,f,f,0,0,f,0,f,f,f,f,f,f
5372,4497,1,4503,f,f,600,0,f,0,f,f,f,f,f,f
5373,4504,1,4504,f,f,500,0,f,0,f,f,f,f,f,f
5374,4468,2,4504,f,f,500,0,f,0,f,f,f,f,f,f
5375,4505,1,4506,f,t,1200,0,f,0,f,f,f,f,f,f
5376,4509,1,4468,f,f,3000,0,f,0,f,f,f,f,f,f
5377,4467,5,4509,f,f,0,0,f,0,f,f,f,f,f,f
5378,4506,1,4507,f,f,0,0,f,0,f,f,f,f,f,f
5379,4507,2,4507,f,f,0,18,f,0,f,f,f,f,f,f
5380,4507,1,4508,f,f,0,0,f,0,f,f,f,f,f,f
5381,4468,3,4510,f,f,0,35,f,0,f,f,f,f,f,f
5384,4504,2,4511,f,f,0,35,f,0,f,f,f,f,f,f
5385,4506,2,4512,f,f,0,0,f,0,f,f,f,f,f,f
5386,4493,2,4495,f,f,0,0,f,0,f,f,f,f,f,f
5387,4513,1,4514,f,t,1000,0,f,0,f,f,f,f,f,f
5388,4514,1,4518,f,f,3000,0,f,0,f,f,f,f,f,f
5389,4515,1,4516,f,f,0,20,f,0,f,f,f,f,f,f
5390,4516,1,4517,f,f,1000,0,f,0,f,f,f,f,f,f
5392,4518,1,4519,f,f,0,0,f,0,f,f,f,f,f,f
5393,4519,2,4515,f,f,0,0,f,0,f,f,f,f,f,f
5394,4519,1,4519,f,f,300,0,f,0,f,f,f,f,f,f
5395,4518,2,4520,f,t,3540,0,f,0,f,f,f,f,f,f
5396,4521,1,4524,f,f,0,0,f,0,f,f,f,f,f,f
5397,4522,1,4523,f,f,0,10,f,0,f,f,f,f,f,f
5398,4523,1,4522,f,f,0,0,f,0,f,f,f,f,f,f
5399,4524,1,4522,f,f,0,0,f,0,f,f,f,f,f,f
5400,4525,1,4522,f,f,0,0,f,0,f,f,f,f,f,f
5401,4526,1,4522,f,f,0,0,f,0,f,f,f,f,f,f
5402,4527,1,4522,f,f,0,0,f,0,f,f,f,f,f,f
5403,4528,1,4522,f,f,0,0,f,0,f,f,f,f,f,f
5404,4529,1,4522,f,f,0,0,f,0,f,f,f,f,f,f
5406,4521,2,4525,f,f,0,0,f,0,f,f,f,f,f,f
5407,4521,3,4526,f,f,0,0,f,0,f,f,f,f,f,f
5408,4521,4,4527,f,f,0,0,f,0,f,f,f,f,f,f
5409,4521,5,4528,f,f,0,0,f,0,f,f,f,f,f,f
5410,4521,6,4529,f,f,0,0,f,0,f,f,f,f,f,f
5411,4531,1,4532,f,t,1200,0,f,0,f,f,f,f,f,f
5412,4532,1,4533,f,f,0,0,f,0,f,f,f,f,f,f
5413,4533,1,4536,f,f,1410,0,f,0,f,f,f,f,f,f
5414,4533,2,4537,f,f,2040,0,f,0,f,f,f,f,f,f
5418,4536,1,4534,f,f,0,0,f,0,f,f,f,f,f,f
5419,4537,1,4535,f,f,0,0,f,0,f,f,f,f,f,f
5422,4497,2,4498,f,f,600,0,f,0,f,f,f,f,f,f
5423,4534,1,4539,f,f,0,0,f,0,f,f,f,f,f,f
5425,4543,1,4544,f,f,0,0,f,0,f,f,f,f,f,f
5426,4544,1,4543,f,f,150,0,f,0,f,f,f,f,f,f
5427,4542,1,4543,f,f,0,0,f,0,f,f,f,f,f,f
5428,4546,1,4543,f,f,0,0,f,0,f,f,f,f,f,f
5429,4547,1,4543,f,f,0,0,f,0,f,f,f,f,f,f
5430,4548,1,4543,f,f,0,0,f,0,f,f,f,f,f,f
5431,4549,1,4543,f,f,0,0,f,0,f,f,f,f,f,f
5432,4550,1,4543,f,f,0,0,f,0,f,f,f,f,f,f
5433,4551,1,4543,f,f,0,0,f,0,f,f,f,f,f,f
