id,utf8str,bytes,check_name,check_chat,partial_match
3045,x한,4,t,f,f
3046,yadong,6,t,f,f
3047,yadongclub,10,t,f,t
3048,yadongmolca,11,t,f,t
3049,yadong섹스코리아,21,t,f,t
3050,yagood,6,t,f,f
3051,yahan,5,t,f,t
3052,yahanbamtv,10,t,f,t
3053,yahanbozi,9,t,f,t
3054,yahannom,8,t,f,f
3055,yasatv,6,t,f,t
3056,yasine,6,t,f,f
3057,ya동,5,t,f,t
3058,ya사,5,t,f,t
3059,ya설,5,t,f,t
3060,ya한,5,t,f,t
3061,yesmolca,8,t,f,f
3062,yessex,6,t,f,f
3063,yetmae,6,t,f,f
3064,yetmai,6,t,f,f
3065,yetmang,7,t,f,f
3066,yetmea,6,t,f,f
3067,yetmother,9,t,f,f
3068,yettamon,8,t,f,f
3069,ymca,4,t,f,f
3070,youngsex,8,t,f,f
3071,yourfather,10,t,f,f
3072,yourmother,10,t,f,f
3073,ywca,4,t,f,f
3074,zasal,5,t,f,f
3075,zot,3,t,f,f
3076,zotte,5,t,f,f
3077,zungyang,8,t,f,f
3078,zyklon,6,t,f,f
3079,zyklonb,7,t,f,f
3080,가가가가섹스샵,21,t,f,t
3081,가가가섹스warez,20,t,f,t
3082,가가성인섹스샵,21,t,f,t
3083,가가성인용품,18,t,f,t
3084,가가성인용품샵,21,t,f,t
3085,가가섹스,12,t,f,t
3086,가가섹스포르노,21,t,f,t
3087,가가섹스하러다가라,27,t,f,t
3088,가고파성인용품,21,t,f,t
3089,가나성인용품전문쇼핑몰,33,t,f,t
3090,가람섹스성인용품,24,t,f,t
3091,가마성인쇼핑몰,21,t,f,t
3092,가면성인용품쇼핑몰,27,t,f,t
3093,가보자성인용품,21,t,f,t
3094,가슴,6,t,f,f
3095,가시나무성인용품,24,t,f,t
3096,가시나와레즈,18,t,f,t
3097,가이드성인쇼핑몰,24,t,f,t
3098,가이드섹스,15,t,f,t
3099,가인코리아성인용품,27,t,f,t
3100,가입상담전문,18,t,f,t
3101,가자molca섹스코리아,26,t,f,t
3102,가자러브샵,15,t,f,t
3103,가자미아리,15,t,f,t
3104,가자성인용품,18,t,f,t
3105,가자섹스,12,t,f,t
3106,가자섹스몰,15,t,f,t
3107,가자섹스자료실,21,t,f,t
3108,가자섹스코리아,21,t,f,t
3109,가정섹스전문점,21,t,f,t
3110,가지와오이성인용품,27,t,f,t
3111,가지와오이섹스샵,24,t,f,t
3112,간나새,9,t,f,t
3113,간나새끼,12,t,f,t
3114,간통,6,t,f,f
3115,갈보년,9,t,f,t
3116,갈보뇬,9,t,f,t
3117,강남카페섹스비디오테이프,36,t,f,t
3118,강쇠닷컴,12,t,f,t
3119,강추야동,12,t,f,t
3120,강한성인영화,18,t,f,t
3121,같이자자,12,t,f,t
3122,개가튼,9,t,f,t
3123,개갈보년,12,t,f,t
3124,개같은,9,t,f,t
3125,개거지,9,t,f,t
3126,개걸래,9,t,f,t
3127,개걸레,9,t,f,t
3128,개고추,9,t,f,t
3129,개고치,9,t,f,t
3130,개곧휴,9,t,f,t
3131,개그지,9,t,f,t
3132,개꼬추,9,t,f,t
3133,개꼬치,9,t,f,t
3134,개꼳휴,9,t,f,t
3135,개나발,9,t,f,t
3136,개너므새뀌,15,t,f,t
3137,개너미,9,t,f,t
3138,개넌,6,t,f,t
3139,개넘새뀌,12,t,f,t
3140,개넘새끼,12,t,f,t
3141,개넘쉐뤼,12,t,f,t
3142,개넘쉬끼,12,t,f,t
3143,개녀언,9,t,f,t
3144,개노무새끼,15,t,f,t
3145,개놈의새끼,15,t,f,t
3146,개눔,6,t,f,t
3147,개늠,6,t,f,t
3148,개늠새끼,12,t,f,t
3149,개늠쉑,9,t,f,t
3150,개늠의새뀌,15,t,f,t
3151,개늠의새끼,15,t,f,t
3152,개도라이,12,t,f,t
3153,개돌아이,12,t,f,t
3154,개등위,9,t,f,t
3155,개때꺄,9,t,f,t
3156,개때끼,9,t,f,t
3157,개또라이,12,t,f,t
3158,개망나니,12,t,f,t
3159,개매너,9,t,f,t
3160,개미췬,9,t,f,t
3161,개미친,9,t,f,t
3162,개박살,9,t,f,t
3163,개발남아,12,t,f,t
3164,개발년,9,t,f,t
3165,개발싸개,12,t,f,t
3166,개밥통,9,t,f,t
3167,개보지,9,t,f,t
3168,개부랄,9,t,f,t
3169,개삽년,9,t,f,t
3170,개상년,9,t,f,t
3171,개상놈,9,t,f,t
3172,개상눔,9,t,f,t
3173,개새,6,t,f,f
3174,개새꺄,9,t,f,t
3175,개새뀌,9,t,f,t
3176,개새년,9,t,f,t
3177,개새리,9,t,f,t
3178,개새야,9,t,f,t
3179,개새이,9,t,f,t
3180,개색,6,t,f,f
3181,개색기,9,t,f,t
3182,개색꺄,9,t,f,t
3183,개색끼,9,t,f,t
3184,개색히,9,t,f,t
3185,개샛끼,9,t,f,t
3186,개샛킹,9,t,f,t
3187,개샠,6,t,f,t
3188,개세,6,t,f,f
3189,개세끼,9,t,f,t
3190,개세리,9,t,f,t
3191,개세야,9,t,f,t
3192,개세이,9,t,f,t
3193,개섹,6,t,f,f
3194,개쇄끼,9,t,f,t
3195,개쇅,6,t,f,t
3196,개쇅갸,9,t,f,t
3197,개쇅기,9,t,f,t
3198,개쇅꺄,9,t,f,t
3199,개쇅끼,9,t,f,t
3200,개쇅캬,9,t,f,t
3201,개쇅키,9,t,f,t
3202,개수작,9,t,f,t
3203,개쉐,6,t,f,t
3204,개쉐끼,9,t,f,t
3205,개쉐리,9,t,f,t
3206,개쉐이,9,t,f,t
3207,개쉑,6,t,f,t
3208,개쉑갸,9,t,f,t
3209,개쉑기,9,t,f,t
3210,개쉑꺄,9,t,f,t
3211,개쉑끼,9,t,f,t
3212,개쉑이,9,t,f,t
3213,개쉑캬,9,t,f,t
3214,개쉑키,9,t,f,t
3215,개쉑히,9,t,f,t
3216,개쉽,6,t,f,t
3217,개시끼,9,t,f,t
3218,개시빨좃밥,15,t,f,t
3219,개시퀴,9,t,f,t
3220,개시키,9,t,f,t
3221,개십팔,9,t,f,t
3222,개쌍년,9,t,f,t
3223,개쌍놈,9,t,f,t
3224,개쌍눔,9,t,f,t
3225,개쌍또라이,15,t,f,t
3226,개쌔꺄,9,t,f,t
3227,개쌔끼,9,t,f,t
3228,개쌕끼,9,t,f,t
3229,개썅,6,t,f,t
3230,개썅년,9,t,f,t
3231,개쒜리,9,t,f,t
3232,개쒝,6,t,f,t
3233,개쒝갸,9,t,f,t
3234,개쒝기,9,t,f,t
3235,개쒝꺄,9,t,f,t
3236,개쒝끼,9,t,f,t
3237,개쒝캬,9,t,f,t
3238,개쒝키,9,t,f,t
3239,개쒸빨놈,12,t,f,t
3240,개쒹기,9,t,f,t
3241,개쓉,6,t,f,t
3242,개쓰레기,12,t,f,t
3243,개씨부랄,12,t,f,t
3244,개씹,6,t,f,f
3245,개씹년,9,t,f,t
3246,개씹놈,9,t,f,t
3247,개씹보지,12,t,f,t
3248,개씹보지야,15,t,f,t
3249,개씹새,9,t,f,t
3250,개씹새끼,12,t,f,t
3251,개씹썅,9,t,f,t
3252,개씹자지,12,t,f,t
3253,개씹좃,9,t,f,t
3254,개씹좆,9,t,f,t
3255,개씹창,9,t,f,t
3256,개아이,9,t,f,t
3257,개애미,9,t,f,t
3258,개애비,9,t,f,t
3259,개양아,9,t,f,t
3260,개염병,9,t,f,t
3261,개염창,9,t,f,t
3262,개영감,9,t,f,t
3263,개운영자,12,t,f,t
3264,개자석,9,t,f,t
3265,개자쉭,9,t,f,t
3266,개자지,9,t,f,t
3267,개작살,9,t,f,t
3268,개잡,6,t,f,f
3269,개잡년,9,t,f,t
3270,개젓,6,t,f,t
3271,개젖,6,t,f,t
3272,개젗,6,t,f,t
3273,개좀물,9,t,f,t
3274,개좃,6,t,f,t
3275,개종년,9,t,f,t
3276,개좇,6,t,f,t
3277,개지랄,9,t,f,t
3278,개쪼다,9,t,f,t
3279,개쪽바리,12,t,f,t
3280,개찌질이,12,t,f,t
3281,개창년,9,t,f,t
3282,개판,6,t,f,f
3283,개할멈,9,t,f,t
3284,개할아범,12,t,f,t
3285,개허벌,9,t,f,t
3286,개허벌년,12,t,f,t
3287,개허접,9,t,f,t
3288,개후라,9,t,f,t
3289,개후랄,9,t,f,t
3290,개후레,9,t,f,t
3291,개후리,9,t,f,t
3292,갱방,6,t,f,f
3293,걔섀끼,9,t,f,t
3294,거지년,9,t,f,t
3295,거지발싸개,15,t,f,t
3296,거지새끼,12,t,f,t
3297,거지쉐뀌,12,t,f,t
3298,거지쎄끼,12,t,f,t
3299,거지쒜리,12,t,f,t
3300,걸레같은,12,t,f,t
3301,걸섹스코리아갤러리,27,t,f,t
3302,겁탈,6,t,f,t
3303,게가튼,9,t,f,t
3304,게같은,9,t,f,t
3305,게넘,6,t,f,t
3306,게년,6,t,f,t
3307,게놈,6,t,f,t
3308,게뇬,6,t,f,t
3309,게눔,6,t,f,t
3310,게늠,6,t,f,t
3311,게등위,9,t,f,t
3312,게새끼,9,t,f,t
3313,게새리,9,t,f,t
3314,게색,6,t,f,f
3315,게색기,9,t,f,t
3316,게색끼,9,t,f,t
3317,게세꺄,9,t,f,t
3318,게세끼,9,t,f,t
3319,게세끼운영자,18,t,f,t
3320,게세리,9,t,f,t
3321,게세리운영자,18,t,f,t
3322,게세야꺼져,15,t,f,t
3323,게세운영자,15,t,f,t
3324,게섹,6,t,f,t
3325,게섹놈아,12,t,f,t
3326,게쉐리,9,t,f,t
3327,게쉑,6,t,f,t
3328,게시끼,9,t,f,t
3329,게시퀴,9,t,f,t
3330,게시판sex,12,t,f,t
3331,게시판성현아,18,t,f,t
3332,게시판섹스,15,t,f,t
3333,게시판아동,15,t,f,t
3334,게시판와레즈,18,t,f,t
3335,게쌔기,9,t,f,t
3336,게쌕끼,9,t,f,t
3337,게임등급위원회,21,t,f,t
3338,게임머니,12,t,f,t
3339,게임물등급위원회,24,t,f,t
3340,게임산업진흥원,21,t,f,t
3341,게임산업협회,18,t,f,t
3342,게임와레즈,15,t,f,t
3343,게자쉭,9,t,f,t
3344,게자슥,9,t,f,t
3345,게자식,9,t,f,t
3346,겜등위,9,t,f,t
3347,경고섹스포르노,21,t,f,t
3348,경마장가는길성인용품,30,t,f,t
3349,경아닷컴,12,t,f,t
3350,계약동거,12,t,f,t
3351,계정거래,12,t,f,t
3352,계정거래하실분,21,t,f,t
3353,계정거래합니다,21,t,f,t
3354,계정거래해요,18,t,f,t
3355,계정사실분,15,t,f,t
3356,계정사요,12,t,f,t
3357,계정삼,9,t,f,t
3358,계정삼니다,15,t,f,t
3359,계정삽니다,15,t,f,t
3360,계정파실분,15,t,f,t
3361,계정팔아요,15,t,f,t
3362,계정팜,9,t,f,t
3363,계정팜니다,15,t,f,t
3364,계정팝니다,15,t,f,t
3365,계집,6,t,f,f
3366,계집년,9,t,f,t
3367,고69섹슈얼,14,t,f,t
3368,고객샌타,12,t,f,t
3369,고객샌터,12,t,f,t
3370,고객센타,12,t,f,t
3371,고객센터,12,t,f,t
3372,고공섹스,12,t,f,t
3373,고도리쌍년,15,t,f,t
3374,고려섹시인포디렉토리,30,t,f,t
3375,고섹스588,12,t,f,t
3376,고섹스porno,14,t,f,t
3377,고소영누드,15,t,f,t
3378,고에로tv,11,t,f,t
3379,고우섹스,12,t,f,t
3380,고우섹스성인용품점,27,t,f,t
3381,고자놈,9,t,f,t
3382,고자새끼,12,t,f,t
3383,고자섹스,12,t,f,t
3384,고추짱,9,t,f,f
3385,고투에로,12,t,f,t
3386,고패티쉬,12,t,f,t
3387,고픈녀,9,t,f,t
3388,고혈압야동,15,t,f,t
3389,공산주의,12,t,f,t
3390,공알,6,t,f,f
3391,공육공,9,t,f,t
3392,공정거래위원회,21,t,f,t
3393,공주야동,12,t,f,t
3394,공짜로드려요,18,t,f,t
3395,공짜로드립니다,21,t,f,t
3396,공짜만화,12,t,f,t
3397,공짜버그,12,t,f,t
3398,공짜성인싸이트,21,t,f,t
3399,공짜야설,12,t,f,t
3400,공짜충전,12,t,f,t
3401,공짜캐쉬,12,t,f,t
3402,공짜캐시,12,t,f,t
3403,공짜포르노,15,t,f,t
3404,과부촌,9,t,f,t
3405,광년이보지,15,t,f,t
3406,교제알선,12,t,f,t
3407,구멍,6,t,f,f
3408,구멍쑤셔,12,t,f,t
3409,구멍안막대기,18,t,f,t
3410,구멍야동,12,t,f,t
3411,구멍에넣어,15,t,f,t
3412,구멍에쑤실까,18,t,f,t
3413,구멍에쑤욱,15,t,f,t
3414,구멍질,9,t,f,t
3415,구슬박,9,t,f,t
3416,국민참여당,15,t,f,t
3417,국제성인마트,18,t,f,t
3418,굿걸tv,8,t,f,t
3419,굿나잇tv,11,t,f,t
3420,굿나잇티브이,18,t,f,t
3421,굿섹스클럽,15,t,f,t
3422,권민중누드,15,t,f,t
3423,권민중누드집,18,t,f,t
3424,궤놈,6,t,f,t
3425,궤부럴,9,t,f,t
3426,궤시끼,9,t,f,t
3427,그거잘해,12,t,f,t
3428,그거하고파,15,t,f,t
3429,그거하자,12,t,f,t
3430,그거할남,12,t,f,t
3431,그거할녀,12,t,f,t
3432,그거할년,12,t,f,t
3433,그거할놈,12,t,f,t
3434,그거할사람,15,t,f,t
3435,그거할여,12,t,f,t
3436,그거해,9,t,f,t
3437,그거해줘,12,t,f,t
3438,그룹섹,9,t,f,t
3439,그룹섹스,12,t,f,t
3440,글래머샵,12,t,f,t
3441,기독민주복지당,21,t,f,t
3442,기엉아,9,t,f,t
3443,기프트몰,12,t,f,t
3444,기프트샵,12,t,f,t
3445,기형아,9,t,f,t
3446,긴년,6,t,f,t
3447,김대중,9,t,f,t
3448,김마담성인쇼핑몰,24,t,f,t
3449,김선일동영상,18,t,f,t
3450,김영삼,9,t,f,t
3451,김완선nude,13,t,f,t
3452,김완선누드,15,t,f,t
3453,김완선누드집,18,t,f,t
3454,김일성,9,t,f,t
3455,김정남,9,t,f,t
3456,김정은,9,t,f,t
3457,김정일,9,t,f,t
3458,김종필,9,t,f,t
3459,까고있내,12,t,f,t
3460,까네,6,t,f,f
3461,까대지마,12,t,f,t
3462,까댄,6,t,f,f
3463,까발려,9,t,f,t
3464,까발리,9,t,f,t
3465,까자,6,t,f,f
3466,까지마,9,t,f,t
3467,까진년,9,t,f,t
3468,까진놈,9,t,f,t
3469,까패몰,9,t,f,t
3470,까패샵,9,t,f,t
3471,까페몰,9,t,f,t
3472,까페상점,12,t,f,t
3473,까페샵,9,t,f,t
3474,깔다구,9,t,f,t
3475,깔보넘,9,t,f,t
3476,깔보년,9,t,f,t
3477,깔보놈,9,t,f,t
3478,깔보뇬,9,t,f,t
3479,깝사지,9,t,f,t
3480,깝싸냐,9,t,f,t
3481,깝싸네,9,t,f,t
3482,깝싸지마,12,t,f,t
3483,깝쳐,6,t,f,t
3484,깝치냐,9,t,f,t
3485,깝치네,9,t,f,t
3486,깝치지마,12,t,f,t
3487,깝친다,9,t,f,t
3488,깝칠래,9,t,f,t
3489,깨쌔리,9,t,f,t
3490,꺼져상년,12,t,f,t
3491,껄떡,6,t,f,f
3492,껄떡거,9,t,f,t
3493,껄떡거리,12,t,f,t
3494,꼬까꼴려,12,t,f,t
3495,꼬까꼴렸어,15,t,f,t
3496,꼬께와레즈,15,t,f,t
3497,꼬추닷컴,12,t,f,t
3498,꼴려줘,9,t,f,t
3499,꼴리,6,t,f,t
3500,꼴리네,9,t,f,t
3501,꼴리는,9,t,f,t
3502,꼴리다,9,t,f,t
3503,꼴린다,9,t,f,t
3504,꽁깐년,9,t,f,t
3505,꽃게와레즈,15,t,f,t
3506,끈팬티,9,t,f,t
3507,나고야섹스미드머니,27,t,f,t
3508,나나성인용품,18,t,f,t
3509,나너먹고싶어,18,t,f,t
3510,나너먹어도되,18,t,f,t
3511,나너먹을게,15,t,f,t
3512,나너먹을께,15,t,f,t
3513,나는야운영자,18,t,f,t
3514,나는좃대가리,18,t,f,t
3515,나도생리중,15,t,f,t
3516,나따먹어,12,t,f,t
3517,나랑할래,12,t,f,t
3518,나를싸게,12,t,f,t
3519,나를흥분,12,t,f,t
3520,나먹어라,12,t,f,t
3521,나먹어봐,12,t,f,t
3522,나먹어줘,12,t,f,t
3523,나우누리어른만화방,27,t,f,t
3524,나이뻐허벌년,18,t,f,t
3525,나이스69,11,t,f,t
3526,나이스성인샵,18,t,f,t
3527,나이호로,12,t,f,t
3528,나조아성인몰,18,t,f,t
3529,나좃마니야,15,t,f,t
3530,나좃바,9,t,f,t
3531,나좃밥치지마,18,t,f,t
3532,나체,6,t,f,f
3533,나치면좃밥,15,t,f,t
3534,낙태아,9,t,f,t
3535,난교,6,t,f,t
3536,난시불뇬이다,18,t,f,t
3537,난잡년,9,t,f,t
3538,난좃,6,t,f,t
3539,난창녀,9,t,f,t
3540,날아가는년,15,t,f,t
3541,날흥분,9,t,f,t
3542,남녀섹시속옷,18,t,f,t
3543,남녀자위기구,18,t,f,t
3544,남성누드,12,t,f,t
3545,남성단련용품,18,t,f,t
3546,남성자위기구,18,t,f,t
3547,남자누드,12,t,f,t
3548,남조선,9,t,f,t
3549,남창,6,t,f,f
3550,내미랄,9,t,f,t
3551,내미럴,9,t,f,t
3552,내좃,6,t,f,t
3553,냄비,6,t,f,f
3554,냄비찢어,12,t,f,t
3555,너거아비,12,t,f,t
3556,너거애미,12,t,f,t
3557,너거애비,12,t,f,t
3558,너거어미,12,t,f,t
3559,너거엄마,12,t,f,t
3560,너검마,9,t,f,t
3561,너그아비,12,t,f,t
3562,너그애비,12,t,f,t
3563,너그어미,12,t,f,t
3564,너그엄마,12,t,f,t
3565,너그에미,12,t,f,t
3566,너네아비,12,t,f,t
3567,너네아빠,12,t,f,t
3568,너네애미,12,t,f,t
3569,너네애비,12,t,f,t
3570,너네어미,12,t,f,t
3571,너네엄마,12,t,f,t
3572,너뒤져볼래,15,t,f,t
3573,너뒤질래,12,t,f,t
3574,너디져볼래,15,t,f,t
3575,너디진다,12,t,f,t
3576,너디질래,12,t,f,t
3577,너아비,9,t,f,t
3578,너아빠,9,t,f,t
3579,너애미,9,t,f,t
3580,너애비,9,t,f,t
3581,너어미,9,t,f,t
3582,너엄마,9,t,f,t
3583,너죽는다,12,t,f,t
3584,너죽을래,12,t,f,t
3585,너쯔넌내꼬야,18,t,f,t
3586,넌좃밥,9,t,f,t
3587,넌진짜주거써,18,t,f,t
3588,넘뇬,6,t,f,t
3589,넣게벌려,12,t,f,t
3590,넣고싶어,12,t,f,t
3591,넣고싸고,12,t,f,t
3592,넣어줄,9,t,f,t
3593,넣어줘,9,t,f,t
3594,네버섹스,12,t,f,t
3595,네비로스섹스샵,21,t,f,t
3596,네아부지,12,t,f,t
3597,넴병,6,t,f,t
3598,년넘,6,t,f,t
3599,년놈,6,t,f,t
3600,년드 ,7,t,f,t
3601,년들,6,t,f,t
3602,년아,6,t,f,t
3603,녕자그지,12,t,f,t
3604,노노티브이,15,t,f,t
3605,노모,6,t,f,f
3606,노무현,9,t,f,t
3607,노브라,9,t,f,t
3608,노브라tv,11,t,f,t
3609,노태우,9,t,f,t
3610,노틀담에꼬추,18,t,f,t
3611,노팬츠,9,t,f,t
3612,노팬티,9,t,f,t
3613,노팬티브이,15,t,f,t
3614,논스톱러브성인유머,27,t,f,t
3615,놈년,6,t,f,t
3616,놈의자식,12,t,f,t
3617,놈팽,6,t,f,t
3618,뇬넘,6,t,f,t
3619,뇬아,6,t,f,t
3620,누가진짜뵨태,18,t,f,t
3621,누구맘대로타,18,t,f,t
3622,누구맘대루타,18,t,f,t
3623,누나몰카,12,t,f,t
3624,누나몸,9,t,f,t
3625,누나보,9,t,f,t
3626,누두,6,t,f,f
3627,누드,6,t,f,f
3628,누드112,9,t,f,t
3629,누드119,9,t,f,t
3630,누드25시,11,t,f,t
3631,누드molcatv,13,t,f,t
3632,누드갤러리,15,t,f,t
3633,누드겔러리,15,t,f,t
3634,누드다이어리,18,t,f,t
3635,누드동영상,15,t,f,t
3636,누드모델,12,t,f,t
3637,누드모델가능해,21,t,f,t
3638,누드모아,12,t,f,t
3639,누드몰카tv,14,t,f,t
3640,누드뮤직,12,t,f,t
3641,누드사진,12,t,f,t
3642,누드섹스,12,t,f,t
3643,누드쇼,9,t,f,t
3644,누드스케치,15,t,f,t
3645,누드집,9,t,f,t
3646,누드천사,12,t,f,t
3647,누드커플,12,t,f,t
3648,누드코리아,15,t,f,t
3649,누드크로키,15,t,f,t
3650,누드클럽,12,t,f,t
3651,누드필름,12,t,f,t
3652,누드화보,12,t,f,t
3653,누들누드,12,t,f,t
3654,누워라이년아,18,t,f,t
3655,누웠냐씨방새,18,t,f,t
3656,누웠냐씨빵새,18,t,f,t
3657,눈구녕,9,t,f,t
3658,눈구멍,9,t,f,t
3659,눈까라,9,t,f,t
3660,눈까리,9,t,f,t
3661,눈깔,6,t,f,f
3662,눈깔어좃만아,18,t,f,t
3663,눈깔파고드러,18,t,f,t
3664,눈꾸녕,9,t,f,t
3665,눼귀미쓰뎅,15,t,f,t
3666,뉘기미,9,t,f,t
3667,뉘뮈,6,t,f,t
3668,뉘믜,6,t,f,t
3669,뉘미,6,t,f,t
3670,뉘미랄,9,t,f,t
3671,뉘미럴,9,t,f,t
3672,뉘미롤,9,t,f,t
3673,뉘미룰,9,t,f,t
3674,뉘밀알,9,t,f,t
3675,뉘밀얼,9,t,f,t
3676,뉘밀할,9,t,f,t
3677,뉘엄마,9,t,f,t
3678,뉘이미,9,t,f,t
3679,뉘잉기미,12,t,f,t
3680,뉘집자식,12,t,f,t
3681,뉨이랄,9,t,f,t
3682,뉨이럴,9,t,f,t
3683,뉭기랄,9,t,f,t
3684,뉭기럴,9,t,f,t
3685,뉴스트립,12,t,f,t
3686,느그매,9,t,f,t
3687,느그애미,12,t,f,t
3688,느그에미,12,t,f,t
3689,늬귀미,9,t,f,t
3690,늬믜창,9,t,f,t
3691,닁기리,9,t,f,t
3692,니m창,7,t,f,t
3693,니귀미,9,t,f,t
3694,니기뮈,9,t,f,t
3695,니기미씨댕,15,t,f,t
3696,니김이,9,t,f,f
3697,니깡내깡,12,t,f,t
3698,니깡네깡,12,t,f,t
3699,니네애미,12,t,f,t
3700,니네애비다,15,t,f,t
3701,니년,6,t,f,f
3702,니들다좃이다,18,t,f,t
3703,니매미좃,12,t,f,t
3704,니머럴,9,t,f,t
3705,니뮈,6,t,f,t
3706,니뮈랄,9,t,f,t
3707,니뮈럴,9,t,f,t
3708,니뮈쒸발,12,t,f,t
3709,니믜창,9,t,f,t
3710,니미,6,t,f,f
3711,니미럴,9,t,f,t
3712,니미럴쉑,12,t,f,t
3713,니미럴시뀌,15,t,f,t
3714,니미롤,9,t,f,t
3715,니미룰,9,t,f,t
3716,니미를,9,t,f,t
3717,니미밑구녕,15,t,f,t
3718,니미뿡,9,t,f,t
3719,니미씨팔,12,t,f,t
3720,니미씨팔놈아,18,t,f,t
3721,니미씹,9,t,f,t
3722,니미애미,12,t,f,t
3723,니밀할,9,t,f,t
3724,니보지,9,t,f,t
3725,니부랄,9,t,f,t
3726,니부랑,9,t,f,t
3727,니뽕이다,12,t,f,t
3728,니뽕좃이다,15,t,f,t
3729,니씨브랄,12,t,f,t
3730,니아부지,12,t,f,t
3731,니애미,9,t,f,t
3732,니애미랄,12,t,f,t
3733,니애비,9,t,f,t
3734,니어미배째,15,t,f,t
3735,니엄마,9,t,f,t
3736,니에미,9,t,f,t
3737,니에비,9,t,f,t
3738,니이미,9,t,f,t
3739,니임이,9,t,f,f
3740,니자지,9,t,f,t
3741,니조개,9,t,f,t
3742,니조게,9,t,f,t
3743,니조랄머리,15,t,f,t
3744,니조지다,12,t,f,t
3745,니좃,6,t,f,t
3746,니죠때,9,t,f,t
3747,니주가리,12,t,f,t
3748,닉이미,9,t,f,t
3749,닉임이,9,t,f,t
3750,닌기미18,11,t,f,t
3751,닐기랄년,12,t,f,t
3752,닐기랄년1,13,t,f,t
3753,님엄마,9,t,f,t
3754,님이랄,9,t,f,t
3755,님이럴,9,t,f,t
3756,님이롤,9,t,f,t
3757,닝그미,9,t,f,t
3758,닝기럴,9,t,f,t
3759,닝기리좆도,15,t,f,t
3760,닝기미씨팔놈아,21,t,f,t
3761,닝기미씹이다,18,t,f,t
3762,닝기미운영자,18,t,f,t
3763,닝기미좃,12,t,f,t
3764,다뎀벼좃밥들,18,t,f,t
3765,다리벌려,12,t,f,t
3766,다리벌리,12,t,f,t
3767,다방년,9,t,f,t
3768,다보여준,12,t,f,t
3769,다보자성인영화관,24,t,f,t
3770,다음섹스,12,t,f,t
3771,다이섹스,12,t,f,t
3772,닥대가리,12,t,f,t
3773,닥대갈,9,t,f,t
3774,닥대구빡,12,t,f,t
3775,닥쳐미친,12,t,f,t
3776,닥쳐병신,12,t,f,t
3777,닭대가리,12,t,f,t
3778,닭대갈,9,t,f,t
3779,닭데갈,9,t,f,t
3780,닭뒈가리,12,t,f,t
3781,당근와레즈,15,t,f,t
3782,대가빡,9,t,f,t
3783,대갈탱,9,t,f,t
3784,대갈탱이,12,t,f,t
3785,대갈퉁,9,t,f,t
3786,대딸,6,t,f,t
3787,대박성인토탈몰,21,t,f,t
3788,대박와레즈,15,t,f,t
3789,대영웅좃대갈,18,t,f,t
3790,대주라,9,t,f,t
3791,대준다,9,t,f,t
3792,대줄냔,9,t,f,t
3793,대줄년,9,t,f,t
3794,대줄뇬,9,t,f,t
3795,더러운년,12,t,f,t
3796,더러운놈,12,t,f,t
3797,더러운새끼,15,t,f,t
3798,더러운한국,15,t,f,t
3799,더티섹스,12,t,f,t
3800,덥쳐,6,t,f,t
3801,덥쳐보니,12,t,f,t
3802,덥치고,9,t,f,t
3803,덮쳐,6,t,f,f
3804,덮쳐보니,12,t,f,t
3805,덮치고,9,t,f,t
3806,도란년,9,t,f,t
3807,도른것,9,t,f,t
3808,도른년,9,t,f,t
3809,도른놈,9,t,f,t
3810,도른뇬,9,t,f,t
3811,도른뇸,9,t,f,t
3812,도른늠,9,t,f,t
3813,도박,6,t,f,f
3814,도촬,6,t,f,t
3815,도쿄마나,12,t,f,t
3816,도쿄섹스,12,t,f,t
3817,도쿄섹스nipon,17,t,f,t
3818,돈년,6,t,f,f
3819,돈복사,9,t,f,t
3820,돈선불,9,t,f,t
3821,돈은년,9,t,f,t
3822,돌대가리,12,t,f,t
3823,돌려줘시댕아,18,t,f,t
3824,돌림빵,9,t,f,t
3825,돌머리,9,t,f,t
3826,돌아이,9,t,f,t
3827,돌은것,9,t,f,t
3828,돌은넘,9,t,f,t
3829,돌은년,9,t,f,t
3830,돌은놈,9,t,f,t
3831,돌은뇬,9,t,f,t
3832,돌은뇸,9,t,f,t
3833,돌흔,6,t,f,f
3834,돔만남,9,t,f,t
3835,돔섭,6,t,f,t
3836,돔알지,9,t,f,t
3837,돔줘요,9,t,f,t
3838,동거,6,t,f,f
3839,동거사이트,15,t,f,t
3840,동양최고성고전,21,t,f,t
3841,동침,6,t,f,f
3842,돼지와레즈,15,t,f,t
3843,되질래,9,t,f,t
3844,두두섹스,12,t,f,t
3845,두두와레즈,15,t,f,t
3846,둔탱이,9,t,f,t
3847,뒤로너어줘,15,t,f,t
3848,뒤로넣어줘,15,t,f,t
3849,뒤질,6,t,f,f
3850,뒤질놈,9,t,f,t
3851,드러운넘,12,t,f,t
3852,드러운년,12,t,f,t
3853,드러운놈,12,t,f,t
3854,드러운뇬,12,t,f,t
3855,드러운새끼,15,t,f,t
3856,드러운새리,15,t,f,t
3857,드러운섀끼,15,t,f,t
3858,드러운셰끼,15,t,f,t
3859,드러운쉐리,15,t,f,t
3860,드러운시끼,15,t,f,t
3861,드런년,9,t,f,t
3862,드런놈,9,t,f,t
3863,드림페티쉬,15,t,f,t
3864,드응신,9,t,f,f
