id,skill_id,effect_id,weight,start_level,end_level,friendly,non_friendly,target_buff_tag_id,target_nobuff_tag_id,source_buff_tag_id,source_nobuff_tag_id,chance,front,back,target_npc_tag_id,application_method_id,synergy_text,consume_source_item,consume_item_id,consume_item_count,always_hit
4167,11044,4938,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
4168,12384,4939,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
4182,12381,4960,0,1,99,t,t,,,,,100,t,t,,2,f,f,0,1,f
4183,12383,4961,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
4184,12387,4962,0,1,99,t,t,123,,,,100,t,t,,1,f,f,0,1,f
4185,12389,4971,0,1,99,f,t,,,,,100,t,t,,1,f,f,,1,f
4187,12389,4973,0,1,99,f,t,,,,,100,t,t,,1,f,f,,1,f
4188,12390,4974,0,1,99,f,t,,,,,100,t,t,,1,f,f,,1,f
4189,12391,4975,0,1,99,f,t,,,,,100,t,t,,1,f,f,,1,f
4190,12391,4976,0,1,99,f,t,,,,,100,t,t,,1,f,f,,1,f
4191,12392,4979,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
4192,12393,4980,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
4193,12394,4981,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
4194,12395,4982,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
4195,12396,4983,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
4197,12397,4985,0,1,99,t,t,,,,,100,t,t,,2,f,f,0,1,f
4198,12397,4986,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
4201,12398,4989,0,1,99,t,t,,,,,100,t,t,,2,f,f,0,1,f
4202,12399,4990,0,1,24,t,t,,,,,100,t,t,,1,f,f,,1,f
4203,12400,4991,0,1,24,t,t,,,,,100,t,t,,1,f,f,,1,f
4204,12099,4992,0,1,99,f,t,,,,,100,t,t,,1,f,f,,1,f
4205,12401,4994,0,1,99,t,t,,,,,100,t,t,,2,f,f,0,1,f
4207,12402,4996,0,1,99,t,t,,,,,100,t,t,,2,f,f,0,1,f
4208,12403,5001,0,1,99,t,t,,,,,100,t,t,,2,f,f,0,1,f
4209,12403,5002,0,1,99,t,t,,,,,100,t,t,,2,f,f,0,1,f
4212,12404,5006,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
4213,12403,5007,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
4215,12406,5010,1,1,99,t,f,,,,,100,t,t,,2,f,f,0,1,f
4216,12406,5011,1,1,99,t,f,,,,,100,t,t,,2,f,f,0,1,f
4217,12406,5012,1,1,99,t,f,,,,,100,t,t,,2,f,f,0,1,f
4218,12407,5013,0,1,99,t,t,,,,,100,t,t,,2,f,f,0,1,f
4221,12411,5017,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
4222,12410,5018,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
4225,12413,5023,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
4231,12144,5032,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
4234,12417,5035,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
4239,12101,5044,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
4244,12418,5054,0,1,99,t,t,,,,,100,t,t,,2,f,f,0,1,f
4245,12420,5055,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
4246,12421,5056,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
4247,12377,5057,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
4250,12423,5060,0,1,99,f,t,,,,,100,t,t,,1,f,f,,1,f
4254,12425,5065,0,1,99,f,t,,,,,100,t,t,,1,f,f,,1,f
4255,12425,5066,0,1,99,f,t,,,,,100,t,t,,1,f,f,0,1,f
4258,12427,5069,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
4262,12429,5073,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
4263,12430,5074,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
4264,12431,5075,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
4265,12432,5076,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
4266,12433,5080,0,1,99,t,t,,,,,100,t,t,,2,f,f,0,1,f
4267,12434,5081,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
4268,12435,5082,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
4269,12098,5084,0,1,99,f,t,,,,,100,t,t,,1,f,f,0,1,f
4270,12099,5085,0,1,99,f,t,,,,,100,t,t,,1,f,f,0,1,f
4271,12436,5086,0,1,99,t,t,,,,,100,t,t,,2,f,f,0,1,f
4279,12415,5101,0,1,99,t,f,,,,,100,t,t,,2,f,f,,1,t
4284,12440,5111,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
4285,12441,5113,0,1,99,t,t,,,,,100,t,t,,2,f,f,,1,f
4289,12442,5119,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
4290,12443,5120,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
4291,12444,5121,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
4292,12445,5122,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
4293,11918,5123,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
4294,11229,5124,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
4302,12390,5134,0,1,99,f,t,,,,,100,t,t,,1,f,f,,1,f
4305,12424,5137,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
4312,12449,5146,0,1,99,f,t,,,,,100,t,t,,1,f,f,,1,f
4313,12449,5147,0,1,99,f,t,,,,,100,t,t,,1,f,f,,1,f
4318,12452,5152,0,1,99,t,t,,,,,100,t,t,,2,f,f,,1,f
4319,12453,5154,0,1,99,f,t,,,,,100,t,t,,1,f,f,,1,f
4324,12454,5164,0,1,99,t,t,,,,,100,t,t,,2,f,f,0,1,f
4325,12180,5165,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
4328,11448,5169,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
4329,11448,5170,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
4330,11448,5171,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
4332,12457,5173,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
4333,12457,5176,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
4334,12458,5177,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
4335,12458,5178,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
4336,12459,5179,0,1,99,t,f,,,,,100,t,t,,2,f,f,0,1,f
4337,12155,5184,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
4339,12461,5187,0,1,99,t,t,,,,,100,t,t,,2,f,f,0,1,f
4340,12462,5189,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
4341,12463,5190,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
4342,12455,5191,0,1,99,t,t,,,187,,100,t,t,,2,f,f,0,1,f
4344,12464,5194,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
4349,12465,5200,0,1,99,f,t,,,,,100,t,t,,1,f,f,,1,f
4350,12465,5201,0,1,99,f,t,,,,,100,t,t,,1,f,f,0,1,f
4351,12466,5202,0,1,99,f,t,,,,,100,t,t,,1,f,f,,1,f
4352,12467,5203,0,1,99,f,t,,,,,100,t,t,,1,f,f,,1,f
4353,12468,5204,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
4356,10501,5208,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
4357,12469,5212,0,1,99,t,t,,,,,100,t,t,,2,f,f,0,1,f
4358,12470,5216,0,1,99,t,t,,,,,100,t,t,,2,f,f,0,1,f
4359,12456,5217,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
4361,12473,5220,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
4363,12278,5222,0,1,99,f,f,,,,,100,t,t,,4,f,f,0,1,f
4364,12278,5223,0,1,99,f,t,,,,,100,t,t,,1,f,f,,1,f
4365,12278,5224,0,1,99,f,t,,,,,100,t,t,,1,f,f,,1,f
4366,12278,5225,0,1,99,f,t,,,,,100,t,t,,1,f,f,,1,f
4367,12474,5226,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
4368,12476,5228,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
4369,12477,5229,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
4370,12478,5230,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
4371,12479,5233,0,1,99,f,t,,,,,100,t,t,,1,f,f,0,1,f
4372,12198,5236,0,1,99,f,t,,,,,100,t,t,,1,f,f,,1,f
4373,12480,5237,0,1,99,f,t,,,,,100,t,t,,1,f,f,,1,f
4375,12481,5239,0,1,99,f,t,,,,,100,t,t,,1,f,f,,1,f
4376,12482,5240,0,1,99,f,t,,,,,100,t,t,,1,f,f,,1,f
4378,12483,5243,0,1,99,f,t,,,,,100,t,t,,1,f,f,,1,f
4380,12483,5245,0,9,13,f,t,,,,,100,t,t,,1,f,f,,1,f
4381,12484,5246,0,1,99,f,t,,,,,100,t,t,,1,f,f,0,1,f
4382,12485,5247,0,1,99,f,t,,,,,100,t,t,,1,f,f,,1,f
4383,12485,5248,0,14,18,f,t,,,,,100,t,t,,1,f,f,,1,f
4384,12487,5251,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
4386,12488,5253,0,1,99,f,t,,,,,100,t,t,,1,f,f,0,1,f
4388,12490,5256,0,1,99,f,t,,,,,100,t,t,,1,f,f,,1,f
4389,12491,5258,0,1,99,f,t,,,,,100,t,t,,1,f,f,,1,f
4390,12492,5259,0,1,99,f,t,,,,,100,t,t,,1,f,f,,1,f
4391,12493,5260,0,1,99,t,t,,,,,100,t,t,,2,f,f,0,1,f
4392,12494,5261,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
4400,12495,5275,1,1,99,t,t,,,,,100,t,t,,2,f,f,0,1,f
4401,12495,5276,1,1,99,t,t,,,,,100,t,t,,2,f,f,0,1,f
4402,12495,5278,0,1,99,t,t,,,,,100,t,t,,2,f,f,0,1,f
4403,12497,5280,0,1,99,f,t,,,,,100,t,t,,1,f,f,,1,f
4404,12497,5281,0,1,99,f,t,,,,,100,t,t,,1,f,f,0,1,f
4405,12498,5284,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
4406,11945,5285,0,1,99,t,t,,,,,100,t,t,,2,f,f,,1,f
4418,12501,5305,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
4424,12504,5314,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
4425,12505,5315,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
4426,12506,5316,0,1,99,f,t,,,,,100,t,t,,1,f,f,,1,f
4427,12508,5318,0,1,99,f,t,,,,,100,t,t,,1,f,f,,1,f
4443,12511,5335,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
4463,12514,5358,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
4464,12514,5359,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
4465,12515,5360,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
4466,12516,5361,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
4467,12517,5362,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
4468,11574,5363,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
4469,11574,5364,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
4470,12518,5365,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
4471,12518,5366,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
4472,12518,5367,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
4473,12518,5368,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
4474,12518,5369,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
4475,12518,5370,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
4476,12518,5371,0,1,99,f,t,,,,,100,t,t,,1,f,f,0,1,f
4485,12522,5385,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
4486,12522,5386,0,1,99,t,t,,,,,100,t,t,,2,f,f,0,1,f
4489,12523,5389,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
4493,12526,5393,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
4496,12529,5396,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
4497,12530,5400,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
4498,12531,5401,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
4500,12532,5403,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
4503,12534,5406,0,1,99,f,t,,,,,100,t,t,,1,f,f,0,1,f
4506,12535,5410,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
4510,12536,5414,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
4513,12538,5417,0,1,99,f,t,,,,,100,t,t,,1,f,f,,1,f
4514,12538,5418,0,1,99,f,t,,,,,100,t,t,,1,f,f,,1,f
4516,12539,5421,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
4520,12540,5426,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
4525,12542,5435,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
4527,12543,5437,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
4529,11076,5439,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
4530,12544,5440,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
4533,12545,5443,0,1,99,f,t,,,,,100,t,t,,1,f,f,,1,f
4535,12546,5445,0,1,99,t,t,,,,,100,t,t,,2,f,f,0,1,f
4536,12545,5446,0,1,99,f,t,,,,,100,t,t,,1,f,f,,1,f
4538,11915,5448,0,1,99,f,f,,,,,100,t,t,,4,f,f,,1,t
4539,12102,5450,0,1,99,f,t,,,,,100,t,t,,1,f,f,0,1,f
4542,12040,5453,0,1,99,f,t,,,,,100,t,t,,1,f,f,0,1,f
4544,12291,5455,0,1,99,f,t,,,,,100,t,t,,1,f,f,0,1,f
4545,12098,5456,0,1,99,f,t,,,,,100,t,t,,1,f,f,0,1,f
4546,12099,5457,0,1,99,f,t,,,,,100,t,t,,1,f,f,0,1,f
4549,12550,5460,0,1,99,t,t,,,,,100,t,t,,2,f,f,0,1,f
4553,12551,5465,0,1,99,f,t,,,,,100,t,t,,1,f,f,,1,f
4554,12552,5466,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
4555,12554,5470,0,1,99,t,t,,,,,100,t,t,,2,f,f,0,1,f
4556,12554,5471,0,1,99,t,f,,,,,100,t,t,,1,f,f,0,1,f
4557,11333,5474,0,1,99,f,t,,1,,,100,t,t,,1,f,f,,1,f
4559,12556,5476,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
4562,12559,5483,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
4563,12559,5484,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
4565,12560,5487,0,1,99,t,t,,,,,100,t,t,,2,f,f,0,1,f
4568,12561,5490,0,1,99,t,t,,,,,100,t,t,,2,f,f,0,1,f
4569,12562,5491,0,1,99,t,t,,,187,,100,t,t,,2,f,f,0,1,f
4570,12563,5494,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
4573,12564,5498,0,1,99,f,t,,,,,100,t,t,,1,f,f,,1,f
4574,12564,5499,0,1,99,f,t,,,,,100,t,t,,1,f,f,,1,f
4575,12566,5502,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
4577,12403,5504,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
4581,12568,5508,0,1,99,t,t,,,,,100,t,t,,2,f,f,0,1,f
4585,12465,5512,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
4586,12466,5513,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
4587,12467,5514,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
4590,12172,5518,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
4593,12572,5524,0,1,99,f,f,,,,,100,t,t,,4,f,f,0,1,f
4594,12572,5525,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
4595,12572,5526,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
4596,12572,5527,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
4597,12573,5528,0,1,99,t,t,,,,,100,t,t,,2,f,f,0,1,f
4599,12574,5530,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
4600,12574,5531,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
4601,12574,5532,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
4602,12574,5533,0,1,99,f,f,,,,,100,t,t,,4,f,f,0,1,f
4605,12576,5536,0,1,99,f,t,,,,,100,t,t,,1,f,f,0,1,f
4606,12577,5539,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
4609,12578,5542,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
4610,12579,5543,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
4611,12580,5544,0,1,99,f,t,,,,,100,t,t,,1,f,f,,1,f
4612,12581,5545,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
4613,12581,5546,0,1,99,t,t,,,,,100,t,t,,2,f,f,0,1,f
4614,12582,5548,0,1,99,t,t,,,,,100,t,t,,2,f,f,0,1,f
4615,12583,5551,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
4621,12586,5559,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
4622,12587,5562,0,1,99,t,t,,,,,100,t,t,,2,f,f,0,1,f
4623,12589,5564,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
4624,12588,5565,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
4625,12590,5566,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
4626,12591,5568,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
4628,12578,5570,0,1,99,t,t,,,,,100,t,t,,2,f,f,0,1,f
4632,12406,5574,0,1,99,t,f,,,,,1,t,t,,2,f,f,0,1,f
4633,12406,5575,0,1,99,t,f,,,,,1,t,t,,2,f,f,0,1,f
4634,12406,5576,1,1,99,t,f,,,,,100,t,t,,2,f,f,0,1,f
4636,12545,5578,0,1,99,f,t,,,,,100,t,t,,1,f,f,,1,f
4637,10656,5579,0,1,99,t,t,107,,,,100,t,t,,1,f,f,0,1,f
4638,12592,5582,0,1,99,t,f,,,,,100,t,t,,2,f,f,0,1,f
4640,12585,5590,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
4641,12502,5594,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
4643,12594,5600,0,1,99,t,t,,,,,100,t,t,,2,f,f,0,1,f
4644,12595,5602,0,1,99,t,t,,,,,100,t,t,,2,f,f,0,1,f
4646,12596,5604,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
4647,12593,5606,0,1,99,t,t,,,,,100,t,t,,2,f,f,0,1,f
4649,12598,5608,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
4650,12599,5609,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
4660,12602,5625,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
4665,12605,5633,0,1,99,t,t,,,,,100,t,t,,2,f,f,0,1,f
4667,12607,5637,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
4670,12608,5640,0,1,99,t,t,,,,,100,t,t,,2,f,f,0,1,f
4671,12610,5644,1,1,99,t,t,,,,,100,t,t,,1,f,f,,1,t
4672,12611,5645,0,1,99,f,t,,,,,100,t,t,,1,f,f,,1,f
4676,12612,5649,0,1,99,f,t,,,,,100,t,t,,1,f,f,,1,f
4678,12613,5652,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
4679,12614,5653,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
4680,12614,5654,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
4681,12614,5655,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
4682,12614,5656,0,1,99,t,t,,,,,100,t,t,,4,f,f,,1,f
4685,12616,5659,0,1,99,f,t,,,,,100,t,t,,1,f,f,,1,f
4686,12616,5660,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
4687,12617,5661,0,1,99,f,t,,,,,100,t,t,,1,f,f,,1,f
4688,12617,5662,0,1,99,f,t,,,,,100,t,t,,1,f,f,,1,f
4689,12617,5663,0,1,99,f,t,,,,,100,t,t,,1,f,f,,1,f
4690,12618,5664,0,1,24,t,t,,,,,100,t,t,,1,f,f,,1,f
4693,12619,5667,0,1,99,f,t,,,,,100,t,t,,1,f,f,,1,f
4696,12620,5670,0,1,99,f,t,,,,,100,t,t,,1,f,f,,1,f
4697,12620,5671,0,1,99,f,t,,,,,100,t,t,,1,f,f,,1,f
4698,12620,5672,0,1,99,f,t,,,,,100,t,t,,1,f,f,0,1,f
4699,12621,5673,0,1,99,f,t,,,,,100,t,t,,1,f,f,,1,f
4700,12621,5674,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
4701,12622,5675,0,1,99,f,t,,,,,100,t,t,,1,f,f,,1,f
4704,12624,5678,0,1,99,f,t,,,,,100,t,t,,1,f,f,,1,f
4705,12624,5679,0,1,99,f,t,,,,,100,t,t,,1,f,f,,1,f
4706,12624,5680,0,1,99,f,t,,,,,100,t,t,,1,f,f,,1,f
4709,12625,5683,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
4710,12626,5685,0,1,99,f,t,,,,,100,t,t,,1,f,f,,1,f
4714,12614,5690,0,1,99,t,t,,,,,100,t,t,,4,f,f,,1,f
4715,11084,5693,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
4717,11099,5696,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
4718,11701,5697,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
4719,11071,5698,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
4721,11095,5700,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
4724,12630,5704,0,1,24,f,t,,,,,100,t,t,,1,f,f,,1,f
4725,12630,5705,0,1,99,t,f,,,,,100,t,t,,2,f,f,0,1,f
4727,12631,5707,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
4728,12631,5708,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
4729,11070,5709,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
4730,11088,5711,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
4731,11072,5712,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
4732,11078,5713,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
4733,11073,5714,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
4734,11075,5715,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
4735,11077,5716,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
4736,11074,5717,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
4737,11223,5718,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
4738,11823,5719,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
4739,12127,5720,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
4740,11117,5721,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
4741,11082,5722,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
4742,12128,5723,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
4743,11081,5724,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
4744,11083,5725,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
4745,11085,5726,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
4746,11086,5727,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
4747,11087,5728,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
4748,11090,5729,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
4749,11092,5730,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
4750,11094,5731,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
4751,11093,5732,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
4752,11026,5733,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
4754,11096,5735,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
4755,11091,5736,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
4756,11089,5737,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
4757,11097,5738,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
4758,12651,5741,0,1,99,f,t,,,,,100,t,t,,1,f,f,,1,f
4759,12651,5742,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
4764,12655,5748,0,1,99,f,t,,,,,100,t,t,,1,f,f,,1,f
4765,12655,5749,0,19,23,f,t,,,,,100,t,t,,1,f,f,,1,f
4771,12659,5756,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
4772,12661,5757,0,1,99,f,t,,,,,100,t,t,,1,f,f,,1,f
4773,12661,5758,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
4774,12662,5759,0,1,99,f,t,,,,,100,t,t,,1,f,f,0,1,f
4775,12663,5760,0,1,99,f,t,,,,,100,t,t,,1,f,f,,1,f
4776,12663,5761,0,1,99,t,t,,,116,,100,t,t,,1,f,f,0,1,f
4778,12665,5763,0,1,24,t,t,,,,,100,t,t,,1,f,f,,1,f
4781,11435,5766,0,1,99,t,t,,,,258,100,t,t,,2,f,f,0,1,f
4782,12029,5767,0,1,99,t,t,,,,258,100,t,t,,2,f,f,,1,f
4783,12067,5768,0,1,99,t,t,,,,258,100,t,t,,2,f,f,,1,f
4784,12069,5769,0,1,99,t,t,,,,258,100,t,t,,2,f,f,,1,f
4785,12070,5770,0,1,99,t,t,,,,258,100,t,t,,2,f,f,,1,f
4787,12667,5773,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
4792,12672,5784,0,1,99,t,t,,,,,100,t,t,,2,f,f,0,1,f
4799,12675,5793,0,1,99,f,t,,,,,100,t,t,,1,f,f,,1,f
4802,12677,5797,0,1,99,f,t,,,,,100,t,t,,1,f,f,,1,f
4803,12678,5798,0,1,99,f,t,,,,,100,t,t,,1,f,f,,1,f
4806,12679,5801,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
4807,12680,5802,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
4808,12316,5804,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
4809,12681,5810,0,1,99,t,t,,,,,100,t,t,,2,f,f,0,1,f
4810,12513,5812,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
4811,11445,5814,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
