id,use_ragdoll,use_ragdoll_hit,hit_power,rope_back,beanstalk_back,hrope_down,radius,height,model_file,movement_id,sight_range,sight_fov,shared_dummy_model,use_random_idle_control,fly_mode,underwater_creature,attack_start_range,physics_flags,physics_mass,physics_stiffness_scale,physics_living_mass,physics_living_gravity,physics_living_air_resistance,physics_living_k_air_control,physics_living_max_vel_ground,physics_living_min_slide_angle,physics_living_max_climb_angle,physics_living_min_fall_angle,physics_living_time_impulse_recover,physics_living_collider_mat,game_look_ik_blend_spine1,game_look_ik_blend_spine2,game_look_ik_blend_spine3,game_look_ik_blend_neck,game_look_ik_blend_head,game_bow_look_ik_blend_spine1,game_bow_look_ik_blend_spine2,game_bow_look_ik_blend_spine3,game_bow_look_ik_blend_neck,game_bow_look_ik_blend_head,game_sprint_multiplier,game_strafe_multiplier,game_backward_multiplier,game_grab_multiplier,game_walk_multiplier,game_inertia,game_inertia_accel,game_jump_height,game_lean_shift,game_lean_angle,game_max_grab_mass,game_max_grab_volume,slope_alignment,rope_hanging_hand_offset_x,rope_hanging_hand_offset_y,rope_hanging_hand_offset_z,portrait,use_ragdoll_knock_down,animation_graph,upperbody_graph,turn_speed,push_ragdoll,face_target_instantly,ground_targetable,swim_height,actor_height,hand_rate,game_walk_strafe_multiplier,game_walk_backward_multiplier,game_forward_multiplier,game_forward_diagonal_multiplier,game_backward_diagonal_multiplier,game_walk_forward_diagonal_multiplier,game_walk_backward_diagonal_multiplier
201,t,f,10,0.22,0.5,2.2,1.0,1.0,objects/characters/monster/bloodyarmy_archer/bloodyarmy_archer.cdf,0,10.0,180.0,f,f,f,f,10.0,0,80,73,80,20.0,0.29,0.9,30,45.0,50.0,50.0,1.0,mat_player_collider,0.05,0.1,0.15,0.0,0.7,0.05,0.15,0.35,0.0,0.7,1.5,1.0,0.7,0.5,0.4,20.0,11.0,1.3,0.35,15,70,2.0,f,0.0,0.0,2.05,ui/portrait/bloodyarmy_commander.dds,f,monster_full_body.xml,monster_upper_body.xml,360.0,f,t,f,0.0,1.8,0.9,0.4,0.4,1.0,1.0,0.7,0.4,0.4
202,t,f,10,0.22,0.5,2.2,1.0,1.0,objects/characters/monster/bloodyarmy_quartemaster/bloodyarmy_quartemaster.cdf,0,10.0,180.0,f,f,f,f,10.0,0,80,73,80,20.0,0.29,0.9,30,45.0,50.0,50.0,1.0,mat_player_collider,0.05,0.1,0.15,0.0,0.7,0.05,0.15,0.35,0.0,0.7,1.5,1.0,0.7,0.5,0.4,20.0,11.0,1.3,0.35,15,70,2.0,f,0.0,0.0,2.05,ui/portrait/bloodyarmy_quartemaster.dds,f,monster_full_body.xml,monster_upper_body.xml,360.0,f,t,f,0.0,1.8,0.9,0.4,0.4,1.0,1.0,0.7,0.4,0.4
203,t,f,10,0.22,0.5,2.2,1.0,1.0,objects/characters/monster/bloodyarmy_spearman/bloodyarmy_spearman.cdf,0,10.0,180.0,f,f,f,f,10.0,0,80,73,80,20.0,0.29,0.9,30,45.0,50.0,50.0,1.0,mat_player_collider,0.05,0.1,0.15,0.0,0.7,0.05,0.15,0.35,0.0,0.7,1.5,1.0,0.7,0.5,0.4,20.0,11.0,1.3,0.35,15,70,2.0,f,0.0,0.0,2.05,ui/portrait/bloodyarmy_quartemaster.dds,f,monster_full_body.xml,monster_upper_body.xml,360.0,f,t,f,0.0,1.8,0.9,0.4,0.4,1.0,1.0,0.7,0.4,0.4
204,t,f,10,0.22,0.5,2.2,0.5,0.5,objects/characters/astra/male/nude/as_m.cdf,0,10.0,180.0,f,f,f,f,10.0,0,160,73,160,20.0,0.29,0.9,30,45.0,50.0,50.0,1.0,mat_player_collider,0.05,0.1,0.15,0.0,0.7,0.05,0.15,0.35,0.0,0.7,1.5,1.0,0.7,0.5,0.4,20.0,11.0,1.3,0.35,15,70,2.0,f,0.0,0.0,2.05,ui/portrait/astra.dds,f,player_full_body.xml,player_upper_body.xml,360.0,f,t,f,0.0,1.8,0.9,0.4,0.4,1.0,1.0,0.7,0.4,0.4
205,t,f,10,0.22,0.5,2.2,1.0,1.0,objects/Characters/animals/horse/horse_black.cdf,1,10.0,180.0,f,f,f,f,10.0,0,100,73,100,20.0,0.29,0.9,30,45.0,50.0,50.0,1.0,mat_player_collider,0.05,0.1,0.15,0.0,0.7,0.05,0.15,0.35,0.0,0.7,1.5,0.133,0.2,0.5,0.2,4.0,11.0,1.3,0.35,15,70,2.0,t,0.0,0.0,2.05,ui/portrait/horse_black.dds,t,horse_full_body.xml,,360.0,f,t,f,0.3,1.8,0.9,0.2,0.2,1.0,1.0,0.2,0.2,0.2
206,t,f,10,0.22,0.5,2.2,1.0,1.0,objects/Characters/animals/horse/horse_brown_spot.cdf,1,10.0,180.0,f,f,f,f,10.0,0,100,73,100,20.0,0.29,0.9,30,45.0,50.0,50.0,1.0,mat_player_collider,0.05,0.1,0.15,0.0,0.7,0.05,0.15,0.35,0.0,0.7,1.5,0.133,0.2,0.5,0.2,4.0,11.0,1.3,0.35,15,70,2.0,t,0.0,0.0,2.05,ui/portrait/horse_brown_spot.dds,t,horse_full_body.xml,,360.0,f,t,f,0.3,1.8,0.9,0.2,0.2,1.0,1.0,0.2,0.2,0.2
207,t,f,10,0.22,0.5,2.2,1.0,1.0,objects/Characters/animals/horse/horse_gray.cdf,1,10.0,180.0,f,f,f,f,10.0,0,100,73,100,20.0,0.29,0.9,30,45.0,50.0,50.0,1.0,mat_player_collider,0.05,0.1,0.15,0.0,0.7,0.05,0.15,0.35,0.0,0.7,1.5,0.133,0.2,0.5,0.2,4.0,11.0,1.3,0.35,15,70,2.0,t,0.0,0.0,2.05,ui/portrait/horse_gray.dds,t,horse_full_body.xml,,360.0,f,t,f,0.3,1.8,0.9,0.2,0.2,1.0,1.0,0.2,0.2,0.2
208,t,f,10,0.22,0.5,2.2,1.2,1.2,objects/Characters/animals/horse/horse_lightbrown.cdf,1,10.0,180.0,f,f,f,f,10.0,0,100,73,100,20.0,0.29,0.9,30,45.0,50.0,50.0,1.0,mat_player_collider,0.05,0.1,0.15,0.0,0.7,0.05,0.15,0.35,0.0,0.7,1.5,0.133,0.2,0.5,0.2,4.0,11.0,1.3,0.35,15,70,2.0,t,0.0,0.0,2.05,ui/portrait/horse_lightbrown.dds,t,horse_full_body.xml,,360.0,f,t,f,0.3,1.8,0.9,0.2,0.2,1.0,1.0,0.2,0.2,0.2
209,t,f,10,0.22,0.5,2.2,1.0,1.0,objects/Characters/animals/horse/horse_red_spot.cdf,1,10.0,180.0,f,f,f,f,10.0,0,100,73,100,20.0,0.29,0.9,30,45.0,50.0,50.0,1.0,mat_player_collider,0.05,0.1,0.15,0.0,0.7,0.05,0.15,0.35,0.0,0.7,1.5,0.133,0.2,0.5,0.2,4.0,11.0,1.3,0.35,15,70,2.0,t,0.0,0.0,2.05,ui/portrait/horse_red_spot.dds,t,horse_full_body.xml,,360.0,f,t,f,0.3,1.8,0.9,0.2,0.2,1.0,1.0,0.2,0.2,0.2
210,t,f,10,0.22,0.5,2.2,1.0,1.0,objects/Characters/animals/horse/horse_white.cdf,1,10.0,180.0,f,f,f,f,10.0,0,100,73,100,20.0,0.29,0.9,30,45.0,50.0,50.0,1.0,mat_player_collider,0.05,0.1,0.15,0.0,0.7,0.05,0.15,0.35,0.0,0.7,1.5,0.133,0.2,0.5,0.2,4.0,11.0,1.3,0.35,15,70,2.0,t,0.0,0.0,2.05,ui/portrait/horse_white.dds,t,horse_full_body.xml,,360.0,f,t,f,0.3,1.8,0.9,0.2,0.2,1.0,1.0,0.2,0.2,0.2
211,t,f,10,0.22,0.5,2.2,0.3,0.3,objects/characters/monster/wisp/wisp_forest/wisp_forest.chr,0,10.0,180.0,f,f,f,f,10.0,0,80,73,80,20.0,0.29,0.9,30,45.0,50.0,50.0,1.0,mat_player_collider,0.05,0.1,0.15,0.0,0.7,0.05,0.15,0.35,0.0,0.7,1.5,1.0,0.7,0.5,0.4,20.0,11.0,1.3,0.35,15,70,2.0,f,0.0,0.0,2.05,ui/portrait/wisp_forest.dds,f,monster_full_body.xml,monster_upper_body.xml,360.0,f,t,f,0.0,1.8,0.9,0.4,0.4,1.0,1.0,0.7,0.4,0.4
212,t,f,10,0.22,0.5,2.2,0.3,0.3,objects/characters/monster/wisp/wisp_meadow/wisp_meadow.chr,0,10.0,180.0,f,f,f,f,10.0,0,80,73,80,20.0,0.29,0.9,30,45.0,50.0,50.0,1.0,mat_player_collider,0.05,0.1,0.15,0.0,0.7,0.05,0.15,0.35,0.0,0.7,1.5,1.0,0.7,0.5,0.4,20.0,11.0,1.3,0.35,15,70,2.0,f,0.0,0.0,2.05,ui/portrait/wisp_meadow.dds,f,monster_full_body.xml,monster_upper_body.xml,360.0,f,t,f,0.0,1.8,0.9,0.4,0.4,1.0,1.0,0.7,0.4,0.4
213,t,f,10,0.22,0.5,2.2,0.3,0.3,objects/characters/monster/wisp/wisp_ruin/wisp_ruin.chr,0,10.0,180.0,f,f,f,f,10.0,0,80,73,80,20.0,0.29,0.9,30,45.0,50.0,50.0,1.0,mat_player_collider,0.05,0.1,0.15,0.0,0.7,0.05,0.15,0.35,0.0,0.7,1.5,1.0,0.7,0.5,0.4,20.0,11.0,1.3,0.35,15,70,2.0,f,0.0,0.0,2.05,ui/portrait/wisp_ruin.dds,f,monster_full_body.xml,monster_upper_body.xml,360.0,f,t,f,0.0,1.8,0.9,0.4,0.4,1.0,1.0,0.7,0.4,0.4
214,t,f,10,0.22,0.5,2.2,0.5,0.5,objects/characters/monster/dwarf/dwarf_npc_female/dwarf_npc_female.cdf,0,10.0,180.0,f,f,f,f,10.0,0,80,73,80,20.0,0.29,0.9,30,45.0,50.0,50.0,1.0,mat_player_collider,0.05,0.1,0.15,0.0,0.7,0.05,0.15,0.35,0.0,0.7,1.5,1.0,0.7,0.5,0.4,20.0,11.0,1.3,0.35,15,70,2.0,f,0.0,0.0,2.05,,t,monster_full_body.xml,monster_upper_body.xml,360.0,f,t,f,0.0,1.8,0.9,0.4,0.4,1.0,1.0,0.7,0.4,0.4
215,t,f,10,0.22,0.5,2.2,1.5,1.5,objects/characters/monster/kobold/kobold_warrior/kobold_warrior.cdf,0,10.0,180.0,f,f,f,f,10.0,0,80,73,80,20.0,0.29,0.9,30,45.0,50.0,50.0,1.0,mat_player_collider,0.05,0.1,0.15,0.0,0.7,0.05,0.15,0.35,0.0,0.7,1.5,1.0,0.7,0.5,0.4,20.0,11.0,1.3,0.35,15,70,2.0,f,0.0,0.0,2.05,ui/portrait/kobold_miner.dds,f,monster_full_body.xml,monster_upper_body.xml,360.0,f,t,f,0.0,1.8,0.9,0.4,0.4,1.0,1.0,0.7,0.4,0.4
216,t,f,10,0.22,0.5,2.2,0.5,0.5,objects/characters/monster/kobold/kobold_thrower/kobold_thrower.cdf,0,10.0,180.0,f,f,f,f,10.0,0,80,73,80,20.0,0.29,0.9,30,45.0,50.0,50.0,1.0,mat_player_collider,0.05,0.1,0.15,0.0,0.7,0.05,0.15,0.35,0.0,0.7,1.5,1.0,0.7,0.5,0.4,20.0,11.0,1.3,0.35,15,70,2.0,f,0.0,0.0,2.05,ui/portrait/kobold_thrower.dds,f,monster_full_body.xml,monster_upper_body.xml,360.0,f,t,f,0.0,1.8,0.9,0.4,0.4,1.0,1.0,0.7,0.4,0.4
217,t,f,10,0.22,0.5,2.2,0.5,0.5,objects/characters/monster/kobold/kobold_warrior/kobold_warrior.cdf,0,10.0,180.0,f,f,f,f,10.0,0,80,73,80,20.0,0.29,0.9,30,45.0,50.0,50.0,1.0,mat_player_collider,0.05,0.1,0.15,0.0,0.7,0.05,0.15,0.35,0.0,0.7,1.5,1.0,0.7,0.5,0.4,20.0,11.0,1.3,0.35,15,70,2.0,t,0.0,0.0,2.05,ui/portrait/kobold_warrior.dds,f,monster_full_body.xml,monster_upper_body.xml,360.0,f,t,f,0.0,1.8,0.9,0.4,0.4,1.0,1.0,0.7,0.4,0.4
218,t,f,10,0.22,0.5,2.2,0.5,0.5,objects/characters/monster/kobold/kobold_spotted_warrior/kobold_spotted_warrior.cdf,0,10.0,180.0,f,f,f,f,10.0,0,80,73,80,20.0,0.29,0.9,30,45.0,50.0,50.0,1.0,mat_player_collider,0.05,0.1,0.15,0.0,0.7,0.05,0.15,0.35,0.0,0.7,1.5,1.0,0.7,0.5,0.4,20.0,11.0,1.3,0.35,15,70,2.0,f,0.0,0.0,2.05,ui/portrait/kobold_spotted_miner.dds,f,monster_full_body.xml,monster_upper_body.xml,360.0,f,t,f,0.0,1.8,0.9,0.4,0.4,1.0,1.0,0.7,0.4,0.4
219,t,f,10,0.22,0.5,2.2,0.6,0.6,objects/characters/monster/dullahan_warrior/dullahan_warrior.cdf,0,10.0,180.0,f,f,f,f,10.0,0,140,73,140,20.0,0.29,0.9,30,45.0,50.0,50.0,1.0,mat_player_collider,0.05,0.1,0.15,0.0,0.7,0.05,0.15,0.35,0.0,0.7,1.5,1.0,0.7,0.5,0.4,20.0,11.0,1.3,0.35,15,70,2.0,f,0.0,0.0,2.05,ui/portrait/dullahan_warrior.dds,f,monster_full_body.xml,monster_upper_body.xml,360.0,f,t,f,0.0,1.8,0.9,0.4,0.4,1.0,1.0,0.7,0.4,0.4
220,t,f,10,0.22,0.5,2.2,0.5,0.5,objects/characters/monster/incubus/incubus.chr,0,10.0,180.0,f,f,f,f,10.0,0,80,73,80,20.0,0.29,0.9,30,45.0,50.0,50.0,1.0,mat_player_collider,0.05,0.1,0.15,0.0,0.7,0.05,0.15,0.35,0.0,0.7,1.5,1.0,0.7,0.5,0.4,20.0,11.0,1.3,0.35,15,70,2.0,f,0.0,0.0,2.05,ui/portrait/incubus.dds,f,monster_full_body.xml,monster_upper_body.xml,360.0,f,t,f,0.0,1.8,0.9,0.4,0.4,1.0,1.0,0.7,0.4,0.4
221,t,f,10,0.22,0.5,2.2,1.0,1.0,objects/Characters/animals/horse/horse_black.cdf,1,10.0,180.0,f,f,f,f,10.0,0,200,73,200,20.0,0.29,0.9,30,45.0,50.0,50.0,1.0,mat_player_collider,0.05,0.1,0.15,0.0,0.7,0.05,0.15,0.35,0.0,0.7,1.5,0.133,0.7,0.5,0.1875,4.0,11.0,1.3,0.35,15,70,2.0,t,0.0,0.0,2.05,ui/portrait/horse_black.dds,t,horse_full_body.xml,,360.0,f,t,f,0.3,1.8,0.9,0.1875,0.1875,1.0,1.0,0.7,0.1875,0.1875
222,t,f,10,0.22,0.5,2.2,0.5,0.5,objects/characters/monster/brokencorpse_warrior/brokencorpse_warrior.cdf,0,10.0,180.0,f,f,f,f,10.0,0,80,73,80,20.0,0.29,0.9,30,45.0,50.0,50.0,1.0,mat_player_collider,0.05,0.1,0.15,0.0,0.7,0.05,0.15,0.35,0.0,0.7,1.5,1.0,0.7,0.5,0.4,20.0,11.0,1.3,0.35,15,70,2.0,f,0.0,0.0,2.05,ui/portrait/brokencorpse_warrior.dds,f,monster_full_body.xml,monster_upper_body.xml,360.0,f,t,f,0.0,1.8,0.9,0.4,0.4,1.0,1.0,0.7,0.4,0.4
223,t,f,10,0.22,0.5,2.2,0.5,0.5,objects/characters/monster/dwarf/dwarf_npc_male/dwarf_npc_male,0,10.0,180.0,f,f,f,f,10.0,0,80,73,80,20.0,0.29,0.9,30,45.0,50.0,50.0,1.0,mat_player_collider,0.05,0.1,0.15,0.0,0.7,0.05,0.15,0.35,0.0,0.7,1.5,1.0,0.7,0.5,0.4,20.0,11.0,1.3,0.35,15,70,2.0,f,0.0,0.0,2.05,,t,monster_full_body.xml,monster_upper_body.xml,360.0,f,t,f,0.0,1.8,0.9,0.4,0.4,1.0,1.0,0.7,0.4,0.4
224,t,f,10,0.22,0.5,2.2,0.7,0.7,objects/characters/monster/seafolk/seafolk_female_goldsea/seafolk_female_goldsea_healer/seafolk_female_goldsea_healer.cdf,2,10.0,180.0,f,f,f,t,10.0,0,140,73,140,20.0,0.29,0.9,30,45.0,50.0,50.0,1.0,mat_player_collider,0.05,0.1,0.15,0.0,0.7,0.05,0.15,0.35,0.0,0.7,1.5,1.0,0.7,0.5,0.4,20.0,11.0,1.3,0.35,15,70,2.0,f,0.0,0.0,2.05,ui/portrait/seafolk_female_goldsea_warrior.dds,f,monster_full_body.xml,monster_upper_body.xml,360.0,f,t,f,0.0,1.8,0.9,0.4,0.4,1.0,1.0,0.7,0.4,0.4
225,t,f,10,0.22,0.5,2.2,0.7,0.7,objects/characters/monster/seafolk/seafolk_female_goldsea/seafolk_female_goldsea_mage/seafolk_female_goldsea_mage.cdf,2,10.0,180.0,f,f,f,t,10.0,0,140,73,140,20.0,0.29,0.9,30,45.0,50.0,50.0,1.0,mat_player_collider,0.05,0.1,0.15,0.0,0.7,0.05,0.15,0.35,0.0,0.7,1.5,1.0,0.7,0.5,0.4,20.0,11.0,1.3,0.35,15,70,2.0,f,0.0,0.0,2.05,ui/portrait/seafolk_female_goldsea_warrior.dds,f,monster_full_body.xml,monster_upper_body.xml,360.0,f,t,f,0.0,1.8,0.9,0.4,0.4,1.0,1.0,0.7,0.4,0.4
226,t,f,10,0.22,0.5,2.2,0.7,0.7,objects/characters/monster/seafolk/seafolk_female_goldsea/seafolk_female_goldsea_thrower/seafolk_female_goldsea_thrower.cdf,2,10.0,180.0,f,f,f,t,10.0,0,140,73,140,20.0,0.29,0.9,30,45.0,50.0,50.0,1.0,mat_player_collider,0.05,0.1,0.15,0.0,0.7,0.05,0.15,0.35,0.0,0.7,1.5,1.0,0.7,0.5,0.4,20.0,11.0,1.3,0.35,15,70,2.0,f,0.0,0.0,2.05,ui/portrait/seafolk_female_goldsea_warrior.dds,f,monster_full_body.xml,monster_upper_body.xml,360.0,f,t,f,0.0,1.8,0.9,0.4,0.4,1.0,1.0,0.7,0.4,0.4
227,t,f,10,0.22,0.5,2.2,0.7,0.7,objects/characters/monster/seafolk/seafolk_female_goldsea/seafolk_female_goldsea_warrior/seafolk_female_goldsea_warrior.cdf,2,10.0,180.0,f,f,f,t,10.0,0,140,73,140,20.0,0.29,0.9,30,45.0,50.0,50.0,1.0,mat_player_collider,0.05,0.1,0.15,0.0,0.7,0.05,0.15,0.35,0.0,0.7,1.5,1.0,0.7,0.5,0.4,20.0,11.0,1.3,0.35,15,70,2.0,f,0.0,0.0,2.05,ui/portrait/seafolk_female_goldsea_warrior.dds,f,monster_full_body.xml,monster_upper_body.xml,360.0,f,t,f,0.0,1.8,0.9,0.4,0.4,1.0,1.0,0.7,0.4,0.4
228,t,f,10,0.22,0.5,2.2,0.8,0.8,objects/characters/monster/seafolk/seafolk_female_solzreed/seafolk_female_solzreed_healer/seafolk_female_solzreed_healer.cdf,2,10.0,180.0,f,f,f,t,10.0,0,140,73,140,20.0,0.29,0.9,30,45.0,50.0,50.0,1.0,mat_player_collider,0.05,0.1,0.15,0.0,0.7,0.05,0.15,0.35,0.0,0.7,1.5,1.0,0.7,0.5,0.4,20.0,11.0,1.3,0.35,15,70,2.0,f,0.0,0.0,2.05,ui/portrait/seafolk_female_solzreed_warrior.dds,f,monster_full_body.xml,monster_upper_body.xml,360.0,f,t,f,0.0,1.8,0.9,0.4,0.4,1.0,1.0,0.7,0.4,0.4
229,t,f,10,0.22,0.5,2.2,0.8,0.8,objects/characters/monster/seafolk/seafolk_female_solzreed/seafolk_female_solzreed_mage/seafolk_female_solzreed_mage.cdf,2,10.0,180.0,f,f,f,t,10.0,0,140,73,140,20.0,0.29,0.9,30,45.0,50.0,50.0,1.0,mat_player_collider,0.05,0.1,0.15,0.0,0.7,0.05,0.15,0.35,0.0,0.7,1.5,1.0,0.7,0.5,0.4,20.0,11.0,1.3,0.35,15,70,2.0,f,0.0,0.0,2.05,ui/portrait/seafolk_female_solzreed_warrior.dds,f,monster_full_body.xml,monster_upper_body.xml,360.0,f,t,f,0.0,1.8,0.9,0.4,0.4,1.0,1.0,0.7,0.4,0.4
230,t,f,10,0.22,0.5,2.2,0.8,0.8,objects/characters/monster/seafolk/seafolk_female_solzreed/seafolk_female_solzreed_thrower/seafolk_female_solzreed_thrower.cdf,2,10.0,180.0,f,f,f,t,10.0,0,140,73,140,20.0,0.29,0.9,30,45.0,50.0,50.0,1.0,mat_player_collider,0.05,0.1,0.15,0.0,0.7,0.05,0.15,0.35,0.0,0.7,1.5,1.0,0.7,0.5,0.4,20.0,11.0,1.3,0.35,15,70,2.0,f,0.0,0.0,2.05,ui/portrait/seafolk_female_solzreed_warrior.dds,f,monster_full_body.xml,monster_upper_body.xml,360.0,f,t,f,0.0,1.8,0.9,0.4,0.4,1.0,1.0,0.7,0.4,0.4
231,t,f,10,0.22,0.5,2.2,0.8,0.8,objects/characters/monster/seafolk/seafolk_female_solzreed/seafolk_female_solzreed_warrior/seafolk_female_solzreed_warrior.cdf,2,10.0,180.0,f,f,f,t,10.0,0,140,73,140,20.0,0.29,0.9,30,45.0,50.0,50.0,1.0,mat_player_collider,0.05,0.1,0.15,0.0,0.7,0.05,0.15,0.35,0.0,0.7,1.5,1.0,0.7,0.5,0.4,20.0,11.0,1.3,0.35,15,70,2.0,f,0.0,0.0,2.05,ui/portrait/seafolk_female_solzreed_warrior.dds,f,monster_full_body.xml,monster_upper_body.xml,360.0,f,t,f,0.0,1.8,0.9,0.4,0.4,1.0,1.0,0.7,0.4,0.4
232,t,f,10,0.22,0.5,2.2,0.7,0.7,objects/characters/monster/seafolk/seafolk_male_goldsea/seafolk_male_goldsea_healer/seafolk_male_goldsea_healer.cdf,2,10.0,180.0,f,f,f,t,10.0,0,140,73,140,20.0,0.29,0.9,30,45.0,50.0,50.0,1.0,mat_player_collider,0.05,0.1,0.15,0.0,0.7,0.05,0.15,0.35,0.0,0.7,1.5,1.0,0.7,0.5,0.4,20.0,11.0,1.3,0.35,15,70,2.0,f,0.0,0.0,2.05,ui/portrait/seafolk_male_goldsea_warrior.dds,f,monster_full_body.xml,monster_upper_body.xml,360.0,f,t,f,0.0,1.8,0.9,0.4,0.4,1.0,1.0,0.7,0.4,0.4
233,t,f,10,0.22,0.5,2.2,0.7,0.7,objects/characters/monster/seafolk/seafolk_male_goldsea/seafolk_male_goldsea_mage/seafolk_male_goldsea_mage.cdf,2,10.0,180.0,f,f,f,t,10.0,0,140,73,140,20.0,0.29,0.9,30,45.0,50.0,50.0,1.0,mat_player_collider,0.05,0.1,0.15,0.0,0.7,0.05,0.15,0.35,0.0,0.7,1.5,1.0,0.7,0.5,0.4,20.0,11.0,1.3,0.35,15,70,2.0,f,0.0,0.0,2.05,ui/portrait/seafolk_male_goldsea_warrior.dds,f,monster_full_body.xml,monster_upper_body.xml,360.0,f,t,f,0.0,1.8,0.9,0.4,0.4,1.0,1.0,0.7,0.4,0.4
234,t,f,10,0.22,0.5,2.2,0.7,0.7,objects/characters/monster/seafolk/seafolk_male_goldsea/seafolk_male_goldsea_thrower/seafolk_male_goldsea_thrower.cdf,2,10.0,180.0,f,f,f,t,10.0,0,140,73,140,20.0,0.29,0.9,30,45.0,50.0,50.0,1.0,mat_player_collider,0.05,0.1,0.15,0.0,0.7,0.05,0.15,0.35,0.0,0.7,1.5,1.0,0.7,0.5,0.4,20.0,11.0,1.3,0.35,15,70,2.0,f,0.0,0.0,2.05,ui/portrait/seafolk_male_goldsea_warrior.dds,f,monster_full_body.xml,monster_upper_body.xml,360.0,f,t,f,0.0,1.8,0.9,0.4,0.4,1.0,1.0,0.7,0.4,0.4
235,t,f,10,0.22,0.5,2.2,0.7,0.7,objects/characters/monster/seafolk/seafolk_male_goldsea/seafolk_male_goldsea_warrior/seafolk_male_goldsea_warrior.cdf,2,10.0,180.0,f,f,f,t,10.0,0,140,73,140,20.0,0.29,0.9,30,45.0,50.0,50.0,1.0,mat_player_collider,0.05,0.1,0.15,0.0,0.7,0.05,0.15,0.35,0.0,0.7,1.5,1.0,0.7,0.5,0.4,20.0,11.0,1.3,0.35,15,70,2.0,f,0.0,0.0,2.05,ui/portrait/seafolk_male_goldsea_warrior.dds,f,monster_full_body.xml,monster_upper_body.xml,360.0,f,t,f,0.0,1.8,0.9,0.4,0.4,1.0,1.0,0.7,0.4,0.4
236,t,f,10,0.22,0.5,2.2,0.8,0.8,objects/characters/monster/seafolk/seafolk_male_solzreed/seafolk_male_solzreed_healer/seafolk_male_solzreed_healer.cdf,2,10.0,180.0,f,f,f,t,10.0,0,140,73,140,20.0,0.29,0.9,30,45.0,50.0,50.0,1.0,mat_player_collider,0.05,0.1,0.15,0.0,0.7,0.05,0.15,0.35,0.0,0.7,1.5,1.0,0.7,0.5,0.4,20.0,11.0,1.3,0.35,15,70,2.0,f,0.0,0.0,2.05,ui/portrait/seafolk_male_solzreed_warrior.dds,f,monster_full_body.xml,monster_upper_body.xml,360.0,f,t,f,0.0,1.8,0.9,0.4,0.4,1.0,1.0,0.7,0.4,0.4
237,t,f,10,0.22,0.5,2.2,0.8,0.8,objects/characters/monster/seafolk/seafolk_male_solzreed/seafolk_male_solzreed_mage/seafolk_male_solzreed_mage.cdf,2,10.0,180.0,f,f,f,t,10.0,0,140,73,140,20.0,0.29,0.9,30,45.0,50.0,50.0,1.0,mat_player_collider,0.05,0.1,0.15,0.0,0.7,0.05,0.15,0.35,0.0,0.7,1.5,1.0,0.7,0.5,0.4,20.0,11.0,1.3,0.35,15,70,2.0,f,0.0,0.0,2.05,ui/portrait/seafolk_male_solzreed_warrior.dds,f,monster_full_body.xml,monster_upper_body.xml,360.0,f,t,f,0.0,1.8,0.9,0.4,0.4,1.0,1.0,0.7,0.4,0.4
238,t,f,10,0.22,0.5,2.2,0.8,0.8,objects/characters/monster/seafolk/seafolk_male_solzreed/seafolk_male_solzreed_thrower/seafolk_male_solzreed_thrower.cdf,2,10.0,180.0,f,f,f,t,10.0,0,140,73,140,20.0,0.29,0.9,30,45.0,50.0,50.0,1.0,mat_player_collider,0.05,0.1,0.15,0.0,0.7,0.05,0.15,0.35,0.0,0.7,1.5,1.0,0.7,0.5,0.4,20.0,11.0,1.3,0.35,15,70,2.0,f,0.0,0.0,2.05,ui/portrait/seafolk_male_solzreed_warrior.dds,f,monster_full_body.xml,monster_upper_body.xml,360.0,f,t,f,0.0,1.8,0.9,0.4,0.4,1.0,1.0,0.7,0.4,0.4
239,t,f,10,0.22,0.5,2.2,0.8,0.8,objects/characters/monster/seafolk/seafolk_male_solzreed/seafolk_male_solzreed_warrior/seafolk_male_solzreed_warrior.cdf,2,10.0,180.0,f,f,f,t,10.0,0,140,73,140,20.0,0.29,0.9,30,45.0,50.0,50.0,1.0,mat_player_collider,0.05,0.1,0.15,0.0,0.7,0.05,0.15,0.35,0.0,0.7,1.5,1.0,0.7,0.5,0.4,20.0,11.0,1.3,0.35,15,70,2.0,f,0.0,0.0,2.05,ui/portrait/seafolk_male_solzreed_warrior.dds,f,monster_full_body.xml,monster_upper_body.xml,360.0,f,t,f,0.0,1.8,0.9,0.4,0.4,1.0,1.0,0.7,0.4,0.4
240,t,f,10,0.22,0.5,2.2,1.5,1.5,objects/characters/monster/fireelemental_big/fireelemental_big.cdf,0,10.0,180.0,f,f,f,f,10.0,0,140,73,140,20.0,0.29,0.9,30,45.0,50.0,50.0,1.0,mat_player_collider,0.05,0.1,0.15,0.0,0.7,0.05,0.15,0.35,0.0,0.7,1.5,1.0,0.7,0.5,0.4,20.0,11.0,1.3,0.35,15,70,2.0,f,0.0,0.0,2.05,ui/portrait/fireelemental_big.dds,f,monster_full_body.xml,monster_upper_body.xml,360.0,f,t,f,0.0,1.8,0.9,0.4,0.4,1.0,1.0,0.7,0.4,0.4
