id,quest_component_text_kind_id,quest_component_id,text
7778,5,10586,"자나르간은 나를 보더니 다라얀이 믿을만한 사람을 드디어 보냈다며 기뻐했다. 이 조직, 허술한 것 같은데..."
7780,5,10589,^호랑이 눈에 도착해 중앙 계단을 둘러보았지만 왕가의 요원은 보이지 않았다. 호랑이 눈 총독과 그 수하인 비서들만 있을 뿐이었다.
7781,5,11133,"^총독 비서 엘루아스는 내 절을 받고 좀 놀라는 것 같았다. 하지만 나는 굴하지 않고 말했다. 요원에 대해 언급하진 않았지만, 이 계단에 있었을 사람을 찾는다는 말에 뭔가 깨달은 것 같았다."
7782,5,10593,총독 비서의 표정은 절이 끝나자 만족스럽게 변했다. 평소 총독에게 아부하러 온 자들만 보다가 자신이 받아 보자 기분이 좋은 것 같았다. 총독은 그 옆에서 어쩐지 아쉬워했다.
7783,5,10593,"하긴 아무리 총독인들 왕가보다는 아래인데, 절까지 받아본 적은 없겠지. 우리 가문에 내려오는 말이 맞는 것 같다. 작은 권력을 쥔 사람일수록 자신의 권력을 증명하길 원한다."
7784,5,10593,그것도 다른 사람의 복종을 통해서!
7785,4,11218,안개 동굴 밖의 @NPC_NAME(4269)에게 @ITEM_NAME(21845)|1을;를; 가지고 돌아갑니다.
7789,4,11220,@ITEM_NAME(1459)를 영혼의 안식처에서 페피의 숲으로 가는 길에 있는 @NPC_NAME(619)에게 전달합니다.
7791,5,10597,^박하잎을 써서 왕가의 요원을 깨우자 그는 잠시 나를 면회인으로 착각한 것 같았다. 그는 몹시 지쳐 보였지만 내가 불신하는 모습을 보이자 자신은 일부러 철창에 남아 있는 거라며 웃었다.
7792,5,10597,아마 총독에게 잡힌 척 총독을 안심시키고 감시를 지속하는 듯 보였다. ...혹은 그냥 내게 체면을 세우기 위해 허세를 떠는 거던가.
7793,5,10597,^그는 내가 원대륙에서 가져온 기계장치를 그림자 매가 뺏으려 든다고 하자 생각하는 듯한 표정이 되더니 알겠다고 대답했다. 여왕님께 그런 보고가 올라간 적이 없다는 것이다.
7794,5,10597,여왕이라면 서방 이슈바라를 지배하는 아마렌드라 4세! 역시 원대륙에서 가져온 물건은 왕가에서 관심을 둘 만한 물건인 모양이다. 그런데... 왜 여왕님이 그런 보고를 그림자 매에게 받으시지?
7795,5,10606,^북 데비 강 상류 물은 깨끗하고 시원했다. 그 수원을 따라 올라가니 할 하파로 통한다는 동굴이 나왔다. 수호자 다브나는 나를 보자마자 할 하파에는 갈 수 없다고 말했다.
7796,5,10606,할 하파로 가려는 하리하란들에게 꽤나 시달렸던 모양이다. 내가 온 건 요원 페이스라의 지시였음을 알려주자 드디어 실행할 때가 왔다며 기뻐했다. 준비를 마쳐놓고 계속 기다렸나보군.
7797,5,10608,^과연 나라야나의 포승줄은 그리 효과가 오래 가지는 않았다. 그림자 매 정예 요원들은 묶인 채 분노해서 내게 덤벼들려고 했다.
7798,5,10609,"^수호자 다브나에게 돌아가서 한명을 본보기로 죽였다고 하자 깜짝 놀라며 날 책망했다. 혼내랬지 죽이라고 한 적은 없다나? 아니 대체, 그럼 뭘 본보기가 된다고 생각한 거지?"
7799,5,10612,^마하데비 관문의 말자하르는 생각보다 나를 환대했다. 나에 대해 아는 것처럼 말했는데 대체 무슨 소문이 퍼져 있는 걸까.
7800,5,10612,어쨌거나 마하데비에는 서방 이슈바라를 다스리는 아마렌드라 4세가 있다. 저 높디 높은 탑들이 많다는 탑의 도시에. 분명 그곳에 갈 일도 있겠지.
7816,4,10687,동생의 요새를 배회하는 @NPC_NAME(1622)들에게 @ITEM_NAME(16752)|1을;를; 사용해야 합니다.
7817,4,10688,동생의 요새에 있는 @NPC_NAME(7802)에게 일의 경과를 알려줘야 합니다.
7818,4,11221,노송그루 마을 입구에 있는 @NPC_NAME(6988)에게 @ITEM_NAME(24370)를 전달해야 합니다.
7819,4,11222,바람그늘 마을의 @NPC_NAME(1885)에게 다후타 교단 비밀지령서를 전달합니다.
7849,4,11247,가리여울 마을의 @NPC_NAME(1911)에게 @ITEM_NAME(17802)를 배달합니다. (시간 제한: 5분)
7856,4,11248,@NPC_NAME(1911) 주변에 @ITEM_NAME(17802)를 내려놓습니다.
7857,4,11249,가리여울 마을의 @NPC_NAME(1911)와 대화합니다.
7864,4,11253,@NPC_GROUP_NAME(89)을 처치하자 릴리엇 구릉지에 평화의 기운이 느껴집니다.
7866,4,11257,@NPC_GROUP_NAME(86)을 잠재우자 이프나의 후예들이 좋아합니다.
7867,4,11261,@NPC_GROUP_NAME(206)를 처치한 소식이 알려지자 자야 상단원들이 좋아합니다.
7883,4,11265,@NPC_GROUP_NAME(207)을 사냥하여 사냥 실력이 늘었습니다.
7885,4,11269,@NPC_GROUP_NAME(208)를 잠재우자 가리여울 마을 주민이 환호합니다.
7891,4,10805,이즈나 성 다리 밑 물웅덩이에 있는 @NPC_NAME(8110)에게 @ITEM_NAME(17816)|1을;를; 사용해 포획해야 합니다.
7892,4,11273,@NPC_GROUP_NAME(209)을 처치하자 가리여울 마을 사람들이 기뻐합니다.
7893,4,10806,검투사 경기장 관람석에 있는 @NPC_NAME(7909)에게 포획한 @ITEM_NAME(17816)|1을;를; 전달해야 합니다.
7894,4,11277,@NPC_GROUP_NAME(210)을 처치하자 죽은 노송그루 마을 주민이 기뻐하는 듯합니다.
7895,4,11281,@NPC_GROUP_NAME(211)을 스스로 처리한 당신은 진정한 용사입니다.
7896,4,11285,@NPC_GROUP_NAME(212)을 처치하니 광산에 평화가 찾아오는 것 같습니다.
7897,4,11289,잿빛안개 부족원에게 @ITEM_NAME(17812)소리를 들려주어 사기를 북돋워 줘야 합니다.
7898,4,11290,@NPC_NAME(6586)에게 돌아가야 합니다.
7899,5,9880,^나는 하메르를 만나자마자 선수쳐서 나에 대해 도는 소문을 말했다. 하메르는 있지도 않은 일로 생긴 소문은 다 돈으로 잠재울 수 있다며 위로했다. 하메르가 부자는 아닌데.
7900,5,9880,뭔가 생각해 둔 돈벌이라도 있는 건가?
7901,5,9884,"^물가에 기계 공학자는 대체 무엇을 하는지 알 수 없었다. 뭔가를 조사하는 것 같지도 않았고, 생각 중인 것 같지도 않았다. 그저 주변을 감시하는 듯 보였다."
7902,5,9884,그에게 기계장치에 대한 이야기를 꺼내며 봐 달라고 하자 그는 나에 대한 소문을 들먹이더니... 기계장치는 하메르에게 있냐고 물었다!
7903,5,9884,"놀라서 내가 어떻게 아는지 묻자, 그는 얼마 전 하메르가 기계장치를 들고 다니는 걸 동료가 보고 이야기해 줬다고 해명했다. 하지만 오래 상단 일을 해 본 내 눈을 속일 수는 없었다."
7904,5,9884,낌새가 수상했다. 게다가 기계공학자가 팔에 저런 정교한 매 모양 문신을 하고 있다니? 공학자가 그런 데에 관심이 있을 리가 없어! 저 자의 가방을 슬쩍 봐야겠다.
7905,5,9887,^하지만 하메르는 이미 누군가 내 허락을 받았다며 온 사람에게 기계장치를 넘긴 뒤였다. 나는 흥분해서 그에게 그 자가 매 문신을 하고 있었는지 물었지만 하메르는 기억하지 못했다.
7906,5,9887,그리고 내 물건을 잃어버렸다는 사실에 당황해서 쩔쩔매기 시작했다.
7907,5,10105,^마른 볕 쉼터에서 문신 장인 오르페를 만났다. 나는 그에게 미끼처럼 말을 던져 보았다. 매 모양 문신을 하고 싶다고. 그는 알듯 모를듯한 웃음을 지으며 나를 무모하다고 평했다.
7908,5,10105,"^^그리고 그림자 매를 만나고 싶은지 물었다.^...그림자 매? 비밀 집단인가? 이 사람, 그 집단과 만날 방법을 아는 모양이다."
7916,5,10124,각오하고 나무 밑으로 가자 과연 그림자 매 하나가 날 덮쳤다. 각오하고 있었지만 그래도 좀 놀랐다. 그를 처치하고 나자 주변에 그림자 매에게 잡혀 있는 포로가 눈에 들어왔다.
7917,5,10127,마른 볕 쉼터로 가 이 사실을 전하자 그 상단원은 깜짝 놀라며 그 포로가 바로 굽은 등 상단 주인의 아들이라고 했다. 생각보다 더 잘나가던 분이었는데? 어째 일이 잘 풀릴 것 같다.
7918,5,10127,상단원이 뭐든 보답하겠다고 해서 나는 기계장치 이야기를 꺼냈다.
7920,5,10132,^카트라를 만나자마자 일단 가져온 물품 확인 요청서를 보여주었다.
7922,5,10132,"그녀는 모든 것을 머리 속에 기억하는지, 장부조차 보지 않고 굽은 등 상단 상품으로 실린 물건이라고 말해 주었다."
7927,5,10142,"알로토스는 그림자 매 때문에 꽤나 골치를 썩였는지, 반색을 하며 나를 맞았다. 아마 이번 일로 그들을 쫓아낼 구실이 생겼다고 여기는 모양이다."
7928,5,10142,그는 내게 원하는 보상이 있는지 물었다. 나는 그 정도의 영향력을 가진 사람이라면 알지도 모른다는 생각에 기계장치에 대해 말을 꺼냈다.
7929,5,10142,그는 자신은 그런 걸 볼 줄 모르지만 아는 사람들이 있는 곳을 안다고 말했다.
7931,5,10145,^^호랑이 등뼈 산맥 관문에는 경계 경비병 두 명이 서 있었다. 그냥 경계 경비를 서고 있는 줄 알았는데... 날 부르더니 기계장치를 내놓으라고 했다. 이놈들이!
7932,5,10145,하지만 호랑이 등뼈 산맥 총독을 들먹이며 왕가가 지켜보네 어쩌네 하는 데에는 반항을 할 수가 없었다. 젠장!
7933,4,10955,악마 전쟁의 흉터에 위치한 대륙 고고학회 야영지의 @NPC_NAME(7796)에게 집정관 카론의 말을 전해야 합니다.
7934,5,10609,그것도 별로 오래 가지도 않는 포승줄로. 아아... 나라야나들은 정말 이래서 하리하란들에게 속곤 하는구나.
7935,4,11324,@NPC_NAME(7673)|1을;를; 물리쳐서 푸른 안개 숲의 선돌 연구가들이 기뻐합니다.
7938,4,11325,수호자의 숲을 떠돌며 귀기를 내뿜던 도깨비불을 처치해 숲의 기운이 한층 좋아졌습니다.
7939,4,11326,사악한 황천의 흑마법사를 물리쳐 많은 사람이 기뻐합니다.
7940,4,11327,맹독을 품고 있는 독사를 물리쳐 심마니들이 기뻐합니다.
7941,4,11333,사악한 흑마법사의 하수인을 물리쳐서 고대의 숲 주민들이 기뻐합니다.
7942,4,11334,달 그림자 마을을 폐허로 만든 거미 인간을 물리쳐서 거미로 변해버렸던 달 그림자 마을 주민의 영혼들이 누이 여신의 세계에서 기뻐하고 있습니다.
7943,4,11335,저주받은 늑대 인간을 물리쳐서 고대의 숲에 사는 모든 사람이 기뻐합니다.
7944,4,11336,저주받은 대검을 물리쳐서 고대의 숲에 사는 모든 사람이 기뻐합니다.
7945,4,11337,저주받은 검사를 물리쳐서 고대의 숲에 사는 모든 사람이 기뻐합니다.
7946,4,11338,저주받은 안개 괴물을 물리쳐서 고대의 숲에 사는 모든 사람이 기뻐합니다.
7947,4,11339,저주받은 흑마법사를 물리쳐서 고대의 숲에 사는 모든 사람이 기뻐합니다.
7948,4,11340,수많은 사람을 돌로 만들어 버린 저주받은 괴물인 고르곤을 물리친 덕분에 고대의 숲을 지나는 많은 여행자가 기뻐합니다.
7949,4,11341,리턴드 움브라스의 하수인인 자므라트를 물리쳐서 리턴드 야영지에 있는 리턴드 라파크가 매우 기뻐합니다.
7950,4,11342,이성을 잃은 나무 거인을 물리쳐서 사냥꾼 마을의 주민이 매우 기뻐합니다.
7951,4,11343,고대의 숲 땅 벌레를 퇴치해서 숲의 수호자 부락의 주민들이 기뻐합니다.
7952,4,11344,하리하란 벌목꾼을 물리쳐서 숲의 수호자 부락 주민들이 기뻐합니다.
7953,4,10692,악마 전쟁의 흉터에 위치한 대륙 고고학회 야영지에 머물고 있는 @NPC_NAME(7805)에게 아모택의 말을 전해야 합니다.
7954,4,10691,동생의 요새 정상에 있는 @NPC_NAME(1741)|1과;와; 대화를 나눠야 합니다.
7955,4,10890,동생의 요새 폐허에 세워진 @DOODAD_NAME(2963)|1을;를; 파괴해야 합니다.
7956,4,11347,마하데비 호랑이를 퇴치해서 탑의 도시 주민이 기뻐합니다.
7957,4,11351,검은 모래회 조직원들을 처치해서 마하데비에 사는 주민이 기뻐합니다.
7958,4,11356,무분별하게 코끼리를 밀렵하던 밀렵꾼을 퇴치해 탑의 도시 주민이 기뻐합니다.
7959,4,11359,수상한 괴한을 물리쳐서 나라야나 상단이 기뻐합니다.
7960,4,11331,영광의 해안에 있는 @NPC_NAME(8228)를 만납니다.
7961,4,11363,마하데비 물소를 처치해서 탑의 도시 주민이 기뻐합니다.
7962,4,11368,마하데비 악어를 퇴치해서 탑의 도시 주민이 기뻐합니다.
7963,4,11372,마하데비 인어를 물리쳐서 항구마을의 어업 종사자들이 기뻐합니다.
7964,4,11376,마하데비 고릴라를 퇴치해서 탑의 도시 주민이 기뻐합니다.
7969,4,11384,바다 벌레를 퇴치해서 벌레를 혐오하는 마하데비 주민이 기뻐합니다.
7971,4,11299,톱날 벌목지에 있는 @NPC_NAME(8223)에게 @ITEM_NAME(17824)를 건넵니다.
7972,4,11389,도마뱀을 물리쳐서 이른 아침 대추야자 농장에서 일하는 일꾼들이 기뻐합니다.
7973,4,11393,정글 거대 개미를 물리쳐서 칼리만탄 고무나무 조림지의 일꾼들이 기뻐합니다.
7974,4,11397,검은 바위 상어 인간을 물리쳐서 마하데비 주민이 기뻐합니다.
7975,4,11401,검은 바위 돌 해안의 갑각류를 물리쳐서 마하데비의 어업 종사자들이 기뻐합니다.
7976,4,11405,여왕의 탑 채석장의 코볼트를 물리쳐서 채석장의 인부들이 기뻐합니다.
7977,4,11409,하얀날개 아스트라를 물리쳐서 이들을 탐탁지 않게 여기던 마하데비 주민이 기뻐합니다.
7978,4,11301,톱날 벌목지의 @NPC_NAME(8223)에게 @ITEM_NAME(17815)를 건넵니다.
7979,4,11300,톱날 벌목지에 떨어트린 @ITEM_NAME(17815)를 구해서 돌아옵니다.
7980,4,11304,숲의 수호자 야영지에 있는 @NPC_NAME(8225)를 만납니다.
7981,4,11306,가리어진 숲에서 @NPC_NAME(3160)를 처치하고 @ITEM_NAME(17831)를 구해옵니다.
7982,4,11307,숲의 수호자 야영지의 @NPC_NAME(8225)에게 @ITEM_NAME(17831)를 건넵니다.
7983,4,11314,고대 무덤 지대의 @NPC_NAME(3178)을 처치하고 @ITEM_NAME(23845)을 구해옵니다.
7984,4,11315,리턴드 결사단 야영지의 @NPC_NAME(8227)에게 @ITEM_NAME(23845)을 건넵니다.
7985,4,11311,"고대 무덤 지대, 리턴드 결사단 야영지에 있는 @NPC_NAME(8227)를 만납니다."
7988,4,11318,흐느끼는 노천광산에 떨어트린 @ITEM_NAME(17818)를 구해서 돌아옵니다.
7989,4,11319,그믐녘 마을에 있는 @NPC_NAME(8224)에게 @ITEM_NAME(17818)를 건넵니다.
7990,4,10982,마리아노플 도시 안에 있는 위어드윈드 저택으로 가서 @NPC_NAME(465)를 만나야 합니다.
7992,4,11424,구국성화단 야영지에 있는 @NPC_NAME(7770)에게 @ITEM_NAME(23432)|1을;를; 전해줘야 합니다.
7993,4,11425,<당일 배송의 약속> 퀘스트를 실패하였습니다.
7994,4,11422,보름 거주지에 있는 @NPC_NAME(8574)를 만납니다.
7995,4,11426,보름 거주지의 @NPC_NAME(8574)와 대화합니다.
7996,4,11321,오색 들판의 검은 갈기 켄타우로스를 처치하고 @ITEM_NAME(17862)|1을;를; 구해옵니다.
7999,4,3615,노래의 땅에 있는 자운의 목장에서 @NPC_NAME(7139)을 찾아야 합니다.
8001,4,11430,@NPC_NAME(7774)|1을;를; 섬멸해 구국성화대원들의 사기가 올랐습니다.
8002,4,11434,"@NPC_NAME(7781)|1을;를; 쫓아내 과수원 노예들이 기뻐합니다.
"
8003,4,11438,@NPC_GROUP_NAME(170)|1을;를; 퇴치해 이즈나 왕도의 행인들이 기뻐합니다.
8004,4,11442,@NPC_GROUP_NAME(225)|1을;를; 처단해 이즈나의 보름 계급들이 즐거워합니다.
8005,4,11446,@NPC_GROUP_NAME(226)|1을;를; 처치해 광산 노예들이 기뻐합니다.
8006,4,11450,@NPC_GROUP_NAME(161)|1을;를; 처치해 대륙 고고학회 조사단원들이 안심합니다.
8007,4,11454,악마 전쟁의 흉터를 위협하는 무리를 처치해 처형장 집행자들이 좋아합니다.
8008,4,11458,@NPC_GROUP_NAME(165)|1을;를; 소멸시켜 여명의 두 기둥 신관들이 고마워합니다.
8009,4,11462,@NPC_GROUP_NAME(429)|1을;를; 잠재워 음산한 기운이 일부 사라진 것 같습니다.
8010,4,11466,@NPC_GROUP_NAME(227)|1을;를; 제압해 붉은 구월단의 사기가 오릅니다.
8011,4,11470,@NPC_GROUP_NAME(173)|1을;를; 소탕해 은둔 학자들이 안도해 합니다.
8014,4,11482,@NPC_GROUP_NAME(223)|1을;를; 소탕해 @NPC_NAME(7930)이 안도합니다.
8015,4,3320,실비나 온천에 있는 @NPC_NAME(2975)를 찾아가야 합니다.
8018,4,5933,뱀눈 바이암 소굴에 있는 @NPC_NAME(2229)|1을;를; 처치하고 @ITEM_NAME(13975)|1을;를; 되찾아야 합니다.
8019,4,11492,호랑이 눈 중앙 계단 가장 위를 돌아다니는 @NPC_NAME(7893)를 만나야 합니다.
8020,5,11492,총독은 요원을 찾는 나를 비웃는 것 같았다.
8022,4,11494,바람그늘 마을의 @NPC_NAME(1885)에게 @ITEM_NAME(14739)을 보여줍니다.
8034,4,8000,황혼의 언덕에서 @NPC_NAME(2949)을 찾아내야 합니다.
