id,actual_id,actual_type
15240,2526,DamageEffect
15242,1912,InteractionEffect
15243,1914,InteractionEffect
15247,4859,BuffEffect
15248,633,KillNpcWithoutCorpseEffect
15249,1114,SpawnEffect
15250,4860,BuffEffect
15251,2529,DamageEffect
15253,1916,InteractionEffect
15254,1917,InteractionEffect
15255,1115,SpawnEffect
15257,1918,InteractionEffect
15258,1919,InteractionEffect
15260,1920,InteractionEffect
15261,1921,InteractionEffect
15262,1922,InteractionEffect
15263,1030,BubbleEffect
15264,252,NpcSpawnerSpawnEffect
15266,1923,InteractionEffect
15267,4791,SpecialEffect
15276,1925,InteractionEffect
15277,1926,InteractionEffect
15279,4865,BuffEffect
15280,1927,InteractionEffect
15282,634,KillNpcWithoutCorpseEffect
15283,1928,InteractionEffect
15285,1929,InteractionEffect
15287,1930,InteractionEffect
15288,2540,DamageEffect
15292,4868,BuffEffect
15293,1931,InteractionEffect
15294,1932,InteractionEffect
15297,1934,InteractionEffect
15298,1935,InteractionEffect
15299,4808,SpecialEffect
15302,1936,InteractionEffect
15304,1937,InteractionEffect
15305,4810,SpecialEffect
15307,4812,SpecialEffect
15308,4813,SpecialEffect
15313,4870,BuffEffect
15315,1116,SpawnEffect
15316,4871,BuffEffect
15318,1947,InteractionEffect
15319,1948,InteractionEffect
15320,1949,InteractionEffect
15321,2550,DamageEffect
15326,2553,DamageEffect
15327,4872,BuffEffect
15343,2557,DamageEffect
15344,1953,InteractionEffect
15349,1954,InteractionEffect
15350,2567,DamageEffect
15356,4844,SpecialEffect
15361,2576,DamageEffect
15363,2577,DamageEffect
15364,4885,BuffEffect
15369,2578,DamageEffect
15370,4851,SpecialEffect
15371,4887,BuffEffect
15372,1960,InteractionEffect
15374,2581,DamageEffect
15375,4897,BuffEffect
15377,2582,DamageEffect
15379,1964,InteractionEffect
15382,1965,InteractionEffect
15383,2584,DamageEffect
15384,4855,SpecialEffect
15387,2585,DamageEffect
15391,2586,DamageEffect
15393,4862,SpecialEffect
15395,2587,DamageEffect
15397,1967,InteractionEffect
15398,4902,BuffEffect
15400,2589,DamageEffect
15401,4903,BuffEffect
15404,1968,InteractionEffect
15406,4906,BuffEffect
15407,2590,DamageEffect
15409,2591,DamageEffect
15410,4908,BuffEffect
15412,4909,BuffEffect
15413,4871,SpecialEffect
15415,4872,SpecialEffect
15416,2593,DamageEffect
15422,2602,DamageEffect
15426,1970,InteractionEffect
15427,1971,InteractionEffect
15428,1972,InteractionEffect
15430,1973,InteractionEffect
15431,1974,InteractionEffect
15432,4914,BuffEffect
15433,1031,BubbleEffect
15434,1975,InteractionEffect
15436,2605,DamageEffect
15437,2606,DamageEffect
15439,1977,InteractionEffect
15443,4898,SpecialEffect
15447,2609,DamageEffect
15449,4899,SpecialEffect
15452,1979,InteractionEffect
15453,117,SpawnGimmickEffect
15454,118,SpawnGimmickEffect
15455,119,SpawnGimmickEffect
15460,227,HealEffect
15466,2611,DamageEffect
15467,4926,BuffEffect
15468,2612,DamageEffect
15471,4927,BuffEffect
15472,1980,InteractionEffect
15473,1981,InteractionEffect
15474,1982,InteractionEffect
15480,2618,DamageEffect
15481,4928,BuffEffect
15482,1984,InteractionEffect
15483,1033,BubbleEffect
15486,2620,DamageEffect
15488,4932,BuffEffect
15493,640,KillNpcWithoutCorpseEffect
15494,1117,SpawnEffect
15495,4935,BuffEffect
15496,2623,DamageEffect
15498,4936,BuffEffect
15500,4938,BuffEffect
15505,4931,SpecialEffect
15508,4942,BuffEffect
15510,336,DispelEffect
15511,1986,InteractionEffect
15512,1987,InteractionEffect
15514,1988,InteractionEffect
15515,4943,BuffEffect
15517,4944,BuffEffect
15519,4945,BuffEffect
15520,2631,DamageEffect
15523,1991,InteractionEffect
15532,4948,BuffEffect
15534,1994,InteractionEffect
15535,2,ScopedFEffect
15536,4949,BuffEffect
15538,1038,BubbleEffect
15540,4950,BuffEffect
15543,2638,DamageEffect
15544,4952,BuffEffect
15545,4953,BuffEffect
15546,1039,BubbleEffect
15547,642,KillNpcWithoutCorpseEffect
15548,1119,SpawnEffect
15549,253,NpcSpawnerSpawnEffect
15551,1040,BubbleEffect
15555,1995,InteractionEffect
15556,1121,SpawnEffect
15557,1996,InteractionEffect
15558,2642,DamageEffect
15560,4957,BuffEffect
15561,1041,BubbleEffect
15562,1042,BubbleEffect
15563,1043,BubbleEffect
15564,231,HealEffect
15566,2670,DamageEffect
15573,4991,BuffEffect
15577,2671,DamageEffect
15578,4996,SpecialEffect
15579,4993,BuffEffect
15582,4994,BuffEffect
15583,2039,InteractionEffect
15585,4995,BuffEffect
15586,4997,BuffEffect
15587,5008,SpecialEffect
15588,5009,SpecialEffect
15589,2675,DamageEffect
15590,4998,BuffEffect
15595,2679,DamageEffect
15596,2680,DamageEffect
15597,2041,InteractionEffect
15598,4999,BuffEffect
15600,644,KillNpcWithoutCorpseEffect
15601,255,NpcSpawnerSpawnEffect
15602,256,NpcSpawnerSpawnEffect
15603,257,NpcSpawnerSpawnEffect
15604,258,NpcSpawnerSpawnEffect
15605,259,NpcSpawnerSpawnEffect
15607,2682,DamageEffect
15608,2042,InteractionEffect
15610,2043,InteractionEffect
15612,2683,DamageEffect
15613,5019,SpecialEffect
15614,5000,BuffEffect
15615,5001,BuffEffect
15618,338,DispelEffect
15619,5002,BuffEffect
15622,2685,DamageEffect
15625,5004,BuffEffect
15626,2687,DamageEffect
15627,9,ManaBurnEffect
15628,5005,BuffEffect
15629,2689,DamageEffect
15630,5024,SpecialEffect
15631,5006,BuffEffect
15634,2693,DamageEffect
15635,5029,SpecialEffect
15636,5008,BuffEffect
15637,5030,SpecialEffect
15638,1,OpenPortalEffect
15641,2051,InteractionEffect
15645,5032,SpecialEffect
15651,5040,SpecialEffect
15652,5041,SpecialEffect
15653,5042,SpecialEffect
15654,5043,SpecialEffect
15655,5044,SpecialEffect
15656,5045,SpecialEffect
15658,5047,SpecialEffect
15659,5048,SpecialEffect
15660,5049,SpecialEffect
15661,5050,SpecialEffect
15662,5051,SpecialEffect
15663,5052,SpecialEffect
15664,2713,DamageEffect
15665,5010,BuffEffect
15666,2722,DamageEffect
15668,5054,SpecialEffect
15673,1051,BubbleEffect
15674,1052,BubbleEffect
15676,262,NpcSpawnerSpawnEffect
15677,2077,InteractionEffect
15679,5011,BuffEffect
15680,5012,BuffEffect
15681,1053,BubbleEffect
15682,1054,BubbleEffect
15683,1055,BubbleEffect
15685,645,KillNpcWithoutCorpseEffect
15686,2079,InteractionEffect
15687,1057,BubbleEffect
15689,1058,BubbleEffect
15690,2724,DamageEffect
15692,1059,BubbleEffect
15694,2725,DamageEffect
15696,1122,SpawnEffect
15697,1123,SpawnEffect
15698,1124,SpawnEffect
15702,5016,BuffEffect
15703,5058,SpecialEffect
15709,5017,BuffEffect
15711,647,KillNpcWithoutCorpseEffect
15712,2084,InteractionEffect
15713,2085,InteractionEffect
15714,2728,DamageEffect
15716,5018,BuffEffect
15717,2729,DamageEffect
15718,2086,InteractionEffect
15723,1065,BubbleEffect
15724,2087,InteractionEffect
15725,2088,InteractionEffect
15726,2731,DamageEffect
15727,2089,InteractionEffect
15728,2732,DamageEffect
15729,2733,DamageEffect
15730,2734,DamageEffect
15731,5019,BuffEffect
15733,1067,BubbleEffect
15734,2090,InteractionEffect
15735,2091,InteractionEffect
15739,5065,SpecialEffect
15742,2738,DamageEffect
15743,2101,InteractionEffect
15744,2102,InteractionEffect
15745,2103,InteractionEffect
15748,1072,BubbleEffect
15749,2104,InteractionEffect
15751,1073,BubbleEffect
15752,1074,BubbleEffect
15753,1075,BubbleEffect
15756,1127,SpawnEffect
15757,5029,BuffEffect
15758,2109,InteractionEffect
15763,5033,BuffEffect
15766,1080,BubbleEffect
15769,5040,BuffEffect
15770,5041,BuffEffect
15771,5042,BuffEffect
15772,1081,BubbleEffect
15773,2110,InteractionEffect
15774,1082,BubbleEffect
15777,5043,BuffEffect
15778,1085,BubbleEffect
15779,1086,BubbleEffect
15780,2756,DamageEffect
15781,5044,BuffEffect
15782,2757,DamageEffect
15783,1087,BubbleEffect
15784,1088,BubbleEffect
15785,2758,DamageEffect
15786,2759,DamageEffect
15787,2760,DamageEffect
15788,2762,DamageEffect
15795,2111,InteractionEffect
15796,5048,BuffEffect
15799,5051,BuffEffect
15800,5092,SpecialEffect
15801,5093,SpecialEffect
15802,5094,SpecialEffect
15804,2112,InteractionEffect
15805,5096,SpecialEffect
15806,2113,InteractionEffect
15807,1128,SpawnEffect
15808,5052,BuffEffect
15809,5053,BuffEffect
15810,5054,BuffEffect
15811,5055,BuffEffect
15812,2114,InteractionEffect
15813,2115,InteractionEffect
15814,649,KillNpcWithoutCorpseEffect
15818,2117,InteractionEffect
15820,2118,InteractionEffect
15821,5059,BuffEffect
15825,2765,DamageEffect
15831,5062,BuffEffect
15833,5064,BuffEffect
15834,2767,DamageEffect
15835,5102,SpecialEffect
15838,2768,DamageEffect
15841,2769,DamageEffect
15844,2770,DamageEffect
15852,5107,SpecialEffect
15853,2772,DamageEffect
15856,5109,SpecialEffect
15858,5073,BuffEffect
15860,2774,DamageEffect
15863,5112,SpecialEffect
15864,2775,DamageEffect
15866,2776,DamageEffect
15868,5115,SpecialEffect
15869,2777,DamageEffect
15871,5117,SpecialEffect
15872,2778,DamageEffect
15873,5118,SpecialEffect
15874,5075,BuffEffect
15875,5119,SpecialEffect
15878,2119,InteractionEffect
15894,124,SpawnGimmickEffect
15898,5082,BuffEffect
15900,2779,DamageEffect
15904,2122,InteractionEffect
15905,263,NpcSpawnerSpawnEffect
15906,264,NpcSpawnerSpawnEffect
15909,2123,InteractionEffect
15911,141,NpcControlEffect
15912,142,NpcControlEffect
15916,657,KillNpcWithoutCorpseEffect
15917,658,KillNpcWithoutCorpseEffect
15918,5124,SpecialEffect
15920,5126,SpecialEffect
15927,5085,BuffEffect
15928,5086,BuffEffect
15933,267,NpcSpawnerSpawnEffect
15937,5090,BuffEffect
15938,5092,BuffEffect
15939,5093,BuffEffect
15942,1137,SpawnEffect
15943,5095,BuffEffect
15945,5096,BuffEffect
15946,5097,BuffEffect
15947,5098,BuffEffect
15949,5099,BuffEffect
15950,5100,BuffEffect
15951,5101,BuffEffect
15952,5102,BuffEffect
15953,5103,BuffEffect
15954,5104,BuffEffect
15956,5105,BuffEffect
15959,2781,DamageEffect
15960,2782,DamageEffect
15961,2783,DamageEffect
15962,2784,DamageEffect
15963,2785,DamageEffect
15964,2786,DamageEffect
15965,5106,BuffEffect
15966,5107,BuffEffect
15969,1092,BubbleEffect
15970,1093,BubbleEffect
15971,5110,BuffEffect
15972,1094,BubbleEffect
15973,5111,BuffEffect
15974,5112,BuffEffect
15975,5113,BuffEffect
15976,5114,BuffEffect
15977,5115,BuffEffect
15978,5116,BuffEffect
15979,5117,BuffEffect
15980,5118,BuffEffect
15981,5119,BuffEffect
15982,5120,BuffEffect
15983,5121,BuffEffect
15987,5122,BuffEffect
15988,1096,BubbleEffect
15989,5123,BuffEffect
15990,5124,BuffEffect
15993,5125,BuffEffect
15994,5126,BuffEffect
15995,5127,BuffEffect
15996,5128,BuffEffect
15998,5129,BuffEffect
15999,5130,BuffEffect
16001,5131,BuffEffect
16002,2787,DamageEffect
16003,2788,DamageEffect
16004,2789,DamageEffect
16005,2790,DamageEffect
16006,2791,DamageEffect
16007,2792,DamageEffect
16009,5133,BuffEffect
16010,5134,BuffEffect
16011,5135,BuffEffect
16012,5136,BuffEffect
16013,5137,BuffEffect
16014,5138,BuffEffect
16015,5139,BuffEffect
16016,5140,BuffEffect
16017,5141,BuffEffect
16018,5142,BuffEffect
16020,5143,BuffEffect
16022,2795,DamageEffect
16023,2796,DamageEffect
16024,2797,DamageEffect
16025,2798,DamageEffect
16026,2799,DamageEffect
16027,2800,DamageEffect
16028,5144,BuffEffect
16029,5145,BuffEffect
16030,5146,BuffEffect
16031,5147,BuffEffect
16032,5148,BuffEffect
16033,5149,BuffEffect
16034,5150,BuffEffect
16035,5151,BuffEffect
16036,5152,BuffEffect
16037,5153,BuffEffect
16038,5154,BuffEffect
16039,5155,BuffEffect
16040,5156,BuffEffect
16041,5157,BuffEffect
16044,5158,BuffEffect
16045,5159,BuffEffect
16046,5160,BuffEffect
16047,5161,BuffEffect
16048,5162,BuffEffect
16049,5163,BuffEffect
16050,5164,BuffEffect
16060,5169,BuffEffect
16061,5170,BuffEffect
16062,341,DispelEffect
16063,342,DispelEffect
16064,2126,InteractionEffect
16068,10,ManaBurnEffect
16069,5172,BuffEffect
16075,1098,BubbleEffect
16076,2810,DamageEffect
16077,2811,DamageEffect
16078,2812,DamageEffect
16079,2813,DamageEffect
16080,2814,DamageEffect
16081,2815,DamageEffect
16082,2816,DamageEffect
16083,5175,BuffEffect
16084,5176,BuffEffect
16085,5177,BuffEffect
16086,5178,BuffEffect
16087,5179,BuffEffect
16093,5181,BuffEffect
16095,1139,SpawnEffect
16096,5182,BuffEffect
16097,5183,BuffEffect
16098,5184,BuffEffect
16099,5185,BuffEffect
16100,5186,BuffEffect
16101,5187,BuffEffect
16102,2818,DamageEffect
16103,5188,BuffEffect
16104,5189,BuffEffect
16105,5190,BuffEffect
16106,5144,SpecialEffect
16107,5191,BuffEffect
16108,5192,BuffEffect
16109,5193,BuffEffect
16110,5194,BuffEffect
16111,232,HealEffect
16117,50,RestoreManaEffect
16118,5197,BuffEffect
16119,5198,BuffEffect
16121,5200,BuffEffect
16122,5201,BuffEffect
16123,5202,BuffEffect
16124,5203,BuffEffect
16125,5204,BuffEffect
16126,5205,BuffEffect
16127,5207,BuffEffect
16128,5208,BuffEffect
16129,5209,BuffEffect
16130,2820,DamageEffect
16131,5210,BuffEffect
16138,1142,SpawnEffect
16140,1143,SpawnEffect
16142,1101,BubbleEffect
16144,2134,InteractionEffect
16145,2135,InteractionEffect
16152,5216,BuffEffect
16153,1102,BubbleEffect
16155,151,NpcControlEffect
16156,1103,BubbleEffect
16157,152,NpcControlEffect
16158,153,NpcControlEffect
16159,1144,SpawnEffect
16160,662,KillNpcWithoutCorpseEffect
16161,1145,SpawnEffect
16162,663,KillNpcWithoutCorpseEffect
16164,2137,InteractionEffect
16165,2138,InteractionEffect
16167,1105,BubbleEffect
16168,2139,InteractionEffect
16170,1146,SpawnEffect
16171,665,KillNpcWithoutCorpseEffect
16172,2140,InteractionEffect
16173,154,NpcControlEffect
16174,2141,InteractionEffect
16175,155,NpcControlEffect
16178,1106,BubbleEffect
16179,1107,BubbleEffect
16181,2143,InteractionEffect
16182,666,KillNpcWithoutCorpseEffect
16189,2145,InteractionEffect
16190,2146,InteractionEffect
16192,158,NpcControlEffect
16193,1110,BubbleEffect
16194,1111,BubbleEffect
16195,1112,BubbleEffect
16196,1113,BubbleEffect
16201,5189,SpecialEffect
16203,5222,BuffEffect
16205,5223,BuffEffect
16206,346,DispelEffect
16207,161,NpcControlEffect
16208,1114,BubbleEffect
16210,1115,BubbleEffect
16212,2148,InteractionEffect
16213,162,NpcControlEffect
16214,5190,SpecialEffect
16215,5224,BuffEffect
16216,5225,BuffEffect
16217,5226,BuffEffect
16218,5227,BuffEffect
16219,5228,BuffEffect
16220,5229,BuffEffect
16221,5230,BuffEffect
16222,5231,BuffEffect
16223,5232,BuffEffect
16224,5233,BuffEffect
16225,5234,BuffEffect
16226,5235,BuffEffect
16227,5236,BuffEffect
16228,5237,BuffEffect
16229,5239,BuffEffect
16230,5241,BuffEffect
16233,5243,BuffEffect
16234,5244,BuffEffect
16238,5246,BuffEffect
16239,5247,BuffEffect
16251,5255,BuffEffect
16252,5256,BuffEffect
16253,5257,BuffEffect
16254,5258,BuffEffect
16255,5259,BuffEffect
16257,5261,BuffEffect
16258,11,ManaBurnEffect
16259,12,ManaBurnEffect
16261,5265,BuffEffect
16262,5266,BuffEffect
16263,5267,BuffEffect
16264,5268,BuffEffect
16265,5269,BuffEffect
16266,5270,BuffEffect
16267,2150,InteractionEffect
16268,5205,SpecialEffect
16274,2151,InteractionEffect
16275,2152,InteractionEffect
16276,2153,InteractionEffect
16277,2154,InteractionEffect
16278,2155,InteractionEffect
16279,2156,InteractionEffect
16280,2157,InteractionEffect
16281,5274,BuffEffect
16282,169,NpcControlEffect
16283,1125,BubbleEffect
16285,1126,BubbleEffect
16286,1127,BubbleEffect
16287,1128,BubbleEffect
16291,5276,BuffEffect
16293,2158,InteractionEffect
16297,670,KillNpcWithoutCorpseEffect
16302,5280,BuffEffect
16303,5281,BuffEffect
16304,5282,BuffEffect
16305,5283,BuffEffect
16306,5284,BuffEffect
16307,5285,BuffEffect
16318,5290,BuffEffect
16323,1136,BubbleEffect
16328,672,KillNpcWithoutCorpseEffect
16329,1147,SpawnEffect
16330,673,KillNpcWithoutCorpseEffect
16331,1148,SpawnEffect
16333,5211,SpecialEffect
16335,348,DispelEffect
16341,5300,BuffEffect
16347,1140,BubbleEffect
16356,2161,InteractionEffect
16357,2162,InteractionEffect
16358,2163,InteractionEffect
16359,5306,BuffEffect
16362,177,NpcControlEffect
16365,5307,BuffEffect
16370,5309,BuffEffect
16371,5310,BuffEffect
16373,5311,BuffEffect
16378,5312,BuffEffect
16380,5313,BuffEffect
16381,2832,DamageEffect
16382,1144,BubbleEffect
16383,1145,BubbleEffect
16388,5315,BuffEffect
16389,1155,SpawnEffect
16390,180,NpcControlEffect
16391,2166,InteractionEffect
16394,1156,SpawnEffect
16395,1157,SpawnEffect
16398,5217,SpecialEffect
16399,1158,SpawnEffect
16400,1159,SpawnEffect
16401,1160,SpawnEffect
16404,1149,BubbleEffect
16405,1150,BubbleEffect
16406,2168,InteractionEffect
16407,5318,BuffEffect
16408,1151,BubbleEffect
16410,5320,BuffEffect
16414,5322,BuffEffect
16415,1152,BubbleEffect
16418,2833,DamageEffect
16419,5323,BuffEffect
16421,5324,BuffEffect
16422,5325,BuffEffect
16423,5326,BuffEffect
16424,5327,BuffEffect
16426,1154,BubbleEffect
16427,2834,DamageEffect
16428,1155,BubbleEffect
16429,1156,BubbleEffect
16433,182,NpcControlEffect
16435,5221,SpecialEffect
16437,5330,BuffEffect
16440,5332,BuffEffect
16441,183,NpcControlEffect
16442,1159,BubbleEffect
16443,1160,BubbleEffect
16444,184,NpcControlEffect
16446,674,KillNpcWithoutCorpseEffect
16447,5333,BuffEffect
16460,2837,DamageEffect
16462,5342,BuffEffect
16463,5343,BuffEffect
16468,2841,DamageEffect
16470,5345,BuffEffect
16471,5346,BuffEffect
16472,234,HealEffect
16473,5231,SpecialEffect
16476,2171,InteractionEffect
16477,5351,BuffEffect
16478,5232,SpecialEffect
16482,5353,BuffEffect
16484,5354,BuffEffect
16486,5356,BuffEffect
16491,2172,InteractionEffect
16492,187,NpcControlEffect
16493,2173,InteractionEffect
16496,1168,BubbleEffect
16498,2,RepairSlaveEffect
16499,5238,SpecialEffect
16500,2174,InteractionEffect
16501,2843,DamageEffect
16503,5240,SpecialEffect
16504,2176,InteractionEffect
16505,5358,BuffEffect
16509,5360,BuffEffect
16511,5242,SpecialEffect
16512,2844,DamageEffect
16513,5361,BuffEffect
16518,1171,BubbleEffect
16520,1172,BubbleEffect
16521,5244,SpecialEffect
16522,1173,BubbleEffect
16523,5246,SpecialEffect
16525,1174,BubbleEffect
16526,1175,BubbleEffect
16527,5366,BuffEffect
16529,2846,DamageEffect
16530,5367,BuffEffect
16531,2847,DamageEffect
16532,5368,BuffEffect
16533,2848,DamageEffect
16535,5369,BuffEffect
16543,2188,InteractionEffect
16548,5259,SpecialEffect
16565,1183,BubbleEffect
16574,5379,BuffEffect
16575,1188,BubbleEffect
16576,5380,BuffEffect
16577,2853,DamageEffect
16578,5381,BuffEffect
16582,1191,BubbleEffect
16583,2854,DamageEffect
16584,5382,BuffEffect
16586,5383,BuffEffect
16587,5384,BuffEffect
16588,5385,BuffEffect
16589,5386,BuffEffect
16590,5387,BuffEffect
16591,5388,BuffEffect
16592,5389,BuffEffect
16593,1161,SpawnEffect
16594,1162,SpawnEffect
16596,1163,SpawnEffect
16597,5391,BuffEffect
16598,2855,DamageEffect
16606,5274,SpecialEffect
16607,5397,BuffEffect
16609,5399,BuffEffect
16610,5400,BuffEffect
16611,5401,BuffEffect
16612,5402,BuffEffect
16614,2857,DamageEffect
16621,2859,DamageEffect
16623,2861,DamageEffect
16629,5406,BuffEffect
16630,5407,BuffEffect
16631,5408,BuffEffect
16632,2862,DamageEffect
16633,5409,BuffEffect
16635,5414,BuffEffect
16636,5415,BuffEffect
16637,5416,BuffEffect
16638,5419,BuffEffect
16639,5420,BuffEffect
16640,677,KillNpcWithoutCorpseEffect
16641,5421,BuffEffect
16643,1195,BubbleEffect
16644,2195,InteractionEffect
16646,2866,DamageEffect
16647,1197,BubbleEffect
16648,1198,BubbleEffect
16649,1199,BubbleEffect
16650,1200,BubbleEffect
16651,1201,BubbleEffect
16653,1203,BubbleEffect
16654,1204,BubbleEffect
16655,1205,BubbleEffect
16657,5422,BuffEffect
16658,5423,BuffEffect
16659,5300,SpecialEffect
16662,5303,SpecialEffect
16665,5306,SpecialEffect
16667,5308,SpecialEffect
16689,5424,BuffEffect
16693,2875,DamageEffect
16694,5339,SpecialEffect
16698,5425,BuffEffect
16699,5426,BuffEffect
16700,5427,BuffEffect
16701,5428,BuffEffect
16702,5429,BuffEffect
16703,5430,BuffEffect
16705,5432,BuffEffect
16706,5433,BuffEffect
16707,5434,BuffEffect
16708,5435,BuffEffect
16709,5436,BuffEffect
16710,5437,BuffEffect
16711,5438,BuffEffect
16712,5439,BuffEffect
16713,5440,BuffEffect
16714,5441,BuffEffect
16715,5442,BuffEffect
16716,5443,BuffEffect
16717,5444,BuffEffect
16718,5445,BuffEffect
16719,158,CraftEffect
16720,159,CraftEffect
16721,2878,DamageEffect
16723,161,CraftEffect
16726,164,CraftEffect
16727,165,CraftEffect
16735,5352,SpecialEffect
16736,5447,BuffEffect
16738,5450,BuffEffect
16740,5451,BuffEffect
