id,name,asset_name,fx_event_start_id,fx_event_end_id,fx_location_id,bone_id,offset_x,offset_y,offset_z,fx_detail_id,fx_detail_type,offset_axis_id,fx_scale_id
767,치유의샘_dot,ability_skill_table_k.p_skill_love.cure_spring_dot,0,5,1,1,0.0,0.0,0.0,755,FxParticle,0,0
768,모두치유_dot,ability_skill_table_k.p_skill_love.partyhill_hit,0,5,1,1,0.0,0.0,0.0,756,FxParticle,0,0
769,모두치유_form_end_r,ability_skill_table_k.p_skill_love.partyhill_form_end,3,5,1,9,0.0,0.0,0.0,757,FxParticle,0,0
770,활력미사일_form_r,ability_skill_table_k.p_skill_will.vital_missile_from,1,2,1,9,0.0,0.0,0.0,758,FxParticle,0,0
771,마나보호막_launch,abillity_skill_table_m.magic.mana_shield_launch,3,5,1,1,0.0,0.0,0.0,759,FxParticle,0,0
772,마나보호막_form_start,abillity_skill_table_m.magic.mana_shield_form,0,2,1,9,0.0,0.0,0.0,760,FxParticle,0,0
773,무적_dot_end,ability_skill_table_k.p_skill_adament.unbeatable_dot_end,5,5,1,0,0.0,0.0,0.0,761,FxParticle,0,0
774,활력미사일_throw_l,ability_skill_table_k.p_skill_will.vital_missile_throw ,3,5,1,8,0.0,0.0,0.0,762,FxParticle,0,0
775,활력미사일_proj_l,ability_skill_table_k.p_skill_will.vital_missile_proj,0,5,1,8,0.0,0.0,0.0,763,FxParticle,0,0
776,생명의기운_hand_form_end,ability_skill_table_k.p_skill_will.life_aura_form2_end,3,5,1,8,0.0,0.0,0.0,764,FxParticle,0,0
777,치유의외침_launch,ability_skill_table_k.p_skill_adament.cure_shout_launch,3,5,1,19,0.0,0.0,0.0,765,FxParticle,0,0
778,마법해제_launch,abillity_skill_table_m.illusion.spell_clear_launch,3,5,1,1,0.0,0.0,0.0,766,FxParticle,0,0
779,빛과어둠_form_hand,ability_skill_table_k.p_skill_love.hill_attack_form_hand,1,3,1,8,0.0,0.0,0.0,767,FxParticle,0,0
780,마법해제_form_hand,abillity_skill_table_m.illusion.spell_clear_form_hand,1,3,1,8,0.0,0.0,0.0,768,FxParticle,0,0
781,승자의외침_launch,ability_skill_table_k.p_skill_adament.winner_shout_launch,3,5,1,0,0.0,0.0,0.0,769,FxParticle,0,0
782,승자의외침_hit,ability_skill_table_k.p_skill_adament.winner_shout_hit,3,6,2,19,0.0,0.0,0.0,770,FxParticle,0,0
783,n_빠름의노래_form,ability_skill_table_k.p_skill_romance.song_of_speed_form,0,5,1,0,0.0,0.0,0.0,771,FxParticle,0,0
784,n_회복의노래_launch2,ability_skill_table_k.p_skill_romance.song_of_res_form,0,5,1,0,0.0,0.0,0.0,772,FxParticle,0,0
785,매혹의노래_dot,ability_skill_table_k.p_skill_romance.song_of_charming_dot,0,5,1,19,0.0,0.0,0.0,773,FxParticle,0,0
786,매혹의노래_dot_end,ability_skill_table_k.p_skill_romance.song_of_charming_dot_end,5,5,1,19,0.0,0.0,0.0,774,FxParticle,0,0
787,매혹의노래_마비_dot,ability_skill_table_k.p_skill_romance.song_of_charming_numb_dot,0,5,1,19,0.0,0.0,0.0,775,FxParticle,0,1
788,매혹의노래_마비_dot_end,ability_skill_table_k.p_skill_romance.song_of_charming_numb_dot,5,5,1,19,0.0,0.0,0.0,776,FxParticle,0,1
789,칼의화음_혼란_dot,ability_skill_table_k.p_skill_romance.blade_sound_dot,0,5,1,19,0.0,0.0,0.0,777,FxParticle,0,0
790,신의가호_form2,ability_skill_table_k.p_skill_love.divine_protection_form2,1,2,1,9,0.0,0.0,0.0,778,FxParticle,0,0
791,일시적동맹_hand_form,ability_skill_table_k.p_skill_love.reform_form_r_hand,2,3,1,9,0.0,0.0,0.0,779,FxParticle,0,0
792,결정타_hit_level1,abillity_skill_table_m.fight.critical_damage_hit,4,6,2,19,0.0,0.0,0.0,780,FxParticle,4,0
793,돌진공격_launch,abillity_skill_table_m.fight.dash_launch,0,5,1,1,0.0,0.0,0.0,781,FxParticle,0,0
794,돌진공격_hit,abillity_skill_table_m.fight.dash_hit,4,5,2,19,0.0,0.0,0.0,782,FxParticle,4,0
795,일시적동맹_throw,ability_skill_table_k.p_skill_love.reform_throw,3,5,1,9,0.0,0.0,0.0,783,FxParticle,0,0
796,모두치유_form_l,ability_skill_table_k.p_skill_love.partyhill_form,1,2,1,8,0.0,0.0,0.0,784,FxParticle,0,0
797,모두치유_form_end_l,ability_skill_table_k.p_skill_love.partyhill_form_end,3,5,1,8,0.0,0.0,0.0,785,FxParticle,0,0
798,심판의창_form_end,ability_skill_table_k.p_skill_love.judge_spear_form_end,3,5,1,9,0.0,0.0,0.0,786,FxParticle,1,0
799,차가운발걸음_form,abillity_skill_table_m.magic.ice_wall_form,0,1,1,9,0.0,0.0,0.0,787,FxParticle,0,0
800,차가운발걸음_throw,abillity_skill_table_m.magic.ice_wall_throw,2,3,1,9,0.0,0.0,0.0,788,FxParticle,0,0
801,차가운발걸음_launch,abillity_skill_table_m.magic.ice_wall_launch,3,5,1,9,0.0,0.0,0.0,789,FxParticle,0,0
802,당기기_beam,abillity_skill_table_m.fight.full_launch,0,5,1,9,0.0,0.0,0.0,790,FxParticle,0,0
803,당기기_dot,abillity_skill_table_m.fight.full_dot,3,5,2,19,0.0,0.0,0.0,791,FxParticle,0,0
804,당기기_form,abillity_skill_table_m.fight.full_form,0,5,1,9,0.0,0.0,0.0,792,FxParticle,0,0
805,당기기_dot_end,abillity_skill_table_m.fight.full_dot_end,5,5,2,19,0.0,0.0,0.0,793,FxParticle,0,0
806,분노의벼락_throw,abillity_skill_table_m.magic.lightning_magic_throw,3,5,1,9,0.0,0.0,0.0,794,FxParticle,0,0
807,주문방해_throw,abillity_skill_table_m.illusion.spell_interrupt_throw,3,5,1,9,0.0,0.0,0.0,795,FxParticle,0,0
808,주문방해_hit,abillity_skill_table_m.illusion.spell_interrupt_hit,3,5,2,19,0.0,0.0,0.0,796,FxParticle,0,0
809,주문방해_dot,abillity_skill_table_m.illusion.spell_interrupt_dot,0,5,1,19,0.0,0.0,0.0,797,FxParticle,0,0
810,잠재우기_launcn,abillity_skill_table_m.illusion.sleeping_launch,3,5,1,1,0.0,0.0,0.0,798,FxParticle,0,0
811,잠재우기_throw,abillity_skill_table_m.illusion.sleeping_throw,3,5,1,9,0.0,0.0,0.0,799,FxParticle,0,0
813,불협화음충격_hit,ability_skill_table_k.p_skill_romance.dissonance_shock_hit,4,5,1,19,0.0,0.0,0.0,800,FxParticle,0,0
814,불협화음_dot_end,ability_skill_table_k.p_skill_romance.dissonance_dot_end,5,5,1,19,0.0,0.0,0.0,801,FxParticle,0,0
815,대지의찬가_form,ability_skill_table_k.p_skill_romance.me_sg_form,0,5,1,0,0.0,0.0,0.0,802,FxParticle,0,0
816,연쇄번개_form,abillity_skill_table_m.magic.lighting_serial_magic_form,1,2,1,9,0.0,0.0,0.0,803,FxParticle,0,0
817,연쇄번개_hit,abillity_skill_table_m.magic.lighting_serial_magic_hit,4,5,1,19,0.0,0.0,0.0,804,FxParticle,0,0
818,연쇄번개_launch,abillity_skill_table_m.magic.lighting_serial_magic_launch,0,5,1,9,0.0,0.0,0.0,805,FxParticle,0,0
819,연쇄번개_throw,abillity_skill_table_m.magic.lighting_serial_magic_throw,2,5,1,9,0.0,0.0,0.0,806,FxParticle,0,0
820,폭탄화살_hit,abillity_skill_table_m.wild.explosion_arrow_hit,5,5,1,0,0.0,0.0,0.0,807,FxParticle,0,0
821,얼어붙은대지_dot,abillity_skill_table_m.magic.ice_piece_dot,0,5,1,0,0.0,0.0,0.0,808,FxParticle,0,0
822,얼어붙은대지_dot_end,abillity_skill_table_m.magic.ice_piece_dot_end,5,5,1,0,0.0,0.0,0.0,809,FxParticle,0,0
823,일반공격_hit_mat,X2_EFFECTS.p_effect.p000011,4,4,2,0,0.0,0.0,0.0,1,FxMaterial,0,0
824,얼음벽_mat,X2_EFFECTS.p_effect.p000011,0,5,1,0,0.0,0.0,0.0,2,FxMaterial,0,0
825,배포탈_닫힘x15,X2_EFFECT_O.Interaction.shipportal_close_main_x15,0,5,1,0,0.0,0.0,0.0,810,FxParticle,0,0
826,배포탈_start,abillity_skill_table_m.system_skill.portal_main_start,0,5,1,0,0.0,0.0,0.0,811,FxParticle,0,0
827,배포탈_end,abillity_skill_table_m.system_skill.portal_main_end,5,5,1,0,0.0,0.0,0.0,812,FxParticle,0,0
828,나침반_launch,X2_EFFECTS.doodad_effect.qeust_compass_launch,3,6,1,1,0.0,0.0,0.0,813,FxParticle,0,0
829,퀘스트_순간이동_launch,X2_EFFECTS.doodad_effect.qeust_teleport_launch,0,5,1,0,0.0,0.0,0.0,814,FxParticle,0,0
830,퀘스트_변신_launch,X2_EFFECTS.doodad_effect.qeust_tranceform_launch,0,5,1,1,0.0,0.0,0.0,815,FxParticle,0,0
831,난타_hit,ability_skill_table_k.p_skill_vocation.Beatdown_hit,4,5,2,19,0.0,0.0,0.0,816,FxParticle,4,0
832,n_활력파_hit,ability_skill_table_k.p_skill_will.spell_attack_hit,4,5,2,19,0.0,0.0,0.0,817,FxParticle,4,0
833,추적자의표식_proj,abillity_skill_table_m.wild.pursuer_mark_proj,0,5,1,0,0.0,0.0,0.0,818,FxParticle,0,0
834,추적자의표식_hit,abillity_skill_table_m.wild.pursuer_mark_hit,5,5,1,19,0.0,0.0,0.0,819,FxParticle,0,0
835,추적자의표식_dot,abillity_skill_table_m.wild.pursuer_mark_dot,0,5,1,19,0.0,0.0,0.0,820,FxParticle,0,0
836,까마귀소환2_dot,game/objects/effects/crow/crow2.chr,0,5,1,0,0.0,0.0,0.0,5,FxChr,1,0
837,퀘스트_마법의밧줄_launch,X2_EFFECTS.doodad_effect.quest_magic_rope_launch,0,5,1,9,0.0,0.0,0.0,821,FxParticle,0,0
838,퀘스트_마법의밧줄_form,X2_EFFECTS.doodad_effect.quest_magic_rope_form,1,5,1,9,0.0,0.0,0.0,822,FxParticle,0,0
839,퀘스트_마법의밧줄_dot,X2_EFFECTS.doodad_effect.quest_magic_rope_dot,0,5,1,19,0.0,0.0,0.0,823,FxParticle,0,1
840,퀘스트_마법의밧줄_dot_end,X2_EFFECTS.doodad_effect.quest_magic_rope_dot_end,5,5,1,19,0.0,0.0,0.0,824,FxParticle,0,1
841,퀘스트_검투시합의무대_proj,X2_EFFECTS.doodad_effect.quest_fight_stage,0,6,1,0,0.0,0.0,0.0,825,FxParticle,0,0
842,퀘스트_작은물체폭발,X2_EFFECTS.doodad_effect.quest_small_obj_explosion,0,5,1,0,0.0,0.0,0.0,826,FxParticle,0,0
843,퀘스트_아스트라들의빛나는날개_dot,X2_EFFECTS.doodad_effect.quest_astra_wing_dot,0,5,1,19,0.0,0.0,0.0,827,FxParticle,0,1
844,퀘스트_폭죽_proj,X2_EFFECTS.doodad_effect.quest_firework_proj,0,5,1,9,0.0,0.0,0.0,828,FxParticle,0,0
845,퀘스트_폭죽_hit,X2_EFFECTS.doodad_effect.quest_firework_hit,5,5,1,19,0.0,0.0,0.0,829,FxParticle,0,0
846,퀘스트_후광_dot,X2_EFFECTS.doodad_effect.back_light_dot,0,3,1,9,0.0,0.0,0.0,830,FxParticle,0,0
847,퀘스트_커다란소용돌이_dot,X2_EFFECTS.doodad_effect.quest_water_whirlwind_dot,0,5,1,0,0.0,0.0,0.0,831,FxParticle,0,0
848,퀘스트_수중폭발_hit,X2_EFFECTS.doodad_effect.quest_water_exp,0,5,1,0,0.0,0.0,0.0,832,FxParticle,0,0
849,퀘스트_매를당기는향료의기운_beam,X2_EFFECTS.doodad_effect.fulling_spice_energy_launch,0,5,1,9,0.0,0.0,0.0,833,FxParticle,0,0
850,퀘스트_안개괴물소멸불꽃_hit,X2_EFFECTS.doodad_effect.quest_fogmon_exp,0,5,1,19,0.0,0.0,0.0,834,FxParticle,0,0
851,퀘스트_회오리바람,X2_EFFECTS.doodad_effect.quest_whirlwind_launch,0,5,1,0,0.0,0.0,0.0,835,FxParticle,0,0
852,n_치유의공간_form3,ability_skill_table_k.p_skill_love.hillroom_form3,0,5,1,0,0.0,0.0,0.0,836,FxParticle,0,0
853,npc_인터렉션,abillity_skill_table_m.system_skill.npc_interaction_effect,0,5,1,0,0.0,0.0,0.0,837,FxParticle,0,0
854,n_현인의시_form_sound,ability_skill_table_k.p_skill_romance.romance_form_sound,0,3,1,1,0.0,0.0,0.0,838,FxParticle,0,0
855,공포의외침_throw,abillity_skill_table_m.illusion.shout_fear_throw,3,5,1,9,0.0,0.0,0.0,839,FxParticle,0,0
856,공포의외침_hit,abillity_skill_table_m.illusion.shout_fear_hit,0,5,1,19,0.0,0.0,0.0,840,FxParticle,0,0
857,공포의외침_dot,abillity_skill_table_m.illusion.shout_fear_dot,0,5,1,19,0.0,0.0,0.0,841,FxParticle,0,0
858,공포의외침_launch,abillity_skill_table_m.illusion.shout_fear_launch,3,5,1,0,0.0,0.0,0.0,842,FxParticle,0,0
859,물러서기_launch,abillity_skill_table_m.wild.back_step_launch,0,5,1,0,0.0,0.0,0.0,843,FxParticle,0,0
860,물러서기_luanch_end,abillity_skill_table_m.wild.back_step_end,5,5,1,0,0.0,0.0,0.0,844,FxParticle,0,0
861,발묶음_dot,abillity_skill_table_m.wild.hold_steps_dot,0,5,1,0,0.0,0.0,0.0,845,FxParticle,0,1
862,발묶음_throw,abillity_skill_table_m.wild.hold_steps_throw,3,5,1,9,0.0,0.0,0.0,846,FxParticle,0,0
863,살기_r_hand,abillity_skill_table_m.system_skill.force_murderous_dot,0,5,1,9,0.0,0.0,0.0,847,FxParticle,0,0
864,살기_l_hand,abillity_skill_table_m.system_skill.force_murderous_dot,0,5,1,8,0.0,0.0,0.0,848,FxParticle,0,0
865,근성_r_hand,abillity_skill_table_m.system_skill.force_tenacious_dot,0,5,1,9,0.0,0.0,0.0,849,FxParticle,0,0
866,근성_l_hand,abillity_skill_table_m.system_skill.force_tenacious_dot,0,5,1,8,0.0,0.0,0.0,850,FxParticle,0,0
867,살기충격_dot,ability_skill_table_k.p_skill_vocation.murderous_shock_dot,0,5,1,19,0.0,0.0,0.0,851,FxParticle,0,0
868,표적_hit,abillity_skill_table_m.wild.target_mark_hit,0,5,1,19,0.0,0.0,0.0,852,FxParticle,0,0
869,추적자의표식_dot_end,abillity_skill_table_m.wild.pursuer_mark_dot_end,5,5,1,19,0.0,0.0,0.0,853,FxParticle,0,0
870,지옥의창_dot_end,abillity_skill_table_m.death.hell_spears_dot_end,5,5,1,0,0.0,0.0,0.0,854,FxParticle,0,0
871,심판의창_dot_end,ability_skill_table_k.p_skill_love.judge_spear_dot_end,5,5,1,0,0.0,0.0,0.0,855,FxParticle,0,0
872,mon_가고일손공격_hit,X2_EFFECTS.mon_effects.gargoyle_leapattack_hit2,4,5,2,19,0.0,0.0,0.0,856,FxParticle,0,0
873,mon_가고일쳐올리기_hit,X2_EFFECTS.mon_effects.gargoyle_big_fistattack_hit,4,5,1,19,0.0,0.0,0.0,857,FxParticle,0,0
874,mon_가고일근거리덮치기_hit,X2_EFFECTS.mon_effects.gargoyle_leapattack_hit2,4,5,1,19,0.0,0.0,0.0,858,FxParticle,0,0
875,mon_가고일비명지르기_launch,X2_EFFECTS.mon_effects.gargoyle_big_shout_launch,3,5,1,2,0.0,0.0,0.0,859,FxParticle,0,0
876,날개테스트,X2_EFFECTS_P.doodad.quest_albatross_wing,0,5,1,19,0.0,0.0,0.0,860,FxParticle,1,0
877,mon_가고일독안개뿜기_launch,X2_EFFECTS.mon_effects.gargoyle_big_poisonsmoke_launch,3,5,1,9,0.0,0.0,0.0,861,FxParticle,0,0
878,mon_가고일독안개뿜기_hit,X2_EFFECTS.mon_effects.gargoyle_big_poisonsmoke_hit,4,5,1,19,0.0,0.0,0.0,862,FxParticle,0,0
879,mon_가고일독안개뿜기_form,X2_EFFECTS.mon_effects.gargoyle_big_poisonsmoke_form,1,3,1,9,0.0,0.0,0.0,863,FxParticle,0,0
880,gargoyle_dash_camera,gargoyle_dash,3,5,1,0,0.0,0.0,0.0,7,FxShakeCamera,0,0
881,mon_gargoyle_exp_recoil_r,gargoyle_exp_recoil_r,3,5,1,5,0.0,0.0,0.0,8,FxShakeCamera,0,0
882,mon_gargoyle_exp_recoil_l,gargoyle_exp_recoil_l,3,5,1,8,0.0,0.0,0.0,9,FxShakeCamera,0,0
883,퀘스트_물수제비,X2_EFFECTS.doodad_effect.doodad_water_splash,5,5,1,0,0.0,0.0,0.0,864,FxParticle,0,0
884,퀘스트_물수제비_발사체,X2_EFFECTS.doodad_effect.doodad_water_splash_proj,0,5,1,0,0.0,0.0,0.0,865,FxParticle,0,0
885,mon_나무정령대형_hit,X2_EFFECT_O.Mon_Effects.mon_woodgiant_hit,4,5,1,19,0.0,0.0,0.0,866,FxParticle,0,0
886,mon_나무정령대형_죽음의뜰_proj,X2_EFFECTS.mon_effects.woodgiant_dead_range_launch,0,5,1,0,0.0,0.0,0.0,867,FxParticle,0,0
887,mon_나무정령대형_죽음의뜰_dot,X2_EFFECTS.mon_effects.woodgiant_dead_range_dot,0,5,1,0,0.0,0.0,0.0,868,FxParticle,0,1
888,가고일돌진_camera_recoil,가고일_돌진,3,5,1,0,0.0,0.0,0.0,10,FxShakeCamera,0,0
889,배포탈_exit_start,abillity_skill_table_m.system_skill.portal_exit_start,0,0,1,0,0.0,0.0,0.0,869,FxParticle,0,0
890,배포탈_열림x15,X2_EFFECT_O.Interaction.shipportal_open_main_x15,0,5,1,0,0.0,0.0,0.0,870,FxParticle,0,0
891,배포탈_exit_end,abillity_skill_table_m.system_skill.portal_exit_end,5,5,1,0,0.0,0.0,0.0,871,FxParticle,0,0
892,퀘스트_벽폭발,X2_EFFECTS.doodad_effect.quest_wall_explosion,0,5,1,0,0.0,0.0,0.0,872,FxParticle,0,0
893,퀘스트_야타대변_smell,X2_EFFECTS.doodad_effect.quest_dusty_smell,0,5,1,0,0.0,0.0,0.0,873,FxParticle,0,0
894,mon_나무정령대형_나무폭파,X2_EFFECTS.mon_effects.woodgiant_wood_exp,0,5,1,0,0.0,0.0,0.0,874,FxParticle,0,0
895,mon_가시쏘기_proj,X2_EFFECT_O.Mon_Effects.mon_throw_thorn_proj,0,5,1,0,0.0,0.0,0.0,875,FxParticle,0,0
896,mon_가시쏘기_hit,X2_EFFECT_O.Mon_Effects.mon_throw_thorn_hit,4,5,2,19,0.0,0.0,0.0,876,FxParticle,0,0
897,mon_가시쏘기_throw,X2_EFFECTS.mon_effects.thorn_throw_throw,3,5,1,9,0.0,0.0,0.0,877,FxParticle,0,0
898,mon_강렬한일격_hit,X2_EFFECT_O.Mon_Effects.mon_strong_attack_hit,4,5,2,19,0.0,0.0,0.0,878,FxParticle,0,0
899,mon_강렬한찌르기_hit,X2_EFFECT_O.Mon_Effects.mon_strong_thrust_hit,4,5,2,19,0.0,0.0,0.0,879,FxParticle,4,0
900,mon_돌던지기_proj,X2_EFFECT_O.Mon_Effects.mon_throw_stone_proj,0,5,1,9,0.0,0.0,0.0,880,FxParticle,0,0
901,mon_돌던지기_hit,X2_EFFECT_O.Mon_Effects.mon_throw_stone_hit,4,5,2,19,0.0,0.0,0.0,881,FxParticle,4,0
902,mon_물어뜯기_hit,X2_EFFECT_O.Mon_Effects.mon_bite_hit,4,5,2,19,0.0,0.0,0.0,882,FxParticle,0,0
903,mon_물어뜯기_dot,X2_EFFECT_O.Mon_Effects.mon_critical_injury_dot,0,5,1,19,0.0,0.0,0.0,883,FxParticle,0,1
904,mon_발광_launch,X2_EFFECT_O.Mon_Effects.mon_strong_light_launch,3,5,1,19,0.0,0.0,0.0,884,FxParticle,0,0
905,mon_발광_form,X2_EFFECT_O.Mon_Effects.mon_strong_light_form,1,3,1,19,0.0,0.0,0.0,885,FxParticle,0,0
906,mon_번개송이_form,X2_EFFECT_O.Mon_Effects.mon_lightning_form,1,3,1,9,0.0,0.0,0.0,886,FxParticle,0,0
907,mon_번개송이_hit,X2_EFFECT_O.Mon_Effects.mon_lightning_hit,4,5,2,19,0.0,0.0,0.0,887,FxParticle,4,0
908,mon_번개송이_proj,X2_EFFECT_O.Mon_Effects.mon_lightning_proj,0,5,1,9,0.0,0.0,0.0,888,FxParticle,0,0
909,mon_별빛송이_hit,X2_EFFECT_O.Mon_Effects.mon_throw_star_hit,4,5,2,19,0.0,0.0,0.0,889,FxParticle,0,0
910,mon_별빛송이_proj,X2_EFFECT_O.Mon_Effects.mon_throw_star_proj,0,5,1,9,0.0,0.0,0.0,890,FxParticle,0,0
911,mon_별빛송이_form,X2_EFFECT_O.Mon_Effects.mon_throw_star_form,1,3,1,9,0.0,0.0,0.0,891,FxParticle,0,0
912,mon_대지울림_launch,X2_EFFECT_O.Mon_Effects.mon_groundshake_launch,3,5,1,0,0.0,0.0,0.0,892,FxParticle,0,0
913,mon_들이받기_hit,X2_EFFECT_O.Mon_Effects.mon_crash_hit,4,5,2,19,0.0,0.0,0.0,893,FxParticle,4,0
914,mon_어둠송이_form,X2_EFFECT_O.Mon_Effects.mon_throw_dark_form,1,3,1,9,0.0,0.0,0.0,894,FxParticle,0,0
915,mon_어둠송이_hit,X2_EFFECT_O.Mon_Effects.mon_throw_dark_hit,4,5,2,19,0.0,0.0,0.0,895,FxParticle,0,0
916,mon_어둠송이_proj,X2_EFFECT_O.Mon_Effects.mon_throw_dark_proj,0,5,1,9,0.0,0.0,0.0,896,FxParticle,0,0
917,mon_독뿜기_launch,X2_EFFECT_O.Mon_Effects.mon_poison_spray_launch,3,5,1,9,0.0,0.0,0.0,897,FxParticle,0,0
918,mon_독뿜기_dot,X2_EFFECT_O.Mon_Effects.mon_poison_dot,0,5,1,19,0.0,0.0,0.0,898,FxParticle,0,0
919,mon_독뿜기_hit,X2_EFFECTS.mon_effects.nmon_poison_spray_hit,0,5,1,19,0.0,0.0,0.0,899,FxParticle,0,0
920,nmon_독뱉기_proj,X2_EFFECT_O.Mon_Effects.mon_throw_poison_proj,0,5,1,9,0.0,0.0,0.0,900,FxParticle,0,0
921,mon_독뱉기_hit,X2_EFFECT_O.Mon_Effects.mon_throw_poison_hit,5,5,1,19,0.0,0.0,0.0,901,FxParticle,4,0
922,mon_화염뿜기_dot,X2_EFFECT_O.Mon_Effects.mon_firebread_dot,0,5,1,0,0.0,0.0,0.0,902,FxParticle,0,0
923,mon_화염뿜기_hit,X2_EFFECTS.mon_effects.nmon_firebread_hit,4,5,2,19,0.0,0.0,0.0,903,FxParticle,0,0
924,mon_화염뿜기_launch,X2_EFFECT_O.Mon_Effects.mon_firebread_launch,3,5,1,9,0.0,0.0,0.0,904,FxParticle,0,0
925,mon_바람가르기_launch,X2_EFFECT_O.Mon_Effects.mon_wind_cross_launch,3,5,1,19,0.0,0.0,0.0,905,FxParticle,0,0
926,mon_바람가르기_hit,X2_EFFECT_O.Mon_Effects.mon_wind_cross_hit,4,5,2,19,0.0,0.0,0.0,906,FxParticle,0,0
927,퀘스트 - 수호자에게 인정을 받는 방법 Beam,X2_EFFECTS.e_effect.solzreed_stone_mark_beam,0,5,1,0,0.0,0.0,0.0,907,FxParticle,0,0
928,mon_쐐기화살_proj,X2_EFFECT_O.Mon_Effects.mon_wedge_arrow_proj,0,5,1,9,0.0,0.0,0.0,908,FxParticle,0,0
929,mon_쐐기화살_hit,X2_EFFECT_O.Mon_Effects.mon_wedge_arrow_hit,4,5,2,19,0.0,0.0,0.0,909,FxParticle,0,0
930,마법증폭_launch,abillity_skill_table_m.death.magic_amplification_launch,3,5,1,19,0.0,0.0,0.0,910,FxParticle,0,0
931,마법증폭_dot,abillity_skill_table_m.death.magic_amplification_dot,0,5,1,19,0.0,0.0,0.0,911,FxParticle,0,0
932,mon_후려치기_hit,X2_EFFECT_O.Mon_Effects.mon_strike_hit,4,5,2,19,0.0,0.0,0.0,912,FxParticle,4,0
933,mon_할퀴기new_hit,X2_EFFECT_O.Mon_Effects.mon_scratch_hit,4,5,2,19,0.0,0.0,0.0,913,FxParticle,4,0
934,mon_자르기_hit,X2_EFFECT_O.Mon_Effects.mon_slice_hit,4,5,2,19,0.0,0.0,0.0,914,FxParticle,4,0
935,mon_울부짖기_launch,X2_EFFECT_O.Mon_Effects.mon_wail_launch,3,5,1,19,0.0,0.0,0.0,915,FxParticle,0,0
936,mon_석화_proj,X2_EFFECT_O.Mon_Effects.mon_lithification_proj,0,5,1,9,0.0,0.0,0.0,916,FxParticle,0,0
937,mon_석화_hit,X2_EFFECT_O.Mon_Effects.mon_lithification_hit,4,5,2,19,0.0,0.0,0.0,917,FxParticle,4,0
939,물러서기_launch2,abillity_skill_table_m.wild.back_step_launch2,0,5,1,19,0.0,0.0,0.0,918,FxParticle,0,0
940,속박해제_launch,abillity_skill_table_m.fight.restrict_clear_launch,0,5,1,0,0.0,0.0,0.0,919,FxParticle,0,0
941,mon_소화액쏘기_dot,X2_EFFECT_O.Mon_Effects.mon_digestive_fluid_dot,0,5,1,19,0.0,0.0,0.0,920,FxParticle,0,0
942,mon_소화액쏘기_hit,X2_EFFECT_O.Mon_Effects.mon_digestive_fluid_hit,5,5,1,19,0.0,0.0,0.0,921,FxParticle,0,0
943,mon_소화액쏘기_proj,X2_EFFECT_O.Mon_Effects.mon_digestive_fluid_proj,0,5,1,9,0.0,0.0,0.0,922,FxParticle,0,0
944,mon_거미줄뿜기_launch,X2_EFFECT_O.Mon_Effects.mon_spider_net_spread_luanch,3,5,1,19,0.0,0.0,0.0,923,FxParticle,0,0
945,mon_거미줄뿜기_form,X2_EFFECTS.mon_effects.nmon_spider_net_spread_form,0,3,1,9,0.0,0.0,0.0,924,FxParticle,0,0
946,mon_거미줄뿜기_hit,X2_EFFECT_O.Mon_Effects.mon_spider_net_spread_hit,4,5,2,19,0.0,0.0,0.0,925,FxParticle,0,1
947,mon_거미줄뿜기_dot,X2_EFFECT_O.Mon_Effects.mon_spider_net_spead_dot,0,5,1,0,0.0,0.0,0.0,926,FxParticle,0,0
948,주문강화_hand_l,abillity_skill_table_m.magic.magic_reinforce_dot_hand_l,0,5,1,8,0.0,0.0,0.0,927,FxParticle,0,0
949,주문강화_hand_r,abillity_skill_table_m.magic.magic_reinforce_dot_hand_r,0,5,1,9,0.0,0.0,0.0,928,FxParticle,0,0
950,마법진_launch,abillity_skill_table_m.magic.magic_reinforce_launch,3,5,1,0,0.0,0.0,0.0,929,FxParticle,0,0
952,연속쏘기_proj,abillity_skill_table_m.wild.continue_shot_proj,0,5,1,8,0.0,0.0,0.0,931,FxParticle,0,0
953,연속쏘기_hit,abillity_skill_table_m.wild.continue_shot_hit,4,5,2,19,0.0,0.0,0.0,932,FxParticle,4,0
954,불의비_form,abillity_skill_table_m.magic.fire_rain_form,0,5,1,9,0.0,0.0,0.0,933,FxParticle,0,0
955,불의비_launch,abillity_skill_table_m.magic.fire_rain_launch,0,6,1,0,0.0,0.0,0.0,934,FxParticle,0,0
956,불의비_hit,abillity_skill_table_m.magic.fire_rain_hit,0,5,1,0,0.0,0.0,0.0,935,FxParticle,0,0
957,불의비_form2,abillity_skill_table_m.magic.fire_rain_form2,0,5,1,8,0.0,0.0,0.0,936,FxParticle,0,0
958,불의비_launch2,abillity_skill_table_m.magic.fire_rain_launch,3,5,1,8,0.0,0.0,0.0,937,FxParticle,0,0
959,은신_launch,ability_skill_table_k.p_skill_vocation.hide_launch,0,5,1,19,0.0,0.0,0.0,938,FxParticle,0,0
960,핵폭발_hit,X2_EFFECTS.doodad_effect.nuclear_bomb,0,5,1,0,0.0,0.0,0.0,939,FxParticle,0,0
961,mon_독침찌르기_hit,X2_EFFECT_O.Mon_Effects.mon_poison_thorn_hit,3,5,2,19,0.0,0.0,0.0,940,FxParticle,4,0
