id,name,category_id,repeatable,level,selective,successive,restart_on_fail,chapter_idx,quest_idx,milestone_id,let_it_done,detail_id,zone_id,degree,use_quest_camera,score,use_accept_message,use_complete_message,grade_id
1852,술 훔치기,16,f,25,f,f,f,0,0,2,f,1,140,3,t,0,t,t,1
1853,술 취한 논의 골칫거리 처치,16,f,25,f,f,f,0,0,2,f,5,140,2,t,0,t,t,1
1854,연락책,16,f,26,f,f,f,0,0,2,f,1,140,3,t,0,t,t,1
1855,(구 불볕황야)대장로의 부탁,1,f,12,f,f,f,0,0,2,f,1,22,1,t,0,t,t,1
1856,다시 날개를 펼칠 수 있도록,16,f,26,f,f,f,0,0,2,f,1,140,4,t,0,t,t,1
1857,통제할 수 없는 소란,16,f,24,f,f,f,0,0,2,f,1,140,3,t,0,t,t,1
1858,도둑이 나타났다!,16,f,24,f,f,f,0,0,2,t,1,140,4,t,0,t,t,1
1859,협박 편지,16,f,24,f,f,f,0,0,2,f,1,140,2,t,0,t,t,1
1860,사라지지 않는 의심,16,f,24,f,f,f,0,0,2,f,1,140,1,t,0,t,t,1
1861,칼을 들이대며,16,f,24,f,f,f,0,0,2,f,1,140,2,t,0,t,t,1
1863,자운의 고기,16,f,24,f,f,f,0,0,2,f,1,140,2,t,0,t,t,1
1864,술술 넘어가는 술,16,f,24,f,f,f,0,0,2,f,1,140,2,t,0,t,t,1
1865,북방 이슈바라를 위해,16,f,26,f,f,f,0,0,2,f,1,140,2,t,0,t,t,1
1867,(구 불볕황야)용의 틈 연구,1,f,11,f,f,f,0,0,2,t,1,22,3,t,0,t,t,1
1868,(구 불볕황야)전갈의 독침,1,f,11,f,f,f,0,0,2,t,1,22,3,t,0,t,t,1
1869,(구 불볕황야)바이암이 훔쳐간 연구 장비,1,f,11,f,f,f,0,0,2,f,1,22,3,t,0,t,t,1
1870,(구 불볕황야)기계 장치를 버린 워본,1,f,11,f,f,f,0,0,2,f,1,22,3,t,0,t,t,1
1871,(구 불볕황야)폭주한 워본,1,f,11,f,f,f,0,0,2,f,1,22,4,t,0,t,t,1
1872,(구 불볕황야)사라진 워본,1,f,11,f,f,f,0,0,2,f,1,22,3,t,0,t,t,1
1873,(구 불볕황야)기계 장치를 부순 워본,1,f,11,f,f,f,0,0,2,f,1,22,3,t,0,t,t,1
1875,(구 불볕황야)도난 당한 우편물,1,f,12,f,f,f,0,0,2,f,1,22,3,t,0,t,t,1
1876,술 도둑,16,f,25,f,f,f,0,0,2,t,1,140,4,t,0,t,t,1
1880,(구 불볕황야)오지 않는 배달원,1,f,12,f,f,f,0,0,2,f,1,22,1,t,0,t,t,1
1881,(구 불볕황야)명복을 비는 마음,1,f,12,f,f,f,0,0,2,t,1,22,3,t,0,t,t,1
1882,(구 불볕황야)연인의 행방,1,f,0,f,f,f,0,0,2,f,1,1,3,t,0,t,t,1
1883,(구 불볕황야)불길한 결말,1,f,0,f,f,f,0,0,2,f,1,1,3,t,0,t,t,1
1884,(구 불볕황야)연장된 결말,1,f,0,f,f,f,0,0,2,f,1,1,3,t,0,t,t,1
1885,(구 불볕황야)부상을 입은 몸,1,f,13,f,f,f,0,0,2,f,1,22,2,t,0,t,t,1
1886,(구 불볕황야)낙서의 시작,1,f,0,f,f,f,0,0,2,f,1,1,3,t,0,t,t,1
1887,(구 불볕황야)낙서가 끊어진 부분,1,f,0,f,f,f,0,0,2,f,1,1,3,t,0,t,t,1
1889,(구 불볕황야)땅벌레의 위협,1,f,13,f,f,f,0,0,2,f,1,22,3,t,0,t,t,1
1895,(구 불볕황야)무덤을 지키는 방법,1,f,12,f,f,f,0,0,2,t,1,22,3,t,0,t,t,1
1896,(구 불볕황야)특별한 광물,1,f,13,f,f,f,0,0,2,f,1,22,3,t,0,t,t,1
1897,(구 불볕황야)사라진 가우타마(월드작업후 퀘스트 대상 배치 예정),1,f,13,f,f,f,0,0,2,f,1,22,3,t,0,t,t,1
1898,(구 불볕황야)폐광 속에서 들려오는 소리,1,f,13,f,f,f,0,0,2,t,1,22,3,t,0,t,t,1
1899,(구 불볕황야)두려운 사실,1,f,13,f,f,f,0,0,2,f,1,22,2,t,0,t,t,1
1903,(구 불볕황야)성실함을 증명하는 길,1,f,13,f,f,f,0,0,2,f,1,22,3,t,0,t,t,1
1904,(구 불볕황야)먼지가 쌓인 광석,1,f,13,f,f,f,0,0,2,t,1,22,3,t,0,t,t,1
1906,(구 불볕황야)피 묻은 손 소탕,1,f,13,f,f,f,0,0,2,t,1,22,4,t,0,t,t,1
1908,(구 불볕황야)마을 확장의 걸림돌,1,f,14,f,f,f,0,0,2,t,1,22,3,t,0,t,t,1
1910,(구 불볕황야)서쪽 마을의 위기,1,f,14,f,f,f,0,0,2,f,1,22,4,t,0,t,t,1
1912,(구 불볕황야)첫 번째 관문,1,f,0,f,f,f,0,0,2,f,1,1,3,t,0,t,t,1
1913,(구 불볕황야)두 번째 관문,1,f,0,f,f,f,0,0,2,f,1,1,3,t,0,t,t,1
1914,(구 불볕황야)마지막 관문,1,f,0,f,f,f,0,0,2,f,1,1,3,t,0,t,t,1
1915,(구 불볕황야)북쪽 끝의 낙서,1,f,0,f,f,f,0,0,2,f,1,1,3,t,0,t,t,1
1916,(구 불볕황야)낙서의 완성,1,f,0,f,f,f,0,0,2,f,1,1,3,t,0,t,t,1
1917,(구 불볕황야)잘못된 완성,1,f,0,f,f,f,0,0,2,f,1,1,3,t,0,t,t,1
1918,(구 불볕황야)낙서가 의미하는 것,1,f,0,f,f,f,0,0,2,f,1,1,3,t,0,t,t,1
1919,(구 불볕황야)흙 정령 소환,1,f,0,f,f,f,0,0,2,f,1,1,3,t,0,t,t,1
1922,(구 불볕황야)장로의 지혜,1,f,0,f,f,f,0,0,2,f,1,1,3,t,0,t,t,1
1923,(구 불볕황야)암구호는 구름 과자,1,f,13,f,f,f,0,0,2,f,1,22,2,t,0,t,t,1
1927,차와 동정심,20,f,2,f,f,f,0,0,2,f,1,19,1,t,0,t,t,1
1929,여기는 청동바위산_신규 드워프 시작퀘,20,f,1,f,f,f,0,0,,f,1,19,3,t,0,t,t,1
1930,추울 땐 뜨거운 차가 제격,20,f,2,f,f,f,0,0,2,f,1,19,3,t,0,t,t,1
1932,광산으로 가기 전에 ,20,f,2,f,f,f,0,0,2,f,1,19,3,t,0,t,t,1
1933,광물 키우기,20,f,2,f,f,f,0,0,2,f,1,19,3,t,0,t,t,1
1934,아스트라의 무기,20,f,3,f,f,f,0,0,2,f,1,19,3,t,0,t,t,1
1935,아스트라를 추적하라 ,20,f,4,f,f,f,0,0,2,f,1,19,3,t,0,t,t,1
1936,절벽에서 바람을 타고  ,20,f,4,f,f,f,0,0,2,f,1,19,3,t,0,t,t,1
1937,안델프에 전갈을 ,20,f,3,f,f,f,0,0,2,f,1,19,3,t,0,t,t,1
1938,텐트치기 돕기,20,f,4,f,f,f,0,0,2,f,1,19,3,t,0,t,t,1
1939,아키움 정제소로 ,20,f,5,f,f,f,0,0,2,f,1,19,3,t,0,t,t,1
1940,아키움으로 만든 보석 ,20,f,6,f,f,f,0,0,2,f,1,19,3,t,0,t,t,1
1941,추격자의 벌판을 위협하는 사자 무리 처치,32,f,11,f,f,f,0,0,2,f,5,22,2,t,0,t,t,1
1942,페레에게 가려움을 일으키는 하피 무리 처치,32,f,11,f,f,f,0,0,2,f,5,22,2,t,0,t,t,1
1943,뭐든지 먹어치우는 멧돼지 처치,32,f,12,f,f,f,0,0,2,f,5,22,2,t,0,t,t,1
1944,메마른 가시밭의 거미 무리 처치,32,f,12,f,f,f,0,0,2,f,5,22,2,t,0,t,t,1
1945,연구가를 괴롭히는 바이암 무리 처치,32,f,12,f,f,f,0,0,2,f,5,22,2,t,0,t,t,1
1946,붉은 거대 전갈 처치하기,32,f,11,f,f,f,0,0,2,f,5,22,2,t,0,t,t,1
1947,폭주한 워본 처치하기,32,f,12,f,f,f,0,0,2,f,5,22,2,t,0,t,t,1
1948,돌무덤 삼거리의 야수 처치,32,f,12,f,f,f,0,0,2,f,5,22,2,t,0,t,t,1
1952,윤요섭하다보니(reserve),34,f,1,f,f,f,0,0,2,f,6,1,3,t,0,t,t,1
1953,하다보니(reserve),34,f,1,f,f,f,0,0,2,f,6,1,3,t,0,t,t,1
1954,여행에 필요한 도구들을 구입해보세요,34,f,1,f,f,f,0,0,2,f,6,1,3,t,0,t,t,1
1955,요리재료를 구해보세요,34,f,1,f,f,f,0,0,2,f,6,1,3,t,0,t,t,1
1956,여행자의 낡은 가마솥을 설치해보세요,34,f,1,f,f,f,0,0,2,f,6,1,3,t,0,t,t,1
1957,간단한 요리들을 만들어 보세요,34,f,1,f,f,f,0,0,2,f,6,1,3,t,0,t,t,1
1958,만들어진 요리를 먹어보세요,34,f,1,f,f,f,0,0,2,f,6,1,3,t,0,t,t,1
1959,장작을 모아보세요,34,f,1,f,f,f,0,0,2,f,6,1,3,t,0,t,t,1
1960,여행자의 조잡한 공구상자를 설치해보세요,34,f,1,f,f,f,0,0,2,f,6,1,3,t,0,t,t,1
1961,모험가의 쓸만한 가마솥을 제작해보세요,34,f,1,f,f,f,0,0,2,f,6,1,3,t,0,t,t,1
1963,기억을 찾아온 팔루한,20,f,8,f,f,f,0,0,2,t,1,19,3,t,0,t,t,1
1965,무모한 도전 ,36,f,37,f,f,f,0,0,2,f,1,27,3,t,0,t,t,1
1966,너무 늦지 않게,36,f,37,f,f,f,0,0,2,t,1,27,3,t,0,t,t,1
1967,녹색 늑대의 증명,36,f,37,f,f,f,0,0,2,f,1,27,3,t,0,t,t,1
1968,처음 보는 얼굴,36,f,37,f,f,f,0,0,2,t,1,27,3,t,0,t,t,1
1969,이상한 소문,36,f,37,f,f,f,0,0,2,f,1,27,3,t,0,t,t,1
1970,도둑맞은 영광,36,f,37,f,f,f,0,0,2,f,1,27,3,t,0,t,t,1
1971,무서운 아저씨들,36,f,37,f,f,f,0,0,2,f,1,27,3,t,0,t,t,1
1972,눈사자 유령,36,f,37,f,f,f,0,0,2,t,1,27,3,t,0,t,t,1
1973,예기치 못한 조우,36,f,37,f,f,f,0,0,2,f,1,27,3,t,0,t,t,1
1974,페레 전사의 목적,36,f,37,f,f,f,0,0,2,f,1,27,3,t,0,t,t,1
1975,수상한 제의,36,f,37,f,f,f,0,0,2,f,1,27,3,t,0,t,t,1
1977,확실히 도와주든지,36,f,37,f,f,f,0,0,2,f,1,27,3,t,0,t,t,1
1979,다시 만난 눈사자,36,f,37,f,f,f,0,0,2,f,1,27,3,t,0,t,t,1
1980,싹튼 우정,36,f,37,f,f,f,0,0,2,f,1,27,3,t,0,t,t,1
1981,뜻밖의 습격,36,f,37,f,f,f,0,0,2,f,1,27,3,t,0,t,t,1
1982,왜 나를 공격하나?,36,f,37,f,f,f,0,0,2,f,1,27,3,t,0,t,t,1
1983,이상한 일,36,f,37,f,f,f,0,0,2,f,1,27,3,t,0,t,t,1
1984,충격적인 사실,36,f,37,f,f,f,0,0,2,f,1,27,3,t,0,t,t,1
1986,사냥터 탈출,36,f,37,f,f,f,0,0,2,f,1,27,3,t,0,t,t,1
1987,도움이 필요할 때,36,f,37,f,f,f,0,0,3,t,1,27,3,t,0,t,t,1
1988,모래성 쌓기,36,f,38,f,f,f,0,0,2,f,1,27,3,t,0,t,t,1
1989,무너진 모래성,36,f,38,f,f,f,0,0,2,f,1,27,3,t,0,t,t,1
1991,마법진을 파괴하라,36,f,38,f,f,f,0,0,2,f,1,27,3,t,0,t,t,1
1992,싱싱한 해초와 커다란 바닷게 다리,36,f,38,f,f,f,0,0,4,t,1,27,3,t,100,t,t,1
1993,저주를 두려워하지 않는 노인,36,f,38,f,f,f,0,0,2,f,1,27,3,t,0,t,t,1
1994,이제는 바다로 떠날 시간,36,f,38,f,f,f,0,0,2,f,1,27,3,t,0,t,t,1
1995,모래성의 비밀,36,f,38,f,f,f,0,0,2,f,1,27,3,t,0,t,t,1
1996,원대한 계획,36,f,38,f,f,f,0,0,2,f,1,27,3,t,0,t,t,1
1997,마틸다의 푸른 야심,36,f,38,f,f,f,0,0,2,t,1,27,3,t,0,t,t,1
1998,낯선 손님의 방문,36,f,38,f,f,f,0,0,2,f,1,27,3,t,0,t,t,1
1999,아찔한 순간,36,f,38,f,f,f,0,0,2,t,1,27,3,t,0,t,t,1
2000,광신도 추방,36,f,38,f,f,f,0,0,2,t,1,27,3,t,0,t,t,1
2002,호수의 전설,36,f,38,f,f,f,0,0,2,f,1,27,3,t,0,t,t,1
2003,기억을 읽는 나무,36,f,38,f,f,f,0,0,2,f,1,27,3,t,0,t,t,1
2004,슬픈 사연,36,f,38,f,f,f,0,0,2,f,1,27,3,t,0,t,t,1
2006,지우고 싶은 기억,36,f,38,f,f,f,0,0,2,t,1,27,3,t,0,t,t,1
2007,애타게 요정군주를 찾아서,36,f,38,f,f,f,0,0,2,f,1,27,3,t,0,t,t,1
2008,간절한 소망 뒤에는 위험이 따른다,36,f,38,f,t,f,0,0,2,f,1,27,3,t,0,t,t,1
2009,베고니아의 꽃말,36,f,38,f,f,f,0,0,2,t,1,27,3,t,0,t,t,1
2010,연회에 늦겠어요,36,f,38,f,f,f,0,0,2,t,1,27,3,t,0,t,t,1
2012,영원히 완성되지 않는 다리,36,f,38,f,f,f,0,0,2,f,1,27,3,t,0,t,t,1
2013,기쁠 때는 전설의 야자주를!,36,f,38,f,f,f,0,0,2,f,1,27,3,t,0,t,t,1
2014,다리 건설의 어려움,36,f,38,f,f,f,0,0,4,f,10,27,3,t,0,t,t,1
2015,세 사람의 석상,36,f,38,f,f,f,0,0,2,f,1,27,3,t,0,t,t,1
2016,동료를 구해줘,36,f,39,f,f,f,0,0,2,f,1,27,3,t,0,t,t,1
2017,덫에 들어가 기다리기,36,f,39,f,t,f,0,0,2,f,1,27,3,t,0,t,t,1
2018,때마침 잘 왔어요,36,f,38,f,f,f,0,0,2,f,1,27,3,t,0,t,t,1
2019,질 좋은 야자 구하기,36,f,38,f,f,f,0,0,2,t,1,27,3,t,0,t,t,1
2020,정말 좋은데 표현할 말이 없네?,36,f,38,f,f,f,0,0,2,t,1,27,3,t,0,t,t,1
2021,이상한 연구가들,36,f,39,f,f,f,0,0,2,f,1,27,3,t,0,t,t,1
2022,내가 만든 첫 번째 술,36,f,38,f,f,f,0,0,2,f,1,27,3,t,0,t,t,1
2023,영원한 잠에 관하여,36,f,39,f,f,f,0,0,2,f,1,27,3,t,0,t,t,1
2025,목화 쥐의 역습,36,f,39,f,f,f,0,0,,f,1,27,3,t,0,t,t,1
2026,늙지 않는 아이델,36,f,39,f,f,f,0,0,2,t,1,27,3,t,0,t,t,1
2027,이젠 잠에서 깨어날 때,36,f,39,f,f,f,0,0,2,f,1,27,3,t,0,t,t,1
2028,깨어진 꿈,36,f,39,f,f,f,0,0,2,f,1,27,3,t,0,t,t,1
2029,영원한 건 없어요,36,f,39,f,f,f,0,0,2,f,1,27,3,t,0,t,t,1
2030,연회장의 사기꾼,36,f,39,f,f,f,0,0,2,f,1,27,3,t,0,t,t,1
2033,한 모금의 술,36,f,39,f,f,f,0,0,2,f,1,27,3,t,0,t,t,1
2037,끝없는 공포,36,f,39,f,f,f,0,0,2,f,1,27,3,t,0,t,t,1
2040,크라켄을 노리는 자들,36,f,39,f,f,f,0,0,2,t,1,27,3,t,0,t,t,1
2041,바다여! 영원히 잠들어라!,36,f,39,f,f,f,0,0,2,f,1,27,5,t,0,t,t,1
2043,산호초 채집,36,f,39,f,f,f,0,0,2,t,1,27,3,t,0,t,t,1
2045,연회를 위하여,16,f,24,f,f,f,0,0,2,f,1,140,2,t,0,t,t,1
2046,Unit Req Dummy,37,f,0,f,f,f,0,0,2,f,1,1,3,t,0,t,t,1
2047,수호자의 전서,26,f,28,f,f,f,0,0,,f,1,24,2,t,0,t,t,1
2048,흑마법사의 비약,26,f,28,f,f,f,0,0,,f,1,24,3,t,0,t,t,1
2049,케빈 구출,26,f,28,f,f,f,0,0,,f,1,24,3,t,0,t,t,1
2051,사악한 기운이 담긴 생명석,26,f,28,f,f,f,0,0,1,t,1,24,5,t,0,t,t,1
2052,사악한 흑마법의 증거,26,f,28,f,f,f,0,0,1,f,1,24,3,t,0,t,t,1
2053,(구 불볕황야)하피를 찾아나선 페레,1,f,10,f,f,f,0,0,2,f,1,22,1,t,0,t,t,1
2054,(구 불볕황야)가려움의 원인,1,f,10,f,f,f,0,0,2,t,1,22,3,t,0,t,t,1
2055,쇠의 문으로,20,f,10,f,f,f,0,0,2,f,1,19,3,t,0,t,t,1
2056,(구 불볕황야)보답의 마음,1,f,10,f,f,f,0,0,2,f,1,22,1,t,0,t,t,1
2057,고급 독주,16,f,25,f,f,f,0,0,2,f,1,140,3,t,0,t,t,1
2058,술 취한 논의 회색 해골들 처치,16,f,25,f,f,f,0,0,2,f,5,140,2,t,0,t,t,1
2059,은의 배,20,f,10,f,f,f,0,0,2,f,1,19,3,t,0,t,t,1
2060,상처난 백합,26,f,27,f,f,f,0,0,1,f,1,24,3,t,0,t,t,1
2061,(구 불볕황야)하피 깃털의 비밀,1,f,10,f,f,f,0,0,2,f,1,22,2,t,0,t,t,1
2062,(구 불볕황야)연구 장비에 담긴 비밀,1,f,11,f,f,f,0,0,2,f,1,22,1,t,0,t,t,1
2063,(구 불볕황야)안녕! 바이암,1,f,11,f,f,f,0,0,2,t,1,22,3,t,0,t,t,1
2065,라플레시아의 두개골,26,f,29,f,f,f,0,0,,f,1,24,3,t,0,t,t,1
2066,큰나무 버섯,26,f,29,f,f,f,0,0,1,t,1,24,2,t,0,t,t,1
2067,지독한 향신료,26,f,29,f,f,f,0,0,1,f,1,24,3,t,0,t,t,1
2068,물총고기의 눈알,26,f,29,f,f,f,0,0,1,t,1,24,3,t,0,t,t,1
2069,레안데르 왕세자의 사랑,26,f,29,f,f,f,0,0,,f,1,24,3,t,0,t,t,1
2070,순록머리가 장식된 집,20,f,6,f,f,f,0,0,2,f,1,19,3,t,0,t,t,1
2071,풍요로운 지옥의 연인,20,f,6,f,f,f,0,0,2,f,1,19,3,t,0,t,t,1
2074,요정의 장난,20,f,9,f,f,f,0,0,2,f,1,19,3,t,0,t,t,1
2076,거울을 보듯 희미하게,20,f,6,f,f,f,0,0,2,f,1,19,3,t,0,t,t,1
2077,벽돌이 필요해,36,f,38,f,f,f,0,0,2,f,1,27,3,t,0,t,t,1
2080,(구 불볕황야)아버지의 이름으로,1,f,10,f,f,f,0,0,2,t,1,22,3,t,0,t,t,1
2081,말벗을 찾습니다. ,20,f,8,f,f,f,0,0,2,f,1,19,3,t,0,t,t,1
2082,살리움의 깃발 아래,13,f,32,f,f,f,0,0,2,t,1,14,3,t,0,t,t,1
2083,일리온의 깃발 아래,13,f,32,f,f,f,0,0,2,f,1,14,3,t,0,t,t,1
2084,일리온군의 보급품,13,f,32,f,f,f,0,0,2,f,1,14,3,t,0,t,t,1
2085,살리움군의 보급품,13,f,32,f,f,f,0,0,2,f,1,14,3,t,0,t,t,1
2086,(구 불볕황야)기록지에서 발견한 것,1,f,12,f,f,f,0,0,2,f,1,22,1,t,0,t,t,1
2087,잔인한 묘책,26,f,26,f,f,f,0,0,2,f,1,24,3,t,0,t,t,1
2089,스케인의 아내,13,f,32,f,f,f,0,0,2,f,1,14,3,t,0,t,t,1
2090,(구 불볕황야)돌무덤 만들기,1,f,12,f,f,f,0,0,2,f,1,22,3,t,0,t,t,1
2092,(구 불볕황야)서쪽 마을로,1,f,14,f,f,f,0,0,,f,1,22,2,t,0,t,t,1
2093,(구 불볕황야)주술의 흔적,1,f,14,f,f,f,0,0,2,f,1,22,3,t,0,t,t,1
2094,요정의 나무,36,f,38,f,f,f,0,0,2,t,1,27,3,t,0,t,t,1
2098,사나운 순록 무리를 처치하라,20,f,8,f,f,f,0,0,2,f,5,19,2,t,0,t,t,1
2099,겨울의 포식자들 ,20,f,10,f,f,f,0,0,2,f,5,19,2,t,0,t,t,1
2100,얼음 송곳니 오크 부족 처치,20,f,9,f,f,f,0,0,2,f,5,19,2,t,0,t,t,1
2101,씨앗 광산의 소요 저지 ,20,f,6,f,f,f,0,0,2,f,5,19,2,t,0,t,t,1
2102,찬바람 동굴에 평안을,20,f,6,f,f,f,0,0,2,f,5,19,2,t,0,t,t,1
2103,맥주 창고의 두들링 처치,20,f,6,f,f,f,0,0,2,f,5,19,2,t,0,t,t,1
2104,보리를 홈치러 온 서리꾼들,20,f,7,f,f,f,0,0,2,f,5,19,2,t,0,t,t,1
2105,폭주하는 쇠 골렘 처치하라,20,f,10,f,f,f,0,0,2,f,5,19,2,t,0,t,t,1
2106,숲에서 떠오른 악상,26,f,29,f,f,f,0,0,2,f,1,24,3,t,0,t,t,1
2107,(구 불볕황야)차가운 심장을 구해온 대가,1,t,15,f,f,f,0,0,2,f,1,22,3,t,0,t,t,1
2108,수호자의 숲을 떠도는 도깨비불 처지,26,f,25,f,f,f,0,0,2,f,5,24,2,t,0,t,t,1
2109,황천의 흑마법사 처치,26,f,27,f,f,f,0,0,2,f,5,24,2,t,0,t,t,1
2110,고대의 숲에 사는 독사를 물리쳐라!,26,f,26,f,f,f,0,0,2,f,5,24,2,t,0,t,t,1
2111,고대의 숲에 자리 잡은 흑마법사의 하수인 퇴치,26,f,27,f,f,f,0,0,2,f,5,24,2,t,0,t,t,1
2112,달 그림자 마을에 가득한 거미 인간을 물리쳐라!,26,f,28,f,f,f,0,0,2,f,5,24,2,t,0,t,t,1
2113,저주받은 늑대 인간 퇴치!,26,f,30,f,f,f,0,0,2,f,5,24,2,t,0,t,t,1
2114,저주받은 대검 퇴치!,26,f,30,f,f,f,0,0,2,f,5,24,2,t,0,t,t,1
2115,저주받은 검사 퇴치!,26,f,30,f,f,f,0,0,2,f,5,24,2,t,0,t,t,1
2116,저주받은 안개 괴물 퇴치!,26,f,30,f,f,f,0,0,2,f,5,24,2,t,0,t,t,1
2117,저주받은 흑마법사 퇴치,26,f,30,f,f,f,0,0,2,f,5,24,2,t,0,t,t,1
2118,고르곤 퇴치!,26,f,29,f,f,f,0,0,,f,5,24,2,t,0,t,t,1
2119,자므라트 퇴치!,26,f,30,f,f,f,0,0,2,f,5,24,2,t,0,t,t,1
2120,나무 거인 퇴치,26,f,27,f,f,f,0,0,2,f,5,24,2,t,0,t,t,1
2121,고대의 숲 땅 벌레 퇴치,26,f,25,f,f,f,0,0,2,f,5,24,2,t,0,t,t,1
2122,하리하란 벌목꾼 퇴치,26,f,25,f,f,f,0,0,2,f,5,24,2,t,0,t,t,1
2124,호랑이 기름,17,f,15,f,f,f,0,0,,t,1,143,3,t,0,t,t,1
2125,호랑이 기름 배달,17,f,15,f,f,f,0,0,,f,1,143,2,t,0,t,t,1
2128,알카란의 보물,17,f,15,f,f,f,0,0,,f,1,143,3,t,0,t,t,1
2129,가르바슈의 먹이 전달,17,f,15,f,f,f,0,0,,f,1,143,3,t,0,t,t,1
2133,정글의 무법자,17,f,16,f,f,f,0,0,4,f,10,18,3,t,0,t,t,1
2134,돈이 되는 뼈,17,f,16,f,f,f,0,0,,f,1,18,4,t,0,t,t,1
2135,의심,17,f,17,f,f,f,0,0,,f,1,18,3,t,0,t,t,1
2136,케샤르의 청혼,17,f,17,f,f,f,0,0,,f,1,18,2,t,0,t,t,1
2138,샤이린의 목걸이,17,f,18,f,f,f,0,0,,f,1,18,3,t,0,t,t,1
2139,아들이 아무리 망나니라도,17,f,18,f,f,f,0,0,,f,1,18,3,t,0,t,t,1
2140,더 맛있는 요리를 만들어 보세요,34,f,1,f,f,f,0,0,,f,6,1,3,t,0,t,t,1
2141,나무를 베어보세요,34,f,1,f,f,f,0,0,,f,6,1,3,t,0,t,t,1
2142,다용도 목재를 만들어 보세요,34,f,1,f,f,f,0,0,,f,6,1,3,t,0,t,t,1
2143,공구상자 개조하기,34,f,1,f,f,f,0,0,,f,6,1,3,t,0,t,t,1
2144,거미줄을 모아보세요,34,f,1,f,f,f,0,0,,f,6,1,3,t,0,t,t,1
2145,다용도 옷감을 만들어보세요,34,f,1,f,f,f,0,0,,f,6,1,3,t,0,t,t,1
2146,여행자의 낡은 천막을 만들어보세요,34,f,1,f,f,f,0,0,,f,6,1,3,t,0,t,t,1
2148,하다보니(reserve),34,f,1,f,f,f,0,0,,f,6,1,3,t,0,t,t,1
2149,하다보니(reserve),34,f,1,f,f,f,0,0,,f,6,1,3,t,0,t,t,1
2150,하다보니(reserve),34,f,1,f,f,f,0,0,,f,6,1,3,t,0,t,t,1
2151,하다보니(reserve),34,f,1,f,f,f,0,0,,f,6,1,3,t,0,t,t,1
2152,하다보니(reserve),34,f,1,f,f,f,0,0,,f,6,1,3,t,0,t,t,1
2153,하다보니(reserve),34,f,1,f,f,f,0,0,,f,6,1,3,t,0,t,t,1
2154,하다보니(reserve),34,f,1,f,f,f,0,0,,f,6,1,3,t,0,t,t,1
2155,하다보니(reserve),34,f,1,f,f,f,0,0,,f,6,1,3,t,0,t,t,1
2156,하다보니(reserve),34,f,1,f,f,f,0,0,,f,6,1,3,t,0,t,t,1
2157,하다보니(reserve),34,f,1,f,f,f,0,0,,f,6,1,3,t,0,t,t,1
2158,하다보니(reserve),34,f,1,f,f,f,0,0,,f,6,1,3,t,0,t,t,1
2159,하다보니(reserve),34,f,1,f,f,f,0,0,,f,6,1,3,t,0,t,t,1
2160,하다보니(reserve),34,f,1,f,f,f,0,0,,f,6,1,3,t,0,t,t,1
2161,하다보니(reserve),34,f,1,f,f,f,0,0,,f,6,1,3,t,0,t,t,1
2162,하다보니(reserve),34,f,1,f,f,f,0,0,,f,6,1,3,t,0,t,t,1
2163,하다보니(reserve),34,f,1,f,f,f,0,0,,f,6,1,3,t,0,t,t,1
2164,하다보니(reserve),34,f,1,f,f,f,0,0,,f,6,1,3,t,0,t,t,1
2165,하다보니(reserve),34,f,1,f,f,f,0,0,,f,6,1,3,t,0,t,t,1
2166,하다보니(reserve),34,f,1,f,f,f,0,0,,f,6,1,3,t,0,t,t,1
2167,하다보니(reserve),34,f,1,f,f,f,0,0,,f,6,1,3,t,0,t,t,1
2168,하다보니(reserve),34,f,1,f,f,f,0,0,,f,6,1,3,t,0,t,t,1
2169,하다보니(reserve),34,f,1,f,f,f,0,0,,f,6,1,3,t,0,t,t,1
2170,하다보니(reserve),34,f,1,f,f,f,0,0,,f,6,1,3,t,0,t,t,1
2171,하다보니(reserve),34,f,1,f,f,f,0,0,,f,6,1,3,t,0,t,t,1
2172,하다보니(reserve),34,f,1,f,f,f,0,0,,f,6,1,3,t,0,t,t,1
2173,하다보니(reserve),34,f,1,f,f,f,0,0,,f,6,1,3,t,0,t,t,1
2174,하다보니(reserve),34,f,1,f,f,f,0,0,,f,6,1,3,t,0,t,t,1
2175,하다보니(reserve),34,f,1,f,f,f,0,0,,f,6,1,3,t,0,t,t,1
2176,하다보니(reserve),34,f,1,f,f,f,0,0,,f,6,1,3,t,0,t,t,1
2177,하다보니(reserve),34,f,1,f,f,f,0,0,,f,6,1,3,t,0,t,t,1
2178,하다보니(reserve),34,f,1,f,f,f,0,0,,f,6,1,3,t,0,t,t,1
2179,하다보니(reserve),34,f,1,f,f,f,0,0,,f,6,1,3,t,0,t,t,1
2180,하다보니(reserve),34,f,1,f,f,f,0,0,,f,6,1,3,t,0,t,t,1
2181,하다보니(reserve),34,f,1,f,f,f,0,0,,f,6,1,3,t,0,t,t,1
2182,하다보니(reserve),34,f,1,f,f,f,0,0,,f,6,1,3,t,0,t,t,1
2183,하다보니(reserve),34,f,1,f,f,f,0,0,,f,6,1,3,t,0,t,t,1
2184,하다보니(reserve),34,f,1,f,f,f,0,0,,f,6,1,3,t,0,t,t,1
2185,하다보니(reserve),34,f,1,f,f,f,0,0,,f,6,1,3,t,0,t,t,1
