id,craft_id,item_id,amount,main_grade
6985,1823,15621,5,f
6986,1823,8328,7,f
6987,1824,6796,1,f
6988,1824,8350,4,f
6989,1824,15617,6,f
6990,1824,8328,7,f
6991,1825,6796,1,f
6992,1825,8350,4,f
6993,1825,15618,2,f
6994,1825,8328,7,f
6995,1826,6796,1,f
6996,1826,8350,4,f
6997,1826,15619,3,f
6998,1826,8328,7,f
6999,1827,6797,1,f
7000,1827,8350,4,f
7001,1827,15620,2,f
7002,1827,8328,7,f
7003,1828,6797,1,f
7004,1828,8350,4,f
7005,1828,15620,5,f
7006,1828,8328,7,f
7007,1829,6797,1,f
7008,1829,8350,4,f
7009,1829,15621,4,f
7010,1829,8328,7,f
7011,1830,6798,1,f
7012,1830,8350,4,f
7013,1830,15621,5,f
7014,1830,8328,7,f
7015,1831,6798,1,f
7016,1831,8350,4,f
7017,1831,15617,4,f
7018,1831,8328,7,f
7019,1832,6798,1,f
7020,1832,8350,4,f
7021,1832,15618,5,f
7022,1832,8328,7,f
7023,1833,6799,1,f
7024,1833,8350,4,f
7025,1833,15619,2,f
7026,1833,8328,7,f
7027,1834,6799,1,f
7028,1834,8350,4,f
7029,1834,15620,1,f
7030,1834,8328,7,f
7031,1835,6799,1,f
7032,1835,8350,4,f
7033,1835,15621,1,f
7034,1835,8328,7,f
7035,1836,6800,1,f
7036,1836,8350,4,f
7037,1836,15617,6,f
7038,1836,8328,7,f
7039,1837,6800,1,f
7040,1837,8350,4,f
7041,1837,15618,1,f
7042,1837,8328,7,f
7043,1838,6800,1,f
7044,1838,8350,4,f
7045,1838,15619,6,f
7046,1838,8328,7,f
7047,1839,6801,1,f
7048,1839,8350,4,f
7049,1839,15620,2,f
7050,1839,8328,7,f
7051,1840,6801,1,f
7052,1840,8350,4,f
7053,1840,15621,3,f
7054,1840,8328,7,f
7055,1841,6801,1,f
7056,1841,8350,4,f
7057,1841,15617,2,f
7058,1841,8328,7,f
7059,1842,6802,1,f
7060,1842,8350,4,f
7061,1842,15617,5,f
7062,1842,8328,7,f
7063,1843,6802,1,f
7064,1843,8350,4,f
7065,1843,15618,4,f
7066,1843,8328,7,f
7067,1844,6802,1,f
7068,1844,8350,4,f
7069,1844,15618,1,f
7070,1844,8328,7,f
7071,1845,6803,1,f
7072,1845,8350,4,f
7073,1845,15619,4,f
7074,1845,8328,7,f
7075,1846,6803,1,f
7076,1846,8350,4,f
7077,1846,15620,5,f
7078,1846,8328,7,f
7079,1847,6803,1,f
7080,1847,8350,4,f
7081,1847,15621,2,f
7082,1847,8328,7,f
7083,1848,6804,1,f
7084,1848,8350,3,f
7085,1848,15617,1,f
7086,1848,8327,9,f
7087,1849,6804,1,f
7088,1849,8350,3,f
7089,1849,15618,5,f
7090,1849,8327,9,f
7091,1850,6804,1,f
7092,1850,8350,3,f
7093,1850,15619,1,f
7094,1850,8327,9,f
7095,1851,6805,1,f
7096,1851,8350,3,f
7097,1851,15619,5,f
7098,1851,8327,9,f
7099,1852,6805,1,f
7100,1852,8350,3,f
7101,1852,15620,2,f
7102,1852,8327,9,f
7103,1853,6805,1,f
7104,1853,8350,3,f
7105,1853,15621,2,f
7106,1853,8327,9,f
7107,1854,6806,1,f
7108,1854,8350,3,f
7109,1854,15620,1,f
7110,1854,8327,9,f
7111,1855,6806,1,f
7112,1855,8350,3,f
7113,1855,15617,4,f
7114,1855,8327,9,f
7115,1856,6806,1,f
7116,1856,8350,3,f
7117,1856,15621,3,f
7118,1856,8327,9,f
7119,1857,6807,1,f
7120,1857,8350,3,f
7121,1857,15617,1,f
7122,1857,8327,9,f
7123,1858,6807,1,f
7124,1858,8350,3,f
7125,1858,15618,3,f
7126,1858,8327,9,f
7127,1859,6807,1,f
7128,1859,8350,3,f
7129,1859,15619,3,f
7130,1859,8327,9,f
7131,1860,6808,1,f
7132,1860,8350,3,f
7133,1860,15620,2,f
7134,1860,8327,9,f
7135,1861,6808,1,f
7136,1861,8350,3,f
7137,1861,15621,1,f
7138,1861,8327,9,f
7139,1862,6808,1,f
7140,1862,8350,3,f
7141,1862,15617,1,f
7142,1862,8327,9,f
7143,1863,6809,1,f
7144,1863,8350,3,f
7145,1863,15618,1,f
7146,1863,8327,9,f
7147,1864,6809,1,f
7148,1864,8350,3,f
7149,1864,15619,1,f
7150,1864,8327,9,f
7151,1865,6809,1,f
7152,1865,8350,3,f
7153,1865,15618,5,f
7154,1865,8327,9,f
7155,1866,6810,1,f
7156,1866,8350,3,f
7157,1866,15619,2,f
7158,1866,8327,9,f
7159,1867,6810,1,f
7160,1867,8350,3,f
7161,1867,15620,2,f
7162,1867,8327,9,f
7163,1868,6810,1,f
7164,1868,8350,3,f
7165,1868,15620,1,f
7166,1868,8327,9,f
7167,1869,6811,1,f
7168,1869,8350,3,f
7169,1869,15621,4,f
7170,1869,8327,9,f
7171,1870,6811,1,f
7172,1870,8350,3,f
7173,1870,15621,3,f
7174,1870,8327,9,f
7175,1871,6811,1,f
7176,1871,8350,3,f
7177,1871,15617,2,f
7178,1871,8327,9,f
7179,1872,6812,1,f
7180,1872,8350,3,f
7181,1872,15618,3,f
7182,1872,8327,9,f
7183,1873,6812,1,f
7184,1873,8350,3,f
7185,1873,15619,3,f
7186,1873,8327,9,f
7187,1874,6812,1,f
7188,1874,8350,3,f
7189,1874,15620,2,f
7190,1874,8327,9,f
7191,1875,6813,1,f
7192,1875,8350,3,f
7193,1875,15621,1,f
7194,1875,8327,9,f
7195,1876,6813,1,f
7196,1876,8350,3,f
7197,1876,15617,1,f
7198,1876,8327,9,f
7199,1877,6813,1,f
7200,1877,8350,3,f
7201,1877,15617,2,f
7202,1877,8327,9,f
7203,1878,6814,1,f
7204,1878,8350,3,f
7205,1878,15618,5,f
7206,1878,8327,9,f
7207,1879,6814,1,f
7208,1879,8350,3,f
7209,1879,15619,2,f
7210,1879,8327,9,f
7211,1880,6814,1,f
7212,1880,8350,3,f
7213,1880,15620,2,f
7214,1880,8327,9,f
7215,1881,6815,1,f
7216,1881,8350,3,f
7217,1881,15618,1,f
7218,1881,8327,9,f
7219,1882,6815,1,f
7220,1882,8350,3,f
7221,1882,15621,4,f
7222,1882,8327,9,f
7223,1883,6815,1,f
7224,1883,8350,3,f
7225,1883,15619,3,f
7226,1883,8327,9,f
7227,1884,6816,1,f
7228,1884,8350,3,f
7229,1884,15617,2,f
7230,1884,8327,9,f
7231,1885,6816,1,f
7232,1885,8350,3,f
7233,1885,15618,3,f
7234,1885,8327,9,f
7235,1886,6816,1,f
7236,1886,8350,3,f
7237,1886,15619,3,f
7238,1886,8327,9,f
7239,1887,6817,1,f
7240,1887,8350,3,f
7241,1887,15620,2,f
7242,1887,8327,9,f
7243,1888,6817,1,f
7244,1888,8350,3,f
7245,1888,15621,1,f
7246,1888,8327,9,f
7247,1889,6817,1,f
7248,1889,8350,3,f
7249,1889,15617,1,f
7250,1889,8327,9,f
7251,1890,6818,1,f
7252,1890,8350,3,f
7253,1890,15618,2,f
7254,1890,8327,9,f
7255,1891,6818,1,f
7256,1891,8350,3,f
7257,1891,15620,3,f
7258,1891,8327,9,f
7259,1892,6818,1,f
7260,1892,8350,3,f
7261,1892,15619,5,f
7262,1892,8327,9,f
7263,1893,6819,1,f
7264,1893,8350,3,f
7265,1893,15620,2,f
7266,1893,8327,9,f
7267,1894,6819,1,f
7268,1894,8350,3,f
7269,1894,15621,2,f
7270,1894,8327,9,f
7271,1895,6819,1,f
7272,1895,8350,3,f
7273,1895,15621,1,f
7274,1895,8327,9,f
7275,1896,6820,1,f
7276,1896,8350,3,f
7277,1896,15617,4,f
7278,1896,8327,9,f
7279,1897,6820,1,f
7280,1897,8350,3,f
7281,1897,15617,3,f
7282,1897,8327,9,f
7283,1898,6820,1,f
7284,1898,8350,3,f
7285,1898,15618,3,f
7286,1898,8327,9,f
7287,1899,6821,1,f
7288,1899,8350,3,f
7289,1899,15619,3,f
7290,1899,8327,9,f
7291,1900,6821,1,f
7292,1900,8350,3,f
7293,1900,15620,3,f
7294,1900,8327,9,f
7295,1901,6821,1,f
7296,1901,8350,3,f
7297,1901,15621,2,f
7298,1901,8327,9,f
7299,1902,6822,1,f
7300,1902,8350,8,f
7301,1902,15617,2,f
7302,1902,15571,7,f
7303,1903,6822,1,f
7304,1903,8350,8,f
7305,1903,15618,8,f
7306,1903,15571,7,f
7307,1904,6822,1,f
7308,1904,8350,8,f
7309,1904,15619,4,f
7310,1904,15571,7,f
7311,1905,6823,1,f
7312,1905,8350,8,f
7313,1905,15620,12,f
7314,1905,15571,7,f
7315,1906,6823,1,f
7316,1906,8350,8,f
7317,1906,15621,4,f
7318,1906,15571,7,f
7319,1907,6823,1,f
7320,1907,8350,8,f
7321,1907,15617,5,f
7322,1907,15571,7,f
7323,1908,6824,1,f
7324,1908,8350,8,f
7325,1908,15618,3,f
7326,1908,15571,7,f
7327,1909,6824,1,f
7328,1909,8350,8,f
7329,1909,15618,9,f
7330,1909,15571,7,f
7331,1910,6824,1,f
7332,1910,8350,8,f
7333,1910,15619,7,f
7334,1910,15571,7,f
7335,1911,6825,1,f
7336,1911,8350,8,f
7337,1911,15619,4,f
7338,1911,15571,7,f
7339,1912,6825,1,f
7340,1912,8350,8,f
7341,1912,15620,8,f
7342,1912,15571,7,f
7343,1913,6825,1,f
7344,1913,8350,8,f
7345,1913,15621,8,f
7346,1913,15571,7,f
7347,1914,6826,1,f
7348,1914,8350,8,f
7349,1914,15617,5,f
7350,1914,15571,7,f
7351,1915,6826,1,f
7352,1915,8350,8,f
7353,1915,15618,2,f
7354,1915,15571,7,f
7355,1916,6826,1,f
7356,1916,8350,8,f
7357,1916,15619,2,f
7358,1916,15571,7,f
7359,1917,6827,1,f
7360,1917,8350,8,f
7361,1917,15620,4,f
7362,1917,15571,7,f
7363,1918,6827,1,f
7364,1918,8350,8,f
7365,1918,15621,4,f
7366,1918,15571,7,f
7367,1919,6827,1,f
7368,1919,8350,8,f
7369,1919,15620,3,f
7370,1919,15571,7,f
7371,1920,6828,1,f
7372,1920,8350,8,f
7373,1920,15617,4,f
7374,1920,15571,7,f
7375,1921,6828,1,f
7376,1921,8350,8,f
7377,1921,15618,5,f
7378,1921,15571,7,f
7379,1922,6828,1,f
7380,1922,8350,8,f
7381,1922,15621,3,f
7382,1922,15571,7,f
7383,1923,6829,1,f
7384,1923,8350,8,f
7385,1923,15619,9,f
7386,1923,15571,7,f
7387,1924,6829,1,f
7388,1924,8350,8,f
7389,1924,15617,7,f
7390,1924,15571,7,f
7391,1925,6829,1,f
7392,1925,8350,8,f
7393,1925,15620,5,f
7394,1925,15571,7,f
7395,1926,6830,1,f
7396,1926,8350,8,f
7397,1926,15621,8,f
7398,1926,15571,7,f
7399,1927,6830,1,f
7400,1927,8350,8,f
7401,1927,15617,8,f
7402,1927,15571,7,f
7403,1928,6830,1,f
7404,1928,8350,8,f
7405,1928,15618,5,f
7406,1928,15571,7,f
7407,1929,6831,1,f
7408,1929,8350,4,f
7409,1929,15619,1,f
7410,1929,8328,6,f
7411,1930,6831,1,f
7412,1930,8350,4,f
7413,1930,15620,5,f
7414,1930,8328,6,f
7415,1931,6831,1,f
7416,1931,8350,4,f
7417,1931,15621,4,f
7418,1931,8328,6,f
7419,1932,6832,1,f
7420,1932,8350,4,f
7421,1932,15617,5,f
7422,1932,8328,6,f
7423,1933,6832,1,f
7424,1933,8350,4,f
7425,1933,15618,2,f
7426,1933,8328,6,f
7427,1934,6832,1,f
7428,1934,8350,4,f
7429,1934,15619,3,f
7430,1934,8328,6,f
7431,1935,6833,1,f
7432,1935,8350,4,f
7433,1935,15618,1,f
7434,1935,8328,6,f
7435,1936,6833,1,f
7436,1936,8350,4,f
7437,1936,15620,4,f
7438,1936,8328,6,f
7439,1937,6833,1,f
7440,1937,8350,4,f
7441,1937,15619,3,f
7442,1937,8328,6,f
7443,1938,6834,1,f
7444,1938,8350,4,f
7445,1938,15621,3,f
7446,1938,8328,6,f
7447,1939,6834,1,f
7448,1939,8350,4,f
7449,1939,15617,4,f
7450,1939,8328,6,f
7451,1940,6834,1,f
7452,1940,8350,4,f
7453,1940,15618,4,f
7454,1940,8328,6,f
7455,1941,6835,1,f
7456,1941,8350,4,f
7457,1941,15619,2,f
7458,1941,8328,6,f
7459,1942,6835,1,f
7460,1942,8350,4,f
7461,1942,15620,1,f
7462,1942,8328,6,f
7463,1943,6835,1,f
7464,1943,8350,4,f
7465,1943,15621,1,f
7466,1943,8328,6,f
7467,1944,6836,1,f
7468,1944,8350,4,f
7469,1944,15617,5,f
7470,1944,8328,6,f
7471,1945,6836,1,f
7472,1945,8350,4,f
7473,1945,15618,4,f
7474,1945,8328,6,f
7475,1946,6836,1,f
7476,1946,8350,4,f
7477,1946,15619,5,f
7478,1946,8328,6,f
7479,1947,6837,1,f
7480,1947,8350,4,f
7481,1947,15620,2,f
7482,1947,8328,6,f
7483,1948,6837,1,f
7484,1948,8350,4,f
7485,1948,15621,3,f
7486,1948,8328,6,f
7487,1949,6837,1,f
7488,1949,8350,4,f
7489,1949,15620,1,f
7490,1949,8328,6,f
7491,1950,6838,1,f
7492,1950,8350,4,f
7493,1950,15617,4,f
7494,1950,8328,6,f
7495,1951,6838,1,f
7496,1951,8350,4,f
7497,1951,15621,3,f
7498,1951,8328,6,f
7499,1952,6838,1,f
7500,1952,8350,4,f
7501,1952,15618,4,f
7502,1952,8328,6,f
7503,1953,6839,1,f
7504,1953,8350,4,f
7505,1953,15619,4,f
7506,1953,8328,6,f
7507,1954,6839,1,f
7508,1954,8350,4,f
7509,1954,15620,4,f
7510,1954,8328,6,f
7511,1955,6839,1,f
7512,1955,8350,4,f
7513,1955,15621,2,f
7514,1955,8328,6,f
7515,1956,6840,1,f
7516,1956,8350,7,f
7517,1956,15617,5,f
7518,1956,8078,1,f
7519,1956,8328,7,f
7520,1957,6841,1,f
7521,1957,8350,7,f
7522,1957,15617,1,f
7523,1957,8082,1,f
7524,1957,8328,7,f
7525,1958,6842,1,f
7526,1958,8350,7,f
7527,1958,15618,2,f
7528,1958,8084,1,f
7529,1958,8328,7,f
7530,1959,6843,1,f
7531,1959,8350,7,f
7532,1959,15618,5,f
7533,1959,8077,1,f
7534,1959,8328,7,f
7535,1960,6844,1,f
7536,1960,8350,7,f
7537,1960,15619,5,f
7538,1960,8083,1,f
7539,1960,8328,7,f
7540,1961,6845,1,f
7541,1961,8350,7,f
7542,1961,15619,4,f
7543,1961,8079,1,f
7544,1961,8328,7,f
7545,1962,6846,1,f
7546,1962,8350,7,f
7547,1962,15620,9,f
7548,1962,8076,1,f
7549,1962,8328,7,f
7550,1963,6847,1,f
7551,1963,8350,7,f
7552,1963,15621,1,f
7553,1963,8078,1,f
7554,1963,8328,7,f
7555,1964,6848,1,f
7556,1964,8350,7,f
7557,1964,15617,4,f
7558,1964,8082,1,f
7559,1964,8328,7,f
7560,1965,6849,1,f
7561,1965,8350,7,f
7562,1965,15618,3,f
7563,1965,8084,1,f
7564,1965,8328,7,f
7565,1966,6850,1,f
7566,1966,8350,7,f
7567,1966,15619,4,f
7568,1966,8077,1,f
7569,1966,8328,7,f
7570,1967,6851,1,f
7571,1967,8350,7,f
7572,1967,15620,5,f
7573,1967,8083,1,f
7574,1967,8328,7,f
7575,1968,6852,1,f
7576,1968,8350,7,f
7577,1968,15621,5,f
7578,1968,8079,1,f
7579,1968,8328,7,f
7580,1969,6853,1,f
7581,1969,8350,7,f
7582,1969,15617,7,f
7583,1969,8076,1,f
7584,1969,8328,7,f
7585,1970,6854,1,f
7586,1970,8350,7,f
7587,1970,15618,5,f
7588,1970,8078,1,f
7589,1970,8328,7,f
7590,1971,6855,1,f
7591,1971,8350,7,f
7592,1971,15620,1,f
7593,1971,8082,1,f
7594,1971,8328,7,f
7595,1972,6856,1,f
7596,1972,8350,7,f
7597,1972,15621,2,f
7598,1972,8084,1,f
7599,1972,8328,7,f
7600,1973,6857,1,f
7601,1973,8350,7,f
7602,1973,15619,7,f
7603,1973,8077,1,f
7604,1973,8328,7,f
7605,1974,6858,1,f
7606,1974,8350,7,f
7607,1974,15617,5,f
7608,1974,8083,1,f
7609,1974,8328,7,f
7615,1976,6860,1,f
7616,1976,8350,7,f
7617,1976,15620,9,f
7618,1976,8076,1,f
7619,1976,8328,7,f
7620,1977,6861,1,f
7621,1977,8350,7,f
7622,1977,15621,1,f
7623,1977,8078,1,f
7624,1977,8328,7,f
7625,1978,6862,1,f
7626,1978,8350,7,f
7627,1978,15617,4,f
7628,1978,8082,1,f
7629,1978,8328,7,f
7630,1979,6863,1,f
7631,1979,8350,7,f
7632,1979,15618,3,f
7633,1979,8084,1,f
7634,1979,8328,7,f
7635,1980,6864,1,f
7636,1980,8350,7,f
7637,1980,15619,4,f
7638,1980,8077,1,f
7639,1980,8328,7,f
7640,1981,6865,1,f
7641,1981,8350,7,f
7642,1981,15620,5,f
7643,1981,8083,1,f
7644,1981,8328,7,f
7645,1982,6866,1,f
7646,1982,8350,7,f
7647,1982,15621,5,f
7648,1982,8079,1,f
7649,1982,8328,7,f
7650,1983,6867,1,f
7651,1983,8350,16,f
7652,1983,15617,14,f
7653,1983,8078,1,f
7654,1983,15571,8,f
7655,1984,6868,1,f
7656,1984,8350,16,f
7657,1984,15618,2,f
7658,1984,8082,1,f
7659,1984,15571,8,f
7660,1985,6869,1,f
7661,1985,8350,16,f
7662,1985,15619,5,f
7663,1985,8084,1,f
7664,1985,15571,8,f
7665,1986,6870,1,f
7666,1986,8350,16,f
7667,1986,15618,9,f
7668,1986,8077,1,f
7669,1986,15571,8,f
7670,1987,6871,1,f
7671,1987,8350,16,f
7672,1987,15619,8,f
7673,1987,8083,1,f
7674,1987,15571,8,f
7675,1988,6872,1,f
7676,1988,8350,16,f
7677,1988,15620,9,f
7678,1988,8079,1,f
7679,1988,15571,8,f
7680,1989,6873,1,f
7681,1989,8350,16,f
7682,1989,15621,9,f
7683,1989,8076,1,f
7684,1989,15571,8,f
7685,1990,6874,1,f
7686,1990,8350,16,f
7687,1990,15617,2,f
7688,1990,8078,1,f
7689,1990,15571,8,f
7690,1991,6875,1,f
7691,1991,8350,16,f
7692,1991,15618,8,f
7693,1991,8082,1,f
7694,1991,15571,8,f
7695,1992,6876,1,f
7696,1992,8350,16,f
7697,1992,15619,7,f
7698,1992,8084,1,f
7699,1992,15571,8,f
7700,1993,6877,1,f
7701,1993,8350,16,f
7702,1993,15620,9,f
7703,1993,8077,1,f
7704,1993,15571,8,f
7705,1994,6878,1,f
7706,1994,8350,16,f
7707,1994,15621,9,f
7708,1994,8083,1,f
7709,1994,15571,8,f
7710,1995,6879,1,f
7711,1995,8350,16,f
7712,1995,15617,10,f
7713,1995,8079,1,f
7714,1995,15571,8,f
7715,1996,6880,1,f
7716,1996,8350,16,f
7717,1996,15618,14,f
7718,1996,8076,1,f
7719,1996,15571,8,f
7720,1997,6881,1,f
7721,1997,8350,16,f
7722,1997,15619,9,f
7723,1997,8078,1,f
7724,1997,15571,8,f
7725,1998,6882,1,f
7726,1998,8350,16,f
7727,1998,15620,2,f
7728,1998,8082,1,f
7729,1998,15571,8,f
7730,1999,6883,1,f
7731,1999,8350,16,f
7732,1999,15621,5,f
7733,1999,8084,1,f
7734,1999,15571,8,f
7735,2000,6884,1,f
7736,2000,8350,16,f
7737,2000,15620,2,f
7738,2000,8077,1,f
7739,2000,15571,8,f
7740,2001,6885,1,f
7741,2001,8350,16,f
7742,2001,15621,8,f
7743,2001,8083,1,f
7744,2001,15571,8,f
7750,2003,6887,1,f
7751,2003,8350,16,f
7752,2003,15617,2,f
7753,2003,8076,1,f
7754,2003,15571,8,f
7755,2004,6888,1,f
7756,2004,8350,16,f
7757,2004,15617,2,f
7758,2004,8078,1,f
7759,2004,15571,8,f
7760,2005,6889,1,f
7761,2005,8350,16,f
7762,2005,15618,8,f
7763,2005,8082,1,f
7764,2005,15571,8,f
7765,2006,6890,1,f
7766,2006,8350,16,f
7767,2006,15619,7,f
7768,2006,8084,1,f
7769,2006,15571,8,f
7770,2007,6891,1,f
7771,2007,8350,16,f
7772,2007,15620,9,f
7773,2007,8077,1,f
7774,2007,15571,8,f
7775,2008,6892,1,f
7776,2008,8350,16,f
7777,2008,15621,9,f
7778,2008,8083,1,f
7779,2008,15571,8,f
7780,2009,6893,1,f
7781,2009,8350,16,f
7782,2009,15617,10,f
7783,2009,8079,1,f
7784,2009,15571,8,f
7785,2010,6894,1,f
7786,2010,8350,1,f
7787,2010,15618,1,f
7788,2010,8078,1,f
7789,2010,8328,1,f
7790,2011,6895,1,f
7791,2011,8350,5,f
7792,2011,15618,1,f
7793,2011,8082,1,f
7794,2011,8328,5,f
7795,2012,6896,1,f
7796,2012,8350,5,f
7797,2012,15619,2,f
7798,2012,8084,1,f
7799,2012,8328,5,f
7800,2013,6897,1,f
7801,2013,8350,5,f
7802,2013,15620,1,f
7803,2013,8077,1,f
7804,2013,8328,5,f
7805,2014,6898,1,f
7806,2014,8350,5,f
7807,2014,15621,4,f
7808,2014,8083,1,f
7809,2014,8328,5,f
7810,2015,6899,1,f
7811,2015,8350,5,f
7812,2015,15619,3,f
7813,2015,8079,1,f
7814,2015,8328,5,f
7815,2016,6900,1,f
7816,2016,8350,5,f
7817,2016,15620,6,f
7818,2016,8076,1,f
7819,2016,8328,5,f
7820,2017,6901,1,f
7821,2017,8350,5,f
7822,2017,15621,1,f
7823,2017,8078,1,f
7824,2017,8328,5,f
7830,2019,6903,1,f
7831,2019,8350,5,f
7832,2019,15617,2,f
7833,2019,8084,1,f
7834,2019,8328,5,f
7835,2020,6904,1,f
7836,2020,8350,5,f
7837,2020,15618,3,f
7838,2020,8077,1,f
7839,2020,8328,5,f
7840,2021,6905,1,f
7841,2021,8350,5,f
7842,2021,15619,3,f
7843,2021,8083,1,f
7844,2021,8328,5,f
7845,2022,6906,1,f
7846,2022,8350,5,f
7847,2022,15620,3,f
7848,2022,8079,1,f
7849,2022,8328,5,f
7850,2023,6907,1,f
7851,2023,8350,5,f
7852,2023,15621,4,f
7853,2023,8076,1,f
7854,2023,8328,5,f
7855,2024,6908,1,f
7856,2024,8350,5,f
7857,2024,15617,4,f
7858,2024,8078,1,f
7859,2024,8328,5,f
7860,2025,6909,1,f
7861,2025,8350,5,f
7862,2025,15617,1,f
7863,2025,8082,1,f
7864,2025,8328,5,f
7865,2026,6910,1,f
7866,2026,8350,5,f
7867,2026,15618,2,f
7868,2026,8084,1,f
7869,2026,8328,5,f
7870,2027,6911,1,f
7871,2027,8350,5,f
7872,2027,15618,6,f
7873,2027,8077,1,f
7874,2027,8328,5,f
7875,2028,6912,1,f
7876,2028,8350,5,f
7877,2028,15619,4,f
7878,2028,8083,1,f
7879,2028,8328,5,f
7885,2030,6914,1,f
7886,2030,8350,5,f
7887,2030,15619,6,f
7888,2030,8076,1,f
7889,2030,8328,5,f
7890,2031,6915,1,f
7891,2031,8350,5,f
7892,2031,15620,1,f
7893,2031,8078,1,f
7894,2031,8328,5,f
7895,2032,6916,1,f
7896,2032,8350,5,f
7897,2032,15621,3,f
7898,2032,8082,1,f
7899,2032,8328,5,f
7900,2033,6917,1,f
7901,2033,8350,5,f
7902,2033,15617,2,f
7903,2033,8084,1,f
7904,2033,8328,5,f
7905,2034,6918,1,f
7906,2034,8350,5,f
7907,2034,15618,3,f
7908,2034,8077,1,f
7909,2034,8328,5,f
7910,2035,6919,1,f
7911,2035,8350,5,f
7912,2035,15619,3,f
7913,2035,8083,1,f
7914,2035,8328,5,f
7915,2036,6920,1,f
7916,2036,8350,5,f
7917,2036,15620,3,f
7918,2036,8079,1,f
7919,2036,8328,5,f
7920,2037,6921,1,f
7921,2037,8350,3,f
7922,2037,15621,3,f
7923,2037,8078,1,f
7924,2037,8328,3,f
7925,2038,6922,1,f
7926,2038,8350,3,f
7927,2038,15620,1,f
7928,2038,8082,1,f
7929,2038,8328,3,f
7930,2039,6923,1,f
7931,2039,8350,3,f
7932,2039,15621,1,f
7933,2039,8084,1,f
7934,2039,8328,3,f
7935,2040,6924,1,f
7936,2040,8350,3,f
7937,2040,15617,3,f
7938,2040,8077,1,f
7939,2040,8328,3,f
7940,2041,6925,1,f
7941,2041,8350,3,f
7942,2041,15617,3,f
7943,2041,8083,1,f
7944,2041,8328,3,f
7945,2042,6926,1,f
7946,2042,8350,3,f
7947,2042,15618,2,f
7948,2042,8079,1,f
7949,2042,8328,3,f
7950,2043,6927,1,f
7951,2043,8350,3,f
7952,2043,15619,4,f
7953,2043,8076,1,f
7954,2043,8328,3,f
7955,2044,6928,1,f
7956,2044,8350,3,f
7957,2044,15620,1,f
7958,2044,8078,1,f
7959,2044,8328,3,f
7965,2046,6930,1,f
7966,2046,8350,3,f
7967,2046,15621,2,f
7968,2046,8084,1,f
7969,2046,8328,3,f
7970,2047,6931,1,f
7971,2047,8350,3,f
7972,2047,15617,2,f
7973,2047,8077,1,f
7974,2047,8328,3,f
7975,2048,6932,1,f
7976,2048,8350,3,f
7977,2048,15618,2,f
7978,2048,8083,1,f
7979,2048,8328,3,f
7980,2049,6933,1,f
7981,2049,8350,3,f
7982,2049,15619,2,f
7983,2049,8079,1,f
7984,2049,8328,3,f
7985,2050,6934,1,f
7986,2050,8350,3,f
7987,2050,15620,3,f
7988,2050,8076,1,f
7989,2050,8328,3,f
7990,2051,6935,1,f
7991,2051,8350,3,f
7992,2051,15621,3,f
7993,2051,8078,1,f
7994,2051,8328,3,f
7995,2052,6936,1,f
7996,2052,8350,3,f
7997,2052,15618,1,f
7998,2052,8082,1,f
7999,2052,8328,3,f
8000,2053,6937,1,f
8001,2053,8350,3,f
8002,2053,15619,1,f
8003,2053,8084,1,f
8004,2053,8328,3,f
8005,2054,6938,1,f
8006,2054,8350,3,f
8007,2054,15617,3,f
8008,2054,8077,1,f
8009,2054,8328,3,f
8010,2055,6939,1,f
8011,2055,8350,3,f
8012,2055,15620,3,f
8013,2055,8083,1,f
8014,2055,8328,3,f
8020,2057,6941,1,f
8021,2057,8350,3,f
8022,2057,15618,4,f
8023,2057,8076,1,f
8024,2057,8328,3,f
8025,2058,6942,1,f
8026,2058,8350,3,f
8027,2058,15619,1,f
8028,2058,8078,1,f
8029,2058,8328,3,f
8030,2059,6943,1,f
8031,2059,8350,3,f
8032,2059,15620,2,f
8033,2059,8082,1,f
8034,2059,8328,3,f
8035,2060,6944,1,f
8036,2060,8350,3,f
8037,2060,15621,2,f
8038,2060,8084,1,f
8039,2060,8328,3,f
8040,2061,6945,1,f
8041,2061,8350,3,f
8042,2061,15617,2,f
8043,2061,8077,1,f
8044,2061,8328,3,f
8045,2062,6946,1,f
8046,2062,8350,3,f
8047,2062,15618,2,f
8048,2062,8083,1,f
8049,2062,8328,3,f
8050,2063,6947,1,f
8051,2063,8350,3,f
8052,2063,15619,2,f
8053,2063,8079,1,f
8054,2063,8328,3,f
8055,2064,6948,1,f
8056,2064,8350,3,f
8057,2064,15620,3,f
8058,2064,8078,1,f
8059,2064,8328,3,f
8060,2065,6949,1,f
8061,2065,8350,3,f
8062,2065,15621,1,f
8063,2065,8082,1,f
8064,2065,8328,3,f
8065,2066,6950,1,f
8066,2066,8350,3,f
8067,2066,15617,1,f
8068,2066,8084,1,f
8069,2066,8328,3,f
8070,2067,6951,1,f
8071,2067,8350,3,f
8072,2067,15621,3,f
8073,2067,8077,1,f
8074,2067,8328,3,f
8075,2068,6952,1,f
8076,2068,8350,3,f
8077,2068,15618,3,f
8078,2068,8083,1,f
8079,2068,8328,3,f
8080,2069,6953,1,f
8081,2069,8350,3,f
8082,2069,15617,2,f
8083,2069,8079,1,f
8084,2069,8328,3,f
8085,2070,6954,1,f
8086,2070,8350,3,f
8087,2070,15618,4,f
8088,2070,8076,1,f
8089,2070,8328,3,f
