id,name,model,once_one_man,once_one_interaction,show_name,mgmt_spawn,percent,min_time,max_time,model_kind_id,use_creator_faction,force_tod_top_priority,milestone_id,group_id,show_minimap,use_target_decal,use_target_silhouette,use_target_highlight,target_decal_size,sim_radius,collide_ship,collide_vehicle,climate_id,save_indun,mark_model,force_up_action,load_model_from_world,parentable,childable,faction_id,growth_time,despawn_on_collision,no_collision
1756,로직게이트 nand (1초),cgf://objects/env/01_nuia/001_ncom/logic_nand_a.cgf,f,t,f,f,100,600000,700000,1,f,f,1,34,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
1757,로직게이트 nand (5초),cgf://objects/env/01_nuia/001_ncom/logic_nand_b.cgf,f,t,f,f,100,600000,700000,1,f,f,1,34,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
1758,로직게이트 nand (10초),cgf://objects/env/01_nuia/001_ncom/logic_nand_c.cgf,f,t,f,f,100,600000,700000,1,f,f,1,34,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
1759,로직게이트 nor (1초),cgf://objects/env/01_nuia/001_ncom/logic_nor_a.cgf,f,t,f,f,100,600000,700000,1,f,f,1,34,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
1760,로직게이트 nor (5초),cgf://objects/env/01_nuia/001_ncom/logic_nor_b.cgf,f,t,f,f,100,600000,700000,1,f,f,1,34,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
1761,로직게이트 nor (10초),cgf://objects/env/01_nuia/001_ncom/logic_nor_c.cgf,f,t,f,f,100,600000,700000,1,f,f,1,34,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
1762,로직게이트 not (1초),cgf://objects/env/01_nuia/001_ncom/logic_not_a.cgf,f,t,f,f,100,600000,700000,1,f,f,1,34,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
1763,로직게이트 not (5초),cgf://objects/env/01_nuia/001_ncom/logic_not_b.cgf,f,t,f,f,100,600000,700000,1,f,f,,34,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
1764,로직게이트 not (10초),cgf://objects/env/01_nuia/001_ncom/logic_not_c.cgf,f,t,f,f,100,600000,700000,1,f,f,,34,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
1765,로직게이트 or (1초),cgf://objects/env/01_nuia/001_ncom/logic_or_a.cgf,f,t,f,f,100,600000,700000,1,f,f,,34,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
1766,로직게이트 or (5초),cgf://objects/env/01_nuia/001_ncom/logic_or_b.cgf,f,t,f,f,100,600000,700000,1,f,f,,34,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
1767,로직게이트 or (10초),cgf://objects/env/01_nuia/001_ncom/logic_or_c.cgf,f,t,f,f,100,600000,700000,1,f,f,,34,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
1768,로직게이트 xnor (1초),cgf://objects/env/01_nuia/001_ncom/logic_xnor_a.cgf,f,t,f,f,100,600000,700000,1,f,f,,34,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
1769,로직게이트 xnor (5초),cgf://objects/env/01_nuia/001_ncom/logic_xnor_b.cgf,f,t,f,f,100,600000,700000,1,f,f,,34,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
1770,로직게이트 xnor (10초),cgf://objects/env/01_nuia/001_ncom/logic_xnor_c.cgf,f,t,f,f,100,600000,700000,1,f,f,,34,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
1771,로직게이트 xor (1초),cgf://objects/env/01_nuia/001_ncom/logic_xor_a.cgf,f,t,f,f,100,600000,700000,1,f,f,,34,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
1772,로직게이트 xor (5초),cgf://objects/env/01_nuia/001_ncom/logic_xor_b.cgf,f,t,f,f,100,600000,700000,1,f,f,,34,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
1773,로직게이트 xor (10초),cgf://objects/env/01_nuia/001_ncom/logic_xor_c.cgf,f,t,f,f,100,600000,700000,1,f,f,,34,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
1774,수상한 마법진 이펙트,prefab://prefabs/fx.xml/cro_plain_magic_circle,f,t,f,f,100,600000,700000,1,f,f,1,11,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
1775,작은돌,cgf://objects/Env/05_nature/03_temp/stone_garangdol_f03.cgf,f,t,f,f,100,600000,700000,1,f,f,,24,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
1776,빨간튤립,vegetation://objects/env/05_nature/00_common/common_flower_tulip01.cgf,f,t,f,f,100,600000,700000,1,f,f,,24,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
1777,눈사자의 똥,cgf://Game/objects/Env/01_nuia/001_ndeco/quest/ndeco_quest_dung.cgf,f,t,f,f,100,600000,700000,1,f,f,1,11,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
1778,노란튤립,vegetation://objects/env/05_nature/00_common/common_flower_tulip02.cgf,f,t,f,f,100,600000,700000,1,f,f,,24,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
1779,브로콜리,vegetation://objects/env/05_nature/00_common/common_plants_broc01.cgf,f,t,f,f,100,600000,700000,1,f,f,,24,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
1780,매사냥풀,vegetation://objects/env/05_nature/00_common/common_plants_shine_fa02.cgf,f,t,f,f,100,600000,700000,1,f,f,,24,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
1781,빛나는풀,cgf://objects/Env/05_nature/00_common/common_plants_shine_ti03.cgf,f,t,f,f,100,600000,700000,1,f,f,,24,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
1782,특이한초본,vegetation://objects/env/05_nature/00_common/common_plants_yellowlong01.cgf,f,t,f,f,100,600000,700000,1,f,f,,24,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
1783,노란수레국화,vegetation://objects/env/05_nature/00_common/daisy_a_y.cgf,f,t,f,f,100,600000,700000,1,f,f,,24,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
1784,디센트라,vegetation://objects/env/05_nature/00_common/dicentra_a.cgf,f,t,f,f,100,600000,700000,1,f,f,,24,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
1785,수확한호박,cgf://objects/Env/05_nature/00_common/pumpkin_01.cgf,f,t,f,f,100,600000,700000,1,f,f,,24,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
1786,노란꽃,vegetation://objects/env/05_nature/00_common/flower_a.cgf,f,t,f,f,100,600000,700000,1,f,f,,24,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
1787,보라꽃,vegetation://objects/env/05_nature/00_common/flower_b.cgf,f,t,f,f,100,600000,700000,1,f,f,,24,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
1788,빨강꽃,vegetation://objects/env/05_nature/00_common/flower_c.cgf,f,t,f,f,100,600000,700000,1,f,f,,24,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
1789,연두꽃,vegetation://objects/env/05_nature/00_common/flower_d.cgf,f,t,f,f,100,600000,700000,1,f,f,,24,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
1790,흰꽃,vegetation://objects/env/05_nature/00_common/flower_e.cgf,f,t,f,f,100,600000,700000,1,f,f,,24,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
1791,갈색풀,vegetation://objects/env/05_nature/00_common/grass_weed_b.cgf,f,t,f,f,100,600000,700000,1,f,f,,24,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
1792,녹색풀,vegetation://objects/env/05_nature/00_common/grass_weed_b_green.cgf,f,t,f,f,100,600000,700000,1,f,f,,24,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
1793,귀이한초본,vegetation://objects/env/05_nature/00_common/grass_weed_bgray03.cgf,f,t,f,f,100,600000,700000,1,f,f,,24,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
1794,연둣빛약초,vegetation://objects/env/05_nature/00_common/common_plants_haber01.cgf,f,t,f,f,100,600000,700000,1,f,f,,24,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
1795,보랏빛약초,vegetation://objects/env/05_nature/00_common/common_plants_haber02.cgf,f,t,f,f,100,600000,700000,1,f,f,,24,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
1796,커다란목화,vegetation://objects/env/05_nature/00_common/common_plants_cotton01.cgf,f,t,f,f,100,600000,700000,1,f,f,,24,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
1797,사탕초본,vegetation://objects/env/05_nature/01_tropic/trop_plants_ball02.cgf,f,t,f,f,100,600000,700000,1,f,f,,24,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
1798,목화,vegetation://objects/env/05_nature/00_common/common_plants_cotton01.cgf,f,t,f,f,100,600000,700000,1,f,f,,3,f,f,f,t,0.0,500,f,f,2,f,,f,f,t,t,0,10320000,f,f
1799,큰사탕초본,vegetation://objects/env/05_nature/01_tropic/trop_plants_ball01.cgf,f,t,f,f,100,600000,700000,1,f,f,,24,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
1800,라벤더(테스트용),vegetation://objects/env/05_nature/00_common/lavender_a.cgf,f,t,f,f,100,600000,700000,1,f,f,,34,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
1801,큰라덴더,vegetation://objects/env/05_nature/00_common/lavender_b.cgf,f,t,f,f,100,600000,700000,1,f,f,,24,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
1802,흰루핀,vegetation://objects/env/05_nature/00_common/lupinus_a.cgf,f,t,f,f,100,600000,700000,1,f,f,,24,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
1803,보라루핀,vegetation://objects/env/05_nature/00_common/lupinus_b.cgf,f,t,f,f,100,600000,700000,1,f,f,,24,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
1804,노란버섯,vegetation://objects/env/05_nature/00_common/mushroom02.cgf,f,t,f,f,100,600000,700000,1,f,f,,24,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
1805,수확한 미니호박,cgf://objects/Env/05_nature/00_common/pumpkin_02.cgf,f,t,f,f,100,600000,700000,1,f,f,,24,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
1806,수확한 노란호박,cgf://objects/Env/05_nature/00_common/pumpkin_03.cgf,f,t,f,f,100,600000,700000,1,f,f,,24,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
1807,유채꽃,vegetation://objects/env/05_nature/00_common/rape_a.cgf,f,t,f,f,100,600000,700000,1,f,f,,24,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
1808,노란샤프란,vegetation://objects/env/05_nature/01_tropic/trop_flower_saffron02.cgf,f,t,f,f,100,600000,700000,1,f,f,,24,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
1809,칼날고사리,vegetation://objects/env/05_nature/01_tropic/trop_plants_bracken03.cgf,f,t,f,f,100,600000,700000,4,f,f,,24,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
1810,고사리봉,vegetation://objects/env/05_nature/01_tropic/trop_plants_bracken04.cgf,f,t,f,f,100,600000,700000,1,f,f,,24,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
1811,드레곤,vegetation://objects/env/05_nature/01_tropic/trop_plants_dragon01.cgf,f,t,f,f,100,600000,700000,1,f,f,,24,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
1812,열대고사리,vegetation://objects/env/05_nature/01_tropic/trop_plants_maplants01.cgf,f,t,f,f,100,600000,700000,1,f,f,,24,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
1813,열대선인장,vegetation://objects/env/05_nature/01_tropic/trop_plants_maplants02.cgf,f,t,f,f,100,600000,700000,1,f,f,,24,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
1814,고드름버섯,vegetation://objects/env/05_nature/01_tropic/trop_plants_mushroom01.cgf,f,t,f,f,100,600000,700000,1,f,f,,24,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
1815,야광버섯,vegetation://objects/env/05_nature/01_tropic/trop_plants_mushroom02.cgf,f,t,f,f,100,600000,700000,1,f,f,,24,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
1816,움직이는풀,vegetation://objects/env/05_nature/01_tropic/trop_plants_orchids01.cgf,f,t,f,f,100,600000,700000,1,f,f,,24,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
1817,노래하는풀,vegetation://objects/env/05_nature/01_tropic/trop_plants_orchids02.cgf,f,t,f,f,100,600000,700000,1,f,f,,24,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
1819,죽음의뜰,cgf://Game/objects/Env/01_nuia/001_ndeco/ndeco_do_invisible.cgf,f,t,f,f,100,600000,700000,1,f,f,1,13,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
1820,주황빛 라플레시아,vegetation://objects/env/05_nature/01_tropic/trop_plants_raffl01.cgf,f,t,f,f,100,600000,700000,1,f,f,,24,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
1821,자줏빛 라플레시아,vegetation://objects/env/05_nature/01_tropic/trop_plants_raffl02.cgf,f,t,f,f,100,600000,700000,1,f,f,,24,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
1822,보랏빛 라플레시아,vegetation://objects/env/05_nature/01_tropic/trop_plants_raffl03.cgf,f,t,f,f,100,600000,700000,1,f,f,,24,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
1823,둥근 라플레시아,vegetation://objects/env/05_nature/01_tropic/trop_plants_raffl04.cgf,f,t,f,f,100,600000,700000,1,f,f,,24,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
1824,긴 선인장,vegetation://objects/env/05_nature/01_tropic/trop_tree_lowcactus01.cgf,f,t,f,f,100,600000,700000,1,f,f,,24,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
1825,통통한 선인장,vegetation://objects/env/05_nature/01_tropic/trop_tree_lowcactus02.cgf,f,t,f,f,100,600000,700000,1,f,f,,24,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
1826,아주 긴 선인장,vegetation://objects/env/05_nature/01_tropic/trop_tree_lowcactus03.cgf,f,t,f,f,100,600000,700000,1,f,f,,24,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
1827,빛바랜초본,vegetation://objects/env/05_nature/02_dry/dry_bush_twing02.cgf,f,t,f,f,100,600000,700000,1,f,f,,24,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
1828,못생긴풀,vegetation://objects/env/05_nature/02_dry/dry_flower_fa02.cgf,f,t,f,f,100,600000,700000,1,f,f,,24,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
1829,뼈의땅초본,vegetation://objects/env/05_nature/02_dry/dry_plants_ca01.cgf,f,t,f,f,100,600000,700000,1,f,f,,24,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
1830,매사냥빛나는풀,vegetation://objects/env/05_nature/02_dry/dry_plants_fa_o01.cgf,f,t,f,f,100,600000,700000,1,f,f,,24,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
1831,우산풀,vegetation://objects/env/05_nature/02_dry/dry_plants_fa_um01.cgf,f,t,f,f,100,600000,700000,1,f,f,,24,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
1832,매사냥긴풀,vegetation://objects/env/05_nature/02_dry/dry_plants_fa_w02.cgf,f,t,f,f,100,600000,700000,1,f,f,,24,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
1833,난초,vegetation://objects/env/05_nature/02_dry/dry_plants_orchid01.cgf,f,t,f,f,100,600000,700000,1,f,f,,24,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
1834,빛나는빨간풀,vegetation://objects/env/05_nature/02_dry/dry_plants_red02.cgf,f,t,f,f,100,600000,700000,1,f,f,,24,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
1835,방망이,vegetation://objects/env/05_nature/02_dry/dry_plants_red05.cgf,f,t,f,f,100,600000,700000,1,f,f,,24,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
1836,가로줄바위,cgf://objects/Env/05_nature/02_dry/rock_medium_b.cgf,f,t,f,f,100,600000,700000,1,f,f,,24,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
1837,둥근바위,cgf://objects/Env/01_nuia/02_ga/ga_giantstone_07.cgf,f,t,f,f,100,600000,700000,1,f,f,,24,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
1838,회색바위,cgf://objects/Env/05_nature/03_temp/stone_garangdol_e.cgf,f,t,f,f,100,600000,700000,1,f,f,,24,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
1839,이끼바위,cgf://objects/Env/05_nature/03_temp/stone_garangdol_f02.cgf,f,t,f,f,100,600000,700000,1,f,f,,24,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
1840,개나리,vegetation://objects/env/05_nature/03_temp/temp_flower_forsythia03_si.cgf,f,t,f,f,100,600000,700000,1,f,f,,24,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
1841,후레지아,vegetation://objects/env/05_nature/03_temp/temp_flower_freesia01.cgf,f,t,f,f,100,600000,700000,1,f,f,,24,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
1842,새싹,vegetation://objects/env/05_nature/03_temp/temp_plants_ginseng03.cgf,f,t,f,f,100,600000,700000,1,f,f,,24,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
1843,빨간모란,vegetation://objects/env/05_nature/03_temp/temp_plants_peony01.cgf,f,t,f,f,100,600000,700000,1,f,f,,24,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
1844,흰모란,vegetation://objects/env/05_nature/03_temp/temp_plants_peony02.cgf,f,t,f,f,100,600000,700000,1,f,f,,24,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
1845,야광풀,vegetation://objects/env/05_nature/03_temp/white_plants_flower01.cgf,f,t,f,f,100,600000,700000,1,f,f,,24,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
1846,릴리엇 집시 천막 A,cgf://Game\objects\Env\01_nuia\08_cro/cro_iltent_f_cut.cgf,f,t,f,f,100,600000,700000,1,f,t,,24,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
1847,달빛야광풀,vegetation://objects/env/05_nature/03_temp/white_plants_flower02.cgf,f,t,f,f,100,600000,700000,1,f,f,,24,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
1848,빛나는동굴약초,vegetation://objects/env/05_nature/03_temp/white_plants_flower03.cgf,f,t,f,f,100,600000,700000,1,f,f,,24,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
1849,작은상추, vegetation://objects/env/05_nature/00_common/common_plants_haber03.cgf,f,t,f,f,100,600000,700000,1,f,f,,24,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
1850,큰상추,vegetation://objects/env/05_nature/00_common/common_plants_haber04.cgf,f,t,f,f,100,600000,700000,1,f,f,,24,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
1851,릴리엇 집시 천막 B,cgf://Game\objects\Env\01_nuia\08_cro/cro_iltent_f_cut.cgf,f,t,f,f,100,600000,700000,1,f,t,,24,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
1852,릴리엇 집시 천막 C,cgf://Game\objects\Env\01_nuia\08_cro/cro_iltent_f.cgf,f,t,f,f,100,600000,700000,1,f,t,,24,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
1853,릴리엇 집시 천막 D,cgf://Game\objects\Env\01_nuia\08_cro/cro_iltent_f.cgf,f,t,f,f,100,600000,700000,1,f,t,,24,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
1854,인어의 상자,cgf://game/objects/env/01_nuia/001_ndeco/quest/ndeco_quest_case02.cgf,f,t,f,f,100,600000,700000,1,f,f,1,11,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
1855,보물 상자,cgf://Game/objects/Env/01_nuia/001_ndeco/ndeco_common_case01.cgf,f,t,f,f,100,600000,700000,1,f,f,1,24,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
1856,매의 정기가 서린 무덤,cgf://objects\Env\02_harihara\001_hdeco\quest\hdeco_quest_tomb.cgf,f,t,f,f,100,600000,700000,1,f,f,1,11,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
1857,바람풀,vegetation://objects/env/05_nature/02_dry/dry_plants_orchid02.cgf,f,t,f,f,100,600000,700000,1,f,f,1,24,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
1858,바람꽃,vegetation://objects/env/05_nature/00_common/common_flower_poppy01.cgf,f,t,f,f,100,600000,700000,1,f,f,1,24,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
1859,바람의 제단,cgf://Game/objects/Env/01_nuia/001_ncom/old/altar_whitecrow.cgf,f,t,f,f,100,600000,700000,1,f,f,1,11,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
1860,물의 제단,cgf://Game/objects/Env/01_nuia/001_ncom/old/altar_whitecrow.cgf,f,t,f,f,100,600000,700000,1,f,f,1,11,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
1861,바람의 마법진,,f,t,f,f,100,600000,700000,1,f,f,1,11,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
1862,물의 마법진,cgf://Game/Objects/Env/01_nuia/04_gw/gw_wind_magic_01.cgf,f,t,f,f,100,600000,700000,1,f,f,1,11,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
1863,거대한 황수정,cgf://objects/Env/02_harihara/001_hdeco/quest/hdeco_qust_jewelry_yellow.cgf,f,t,f,f,100,600000,700000,1,f,f,1,11,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
1864,거대한 황수정,cgf://objects/Env/02_harihara/001_hdeco/quest/hdeco_qust_jewelry_yellow.cgf,f,t,f,f,100,600000,700000,1,f,f,1,11,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
1865,릴리엇 사운드와 메시지,cgf://Game/objects/Env/01_nuia/001_ndeco/ndeco_do_invisible.cgf,f,t,f,f,100,600000,700000,1,f,f,1,24,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
1866,릴리엇 함정,cgf://Game/objects/Env/01_nuia/001_ndeco/ndeco_do_invisible.cgf,f,t,f,f,100,600000,700000,1,f,f,1,24,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
1867,릴리엇 철문,cgf://objects/Env/01_nuia/07_two/ezna_city_culvert/ezna_city_irongate_default.cgf,f,t,f,f,100,600000,700000,1,f,f,1,36,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
1868,lilyut_10013_AND,cgf://objects/env/01_nuia/001_ndeco/quest/signofherus.cgf,f,t,f,f,100,600000,700000,1,f,f,1,34,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
1869,lilyut_10014_AND,cgf://objects/env/01_nuia/001_ndeco/quest/signofherus.cgf,f,t,f,f,100,600000,700000,1,f,f,1,34,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
1870,lilyut_10015_AND,cgf://objects/env/01_nuia/001_ndeco/quest/signofherus.cgf,f,t,f,f,100,600000,700000,1,f,f,1,34,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
1871,lilyut_10016_AND,cgf://objects/env/01_nuia/001_ndeco/quest/signofherus.cgf,f,t,f,f,100,600000,700000,1,f,f,1,34,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
1872,lilyut_10011_NOT,cgf://objects/env/01_nuia/001_ndeco/quest/signofherus.cgf,f,t,f,f,100,600000,700000,1,f,f,1,34,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
1873,lilyut_10012_NOT,cgf://objects/env/01_nuia/001_ndeco/quest/signofherus.cgf,f,t,f,f,100,600000,700000,1,f,f,1,34,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
1874,바람초원 이정표,cgf://objects\Env\02_harihara\001_hcom\ncom_fild_signpost_c07.cgf,f,t,f,f,100,600000,700000,1,f,f,,24,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
1875,경비병 시체,cgf://Game/Objects\Env\01_nuia\001_ndeco\nu_m_corpse2.cgf,f,t,f,f,100,600000,700000,1,f,f,1,11,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
1876,론반 공작가의 비밀 금고,cgf://Game/objects/Env/02_harihara/001_hdeco/quest/hdeco_quest_case.cgf,f,t,f,f,100,600000,700000,1,f,f,1,11,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
1877,론반 공작 성 지하의 거미줄,prefab://prefabs/spider.xml/spider.spider1,f,t,f,f,100,600000,700000,1,f,f,1,11,f,f,f,t,0.0,0,f,f,0,f,,f,t,t,t,0,,f,f
1878,마른 장작 더미,cgf://game/objects/Env/01_nuia/001_ndeco/old/pile_firewood_b.cgf,f,t,f,f,100,600000,700000,1,f,f,1,11,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
1879,모닥불,cgf://game/objects/Env/01_nuia/001_ndeco/old/bonfire_a.cgf,f,t,f,f,100,600000,700000,1,f,f,1,25,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
1880,동영상용 버드나무,vegetation://objects/env/05_nature/03_temp/willowtree_c.cgf,f,t,f,f,100,600000,700000,6,f,f,,24,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
1881,동영상용 가문비나무,vegetation://objects/env/05_nature/04_subpol/sub_tree_bigfir02.cgf,f,t,f,f,100,600000,700000,6,f,f,,24,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
1882,네손가락 천막,cgf://Objects/Env/01_nuia/001_ncom/thief_tent_01.cgf,f,t,f,f,100,600000,700000,1,f,f,1,11,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
