id,hair_diffuse_color_r,hair_diffuse_color_g,hair_diffuse_color_b,model_id,hair_material,comment,asset_id,hair_base_color_r,hair_base_color_g,hair_base_color_b,npc_only
1650,0,0,0,20,objects\Characters\ferre\male\hair\fe_m_hair05\fe_m_hair05_hc12.mtl,custom12,12590,67,50,26,f
1651,0,0,0,20,objects\Characters\ferre\male\hair\fe_m_hair06\fe_m_hair06_hc12.mtl,custom12,12589,67,50,26,f
1652,0,0,0,20,objects\Characters\ferre\male\hair\fe_m_hair07\fe_m_hair07_hc12.mtl,custom12,12588,67,50,26,f
1653,0,0,0,20,objects\Characters\ferre\male\hair\fe_m_hair08\fe_m_hair08_hc12.mtl,custom12,12587,67,50,26,f
1654,0,0,0,20,objects\Characters\ferre\male\hair\fe_m_hair09\fe_m_hair09_hc12.mtl,custom12,12586,67,50,26,f
1655,0,0,0,20,objects\Characters\ferre\male\hair\fe_m_hair10\fe_m_hair10_hc12.mtl,custom12,14436,67,50,26,f
1656,0,0,0,21,objects\Characters\ferre\female\hair\fe_f_hair01\fe_f_hair01_hc12.mtl,custom12,120,67,50,26,f
1657,0,0,0,21,objects\Characters\ferre\female\hair\fe_f_hair02\fe_f_hair02_hc12.mtl,custom12,288,67,50,26,f
1658,0,0,0,21,objects\Characters\ferre\female\hair\fe_f_hair03\fe_f_hair03_hc12.mtl,custom12,4369,67,50,26,f
1659,0,0,0,21,objects\Characters\ferre\female\hair\fe_f_hair04\fe_f_hair04_hc12.mtl,custom12,10235,67,50,26,f
1660,0,0,0,21,objects\Characters\ferre\female\hair\fe_f_hair05\fe_f_hair05_hc12.mtl,custom12,10236,67,50,26,f
1661,0,0,0,21,objects\Characters\ferre\female\hair\fe_f_hair06\fe_f_hair06_hc12.mtl,custom12,10237,67,50,26,f
1662,0,0,0,21,objects\Characters\ferre\female\hair\fe_f_hair07\fe_f_hair07_hc12.mtl,custom12,10238,67,50,26,f
1663,0,0,0,21,objects\Characters\ferre\female\hair\fe_f_hair08\fe_f_hair08_hc12.mtl,custom12,12583,67,50,26,f
1664,0,0,0,21,objects\Characters\ferre\female\hair\fe_f_hair09\fe_f_hair09_hc12.mtl,custom12,12373,67,50,26,f
1665,0,0,0,21,objects\Characters\ferre\female\hair\fe_f_hair10\fe_f_hair10_hc12.mtl,custom12,12374,67,50,26,f
1666,0,0,0,21,objects\Characters\ferre\female\hair\fe_f_hair11\fe_f_hair11_hc12.mtl,custom12,12375,67,50,26,f
1667,0,0,0,21,objects\Characters\ferre\female\hair\fe_f_hair12\fe_f_hair12_hc12.mtl,custom12,12376,67,50,26,f
1668,0,0,0,10,objects\Characters\nuian\male\hair\nu_m_hair001\nu_m_hair001_hc13.mtl,custom13,11879,67,44,22,f
1669,0,0,0,10,objects\Characters\nuian\male\hair\nu_m_hair002\nu_m_hair002_hc13.mtl,custom13,12595,67,44,22,f
1670,0,0,0,10,objects\Characters\nuian\male\hair\nu_m_hair005\nu_m_hair005_hc13.mtl,custom13,10221,67,44,22,f
1671,0,0,0,10,objects\Characters\nuian\male\hair\nu_m_hair006\nu_m_hair006_hc13.mtl,custom13,10222,67,44,22,f
1672,0,0,0,10,objects\Characters\nuian\male\hair\nu_m_hair007\nu_m_hair007_hc13.mtl,custom13,10223,67,44,22,f
1673,0,0,0,10,objects\Characters\nuian\male\hair\nu_m_hair008\nu_m_hair008_hc13.mtl,custom13,10224,67,44,22,f
1674,0,0,0,10,objects\Characters\nuian\male\hair\nu_m_hair009\nu_m_hair009_hc13.mtl,custom13,10225,67,44,22,f
1675,0,0,0,10,objects\Characters\nuian\male\hair\nu_m_hair010\nu_m_hair010_hc13.mtl,custom13,10226,67,44,22,f
1676,0,0,0,10,objects\Characters\nuian\male\hair\nu_m_hair011\nu_m_hair011_hc13.mtl,custom13,10227,67,44,22,f
1677,0,0,0,10,objects\Characters\nuian\male\hair\nu_m_hair012\nu_m_hair012_hc13.mtl,custom13,10463,67,44,22,f
1678,0,0,0,10,objects\Characters\nuian\male\hair\nu_m_hair013\nu_m_hair013_hc13.mtl,custom13,10468,67,44,22,f
1679,0,0,0,10,objects\Characters\nuian\male\hair\nu_m_hair014\nu_m_hair014_hc13.mtl,custom13,10517,67,44,22,f
1680,0,0,0,10,objects\Characters\nuian\male\hair\nu_m_hair015\nu_m_hair015_hc13.mtl,custom13,10518,67,44,22,f
1681,0,0,0,10,objects\Characters\nuian\male\hair\nu_m_hair016\nu_m_hair016_hc13.mtl,custom13,12594,67,44,22,f
1682,0,0,0,10,objects\Characters\nuian\male\hair\nu_m_hair017\nu_m_hair017_hc13.mtl,custom13,12593,67,44,22,f
1683,0,0,0,10,objects\Characters\nuian\male\hair\nu_m_hair018\nu_m_hair018_hc13.mtl,custom13,12592,67,44,22,f
1684,0,0,0,10,objects\Characters\nuian\male\hair\nu_m_hair019\nu_m_hair019_hc13.mtl,custom13,12823,67,44,22,f
1685,0,0,0,11,objects\Characters\nuian\female\hair\nu_f_hair001\nu_f_hair001_hc13.mtl,custom13,10175,67,44,22,f
1686,0,0,0,11,objects\Characters\nuian\female\hair\nu_f_hair002\nu_f_hair002_hc13.mtl,custom13,10176,67,44,22,f
1687,0,0,0,11,objects\Characters\nuian\female\hair\nu_f_hair004\nu_f_hair004_hc13.mtl,custom13,10203,67,44,22,f
1688,0,0,0,11,objects\Characters\nuian\female\hair\nu_f_hair005\nu_f_hair005_hc13.mtl,custom13,10204,67,44,22,f
1689,0,0,0,11,objects\Characters\nuian\female\hair\nu_f_hair006\nu_f_hair006_hc13.mtl,custom13,10205,67,44,22,f
1690,0,0,0,11,objects\Characters\nuian\female\hair\nu_f_hair007\nu_f_hair007_hc13.mtl,custom13,10177,67,44,22,f
1691,0,0,0,11,objects\Characters\nuian\female\hair\nu_f_hair008\nu_f_hair008_hc13.mtl,custom13,10178,67,44,22,f
1692,0,0,0,11,objects\Characters\nuian\female\hair\nu_f_hair009\nu_f_hair009_hc13.mtl,custom13,10179,67,44,22,f
1693,0,0,0,11,objects\Characters\nuian\female\hair\nu_f_hair010\nu_f_hair010_hc13.mtl,custom13,10180,67,44,22,f
1694,0,0,0,11,objects\Characters\nuian\female\hair\nu_f_hair011\nu_f_hair011_hc13.mtl,custom13,10181,67,44,22,f
1695,0,0,0,11,objects\Characters\nuian\female\hair\nu_f_hair012\nu_f_hair012_hc13.mtl,custom13,10182,67,44,22,f
1696,0,0,0,11,objects\Characters\nuian\female\hair\nu_f_hair013\nu_f_hair013_hc13.mtl,custom13,10206,67,44,22,f
1697,0,0,0,11,objects\Characters\nuian\female\hair\nu_f_hair015\nu_f_hair015_hc13.mtl,custom13,14081,67,44,22,f
1698,0,0,0,11,objects\Characters\nuian\female\hair\nu_f_hair016\nu_f_hair016_hc13.mtl,custom13,12837,67,44,22,f
1699,0,0,0,11,objects\Characters\nuian\female\hair\nu_f_hair017\nu_f_hair017_hc13.mtl,custom13,12377,67,44,22,f
1700,0,0,0,11,objects\Characters\nuian\female\hair\nu_f_hair018\nu_f_hair018_hc13.mtl,custom13,12836,67,44,22,f
1701,0,0,0,11,objects\Characters\nuian\female\hair\nu_f_hair019\nu_f_hair019_hc13.mtl,custom13,12835,67,44,22,f
1702,0,0,0,11,objects\Characters\nuian\female\hair\nu_f_hair020\nu_f_hair020_hc13.mtl,custom13,12834,67,44,22,f
1703,0,0,0,11,objects\Characters\nuian\female\hair\nu_f_hair021\nu_f_hair021_hc13.mtl,custom13,12833,67,44,22,f
1704,0,0,0,11,objects\Characters\nuian\female\hair\nu_f_hair022\nu_f_hair022_hc13.mtl,custom13,12857,67,44,22,f
1705,0,0,0,16,objects\Characters\elf\male\hair\el_m_hair001\el_m_hair001_hc13.mtl,custom13,12838,67,44,22,f
1706,0,0,0,16,objects\Characters\elf\male\hair\el_m_hair002\el_m_hair002_hc13.mtl,custom13,12829,67,44,22,f
1707,0,0,0,16,objects\Characters\elf\male\hair\el_m_hair004\el_m_hair004_hc13.mtl,custom13,10249,67,44,22,f
1708,0,0,0,16,objects\Characters\elf\male\hair\el_m_hair005\el_m_hair005_hc13.mtl,custom13,10243,67,44,22,f
1709,0,0,0,16,objects\Characters\elf\male\hair\el_m_hair006\el_m_hair006_hc13.mtl,custom13,10244,67,44,22,f
1710,0,0,0,16,objects\Characters\elf\male\hair\el_m_hair007\el_m_hair007_hc13.mtl,custom13,10245,67,44,22,f
1711,0,0,0,16,objects\Characters\elf\male\hair\el_m_hair008\el_m_hair008_hc13.mtl,custom13,10246,67,44,22,f
1712,0,0,0,16,objects\Characters\elf\male\hair\el_m_hair009\el_m_hair009_hc13.mtl,custom13,10247,67,44,22,f
1713,0,0,0,16,objects\Characters\elf\male\hair\el_m_hair010\el_m_hair010_hc13.mtl,custom13,10248,67,44,22,f
1714,0,0,0,16,objects\Characters\elf\male\hair\el_m_hair016\el_m_hair016_hc13.mtl,custom13,12828,67,44,22,f
1715,0,0,0,16,objects\Characters\elf\male\hair\el_m_hair017\el_m_hair017_hc13.mtl,custom13,12827,67,44,22,f
1716,0,0,0,16,objects\Characters\elf\male\hair\el_m_hair018\el_m_hair018_hc13.mtl,custom13,12826,67,44,22,f
1717,0,0,0,16,objects\Characters\elf\male\hair\el_m_hair019\el_m_hair019_hc13.mtl,custom13,12825,67,44,22,f
1718,0,0,0,17,objects\Characters\elf\female\hair\el_f_hair001\el_f_hair001_hc13.mtl,custom13,10191,67,44,22,f
1719,0,0,0,17,objects\Characters\elf\female\hair\el_f_hair002\el_f_hair002_hc13.mtl,custom13,10192,67,44,22,f
1720,0,0,0,17,objects\Characters\elf\female\hair\el_f_hair003\el_f_hair003_hc13.mtl,custom13,10193,67,44,22,f
1721,0,0,0,17,objects\Characters\elf\female\hair\el_f_hair004\el_f_hair004_hc13.mtl,custom13,10194,67,44,22,f
1722,0,0,0,17,objects\Characters\elf\female\hair\el_f_hair005\el_f_hair005_hc13.mtl,custom13,10195,67,44,22,f
1723,0,0,0,17,objects\Characters\elf\female\hair\el_f_hair006\el_f_hair006_hc13.mtl,custom13,10196,67,44,22,f
1724,0,0,0,17,objects\Characters\elf\female\hair\el_f_hair007\el_f_hair007_hc13.mtl,custom13,10197,67,44,22,f
1725,0,0,0,17,objects\Characters\elf\female\hair\el_f_hair008\el_f_hair008_hc13.mtl,custom13,10198,67,44,22,f
1726,0,0,0,17,objects\Characters\elf\female\hair\el_f_hair009\el_f_hair009_hc13.mtl,custom13,10199,67,44,22,f
1727,0,0,0,17,objects\Characters\elf\female\hair\el_f_hair010\el_f_hair010_hc13.mtl,custom13,10201,67,44,22,f
1728,0,0,0,17,objects\Characters\elf\female\hair\el_f_hair011\el_f_hair011_hc13.mtl,custom13,10200,67,44,22,f
1729,0,0,0,17,objects\Characters\elf\female\hair\el_f_hair012\el_f_hair012_hc13.mtl,custom13,10202,67,44,22,f
1730,0,0,0,17,objects\Characters\elf\female\hair\el_f_hair015\el_f_hair015_hc13.mtl,custom13,12366,67,44,22,f
1731,0,0,0,17,objects\Characters\elf\female\hair\el_f_hair016\el_f_hair016_hc13.mtl,custom13,12367,67,44,22,f
1732,0,0,0,17,objects\Characters\elf\female\hair\el_f_hair017\el_f_hair017_hc13.mtl,custom13,12368,67,44,22,f
1733,0,0,0,17,objects\Characters\elf\female\hair\el_f_hair018\el_f_hair018_hc13.mtl,custom13,12369,67,44,22,f
1734,0,0,0,17,objects\Characters\elf\female\hair\el_f_hair019\el_f_hair019_hc13.mtl,custom13,12370,67,44,22,f
1735,0,0,0,17,objects\Characters\elf\female\hair\el_f_hair020\el_f_hair020_hc13.mtl,custom13,12371,67,44,22,f
1736,0,0,0,17,objects\Characters\elf\female\hair\el_f_hair021\el_f_hair021_hc13.mtl,custom13,12831,67,44,22,f
1737,0,0,0,17,objects\Characters\elf\female\hair\el_f_hair022\el_f_hair022_hc13.mtl,custom13,12830,67,44,22,f
1738,0,0,0,18,objects\Characters\hariharan\male\hair\ha_m_hair001\ha_m_hair001_hc13.mtl,custom13,12599,67,44,22,f
1739,0,0,0,18,objects\Characters\hariharan\male\hair\ha_m_hair002\ha_m_hair002_hc13.mtl,custom13,12600,67,44,22,f
1740,0,0,0,18,objects\Characters\hariharan\male\hair\ha_m_hair003\ha_m_hair003_hc13.mtl,custom13,10386,67,44,22,f
1741,0,0,0,18,objects\Characters\hariharan\male\hair\ha_m_hair004\ha_m_hair004_hc13.mtl,custom13,10228,67,44,22,f
1742,0,0,0,18,objects\Characters\hariharan\male\hair\ha_m_hair005\ha_m_hair005_hc13.mtl,custom13,10229,67,44,22,f
1743,0,0,0,18,objects\Characters\hariharan\male\hair\ha_m_hair006\ha_m_hair006_hc13.mtl,custom13,10230,67,44,22,f
1744,0,0,0,18,objects\Characters\hariharan\male\hair\ha_m_hair007\ha_m_hair007_hc13.mtl,custom13,10231,67,44,22,f
1745,0,0,0,18,objects\Characters\hariharan\male\hair\ha_m_hair008\ha_m_hair008_hc13.mtl,custom13,10232,67,44,22,f
1746,0,0,0,18,objects\Characters\hariharan\male\hair\ha_m_hair009\ha_m_hair009_hc13.mtl,custom13,10233,67,44,22,f
1747,0,0,0,18,objects\Characters\hariharan\male\hair\ha_m_hair010\ha_m_hair010_hc13.mtl,custom13,10234,67,44,22,f
1748,0,0,0,18,objects\Characters\hariharan\male\hair\ha_m_hair012\ha_m_hair012_hc13.mtl,custom13,10481,67,44,22,f
1749,0,0,0,18,objects\Characters\hariharan\male\hair\ha_m_hair013\ha_m_hair013_hc13.mtl,custom13,10487,67,44,22,f
1750,0,0,0,18,objects\Characters\hariharan\male\hair\ha_m_hair014\ha_m_hair014_hc13.mtl,custom13,10491,67,44,22,f
1751,0,0,0,18,objects\Characters\hariharan\male\hair\ha_m_hair015\ha_m_hair015_hc13.mtl,custom13,10495,67,44,22,f
1752,0,0,0,18,objects\Characters\hariharan\male\hair\ha_m_hair016\ha_m_hair016_hc13.mtl,custom13,12601,67,44,22,f
1753,0,0,0,18,objects\Characters\hariharan\male\hair\ha_m_hair017\ha_m_hair017_hc13.mtl,custom13,12602,67,44,22,f
1754,0,0,0,18,objects\Characters\hariharan\male\hair\ha_m_hair018\ha_m_hair018_hc13.mtl,custom13,12603,67,44,22,f
1755,0,0,0,18,objects\Characters\hariharan\male\hair\ha_m_hair019\ha_m_hair019_hc13.mtl,custom13,12824,67,44,22,f
1756,0,0,0,19,objects\Characters\hariharan\female\hair\ha_f_hair001\ha_f_hair001_hc13.mtl,custom13,10207,67,44,22,f
1757,0,0,0,19,objects\Characters\hariharan\female\hair\ha_f_hair002\ha_f_hair002_hc13.mtl,custom13,10208,67,44,22,f
1758,0,0,0,19,objects\Characters\hariharan\female\hair\ha_f_hair003\ha_f_hair003_hc13.mtl,custom13,10186,67,44,22,f
1759,0,0,0,19,objects\Characters\hariharan\female\hair\ha_f_hair004\ha_f_hair004_hc13.mtl,custom13,10209,67,44,22,f
1760,0,0,0,19,objects\Characters\hariharan\female\hair\ha_f_hair005\ha_f_hair005_hc13.mtl,custom13,10250,67,44,22,f
1761,0,0,0,19,objects\Characters\hariharan\female\hair\ha_f_hair006\ha_f_hair006_hc13.mtl,custom13,10184,67,44,22,f
1762,0,0,0,19,objects\Characters\hariharan\female\hair\ha_f_hair007\ha_f_hair007_hc13.mtl,custom13,10183,67,44,22,f
1763,0,0,0,19,objects\Characters\hariharan\female\hair\ha_f_hair008\ha_f_hair008_hc13.mtl,custom13,10185,67,44,22,f
1764,0,0,0,19,objects\Characters\hariharan\female\hair\ha_f_hair009\ha_f_hair009_hc13.mtl,custom13,10187,67,44,22,f
1765,0,0,0,19,objects\Characters\hariharan\female\hair\ha_f_hair010\ha_f_hair010_hc13.mtl,custom13,10188,67,44,22,f
1766,0,0,0,19,objects\Characters\hariharan\female\hair\ha_f_hair011\ha_f_hair011_hc13.mtl,custom13,10189,67,44,22,f
1767,0,0,0,19,objects\Characters\hariharan\female\hair\ha_f_hair012\ha_f_hair012_hc13.mtl,custom13,10190,67,44,22,f
1768,0,0,0,19,objects\Characters\hariharan\female\hair\ha_f_hair015\ha_f_hair015_hc13.mtl,custom13,12087,67,44,22,f
1769,0,0,0,19,objects\Characters\hariharan\female\hair\ha_f_hair016\ha_f_hair016_hc13.mtl,custom13,12088,67,44,22,f
1770,0,0,0,19,objects\Characters\hariharan\female\hair\ha_f_hair017\ha_f_hair017_hc13.mtl,custom13,12596,67,44,22,f
1771,0,0,0,19,objects\Characters\hariharan\female\hair\ha_f_hair018\ha_f_hair018_hc13.mtl,custom13,12084,67,44,22,f
1772,0,0,0,19,objects\Characters\hariharan\female\hair\ha_f_hair019\ha_f_hair019_hc13.mtl,custom13,12085,67,44,22,f
1773,0,0,0,19,objects\Characters\hariharan\female\hair\ha_f_hair020\ha_f_hair020_hc13.mtl,custom13,12597,67,44,22,f
1774,0,0,0,19,objects\Characters\hariharan\female\hair\ha_f_hair021\ha_f_hair021_hc13.mtl,custom13,12598,67,44,22,f
1775,0,0,0,19,objects\Characters\hariharan\female\hair\ha_f_hair022\ha_f_hair022_hc13.mtl,custom13,12832,67,44,22,f
1776,0,0,0,20,objects\Characters\ferre\male\hair\fe_m_hair01\fe_m_hair01_hc13.mtl,custom13,704,67,44,22,f
1777,0,0,0,20,objects\Characters\ferre\male\hair\fe_m_hair02\fe_m_hair02_hc13.mtl,custom13,861,67,44,22,f
1778,0,0,0,20,objects\Characters\ferre\male\hair\fe_m_hair03\fe_m_hair03_hc13.mtl,custom13,3250,67,44,22,f
1779,0,0,0,20,objects\Characters\ferre\male\hair\fe_m_hair04\fe_m_hair04_hc13.mtl,custom13,10240,67,44,22,f
1780,0,0,0,20,objects\Characters\ferre\male\hair\fe_m_hair05\fe_m_hair05_hc13.mtl,custom13,12590,67,44,22,f
1781,0,0,0,20,objects\Characters\ferre\male\hair\fe_m_hair06\fe_m_hair06_hc13.mtl,custom13,12589,67,44,22,f
1782,0,0,0,20,objects\Characters\ferre\male\hair\fe_m_hair07\fe_m_hair07_hc13.mtl,custom13,12588,67,44,22,f
1783,0,0,0,20,objects\Characters\ferre\male\hair\fe_m_hair08\fe_m_hair08_hc13.mtl,custom13,12587,67,44,22,f
1784,0,0,0,20,objects\Characters\ferre\male\hair\fe_m_hair09\fe_m_hair09_hc13.mtl,custom13,12586,67,44,22,f
1785,0,0,0,20,objects\Characters\ferre\male\hair\fe_m_hair10\fe_m_hair10_hc13.mtl,custom13,14436,67,44,22,f
1786,0,0,0,21,objects\Characters\ferre\female\hair\fe_f_hair01\fe_f_hair01_hc13.mtl,custom13,120,67,44,22,f
1788,0,0,0,21,objects\Characters\ferre\female\hair\fe_f_hair02\fe_f_hair02_hc13.mtl,custom13,288,67,44,22,f
1789,0,0,0,21,objects\Characters\ferre\female\hair\fe_f_hair03\fe_f_hair03_hc13.mtl,custom13,4369,67,44,22,f
1790,0,0,0,21,objects\Characters\ferre\female\hair\fe_f_hair04\fe_f_hair04_hc13.mtl,custom13,10235,67,44,22,f
1791,0,0,0,21,objects\Characters\ferre\female\hair\fe_f_hair05\fe_f_hair05_hc13.mtl,custom13,10236,67,44,22,f
1792,0,0,0,21,objects\Characters\ferre\female\hair\fe_f_hair06\fe_f_hair06_hc13.mtl,custom13,10237,67,44,22,f
1793,0,0,0,21,objects\Characters\ferre\female\hair\fe_f_hair07\fe_f_hair07_hc13.mtl,custom13,10238,67,44,22,f
1794,0,0,0,21,objects\Characters\ferre\female\hair\fe_f_hair08\fe_f_hair08_hc13.mtl,custom13,12583,67,44,22,f
1795,0,0,0,21,objects\Characters\ferre\female\hair\fe_f_hair09\fe_f_hair09_hc13.mtl,custom13,12373,67,44,22,f
1796,0,0,0,21,objects\Characters\ferre\female\hair\fe_f_hair10\fe_f_hair10_hc13.mtl,custom13,12374,67,44,22,f
1797,0,0,0,21,objects\Characters\ferre\female\hair\fe_f_hair11\fe_f_hair11_hc13.mtl,custom13,12375,67,44,22,f
1798,0,0,0,21,objects\Characters\ferre\female\hair\fe_f_hair12\fe_f_hair12_hc13.mtl,custom13,12376,67,44,22,f
1799,0,0,0,10,objects\Characters\nuian\male\hair\nu_m_hair001\nu_m_hair001_hc14.mtl,custom14,11879,52,35,19,f
1800,0,0,0,10,objects\Characters\nuian\male\hair\nu_m_hair002\nu_m_hair002_hc14.mtl,custom14,12595,52,35,19,f
1801,0,0,0,10,objects\Characters\nuian\male\hair\nu_m_hair005\nu_m_hair005_hc14.mtl,custom14,10221,52,35,19,f
1802,0,0,0,10,objects\Characters\nuian\male\hair\nu_m_hair006\nu_m_hair006_hc14.mtl,custom14,10222,52,35,19,f
1803,0,0,0,10,objects\Characters\nuian\male\hair\nu_m_hair007\nu_m_hair007_hc14.mtl,custom14,10223,52,35,19,f
1804,0,0,0,10,objects\Characters\nuian\male\hair\nu_m_hair008\nu_m_hair008_hc14.mtl,custom14,10224,52,35,19,f
1805,0,0,0,10,objects\Characters\nuian\male\hair\nu_m_hair009\nu_m_hair009_hc14.mtl,custom14,10225,52,35,19,f
1806,0,0,0,10,objects\Characters\nuian\male\hair\nu_m_hair010\nu_m_hair010_hc14.mtl,custom14,10226,52,35,19,f
1807,0,0,0,10,objects\Characters\nuian\male\hair\nu_m_hair011\nu_m_hair011_hc14.mtl,custom14,10227,52,35,19,f
1808,0,0,0,10,objects\Characters\nuian\male\hair\nu_m_hair012\nu_m_hair012_hc14.mtl,custom14,10463,52,35,19,f
1809,0,0,0,10,objects\Characters\nuian\male\hair\nu_m_hair013\nu_m_hair013_hc14.mtl,custom14,10468,52,35,19,f
1810,0,0,0,10,objects\Characters\nuian\male\hair\nu_m_hair014\nu_m_hair014_hc14.mtl,custom14,10517,52,35,19,f
1811,0,0,0,10,objects\Characters\nuian\male\hair\nu_m_hair015\nu_m_hair015_hc14.mtl,custom14,10518,52,35,19,f
1812,0,0,0,10,objects\Characters\nuian\male\hair\nu_m_hair016\nu_m_hair016_hc14.mtl,custom14,12594,52,35,19,f
1813,0,0,0,10,objects\Characters\nuian\male\hair\nu_m_hair017\nu_m_hair017_hc14.mtl,custom14,12593,52,35,19,f
1814,0,0,0,10,objects\Characters\nuian\male\hair\nu_m_hair018\nu_m_hair018_hc14.mtl,custom14,12592,52,35,19,f
1815,0,0,0,10,objects\Characters\nuian\male\hair\nu_m_hair019\nu_m_hair019_hc14.mtl,custom14,12823,52,35,19,f
1816,0,0,0,11,objects\Characters\nuian\female\hair\nu_f_hair001\nu_f_hair001_hc14.mtl,custom14,10175,52,35,19,f
1817,0,0,0,11,objects\Characters\nuian\female\hair\nu_f_hair002\nu_f_hair002_hc14.mtl,custom14,10176,52,35,19,f
1818,0,0,0,11,objects\Characters\nuian\female\hair\nu_f_hair004\nu_f_hair004_hc14.mtl,custom14,10203,52,35,19,f
1819,0,0,0,11,objects\Characters\nuian\female\hair\nu_f_hair005\nu_f_hair005_hc14.mtl,custom14,10204,52,35,19,f
1820,0,0,0,11,objects\Characters\nuian\female\hair\nu_f_hair006\nu_f_hair006_hc14.mtl,custom14,10205,52,35,19,f
1821,0,0,0,11,objects\Characters\nuian\female\hair\nu_f_hair007\nu_f_hair007_hc14.mtl,custom14,10177,52,35,19,f
1822,0,0,0,11,objects\Characters\nuian\female\hair\nu_f_hair008\nu_f_hair008_hc14.mtl,custom14,10178,52,35,19,f
1823,0,0,0,11,objects\Characters\nuian\female\hair\nu_f_hair009\nu_f_hair009_hc14.mtl,custom14,10179,52,35,19,f
1824,0,0,0,11,objects\Characters\nuian\female\hair\nu_f_hair010\nu_f_hair010_hc14.mtl,custom14,10180,52,35,19,f
1825,0,0,0,11,objects\Characters\nuian\female\hair\nu_f_hair011\nu_f_hair011_hc14.mtl,custom14,10181,52,35,19,f
1826,0,0,0,11,objects\Characters\nuian\female\hair\nu_f_hair012\nu_f_hair012_hc14.mtl,custom14,10182,52,35,19,f
1827,0,0,0,11,objects\Characters\nuian\female\hair\nu_f_hair013\nu_f_hair013_hc14.mtl,custom14,10206,52,35,19,f
1828,0,0,0,11,objects\Characters\nuian\female\hair\nu_f_hair015\nu_f_hair015_hc14.mtl,custom14,14081,52,35,19,f
1829,0,0,0,11,objects\Characters\nuian\female\hair\nu_f_hair016\nu_f_hair016_hc14.mtl,custom14,12837,52,35,19,f
1830,0,0,0,11,objects\Characters\nuian\female\hair\nu_f_hair017\nu_f_hair017_hc14.mtl,custom14,12377,52,35,19,f
1831,0,0,0,11,objects\Characters\nuian\female\hair\nu_f_hair018\nu_f_hair018_hc14.mtl,custom14,12836,52,35,19,f
1832,0,0,0,11,objects\Characters\nuian\female\hair\nu_f_hair019\nu_f_hair019_hc14.mtl,custom14,12835,52,35,19,f
1833,0,0,0,11,objects\Characters\nuian\female\hair\nu_f_hair020\nu_f_hair020_hc14.mtl,custom14,12834,52,35,19,f
1834,0,0,0,11,objects\Characters\nuian\female\hair\nu_f_hair021\nu_f_hair021_hc14.mtl,custom14,12833,52,35,19,f
1835,0,0,0,11,objects\Characters\nuian\female\hair\nu_f_hair022\nu_f_hair022_hc14.mtl,custom14,12857,52,35,19,f
1836,0,0,0,16,objects\Characters\elf\male\hair\el_m_hair001\el_m_hair001_hc14.mtl,custom14,12838,52,35,19,f
1837,0,0,0,16,objects\Characters\elf\male\hair\el_m_hair002\el_m_hair002_hc14.mtl,custom14,12829,52,35,19,f
1838,0,0,0,16,objects\Characters\elf\male\hair\el_m_hair004\el_m_hair004_hc14.mtl,custom14,10249,52,35,19,f
1839,0,0,0,16,objects\Characters\elf\male\hair\el_m_hair005\el_m_hair005_hc14.mtl,custom14,10243,52,35,19,f
1840,0,0,0,16,objects\Characters\elf\male\hair\el_m_hair006\el_m_hair006_hc14.mtl,custom14,10244,52,35,19,f
1841,0,0,0,16,objects\Characters\elf\male\hair\el_m_hair007\el_m_hair007_hc14.mtl,custom14,10245,52,35,19,f
1842,0,0,0,16,objects\Characters\elf\male\hair\el_m_hair008\el_m_hair008_hc14.mtl,custom14,10246,52,35,19,f
1843,0,0,0,16,objects\Characters\elf\male\hair\el_m_hair009\el_m_hair009_hc14.mtl,custom14,10247,52,35,19,f
1844,0,0,0,16,objects\Characters\elf\male\hair\el_m_hair010\el_m_hair010_hc14.mtl,custom14,10248,52,35,19,f
1845,0,0,0,16,objects\Characters\elf\male\hair\el_m_hair016\el_m_hair016_hc14.mtl,custom14,12828,52,35,19,f
1846,0,0,0,16,objects\Characters\elf\male\hair\el_m_hair017\el_m_hair017_hc14.mtl,custom14,12827,52,35,19,f
1847,0,0,0,16,objects\Characters\elf\male\hair\el_m_hair018\el_m_hair018_hc14.mtl,custom14,12826,52,35,19,f
1848,0,0,0,16,objects\Characters\elf\male\hair\el_m_hair019\el_m_hair019_hc14.mtl,custom14,12825,52,35,19,f
1849,0,0,0,17,objects\Characters\elf\female\hair\el_f_hair001\el_f_hair001_hc14.mtl,custom14,10191,52,35,19,f
