id,bubble,ai_event_id
2927,뭐 주문하실 거라도? 생각 안나면 조금 이따 해요. 바쁘니까.,848
2928,돈만 내십시오. 시원하게 목을 축일 건 얼마든지 있습니다요.,849
2936,도망간 말을 되찾아야 해요. 그런데 저거너트는 너무 무서워요.,851
2941,말에서 내리시오,854
2957,우리 발굴단은 유구한 역사를 지니고 있어요. 발굴단의 역사만 해도 근 천 년이 넘으니까요.,858
2958,그중에서도 사차 발굴단은 근 팔백 년 가까이 유지되었다니 대단하지 않나요?,858
2959,"사람들은 우리가 육차, 칠차 발굴단까지 계속 갈 거라고 말하지만 우린 여기서 끝낼 생각일세.",860
2960,우리는 기필코 성공할걸세.,860
2961,용 머리뼈에 무언가 있을 것 같은데.,861
2964,부단장님은 정말 아름다우시죠.,862
2965,함께 일할 수 있어서 전 정말 행복한 놈입니다. 아. 이건 못들은 걸로 해주세요.,862
2996,여기 있는 젖소에게서 아기 전투 소환수용 우유를 얻어서 고양이에게 먹이면 돼.,864
2997,고양이는 여기 있는 젖소에게서만 얻을 수 있는 우유를 먹어야 클 거야.,864
2998,늑대개를 키우려면 젖소에게서 아기 전투 소환수용 우유를 짜서 먹여야 한다는 것을 잊지 마십시오.,863
2999,아기 늑대개에게 먹일 우유는 오직 이 마을 목장에만 있습니다.,863
3018,드디어 깨어나셨군요. 아직 저승이 당신을 부르지 않는 듯합니다.,846
3197,이 곳은 하슬라로 가는 비행선 탑승장입니다.,1005
3198,이 곳은 매사냥 고원으로 가는 비행선 탑승장입니다.,1006
3200,이 물건 아주 좋다로로. 비행선이나 마차가 얼마나 다가왔는지 알수있다로로. 드워프 친구가 만들어줬다로로. 뭐? 너도 갖고 싶으면 직접 만들어라로로.,1008
3344,"어휴, 여긴 어디죠? 어제 술을 너무 마셨다 싶더니 언제 이런 데 온 건지....",1014
3350,이 곳은 두 왕관으로 가는 비행선 탑승장입니다.,1020
3351,이 곳은 마리아노플로 가는 비행선 탑승장입니다.,1021
3358,이 곳은 십자별 평원으로 가는 비행선 탑승장입니다.,1028
3359,이 곳은 하얀 숲으로 가는 비행선 탑승장입니다.,1029
3361,이 곳은 가랑돌 평원으로 가는 비행선 탑승장입니다.,1030
3364,우리의 임무는 바이암들이 마을로 가지 못하게 막는 것이지.,564
3367,제게 용무가 있습니까?,757
3390,이 망원경 정말 편리하다로로 비행선이나 마차가 얼마나 다가왔는지 당장 알려준다로로. ,1009
3609,이 곳은 지옥 늪지대로 가는 비행선 탑승장입니다.,1057
3611,이 곳은 긴 모래톱으로 가는 비행선 탑승장입니다.,1059
3612,이 곳은 긴 모래톱으로 가는 비행선 탑승장입니다.,1060
3614,이 곳은 가랑돌 평원으로 가는 비행선 탑승장입니다.,1061
3649,이건 정말 편리한 물건이야. 비행선이나 마차가 얼마나 다가왔는지 당장 알려줘. ,1012
3650,이 망원경은 비행선이나 마차가 얼마나 다가왔는지 당장 알려 준답니다. ,1067
3676,지옥 늪지대로 가는 비행선을 타려면 이곳에서 탑승하면 돼. 좋은 여행이 되길바래.,1018
3677,이 망원경은 비행선이나 마차가 얼마나 다가왔는지 당장 알려 줘서 정말 편리해.,1018
3678,마리아노플과 두 왕관으로 가는 비행선을 타려면 승강장으로 올라가면 돼. 탑승장을 잘 확인하고 타는게 좋을거야. 좋은 여행이 되길바래. ,1019
3679,이 망원경은 비행선이나 마차가 얼마나 다가왔는지 당장 알려 줘서 정말 편리해.,1019
3680,매사냥 고원으로 가는 비행선을 타려면 이곳에서 탑승하면 돼. 좋은 여행이 되길바래. ,1015
3681,이 망원경은 비행선이나 마차가 얼마나 다가왔는지 당장 알려 줘서 정말 편리해.,1015
3682,긴 모래톱으로 가는 비행선을 타려면 이곳에서 탑승하면 돼. 좋은 여행이 되길바래,1022
3683,이 망원경은 비행선이나 마차가 얼마나 다가왔는지 당장 알려 줘서 정말 편리해.,1022
3684,매사냥 고원과 하슬라로 가는 비행선을 타려면 승강장으로 올라가면 돼. 탑승장을 잘 확인하고 타는게 좋을거야. 좋은 여행이 되길바래. ,999
3685,이 망원경은 비행선이나 마차가 얼마나 다가왔는지 당장 알려 줘서 정말 편리해.,999
3690,마리아노플로 가는 비행선을 타려면 이곳에서 탑승하면 돼. 좋은 여행이 되길바래,1026
3691,이 망원경은 비행선이나 마차가 얼마나 다가왔는지 당장 알려 줘서 정말 편리해.,1026
3692,긴 모래톱으로 가는 비행선을 타려면 이곳에서 탑승하면 돼. 좋은 여행이 되길바래,1017
3693,이 망원경은 비행선이나 마차가 얼마나 다가왔는지 당장 알려 줘서 정말 편리해.,1017
3694,매사냥 고원으로 가는 비행선을 타려면 승강장으로 올라가면 돼. 탑승장을 잘 확인하고 타는게 좋을거야. 좋은 여행이 되길바래. ,1007
3695,이 망원경은 비행선이나 마차가 얼마나 다가왔는지 당장 알려 줘서 정말 편리해.,1007
3698,이 망원경은 비행선이나 마차가 얼마나 다가왔는지 당장 알려 줘서 정말 편리해.,291
3699,여긴 매사냥 고원으로 가는 비행선 탑승장이야.,291
3700,하얀숲과 십자별 평원으로 가는 비행선을 타려면 승강장으로 올라가면 돼. 탑승장을 잘 확인하고 타는게 좋을거야. 좋은 여행이 되길바래. ,1011
3701,이 망원경은 비행선이나 마차가 얼마나 다가왔는지 당장 알려 줘서 정말 편리해.,1011
3826,꽃병이 되도록 여러 곳에 있으면 좋겠어요. 모두가 행복해지게요.,1111
3827,향기에 대해 배우고 싶나요?,1112
3828,"성장의 열매와 물, 그리고 참을성이 야생 동물을 길들이는 비법이죠.",1113
3829,"성장의 열매와 물, 그리고 참을성이 야생 동물을 길들이는 비법이죠.",1114
3900,가랑돌 평원으로 가는 비행선을 타려면 이곳에서 탑승하면 돼. 좋은 여행이 되길바래,1027
3901,이 망원경은 비행선이나 마차가 얼마나 다가왔는지 당장 알려 줘서 정말 편리해.,1027
3902,로카의 장기말들로 가는 비행선을 타려면 이곳에서 탑승하면 돼. 좋은 여행이 되길바래.,1016
3903,이 망원경은 비행선이나 마차가 얼마나 다가왔는지 당장 알려줘.,1016
3930,소문으로만 듣던 |nn;@SPECIFY_TARGET_NAME(0)|r 님을 이렇게 만나뵙게 되었군요. 영광입니다.,880
3931,"이런, 죄송합니다.",899
3932,똑바로 보고 다니지 못하겠나! 저리 비켜!,1038
3935,똑바로 보고 다니지 못하겠나! 저리 비켜!,1039
3936,"이런, 죄송합니다.",901
3951,"이런, 죄송합니다.",895
3952,똑바로 보고 다니지 못하겠나! 저리 비켜!,1044
3953,소문으로만 듣던 |nn;@SPECIFY_TARGET_NAME(0)|r 님을 이렇게 만나뵙게 되었군요. 영광입니다.,1068
3954,"이런, 죄송합니다.",1069
3955,똑바로 보고 다니지 못하겠나! 저리 비켜!,1070
3962,소문으로만 듣던 |nn;@SPECIFY_TARGET_NAME(0)|r 님을 이렇게 만나뵙게 되었군요. 영광입니다.,1074
3963,"이런, 죄송합니다.",1075
3964,똑바로 보고 다니지 못하겠나! 저리 비켜!,1076
3965,소문으로만 듣던 |nn;@SPECIFY_TARGET_NAME(0)|r 님을 이렇게 만나뵙게 되었군요. 영광입니다.,1077
3966,"이런, 죄송합니다.",1078
3967,똑바로 보고 다니지 못하겠나! 저리 비켜!,1079
3993,소문으로만 듣던 |nn;@SPECIFY_TARGET_NAME(0)|r 님을 이렇게 만나뵙게 되었군요. 영광입니다.,1092
3994,"이런, 죄송합니다.",1093
3995,똑바로 보고 다니지 못하겠나! 저리 비켜!,1094
3996,소문으로만 듣던 |nn;@SPECIFY_TARGET_NAME(0)|r 님을 이렇게 만나뵙게 되었군요. 영광입니다.,1095
3997,"이런, 죄송합니다.",1096
3998,똑바로 보고 다니지 못하겠나! 저리 비켜!,1097
4027,지금 바쁘니 말 걸지 말고 어서 돌아가세요.,239
4033,자꾸 부딪히지 말아요! 요리 구상 중인 거 까먹었잖아요!,1125
4034,나 바뻐. 볼일 있으면 대장간에 가 봐.,230
4038,"조엘 로이스터 경이 어디 사시는지 아느냐고요? 그분 이름은 많이 들어봤지만, 전 그분 댁 위치는 전혀 모르겠는데요? ",1129
4043,"오, 로이스터 경을 찾으신다고요? 로이스터 경과의 인연으로 당신에게도 곧 운명의 전환점이 될 사건이 찾아오겠군요. 기회의 파도를 놓치지 마십시오.",1133
4080,소문으로만 듣던 |nn;@SPECIFY_TARGET_NAME(0)|r 님을 이렇게 만나뵙게 되었군요. 영광입니다.,865
4082,이번 도전자는 @PC_NAME(0)인가로로? 한번 멋지게 성공해봐로로.,1141
4083,@PC_NAME(0)|1은;는; @PC_RACE(0) 치곤 다리가 유독 짧은 것 같다로로.,1141
4084,@PC_NAME(0)! 긴급 상자를 소환해봐로로! 떨어졌더라도 다시 올라갈 수 있다로로!,1140
4087,@PC_NAME(0)! 내가 인정하는 수습 곡예사다루루. 시공의 상자가 그립나루루?,1127
4088,못하는 사람을 보거든 요령을 알려줘루루.,1127
4097,소문으로만 듣던 |nn;@SPECIFY_TARGET_NAME(0)|r 님을 이렇게 만나뵙게 되었군요. 영광입니다.,1142
4098,"이런, 죄송합니다.",1143
4099,똑바로 보고 다니지 못하겠나! 저리 비켜!,1144
4100,소문으로만 듣던 |nn;@SPECIFY_TARGET_NAME(0)|r 님을 이렇게 만나뵙게 되었군요. 영광입니다.,1145
4101,"이런, 죄송합니다.",1146
4102,똑바로 보고 다니지 못하겠나! 저리 비켜!,1147
4103,소문으로만 듣던 |nn;@SPECIFY_TARGET_NAME(0)|r 님을 이렇게 만나뵙게 되었군요. 영광입니다.,1148
4104,"이런, 죄송합니다.",1149
4105,똑바로 보고 다니지 못하겠나! 저리 비켜!,1150
4106,소문으로만 듣던 |nn;@SPECIFY_TARGET_NAME(0)|r 님을 이렇게 만나뵙게 되었군요. 영광입니다.,1151
4107,"이런, 죄송합니다.",1152
4109,똑바로 보고 다니지 못하겠나! 저리 비켜!,1154
4129,이 망원경으로 비행선이나 마차가 얼마나 다가왔는지 알 수 있습니다.,1175
4130,이 망원경으로 비행선이나 마차가 얼마나 다가왔는지 알 수 있습니다.,1176
4131,이 망원경으로 비행선이나 마차가 얼마나 다가왔는지 알 수 있습니다.,1177
4132,이 망원경으로 비행선이나 마차가 얼마나 다가왔는지 알 수 있습니다.,1178
4147,소문으로만 듣던 |nn;@SPECIFY_TARGET_NAME(0)|r 님을 이렇게 만나뵙게 되었군요. 영광입니다.,1190
4148,"이런, 죄송합니다.",1191
4149,똑바로 보고 다니지 못하겠나! 저리 비켜!,1192
4152,"이런, 죄송합니다.",1194
4153,소문으로만 듣던 |nn;@SPECIFY_TARGET_NAME(0)|r 님을 이렇게 만나뵙게 되었군요. 영광입니다.,1193
4154,똑바로 보고 다니지 못하겠나! 저리 비켜!,1195
4155,소문으로만 듣던 |nn;@SPECIFY_TARGET_NAME(0)|r 님을 이렇게 만나뵙게 되었군요. 영광입니다.,1196
4156,"이런, 죄송합니다.",1197
4157,똑바로 보고 다니지 못하겠나! 저리 비켜!,1198
4158,소문으로만 듣던 |nn;@SPECIFY_TARGET_NAME(0)|r 님을 이렇게 만나뵙게 되었군요. 영광입니다.,1199
4159,"이런, 죄송합니다.",1200
4160,똑바로 보고 다니지 못하겠나! 저리 비켜!,1201
4175,이 망원경으로 비행선이나 마차가 얼마나 다가왔는지 알 수 있습니다.,1215
4234,"이 망원경으로 비행선이나 마차가 얼마나 다가왔는지 알 수 있다라라.
",1274
4235,"이 망원경으로 비행선이나 마차가 얼마나 다가왔는지 알 수 있다라라.
",1275
4236,"이 망원경으로 비행선이나 마차가 얼마나 다가왔는지 알 수 있다라라.
",1276
4237,"이 망원경으로 비행선이나 마차가 얼마나 다가왔는지 알 수 있다라라.
",1277
4238,"이 망원경으로 비행선이나 마차가 얼마나 다가왔는지 알 수 있다레레.
",1278
4239,"이 망원경으로 비행선이나 마차가 얼마나 다가왔는지 알 수 있다라라.
",1279
4240,"이 망원경으로 비행선이나 마차가 얼마나 다가왔는지 알 수 있다리리.
",1280
4241,"이 망원경으로 비행선이나 마차가 얼마나 다가왔는지 알 수 있습니다.
",1281
4242,"이 망원경으로 비행선이나 마차가 얼마나 다가왔는지 알 수 있습니다.
",1282
4243,"이 망원경으로 비행선이나 마차가 얼마나 다가왔는지 알 수 있습니다.
",1283
4244,"이 망원경으로 비행선이나 마차가 얼마나 다가왔는지 알 수 있습니다.
",1284
4245,"이 망원경으로 비행선이나 마차가 얼마나 다가왔는지 알 수 있습니다.
",1285
4246,"이 망원경으로 비행선이나 마차가 얼마나 다가왔는지 알 수 있습니다.
",1286
4247,"이 망원경으로 비행선이나 마차가 얼마나 다가왔는지 알 수 있다리리.
",1287
4249,"이 망원경으로 비행선이나 마차가 얼마나 다가왔는지 알 수 있다루루.
",1289
4250,"이 망원경으로 비행선이나 마차가 얼마나 다가왔는지 알 수 있다루루.
",1290
4251,이 망원경으로 비행선이나 마차가 얼마나 다가왔는지 알 수 있다루루.,1291
4252,"이 망원경으로 비행선이나 마차가 얼마나 다가왔는지 알 수 있다루루.
",1292
4253,이 망원경으로 비행선이나 마차가 얼마나 다가왔는지 알 수 있다레레.,1293
4254,"이 망원경으로 비행선이나 마차가 얼마나 다가왔는지 알 수 있습니다.
",1294
4255,"이 망원경으로 비행선이나 마차가 얼마나 다가왔는지 알 수 있습니다.
",1295
4256,"이 망원경으로 비행선이나 마차가 얼마나 다가왔는지 알 수 있습니다.
",1296
4257,"이 망원경으로 비행선이나 마차가 얼마나 다가왔는지 알 수 있다리리.
",1297
4258,"이 망원경으로 비행선이나 마차가 얼마나 다가왔는지 알 수 있습니다.
",1298
4259,"이 망원경으로 비행선이나 마차가 얼마나 다가왔는지 알 수 있습니다.
",1299
4260,"이 망원경으로 비행선이나 마차가 얼마나 다가왔는지 알 수 있다루루.
",1300
4261,이 망원경으로 비행선이나 마차가 얼마나 다가왔는지 알 수 있다루루.,1301
4262,이 망원경으로 비행선이나 마차가 얼마나 다가왔는지 알 수 있습니다.,1302
4263,이 망원경으로 비행선이나 마차가 얼마나 다가왔는지 알 수 있습니다.,1303
