id,name,desc,icon_id,anim_start_id,anim_end_id,duration,tick,silence,root,sleep,stun,crippled,stealth,remove_on_source_dead,link_buff_id,tick_mana_cost,stack_rule_id,init_min_charge,init_max_charge,max_stack,damage_absorption_type_id,damage_absorption_per_hit,aura_radius,mana_shield_ratio,fx_group_id,framehold,ragdoll,one_time,reflection_chance,reflection_type_id,require_buff_id,taunt,taunt_with_top_aggro,remove_on_use_skill,melee_immune,spell_immune,ranged_immune,siege_immune,immune_damage,skill_controller_id,resurrection_health,resurrection_mana,resurrection_percent,level_duration,reflection_ratio,reflection_target_ratio,knockback_immune,immune_buff_tag_id,aura_relation_id,group_id,group_rank,per_unit_creation,tick_area_radius,tick_area_relation_id,remove_on_move,use_source_faction,faction_id,exempt,tick_area_front_angle,tick_area_angle,psychokinesis,no_collide,psychokinesis_speed,remove_on_death,combat_text_start,combat_text_end,tick_anim_id,tick_active_weapon_id,conditional_tick,system,aura_slave_buff_id,non_pushable,active_weapon_id,custom_dual_material_id,custom_dual_material_fade_time,max_charge,detect_stealth,remove_on_exempt,remove_on_land,gliding,gliding_rotate_speed,knock_down,tick_area_exclude_source,string_instrument_start_anim_id,percussion_instrument_start_anim_id,tube_instrument_start_anim_id,string_instrument_tick_anim_id,percussion_instrument_tick_anim_id,tube_instrument_tick_anim_id,gliding_startup_time,gliding_startup_speed,gliding_fall_speed_slow,gliding_fall_speed_normal,gliding_fall_speed_fast,gliding_smooth_time,gliding_lift_count,gliding_lift_height,gliding_lift_valid_time,gliding_lift_duration,gliding_lift_speed,gliding_land_height,gliding_sliding_time,gliding_move_speed_slow,gliding_move_speed_normal,gliding_move_speed_fast,fall_damage_immune,kind_id,ag_stance,transform_buff_id,blank_minded,fastened,slave_applicable,pacifist,remove_on_interaction,crime,remove_on_unmount,aura_child_only,remove_on_mount,remove_on_start_skill,sprint_motion,telescope_range,mainhand_tool_id,offhand_tool_id,tick_mainhand_tool_id,tick_offhand_tool_id,tick_level_mana_cost,walk_only,cannot_jump,crowd_buff_id,crowd_radius,crowd_number,evade_telescope,transfer_telescope_range,remove_on_attack_spell_dot,remove_on_attack_etc_dot,remove_on_attack_buff_trigger,remove_on_attack_etc,remove_on_attacked_spell_dot,remove_on_attacked_etc_dot,remove_on_attacked_buff_trigger,remove_on_attacked_etc,remove_on_damage_spell_dot,remove_on_damage_etc_dot,remove_on_damage_buff_trigger,remove_on_damage_etc,remove_on_damaged_spell_dot,remove_on_damaged_etc_dot,remove_on_damaged_buff_trigger,remove_on_damaged_etc,owner_only,remove_on_autoattack,save_rule_id,idle_anim,anti_stealth,scale,scaleDuration,immune_except_creator,immune_except_skill_tag_id,find_school_of_fish_range,anim_action_id,dead_applicable,tick_area_use_origin_source,real_time,do_not_remove_by_other_skill_controller,cooldown_skill_id,cooldown_skill_time,mana_burn_immune,freeze_ship,no_collide_rigid,crowd_friendly,crowd_hostile
1882,지옥 갈고리의 종 오라,오라,5594,,,0,3000,f,f,f,f,f,f,f,,0,1,0,0,1,0,0,10,0,,f,f,f,0,1,,f,f,f,f,f,f,f,0,0,0,0,f,0,100,100,f,,1,,0,f,0.0,0,f,f,,f,0,360,f,f,100.0,t,f,f,,0,f,t,1883,f,3,,1.0,0,f,f,f,f,0,f,f,,,,,,,0.7,3.0,1.0,2.0,3.0,0.3,2,1.5,10.0,0.5,3.0,0.5,1.0,6.0,8.0,10.0,f,3,,,f,f,f,f,f,f,f,f,f,f,f,0.0,,,,,0.0,f,f,,0.0,2,f,0.0,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,1,,f,1.0,1.0,f,,0.0,0,f,f,f,f,,0,f,f,f,t,t
1883,지옥의 갈고리 분노,분노상태의 지옥의 갈고리,1789,,,0,0,f,f,f,f,f,f,f,,0,1,0,0,1,0,0,0,0,202,f,f,f,0,1,,f,f,f,f,f,f,f,0,0,0,0,f,0,100,100,f,,3,,0,f,0.0,0,f,f,,f,0,360,f,f,100.0,t,f,f,,0,f,t,,f,3,10,1.0,0,f,f,f,f,0,f,f,,,,,,,0.7,3.0,1.0,2.0,3.0,0.3,2,1.5,10.0,0.5,3.0,0.5,1.0,6.0,8.0,10.0,f,3,,,f,f,f,f,f,f,f,f,f,f,f,0.0,,,,,0.0,f,f,,0.0,2,f,0.0,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,1,,f,1.0,1.0,f,,0.0,0,f,f,f,f,,0,f,f,f,t,t
1888,고소한 야채과자,20초간 생명력을 1초에 45씩 회복합니다.,1261,,,20000,1000,f,f,f,f,f,f,f,,0,1,0,0,1,0,0,0,0,415,f,f,f,0,1,,f,f,f,f,f,f,f,0,0,0,0,f,0,100,100,f,,3,29,1,f,0.0,0,f,f,,f,0,360,f,f,100.0,t,f,t,,3,f,t,,f,3,,1.0,0,f,f,f,f,0,f,f,,,,,,,0.7,3.0,1.0,2.0,3.0,0.3,2,1.5,10.0,0.5,3.0,0.5,1.0,6.0,8.0,10.0,f,1,,,f,f,f,f,f,f,f,f,f,f,f,0.0,,,,,0.0,f,f,,0.0,2,f,0.0,f,f,t,t,f,f,t,t,f,f,t,t,f,f,t,t,f,f,1,,f,1.0,1.0,f,,0.0,0,f,f,f,f,,0,f,f,f,t,t
1889,부드러운 보리빵,20초간 생명력을 1초에 110씩 회복합니다.,1261,,,20000,1000,f,f,f,f,f,f,f,,0,1,0,0,1,0,0,0,0,415,f,f,f,0,1,,f,f,f,f,f,f,f,0,0,0,0,f,0,100,100,f,,3,29,2,f,0.0,0,f,f,,f,0,360,f,f,100.0,t,f,t,,3,f,t,,f,3,,1.0,0,f,f,f,f,0,f,f,,,,,,,0.7,3.0,1.0,2.0,3.0,0.3,2,1.5,10.0,0.5,3.0,0.5,1.0,6.0,8.0,10.0,f,1,,,f,f,f,f,f,f,f,f,f,f,f,0.0,,,,,0.0,f,f,,0.0,2,f,0.0,f,f,t,t,f,f,t,t,f,f,t,t,f,f,t,t,f,f,1,,f,1.0,1.0,f,,0.0,0,f,f,f,f,,0,f,f,f,t,t
1890,매운 튀김빵,20초간 생명력을 1초에 180씩 회복합니다.,1261,,,20000,1000,f,f,f,f,f,f,f,,0,1,0,0,1,0,0,0,0,415,f,f,f,0,1,,f,f,f,f,f,f,f,0,0,0,0,f,0,100,100,f,,3,29,3,f,0.0,0,f,f,,f,0,360,f,f,100.0,t,f,t,,3,f,t,,f,3,,1.0,0,f,f,f,f,0,f,f,,,,,,,0.7,3.0,1.0,2.0,3.0,0.3,2,1.5,10.0,0.5,3.0,0.5,1.0,6.0,8.0,10.0,f,1,,,f,f,f,f,f,f,f,f,f,f,f,0.0,,,,,0.0,f,f,,0.0,2,f,0.0,f,f,t,t,f,f,t,t,f,f,t,t,f,f,t,t,f,f,1,,f,1.0,1.0,f,,0.0,0,f,f,f,f,,0,f,f,f,t,t
1891,향긋함을 채운 호밀빵,20초간 생명력을 1초에 270씩 회복합니다.,1261,,,20000,1000,f,f,f,f,f,f,f,,0,1,0,0,1,0,0,0,0,415,f,f,f,0,1,,f,f,f,f,f,f,f,0,0,0,0,f,0,100,100,f,,3,29,4,f,0.0,0,f,f,,f,0,360,f,f,100.0,t,f,t,,3,f,t,,f,3,,1.0,0,f,f,f,f,0,f,f,,,,,,,0.7,3.0,1.0,2.0,3.0,0.3,2,1.5,10.0,0.5,3.0,0.5,1.0,6.0,8.0,10.0,f,1,,,f,f,f,f,f,f,f,f,f,f,f,0.0,,,,,0.0,f,f,,0.0,2,f,0.0,f,f,t,t,f,f,t,t,f,f,t,t,f,f,t,t,f,f,1,,f,1.0,1.0,f,,0.0,0,f,f,f,f,,0,f,f,f,t,t
1892,쌉싸름한 녹즙,"30분간 최대 활력이 210만큼 증가하며, 시간이 지나면 점차 요리효과가 감소합니다.",5551,,,1800000,10000,f,f,f,f,f,f,f,,0,1,0,0,1,0,0,0,0,,f,f,f,0,1,,f,f,f,f,f,f,f,0,0,0,0,f,0,100,100,f,,3,22,1,f,0.0,0,f,f,,f,0,360,f,f,100.0,t,f,t,,0,f,f,,f,3,,1.0,0,f,f,f,f,0,f,f,,,,,,,0.7,3.0,1.0,2.0,3.0,0.3,2,1.5,10.0,0.5,3.0,0.5,1.0,6.0,8.0,10.0,f,1,,,f,f,f,f,f,f,f,f,f,f,f,0.0,,,,,0.0,f,f,,0.0,2,f,0.0,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,1,,f,1.0,1.0,f,,0.0,0,f,f,f,f,,0,f,f,f,t,t
1893,8가지 향의 건강 주스,"30분간 최대 활력이 410만큼 증가하며, 시간이 지나면 점차 요리효과가 감소합니다.",5550,,,1800000,10000,f,f,f,f,f,f,f,,0,1,0,0,1,0,0,0,0,,f,f,f,0,1,,f,f,f,f,f,f,f,0,0,0,0,f,0,100,100,f,,3,22,2,f,0.0,0,f,f,,f,0,360,f,f,100.0,t,f,t,,0,f,f,,f,3,,1.0,0,f,f,f,f,0,f,f,,,,,,,0.7,3.0,1.0,2.0,3.0,0.3,2,1.5,10.0,0.5,3.0,0.5,1.0,6.0,8.0,10.0,f,1,,,f,f,f,f,f,f,f,f,f,f,f,0.0,,,,,0.0,f,f,,0.0,2,f,0.0,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,1,,f,1.0,1.0,f,,0.0,0,f,f,f,f,,0,f,f,f,t,t
1894,든든한 아침의 햅쌀 음료,"30분간 최대 활력이 610만큼 증가하며, 시간이 지나면 점차 요리효과가 감소합니다.",5552,,,1800000,10000,f,f,f,f,f,f,f,,0,1,0,0,1,0,0,0,0,,f,f,f,0,1,,f,f,f,f,f,f,f,0,0,0,0,f,0,100,100,f,,3,22,3,f,0.0,0,f,f,,f,0,360,f,f,100.0,t,f,t,,0,f,f,,f,3,,1.0,0,f,f,f,f,0,f,f,,,,,,,0.7,3.0,1.0,2.0,3.0,0.3,2,1.5,10.0,0.5,3.0,0.5,1.0,6.0,8.0,10.0,f,1,,,f,f,f,f,f,f,f,f,f,f,f,0.0,,,,,0.0,f,f,,0.0,2,f,0.0,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,1,,f,1.0,1.0,f,,0.0,0,f,f,f,f,,0,f,f,f,t,t
1895,몽롱하게 숙성된 술,"30분간 최대 활력이 920만큼 증가하며, 시간이 지나면 점차 요리효과가 감소합니다.",1141,,,1800000,10000,f,f,f,f,f,f,f,,0,1,0,0,1,0,0,0,0,,f,f,f,0,1,,f,f,f,f,f,f,f,0,0,0,0,f,0,100,100,f,,3,22,4,f,0.0,0,f,f,,f,0,360,f,f,100.0,t,f,t,,0,f,f,,f,3,,1.0,0,f,f,f,f,0,f,f,,,,,,,0.7,3.0,1.0,2.0,3.0,0.3,2,1.5,10.0,0.5,3.0,0.5,1.0,6.0,8.0,10.0,f,1,,,f,f,f,f,f,f,f,f,f,f,f,0.0,,,,,0.0,f,f,,0.0,2,f,0.0,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,1,,f,1.0,1.0,f,,0.0,0,f,f,f,f,,0,f,f,f,t,t
1896,광폭 이펙트 부착용,광폭 이펙트 부착용,1,,,0,0,f,f,f,f,f,f,f,,0,1,0,0,1,0,0,0,0,292,f,f,f,0,1,,f,f,f,f,f,f,f,0,0,0,0,f,0,100,100,f,,3,,0,f,0.0,0,f,f,,f,0,360,f,f,100.0,t,f,f,,0,f,f,,f,3,10,1.0,0,f,f,f,f,0,f,f,,,,,,,0.7,3.0,1.0,2.0,3.0,0.3,2,1.5,10.0,0.5,3.0,0.5,1.0,6.0,8.0,10.0,f,1,,,f,f,f,f,f,f,f,f,f,f,f,0.0,,,,,0.0,f,f,,0.0,2,f,0.0,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,1,,f,1.0,1.0,f,,0.0,0,f,f,f,f,,0,f,f,f,t,t
1897,불러드 이펙트 부착용,불러드 이펙트 부착용,1,,,0,0,f,f,f,f,f,f,f,,0,1,0,0,1,0,0,0,0,341,f,f,f,0,1,,f,f,f,f,f,f,f,0,0,0,0,f,0,100,100,f,,3,,0,f,0.0,0,f,f,,f,0,360,f,f,100.0,t,f,f,,0,f,f,,f,3,1,0.2,0,f,f,f,f,0,f,f,,,,,,,0.7,3.0,1.0,2.0,3.0,0.3,2,1.5,10.0,0.5,3.0,0.5,1.0,6.0,8.0,10.0,f,1,,,f,f,f,f,f,f,f,f,f,f,f,0.0,,,,,0.0,f,f,,0.0,2,f,0.0,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,1,,f,1.0,1.0,f,,0.0,0,f,f,f,f,,0,f,f,f,t,t
1898,화염 이펙트 부착용,화염 이펙트 부착용,1,,,0,0,f,f,f,f,f,f,f,,0,1,0,0,1,0,0,0,0,732,f,f,f,0,1,,f,f,f,f,f,f,f,0,0,0,0,f,0,100,100,f,,3,,0,f,0.0,0,f,f,,f,0,360,f,f,100.0,t,f,f,,0,f,f,,f,3,18,0.2,0,f,f,f,f,0,f,f,,,,,,,0.7,3.0,1.0,2.0,3.0,0.3,2,1.5,10.0,0.5,3.0,0.5,1.0,6.0,8.0,10.0,f,1,,,f,f,f,f,f,f,f,f,f,f,f,0.0,,,,,0.0,f,f,,0.0,2,f,0.0,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,1,,f,1.0,1.0,f,,0.0,0,f,f,f,f,,0,f,f,f,t,t
1899,목적지로 이동 준비,목적지로 이동하기 위해 힘을 모으고 있습니다!,1786,,,7000,0,f,f,f,f,f,f,f,,0,1,0,0,1,0,0,0,0,310,f,f,f,0,1,,f,f,f,f,f,f,f,0,0,0,0,f,0,100,100,f,,3,,0,f,0.0,0,f,f,,f,0,360,f,f,100.0,t,f,f,,0,f,f,,f,3,,1.0,0,f,f,f,f,0,f,f,,,,,,,0.7,3.0,1.0,2.0,3.0,0.3,2,1.5,10.0,0.5,3.0,0.5,1.0,6.0,8.0,10.0,f,1,,,f,f,f,f,f,f,f,f,f,f,f,0.0,,,,,0.0,f,f,,0.0,2,f,0.0,f,f,t,t,f,f,t,t,f,f,f,f,f,f,f,f,f,f,1,,f,1.0,1.0,f,,0.0,0,f,f,f,f,,0,f,f,f,t,t
1900,반하다,땅벌레 동동이 향기에 반해 물건을 내어줍니다.,1852,,48,8000,0,f,f,f,f,f,f,f,,0,1,0,0,1,0,0,0,0,583,f,f,f,0,1,,f,f,f,f,f,f,f,0,3224,0,0,f,0,100,100,f,,3,,0,f,0.0,0,f,f,,f,0,360,f,f,100.0,t,f,f,,0,f,f,,f,3,,1.0,0,f,f,f,f,0,f,f,,,,,,,0.7,3.0,1.0,2.0,3.0,0.3,2,1.5,10.0,0.5,3.0,0.5,1.0,6.0,8.0,10.0,f,1,,,f,f,f,f,f,f,f,f,f,f,f,0.0,,,,,0.0,f,f,,0.0,2,f,0.0,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,1,,f,1.0,1.0,f,,0.0,0,f,f,f,f,,0,f,f,f,t,t
1901,즐거운 동동,향기에 취한 동동이 즐거운 마음에 잠시 정신을 놓습니다.,1852,,,10000,0,f,f,f,f,f,f,f,,0,1,0,0,1,0,0,0,0,583,f,f,f,0,1,,f,f,f,f,f,f,f,0,3219,0,0,f,0,100,100,f,,3,,0,f,0.0,0,f,f,,f,0,360,f,f,100.0,t,f,f,,0,f,f,,f,3,,1.0,0,f,f,f,f,0,f,f,,,,,,,0.7,3.0,1.0,2.0,3.0,0.3,2,1.5,10.0,0.5,3.0,0.5,1.0,6.0,8.0,10.0,f,1,,,f,f,f,f,f,f,f,f,f,f,f,0.0,,,,,0.0,f,f,,0.0,2,f,0.0,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,1,,f,1.0,1.0,f,,0.0,0,f,f,f,f,,0,f,f,f,t,t
1902,지옥의 폭발,"지옥의 폭발에 휘말려 점점 이동속도가 느려집니다. 주위의 공기가 압축되고 있어, 곧 폭발할 것 같습니다.",774,,,10000,1000,f,f,f,f,f,f,f,,0,1,0,0,1,0,0,0,0,574,f,f,f,0,1,,f,f,f,f,f,f,f,0,0,0,0,f,0,100,100,f,,3,,0,f,0.0,0,f,f,,f,0,360,f,f,100.0,t,t,f,,0,f,f,,f,3,,1.0,0,f,t,f,f,0,f,f,,,,,,,0.7,3.0,1.0,2.0,3.0,0.3,2,1.5,10.0,0.5,3.0,0.5,1.0,6.0,8.0,10.0,f,2,,,f,f,f,f,f,f,f,f,f,f,f,0.0,,,,,0.0,f,f,,0.0,2,f,0.0,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,1,,f,1.0,1.0,f,,0.0,0,f,f,f,f,,0,f,f,f,t,t
1903,불꽃의 공간,불꽃의 공간속에 갇혀 아무것도 할 수 없습니다.,1836,16,48,5000,0,t,t,t,t,f,f,f,,0,1,0,0,1,0,0,0,0,,f,f,f,0,1,,f,f,f,f,f,f,f,0,0,0,0,f,0,100,100,f,,3,,0,f,0.0,0,f,f,,f,0,360,f,f,100.0,t,f,f,,0,f,f,,f,3,,1.0,0,f,f,f,f,0,f,f,,,,,,,0.7,3.0,1.0,2.0,3.0,0.3,2,1.5,10.0,0.5,3.0,0.5,1.0,6.0,8.0,10.0,f,2,,,f,f,f,f,f,f,f,f,f,f,f,0.0,,,,,0.0,f,f,,0.0,2,f,0.0,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,1,,f,1.0,1.0,f,,0.0,0,f,f,f,f,,0,f,f,f,t,t
1904,횡포,바람 띠 상단원이 너른 소매 마을로 들어가려는 자를 막고 가지고 있던 물건을 빼앗으려 합니다.,6179,16,48,2500,0,f,t,f,f,f,f,f,,0,1,0,0,1,0,0,0,0,64,f,f,f,0,1,,f,f,f,f,f,f,f,0,0,0,0,f,0,100,100,f,,3,,0,f,0.0,0,f,f,,f,0,360,f,f,100.0,t,f,f,,0,f,f,,f,3,,1.0,0,f,t,f,f,0,f,f,,,,,,,0.7,3.0,1.0,2.0,3.0,0.3,2,1.5,10.0,0.5,3.0,0.5,1.0,6.0,8.0,10.0,f,2,,,f,f,f,f,f,f,f,f,f,f,f,0.0,,,,,0.0,f,f,,0.0,2,f,0.0,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,1,,f,1.0,1.0,f,,0.0,0,f,f,f,f,,0,f,f,f,t,t
1905,충격,충격으로 인해 #{duration}간 넘어짐,1781,,47,3000,0,f,f,f,t,f,f,f,,0,1,0,0,1,0,0,0,0,,f,f,f,0,1,,f,f,f,f,f,f,f,0,0,0,0,f,0,100,100,f,,3,,0,f,0.0,0,f,f,,f,0,360,f,t,100.0,t,f,f,,0,f,f,,f,3,,1.0,0,f,t,f,f,0,t,f,,,,,,,0.7,3.0,1.0,2.0,3.0,0.3,2,1.5,10.0,0.5,3.0,0.5,1.0,6.0,8.0,10.0,f,2,,,f,f,f,f,f,f,f,f,f,f,f,0.0,,,,,0.0,f,f,,0.0,2,f,0.0,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,1,,f,1.0,1.0,f,,0.0,0,f,f,f,f,,0,f,f,f,t,t
1906,바람의 장벽,#{duration}간 일어날 수 없습니다.,1781,,47,1500,0,f,f,f,t,f,f,f,,0,1,0,0,1,0,0,0,0,,f,f,f,0,1,,f,f,f,f,f,f,f,0,0,0,0,f,0,100,100,f,,3,,0,f,0.0,0,f,f,,f,0,360,f,t,100.0,t,t,f,,0,f,f,,f,3,,1.0,0,f,t,f,f,0,t,f,,,,,,,0.7,3.0,1.0,2.0,3.0,0.3,2,1.5,10.0,0.5,3.0,0.5,1.0,6.0,8.0,10.0,f,2,,,f,f,f,f,f,f,f,f,f,f,f,0.0,,,,,0.0,f,f,,0.0,2,f,0.0,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,1,,f,1.0,1.0,f,,0.0,0,f,f,f,f,,0,f,f,f,t,t
1907,번개의 장벽,번개의 장벽에 걸렸습니다.,5594,,,500,0,f,f,f,f,f,f,f,,0,1,0,0,1,0,0,0,0,,f,f,f,0,1,,f,f,f,f,f,f,f,0,0,0,0,f,0,100,100,f,,3,,0,f,0.0,0,f,f,,f,0,360,f,f,100.0,t,f,f,,0,f,t,,f,3,,1.0,0,f,f,f,f,0,f,f,,,,,,,0.7,3.0,1.0,2.0,3.0,0.3,2,1.5,10.0,0.5,3.0,0.5,1.0,6.0,8.0,10.0,f,3,,,f,f,f,f,f,f,f,f,f,f,f,0.0,,,,,0.0,f,f,,0.0,2,f,0.0,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,1,,f,1.0,1.0,f,,0.0,0,f,f,f,f,,0,f,f,f,t,t
1908,전하 응집,일정시간마다 벼락을 맞게 됩니다.,774,,,10000,2000,f,f,f,f,f,f,f,,0,1,0,0,1,0,0,0,0,,f,f,f,0,1,,f,f,f,f,f,f,f,0,0,0,0,f,0,100,100,f,,3,,0,f,0.0,0,f,f,,f,0,360,f,f,100.0,t,f,f,,0,f,f,,f,3,11,1.0,0,f,f,f,f,0,f,f,,,,,,,0.7,3.0,1.0,2.0,3.0,0.3,2,1.5,10.0,0.5,3.0,0.5,1.0,6.0,8.0,10.0,f,2,,,f,f,f,f,f,f,f,f,f,f,f,0.0,,,,,0.0,f,f,,0.0,2,f,0.0,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,1,,f,1.0,1.0,f,,0.0,0,f,f,f,f,,0,f,f,f,t,t
1909,기절,기계에 이상을 일으켜 기절했습니다.,1790,,,5000,0,f,f,f,t,f,f,f,,0,1,0,0,1,0,0,0,0,55,f,t,f,0,1,,f,f,f,f,f,f,f,0,0,0,0,f,0,100,100,f,,3,,0,f,0.0,0,f,f,,f,0,360,f,f,100.0,t,f,f,,0,f,f,,f,3,,1.0,0,f,t,f,f,0,f,f,,,,,,,0.7,3.0,1.0,2.0,3.0,0.3,2,1.5,10.0,0.5,3.0,0.5,1.0,6.0,8.0,10.0,f,2,,,f,f,f,f,f,f,f,f,f,f,f,0.0,,,,,0.0,f,f,,0.0,2,f,0.0,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,1,,f,1.0,1.0,f,,0.0,0,f,f,f,f,,0,f,f,f,t,t
1910,쇠약한 육신,"부활로 인한 후유증에 시달립니다
최대 생명력과 최대 활력이 70% 감소합니다
이동 속도가 30% 감소됩니다",1809,0,0,30000,0,f,f,f,f,f,f,f,,0,1,0,0,1,0,0,0,0,,f,f,f,0,1,,f,f,f,f,f,f,f,0,0,0,0,f,0,100,100,f,,3,,0,f,0.0,0,f,f,,f,0,360,f,f,100.0,t,t,f,,0,f,t,,f,3,,1.0,0,f,f,f,f,0,f,f,,,,,,,0.7,3.0,1.0,2.0,3.0,0.3,2,1.5,10.0,0.5,3.0,0.5,1.0,6.0,8.0,10.0,f,2,,,f,f,f,f,f,f,f,f,f,f,f,0.0,,,,,0.0,f,f,,0.0,2,f,0.0,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,1,,f,1.0,1.0,f,,0.0,0,f,f,f,f,,0,f,f,f,t,t
1911,유령,선원 유령이 모습을 감춥니다.,1844,,,0,0,f,f,f,f,f,t,f,,0,1,0,0,1,0,0,0,0,,f,f,f,0,1,,f,f,f,t,t,t,t,0,0,0,0,f,0,100,100,t,,3,,1,f,10.0,1,f,f,,t,0,360,f,t,100.0,f,f,f,,0,f,f,,t,3,,1.0,0,f,f,f,f,0,f,f,,,,,,,0.7,3.0,1.0,2.0,3.0,0.3,2,1.5,10.0,0.5,3.0,0.5,1.0,6.0,8.0,10.0,f,1,,,f,f,f,f,f,f,f,f,f,f,f,0.0,,,,,0.0,f,f,,0.0,2,f,0.0,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,1,,f,1.0,1.0,f,,0.0,0,f,f,f,f,,0,f,f,f,t,t
1912,모습을 드러낸 유령,왠지 한기가 듭니다.,6771,,,18000,0,f,f,f,f,f,f,f,,0,1,0,0,10,0,0,0,0,,f,f,f,0,1,,f,f,f,t,t,t,t,0,0,0,0,f,0,100,100,t,,3,,0,f,0.0,0,f,f,,t,0,360,f,t,100.0,t,f,f,,0,f,t,,t,3,,1.0,0,f,f,f,f,0,f,f,,,,,,,0.7,3.0,1.0,2.0,3.0,0.3,2,1.5,10.0,0.5,3.0,0.5,1.0,6.0,8.0,10.0,t,1,,,f,f,f,f,f,f,f,f,f,f,f,0.0,,,,,0.0,f,f,,0.0,2,f,0.0,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,1,,f,1.0,1.0,f,,0.0,0,f,f,f,f,,0,f,f,f,t,t
1913,거친 바람 노토스,노토스 스폰연출,5594,,,0,0,f,f,f,f,f,f,f,,0,1,0,0,1,0,0,0,0,242,f,f,f,0,1,,f,f,f,f,f,f,f,0,0,0,0,f,0,100,100,f,,3,,0,f,0.0,0,f,f,,f,0,360,f,f,100.0,f,f,f,,0,f,t,,f,3,11,1.0,0,f,f,f,f,0,f,f,,,,,,,0.7,3.0,1.0,2.0,3.0,0.3,2,1.5,10.0,0.5,3.0,0.5,1.0,6.0,8.0,10.0,f,3,,,f,f,f,f,f,f,f,f,f,f,f,0.0,,,,,0.0,f,f,,0.0,2,f,0.0,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,1,,f,1.0,1.0,f,,0.0,0,f,f,f,f,,0,f,f,f,t,t
1914,진실의 순간,다후타의 환영이 벗겨졌습니다!,1785,,,20000,1000,f,f,f,f,f,f,f,,0,1,0,0,1,0,0,0,0,730,f,f,f,0,1,,f,f,f,f,f,f,f,0,0,0,0,f,0,100,100,f,,3,,0,f,0.0,0,f,f,,f,0,360,f,f,100.0,t,f,f,,0,f,f,,f,3,17,1.0,0,f,f,f,f,0,f,f,,,,,,,0.7,3.0,1.0,2.0,3.0,0.3,2,1.5,10.0,0.5,3.0,0.5,1.0,6.0,8.0,10.0,f,2,,,f,f,f,f,f,f,f,f,f,f,f,0.0,,,,,0.0,f,f,,0.0,2,f,0.0,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,1,,f,1.0,1.0,f,,0.0,0,f,f,f,f,,0,f,f,f,t,t
1915,알바트로스의 축복,알바트로스의 축복으로 30분 동안 기술 피해량이 30% 증가합니다.,1324,,,1800000,500,f,f,f,f,f,f,f,,0,1,0,0,1,0,0,0,0,607,f,f,f,0,1,,f,f,f,f,f,f,f,0,0,0,0,f,0,100,100,f,,3,,1,f,0.0,3,f,f,,f,0,0,f,f,100.0,t,t,f,,3,f,f,,f,3,,1.0,0,f,t,f,f,0,f,f,,,,,,,0.7,3.0,1.0,2.0,3.0,0.3,2,1.5,10.0,0.5,3.0,0.5,1.0,6.0,8.0,10.0,f,1,,,f,f,f,f,f,f,f,f,f,f,f,0.0,,,,,0.0,f,f,,0.0,2,f,0.0,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,1,,f,1.0,1.0,f,,0.0,0,f,f,f,f,,0,f,f,f,t,t
