id,owner_id,owner_type,unit_attribute_id,unit_modifier_type_id,value,linear_level_bonus
14465,7606,Item,1,0,22,0
14466,7606,Item,2,0,11,0
14467,7606,Item,11,0,6,0
14472,7608,Item,0,0,22,0
14473,7608,Item,2,0,11,0
14474,7608,Item,4,0,11,0
14475,7608,Item,7,0,384,0
14476,7609,Item,2,0,22,0
14477,7609,Item,3,0,11,0
14478,7609,Item,4,0,11,0
14479,7609,Item,12,0,4,0
14480,7610,Item,2,0,11,0
14481,7610,Item,3,0,22,0
14482,7610,Item,4,0,11,0
14483,7610,Item,56,0,3600,0
14484,7611,Item,1,0,11,0
14485,7611,Item,2,0,22,0
14486,7611,Item,3,0,11,0
14487,7611,Item,58,0,3600,0
14492,7613,Item,0,0,12,0
14493,7613,Item,1,0,12,0
14494,7613,Item,2,0,25,0
14495,7613,Item,8,0,1014,0
14496,7614,Item,0,0,12,0
14497,7614,Item,1,0,25,0
14498,7614,Item,2,0,12,0
14499,7614,Item,11,0,6,0
14500,7615,Item,0,0,12,0
14501,7615,Item,1,0,25,0
14502,7615,Item,3,0,12,0
14503,7615,Item,79,0,30,0
14504,7616,Item,0,0,25,0
14505,7616,Item,2,0,12,0
14506,7616,Item,4,0,12,0
14507,7616,Item,7,0,416,0
14508,7617,Item,2,0,25,0
14509,7617,Item,3,0,12,0
14510,7617,Item,4,0,12,0
14511,7617,Item,12,0,4,0
14512,7618,Item,2,0,12,0
14513,7618,Item,3,0,25,0
14514,7618,Item,4,0,12,0
14515,7618,Item,56,0,4400,0
14516,7619,Item,1,0,12,0
14517,7619,Item,2,0,25,0
14518,7619,Item,3,0,12,0
14519,7619,Item,58,0,4400,0
14524,7621,Item,0,0,18,0
14525,7621,Item,2,0,9,0
14526,7621,Item,4,0,9,0
14527,7621,Item,7,0,336,0
14528,7622,Item,2,0,18,0
14529,7622,Item,3,0,9,0
14530,7622,Item,4,0,9,0
14531,7622,Item,12,0,4,0
14532,7623,Item,2,0,9,0
14533,7623,Item,3,0,18,0
14534,7623,Item,4,0,9,0
14535,7623,Item,56,0,2400,0
14536,7624,Item,0,0,21,0
14537,7624,Item,1,0,10,0
14538,7624,Item,2,0,10,0
14539,7624,Item,6,0,854,0
14540,7625,Item,0,0,10,0
14541,7625,Item,1,0,10,0
14542,7625,Item,2,0,21,0
14543,7625,Item,8,0,774,0
14544,7626,Item,0,0,10,0
14545,7626,Item,1,0,21,0
14546,7626,Item,2,0,10,0
14547,7626,Item,11,0,5,0
14548,7627,Item,0,0,10,0
14549,7627,Item,1,0,21,0
14550,7627,Item,3,0,10,0
14551,7627,Item,79,0,20,0
14552,7628,Item,0,0,21,0
14553,7628,Item,2,0,10,0
14554,7628,Item,4,0,10,0
14555,7628,Item,7,0,368,0
14556,7629,Item,2,0,21,0
14557,7629,Item,3,0,10,0
14558,7629,Item,4,0,10,0
14559,7629,Item,12,0,4,0
14560,7630,Item,2,0,10,0
14561,7630,Item,3,0,21,0
14562,7630,Item,4,0,10,0
14563,7630,Item,56,0,3200,0
14564,7631,Item,0,0,23,0
14565,7631,Item,1,0,11,0
14566,7631,Item,2,0,11,0
14567,7631,Item,6,0,924,0
14568,7632,Item,0,0,11,0
14569,7632,Item,1,0,11,0
14570,7632,Item,2,0,23,0
14571,7632,Item,8,0,894,0
14572,7633,Item,0,0,11,0
14573,7633,Item,1,0,23,0
14574,7633,Item,2,0,11,0
14575,7633,Item,11,0,6,0
14576,7634,Item,0,0,11,0
14577,7634,Item,1,0,23,0
14578,7634,Item,3,0,11,0
14579,7634,Item,79,0,20,0
14580,7635,Item,0,0,23,0
14581,7635,Item,2,0,11,0
14582,7635,Item,4,0,11,0
14583,7635,Item,7,0,392,0
14584,7636,Item,2,0,23,0
14585,7636,Item,3,0,11,0
14586,7636,Item,4,0,11,0
14587,7636,Item,12,0,4,0
14588,7637,Item,2,0,11,0
14589,7637,Item,3,0,23,0
14590,7637,Item,4,0,11,0
14591,7637,Item,56,0,3800,0
14592,7638,Item,1,0,11,0
14593,7638,Item,2,0,23,0
14594,7638,Item,3,0,11,0
14595,7638,Item,58,0,3800,0
14596,7639,Item,0,0,25,0
14597,7639,Item,1,0,12,0
14598,7639,Item,2,0,12,0
14599,7639,Item,6,0,994,0
14600,7640,Item,0,0,12,0
14601,7640,Item,1,0,12,0
14602,7640,Item,2,0,25,0
14603,7640,Item,8,0,1014,0
14604,7641,Item,0,0,12,0
14605,7641,Item,1,0,25,0
14606,7641,Item,2,0,12,0
14607,7641,Item,11,0,6,0
14608,7642,Item,0,0,12,0
14609,7642,Item,1,0,25,0
14610,7642,Item,3,0,12,0
14611,7642,Item,79,0,30,0
14612,7643,Item,0,0,25,0
14613,7643,Item,2,0,12,0
14614,7643,Item,4,0,12,0
14615,7643,Item,7,0,416,0
14616,7644,Item,2,0,25,0
14617,7644,Item,3,0,12,0
14618,7644,Item,4,0,12,0
14619,7644,Item,12,0,4,0
14620,7645,Item,2,0,12,0
14621,7645,Item,3,0,25,0
14622,7645,Item,4,0,12,0
14623,7645,Item,56,0,4400,0
14624,7646,Item,1,0,12,0
14625,7646,Item,2,0,25,0
14626,7646,Item,3,0,12,0
14627,7646,Item,58,0,4400,0
14628,7647,Item,0,0,22,0
14629,7647,Item,1,0,45,0
14630,7647,Item,3,0,22,0
14631,7647,Item,79,0,10,0
14632,7648,Item,0,0,45,0
14633,7648,Item,2,0,22,0
14634,7648,Item,4,0,22,0
14635,7648,Item,7,0,328,0
14636,7649,Item,2,0,45,0
14637,7649,Item,3,0,22,0
14638,7649,Item,4,0,22,0
14639,7649,Item,12,0,4,0
14640,7650,Item,2,0,22,0
14641,7650,Item,3,0,45,0
14642,7650,Item,4,0,22,0
14643,7650,Item,56,0,2200,0
14644,7651,Item,0,0,52,0
14645,7651,Item,1,0,26,0
14646,7651,Item,2,0,26,0
14647,7651,Item,6,0,832,0
14648,7652,Item,0,0,26,0
14649,7652,Item,1,0,26,0
14650,7652,Item,2,0,52,0
14651,7652,Item,8,0,774,0
14652,7653,Item,0,0,26,0
14653,7653,Item,1,0,52,0
14654,7653,Item,2,0,26,0
14655,7653,Item,11,0,5,0
14656,7654,Item,0,0,26,0
14657,7654,Item,1,0,52,0
14658,7654,Item,3,0,26,0
14659,7654,Item,79,0,20,0
14660,7655,Item,0,0,52,0
14661,7655,Item,2,0,26,0
14662,7655,Item,4,0,26,0
14663,7655,Item,7,0,360,0
14664,7656,Item,2,0,52,0
14665,7656,Item,3,0,26,0
14666,7656,Item,4,0,26,0
14667,7656,Item,12,0,4,0
14668,7657,Item,2,0,26,0
14669,7657,Item,3,0,52,0
14670,7657,Item,4,0,26,0
14671,7657,Item,56,0,3000,0
14672,7658,Item,0,0,57,0
14673,7658,Item,1,0,28,0
14674,7658,Item,2,0,28,0
14675,7658,Item,6,0,900,0
14676,7659,Item,0,0,28,0
14677,7659,Item,1,0,28,0
14678,7659,Item,2,0,57,0
14679,7659,Item,8,0,894,0
14680,7660,Item,0,0,28,0
14681,7660,Item,1,0,57,0
14682,7660,Item,2,0,28,0
14683,7660,Item,11,0,6,0
14684,7661,Item,0,0,28,0
14685,7661,Item,1,0,57,0
14686,7661,Item,3,0,28,0
14687,7661,Item,79,0,20,0
14688,7662,Item,0,0,57,0
14689,7662,Item,2,0,28,0
14690,7662,Item,4,0,28,0
14691,7662,Item,7,0,384,0
14692,7663,Item,2,0,57,0
14693,7663,Item,3,0,28,0
14694,7663,Item,4,0,28,0
14695,7663,Item,12,0,4,0
14696,7664,Item,2,0,28,0
14697,7664,Item,3,0,57,0
14698,7664,Item,4,0,28,0
14699,7664,Item,56,0,3600,0
14700,7665,Item,1,0,28,0
14701,7665,Item,2,0,57,0
14702,7665,Item,3,0,28,0
14703,7665,Item,58,0,3600,0
14704,7666,Item,0,0,64,0
14705,7666,Item,1,0,32,0
14706,7666,Item,2,0,32,0
14707,7666,Item,6,0,994,0
14708,7667,Item,0,0,32,0
14709,7667,Item,1,0,32,0
14710,7667,Item,2,0,64,0
14711,7667,Item,8,0,1014,0
14712,7668,Item,0,0,32,0
14713,7668,Item,1,0,64,0
14714,7668,Item,2,0,32,0
14715,7668,Item,11,0,6,0
14716,7669,Item,0,0,32,0
14717,7669,Item,1,0,64,0
14718,7669,Item,3,0,32,0
14719,7669,Item,79,0,30,0
14720,7670,Item,0,0,64,0
14721,7670,Item,2,0,32,0
14722,7670,Item,4,0,32,0
14723,7670,Item,7,0,416,0
14724,7671,Item,2,0,64,0
14725,7671,Item,3,0,32,0
14726,7671,Item,4,0,32,0
14727,7671,Item,12,0,4,0
14728,7672,Item,2,0,32,0
14729,7672,Item,3,0,64,0
14730,7672,Item,4,0,32,0
14731,7672,Item,56,0,4400,0
14732,7673,Item,1,0,32,0
14733,7673,Item,2,0,64,0
14734,7673,Item,3,0,32,0
14735,7673,Item,58,0,4400,0
14736,7674,Item,0,0,9,0
14737,7674,Item,1,0,19,0
14738,7674,Item,3,0,9,0
14739,7674,Item,79,0,10,0
14740,7675,Item,0,0,19,0
14741,7675,Item,2,0,9,0
14742,7675,Item,4,0,9,0
14743,7675,Item,7,0,320,0
14744,7676,Item,2,0,19,0
14745,7676,Item,3,0,9,0
14746,7676,Item,4,0,9,0
14747,7676,Item,12,0,3,0
14748,7677,Item,2,0,9,0
14749,7677,Item,3,0,19,0
14750,7677,Item,4,0,9,0
14751,7677,Item,56,0,2000,0
14752,7678,Item,0,0,22,0
14753,7678,Item,1,0,11,0
14754,7678,Item,2,0,11,0
14755,7678,Item,6,0,810,0
14756,7679,Item,0,0,11,0
14757,7679,Item,1,0,11,0
14758,7679,Item,2,0,22,0
14759,7679,Item,8,0,774,0
14760,7680,Item,0,0,11,0
14761,7680,Item,1,0,22,0
14762,7680,Item,2,0,11,0
14763,7680,Item,11,0,5,0
14764,7681,Item,0,0,11,0
14765,7681,Item,1,0,22,0
14766,7681,Item,3,0,11,0
14767,7681,Item,79,0,20,0
14768,7682,Item,0,0,22,0
14769,7682,Item,2,0,11,0
14770,7682,Item,4,0,11,0
14771,7682,Item,7,0,352,0
14772,7683,Item,2,0,22,0
14773,7683,Item,3,0,11,0
14774,7683,Item,4,0,11,0
14775,7683,Item,12,0,4,0
14776,7684,Item,2,0,11,0
14777,7684,Item,3,0,22,0
14778,7684,Item,4,0,11,0
14779,7684,Item,56,0,2800,0
14780,7685,Item,0,0,25,0
14781,7685,Item,1,0,12,0
14782,7685,Item,2,0,12,0
14783,7685,Item,6,0,878,0
14784,7686,Item,0,0,12,0
14785,7686,Item,1,0,12,0
14786,7686,Item,2,0,25,0
14787,7686,Item,8,0,894,0
14788,7687,Item,0,0,12,0
14789,7687,Item,1,0,25,0
14790,7687,Item,2,0,12,0
14791,7687,Item,11,0,5,0
14796,7689,Item,0,0,25,0
14797,7689,Item,2,0,12,0
14798,7689,Item,4,0,12,0
14799,7689,Item,7,0,376,0
14800,7690,Item,2,0,25,0
14801,7690,Item,3,0,12,0
14802,7690,Item,4,0,12,0
14803,7690,Item,12,0,4,0
14804,7691,Item,2,0,12,0
14805,7691,Item,3,0,25,0
14806,7691,Item,4,0,12,0
14807,7691,Item,56,0,3400,0
14808,7692,Item,1,0,12,0
14809,7692,Item,2,0,25,0
14810,7692,Item,3,0,12,0
14811,7692,Item,58,0,3400,0
14812,7693,Item,0,0,29,0
14813,7693,Item,1,0,14,0
14814,7693,Item,2,0,14,0
14815,7693,Item,6,0,994,0
14816,7694,Item,0,0,14,0
14817,7694,Item,1,0,14,0
14818,7694,Item,2,0,29,0
14819,7694,Item,8,0,1014,0
14820,7695,Item,0,0,14,0
14821,7695,Item,1,0,29,0
14822,7695,Item,2,0,14,0
14823,7695,Item,11,0,6,0
14824,7696,Item,0,0,14,0
14825,7696,Item,1,0,29,0
14826,7696,Item,3,0,14,0
14827,7696,Item,79,0,30,0
14828,7697,Item,0,0,29,0
14829,7697,Item,2,0,14,0
14830,7697,Item,4,0,14,0
14831,7697,Item,7,0,416,0
14832,7698,Item,2,0,29,0
14833,7698,Item,3,0,14,0
14834,7698,Item,4,0,14,0
14835,7698,Item,12,0,4,0
14836,7699,Item,2,0,14,0
14837,7699,Item,3,0,29,0
14838,7699,Item,4,0,14,0
14839,7699,Item,56,0,4400,0
14840,7700,Item,1,0,14,0
14841,7700,Item,2,0,29,0
14842,7700,Item,3,0,14,0
14843,7700,Item,58,0,4400,0
14958,8423,Item,0,0,5,0
14959,8423,Item,1,0,11,0
14960,8423,Item,2,0,5,0
14961,8424,Item,1,0,5,0
14962,8424,Item,2,0,5,0
14963,8424,Item,3,0,11,0
14988,8433,Item,0,0,10,0
14989,8433,Item,1,0,14,0
14990,8433,Item,2,0,10,0
14991,8433,Item,3,0,10,0
14992,8434,Item,1,0,14,0
14993,8434,Item,2,0,10,0
14994,8434,Item,3,0,10,0
14995,8434,Item,4,0,10,0
15012,8439,Item,1,0,14,0
15013,8439,Item,2,0,10,0
15014,8439,Item,3,0,10,0
15015,8439,Item,4,0,10,0
15120,1918,Npc,6,1,-20,0
15129,8450,Item,2,0,3,0
15130,8451,Item,1,0,1,0
15131,8451,Item,2,0,3,0
15137,8452,Item,2,0,3,0
15138,8452,Item,3,0,1,0
15149,8456,Item,0,0,19,0
15150,8456,Item,2,0,5,0
15151,8457,Item,1,0,19,0
15152,8457,Item,2,0,5,0
15153,8458,Item,2,0,19,0
15154,8458,Item,3,0,5,0
15157,8426,Item,0,0,5,0
15158,8426,Item,1,0,11,0
15159,8426,Item,2,0,5,0
15160,8427,Item,1,0,5,0
15161,8427,Item,2,0,5,0
15162,8427,Item,3,0,11,0
15168,8429,Item,0,0,5,0
15169,8429,Item,1,0,5,0
15170,8429,Item,2,0,11,0
15171,8430,Item,1,0,5,0
15172,8430,Item,2,0,5,0
15173,8430,Item,3,0,11,0
15177,8432,Item,0,0,5,0
15178,8432,Item,1,0,11,0
15179,8432,Item,3,0,5,0
15180,8466,Item,0,0,14,0
15181,8466,Item,1,0,29,0
15182,8466,Item,2,0,19,0
15183,8467,Item,1,0,24,0
15184,8467,Item,2,0,19,0
15185,8467,Item,3,0,14,0
15186,8468,Item,2,0,47,0
15187,8468,Item,3,0,14,0
15192,8440,Item,1,0,10,0
15193,8440,Item,2,0,10,0
15194,8440,Item,3,0,14,0
15195,8440,Item,4,0,10,0
15196,8441,Item,0,0,14,0
15197,8441,Item,1,0,10,0
15198,8441,Item,2,0,10,0
15199,8441,Item,3,0,10,0
15200,8442,Item,0,0,10,0
15201,8442,Item,1,0,14,0
15202,8442,Item,2,0,10,0
15203,8442,Item,4,0,10,0
15208,8444,Item,0,0,14,0
15209,8444,Item,2,0,10,0
15210,8444,Item,3,0,10,0
15211,8444,Item,4,0,10,0
15212,8445,Item,0,0,10,0
15213,8445,Item,1,0,10,0
15214,8445,Item,2,0,14,0
15215,8445,Item,4,0,10,0
15216,8446,Item,0,0,10,0
15217,8446,Item,1,0,10,0
15218,8446,Item,2,0,10,0
15219,8446,Item,4,0,14,0
15220,14646,Item,0,0,2,0
15221,14646,Item,1,0,1,0
15222,14646,Item,2,0,1,0
15223,14647,Item,1,0,2,0
15224,14647,Item,2,0,1,0
15225,14647,Item,3,0,1,0
15226,14648,Item,3,0,2,0
15227,14648,Item,1,0,1,0
15228,14648,Item,4,0,1,0
15229,14649,Item,2,0,10,0
15230,14649,Item,0,0,3,0
15231,14649,Item,1,0,3,0
15232,14650,Item,1,0,10,0
15233,14650,Item,2,0,3,0
15234,14650,Item,3,0,3,0
15235,14651,Item,4,0,12,0
15236,14651,Item,1,0,4,0
15237,14651,Item,2,0,4,0
15240,14653,Item,3,0,5,0
15241,14653,Item,2,0,3,0
15248,14657,Item,0,0,11,0
15249,14657,Item,1,0,5,0
15250,14657,Item,2,0,5,0
15251,14658,Item,3,0,11,0
15252,14658,Item,1,0,5,0
15253,14658,Item,2,0,5,0
15257,14660,Item,2,0,11,0
15258,14660,Item,0,0,5,0
15259,14660,Item,1,0,5,0
15260,14661,Item,3,0,11,0
15261,14661,Item,1,0,5,0
15262,14661,Item,2,0,5,0
15263,14662,Item,3,0,11,0
15264,14662,Item,2,0,5,0
15265,14662,Item,1,0,5,0
15266,14663,Item,1,0,11,0
15267,14663,Item,2,0,5,0
15268,14663,Item,4,0,5,0
15272,14665,Item,1,0,23,0
15273,14665,Item,0,0,11,0
15274,14665,Item,2,0,11,0
15275,14664,Item,2,0,23,0
15276,14664,Item,3,0,11,0
15277,14664,Item,4,0,11,0
15278,14666,Item,2,0,23,0
15279,14666,Item,3,0,11,0
15280,14666,Item,4,0,11,0
15286,14669,Item,3,0,14,0
15287,14669,Item,1,0,10,0
15288,14669,Item,2,0,10,0
15289,14669,Item,4,0,10,0
15290,14670,Item,0,0,14,0
15291,14670,Item,1,0,10,0
15292,14670,Item,2,0,10,0
15293,14670,Item,3,0,10,0
15294,14671,Item,1,0,14,0
15295,14671,Item,0,0,10,0
15296,14671,Item,2,0,10,0
15297,14671,Item,4,0,10,0
15302,14673,Item,0,0,14,0
15303,14673,Item,2,0,10,0
15304,14673,Item,3,0,10,0
15305,14673,Item,4,0,10,0
15310,14674,Item,2,0,14,0
15311,14674,Item,0,0,10,0
15312,14674,Item,1,0,10,0
15313,14674,Item,4,0,10,0
15314,14675,Item,4,0,14,0
15315,14675,Item,0,0,10,0
15316,14675,Item,1,0,10,0
15317,14675,Item,2,0,10,0
15360,15136,Item,2,0,6,0
15444,15134,Item,2,0,6,0
15740,14652,Item,0,0,5,0
15741,14652,Item,1,0,3,0
15746,14211,Item,2,0,15,0
15747,14211,Item,0,0,15,0
15759,6051,Item,1,0,32,0
15760,6051,Item,2,0,21,0
15761,6051,Item,3,0,21,0
15762,6051,Item,77,0,20,0
15763,6015,Item,1,0,15,0
15764,6015,Item,2,0,17,0
15765,6015,Item,4,0,15,0
15766,6015,Item,77,0,20,0
15767,889,Buff,83,0,20,0
15775,7688,Item,0,0,12,0
15776,7688,Item,1,0,25,0
15777,7688,Item,3,0,12,0
15778,7688,Item,79,0,20,0
15779,7153,Item,1,0,11,0
15780,7153,Item,2,0,23,0
15781,7153,Item,4,0,11,0
15782,7153,Item,11,0,6,0
15784,8447,Item,0,0,3,0
15785,8448,Item,0,0,1,0
15786,8448,Item,1,0,3,0
15787,8449,Item,2,0,1,0
15788,8449,Item,3,0,3,0
15794,8416,Item,0,0,5,0
15795,8416,Item,1,0,3,0
15796,8417,Item,2,0,3,0
15797,8417,Item,3,0,5,0
15817,8463,Item,0,0,19,0
15818,8463,Item,1,0,29,0
15819,8463,Item,2,0,14,0
15820,8464,Item,0,0,24,0
15821,8464,Item,1,0,14,0
15822,8464,Item,2,0,19,0
15823,8465,Item,2,0,14,0
15824,8465,Item,3,0,47,0
15961,15135,Item,2,0,6,0
15969,6553,Npc,8,0,3000,0
15973,1242,Buff,11,1,100,0
15974,1242,Buff,12,1,100,0
15984,5971,Npc,6,1,100,0
15986,1244,Buff,87,0,25000,0
15987,1246,Buff,87,0,43000,0
15988,1247,Buff,87,0,63000,0
15989,1248,Buff,87,0,93000,0
15990,1249,Buff,87,0,117000,0
15996,1240,Buff,10,0,-100,0
15998,1253,Buff,73,1,-1,0
15999,1254,Buff,73,1,-1,0
16000,1255,Buff,73,1,-1,0
16015,1259,Buff,10,0,50,0
16016,1260,Buff,6,0,79,0
16017,1261,Buff,2,0,15,0
16019,1262,Buff,0,0,15,0
16021,1263,Buff,3,0,15,0
16023,1264,Buff,4,0,15,0
16168,610,Npc,6,1,-30,0
16192,1291,Buff,73,0,-1,0
16193,978,Buff,73,0,-1,0
16194,691,Npc,62,0,10000,0
16195,691,Npc,62,1,10000,0
16200,5854,Npc,6,1,-30,0
16201,6569,Item,2,0,48,0
16202,6569,Item,3,0,24,0
16203,6569,Item,4,0,24,0
16204,6569,Item,64,0,173,0
16205,3496,Npc,6,0,100,0
16206,15062,Item,0,0,1,0
16207,15065,Item,0,0,1,0
16208,15066,Item,0,0,1,0
16209,15063,Item,1,0,1,0
16211,15068,Item,1,0,1,0
16212,15064,Item,3,0,1,0
16213,15069,Item,3,0,1,0
16214,15070,Item,3,0,1,0
16215,15090,Item,1,0,1,0
16216,15091,Item,1,0,1,0
16217,15092,Item,1,0,1,0
16218,15093,Item,2,0,1,0
16219,15094,Item,2,0,1,0
16220,15095,Item,2,0,1,0
16221,15096,Item,4,0,1,0
16222,15286,Item,4,0,1,0
16223,15097,Item,4,0,1,0
16224,15116,Item,0,0,2,0
16225,15117,Item,0,0,2,0
16226,15118,Item,0,0,2,0
16227,15119,Item,1,0,2,0
16228,15120,Item,1,0,2,0
16229,15121,Item,1,0,2,0
16230,15122,Item,3,0,2,0
16231,15123,Item,3,0,2,0
16232,15124,Item,3,0,2,0
16236,15156,Item,2,0,3,0
16237,15157,Item,2,0,3,0
16238,15158,Item,2,0,3,0
16239,15159,Item,4,0,3,0
16240,15160,Item,4,0,3,0
16241,15161,Item,4,0,3,0
16242,15162,Item,1,0,3,0
16243,15163,Item,1,0,3,0
16244,15164,Item,1,0,3,0
16245,15174,Item,0,0,4,0
16246,15176,Item,0,0,4,0
16247,15177,Item,0,0,4,0
16248,15178,Item,2,0,4,0
16249,15179,Item,2,0,4,0
16250,15181,Item,2,0,4,0
16251,15183,Item,3,0,4,0
16252,15184,Item,3,0,4,0
16253,15185,Item,3,0,4,0
16254,15186,Item,0,0,4,0
16255,15187,Item,0,0,4,0
16256,15188,Item,0,0,4,0
16257,15189,Item,1,0,4,0
16258,15190,Item,1,0,4,0
16259,15191,Item,1,0,4,0
16260,15192,Item,4,0,4,0
16262,15193,Item,4,0,4,0
16263,15194,Item,4,0,4,0
16264,15195,Item,0,0,5,0
16265,15196,Item,0,0,5,0
16266,15197,Item,0,0,5,0
16267,15198,Item,1,0,5,0
16268,15199,Item,1,0,5,0
16269,903,Buff,51,0,-200,0
16270,15200,Item,1,0,5,0
16271,903,Buff,52,0,-200,0
16272,15201,Item,3,0,5,0
16273,15202,Item,3,0,5,0
16274,15203,Item,3,0,5,0
16275,15208,Item,2,0,2,0
16276,15208,Item,0,0,4,0
16281,15277,Item,2,0,2,0
16282,15277,Item,0,0,4,0
16283,15210,Item,0,0,3,0
16284,15210,Item,3,0,3,0
16285,15288,Item,0,0,3,0
16286,15288,Item,3,0,3,0
16287,15246,Item,0,0,3,0
16288,15246,Item,3,0,3,0
16289,15278,Item,0,0,3,0
16290,15278,Item,3,0,3,0
16291,15240,Item,4,0,2,0
16292,15240,Item,3,0,4,0
16293,15289,Item,4,0,2,0
16294,15289,Item,3,0,4,0
16295,15247,Item,4,0,2,0
16296,15247,Item,3,0,4,0
16297,15279,Item,4,0,2,0
16298,15279,Item,3,0,4,0
16303,15219,Item,1,0,4,0
16304,15219,Item,4,0,3,0
16305,15255,Item,1,0,4,0
16306,15255,Item,2,0,3,0
16307,15220,Item,0,0,4,0
16308,15220,Item,3,0,4,0
16309,15256,Item,0,0,4,0
16310,15256,Item,3,0,4,0
16311,15221,Item,1,0,4,0
16312,15221,Item,2,0,3,0
16313,15257,Item,1,0,4,0
16314,15257,Item,2,0,3,0
16315,15228,Item,0,0,5,0
16316,15228,Item,2,0,3,0
16317,15264,Item,0,0,5,0
16318,15264,Item,2,0,3,0
16319,15229,Item,0,0,4,0
16320,15229,Item,3,0,4,0
16321,15265,Item,0,0,4,0
16322,15265,Item,3,0,4,0
16323,15230,Item,2,0,3,0
16324,15230,Item,3,0,5,0
16325,15266,Item,0,0,3,0
16326,15266,Item,3,0,5,0
16327,15072,Item,0,0,1,0
16328,15073,Item,0,0,1,0
16329,15074,Item,0,0,1,0
16330,15075,Item,1,0,1,0
16331,15076,Item,1,0,1,0
16332,15077,Item,1,0,1,0
16333,15078,Item,3,0,1,0
16334,15079,Item,3,0,1,0
16335,15080,Item,3,0,1,0
16336,15081,Item,0,0,1,0
16337,15082,Item,0,0,1,0
16338,15083,Item,0,0,1,0
16339,15084,Item,1,0,1,0
16340,15085,Item,1,0,1,0
16341,15086,Item,1,0,1,0
16342,15087,Item,3,0,1,0
16343,15088,Item,3,0,1,0
16344,15089,Item,3,0,1,0
16345,15098,Item,0,0,1,0
16346,15099,Item,0,0,1,0
16347,15100,Item,0,0,1,0
16348,15101,Item,1,0,1,0
16349,15102,Item,1,0,1,0
16350,15103,Item,1,0,1,0
16351,15104,Item,3,0,1,0
16352,15105,Item,3,0,1,0
16353,15106,Item,3,0,1,0
16354,15107,Item,0,0,3,0
16355,15108,Item,0,0,3,0
16356,15109,Item,0,0,3,0
16357,15110,Item,1,0,3,0
16358,15111,Item,1,0,3,0
16359,15112,Item,1,0,3,0
16360,15113,Item,3,0,3,0
16361,15114,Item,3,0,3,0
16362,15115,Item,3,0,3,0
16363,15137,Item,1,0,6,0
16364,15138,Item,1,0,6,0
16365,15139,Item,1,0,6,0
16366,15140,Item,3,0,6,0
16367,15141,Item,3,0,6,0
16368,15142,Item,3,0,6,0
16369,15143,Item,0,0,1,0
16370,15144,Item,0,0,1,0
16371,15145,Item,0,0,1,0
16372,15146,Item,1,0,1,0
16373,15147,Item,1,0,1,0
16374,15149,Item,1,0,1,0
16375,15153,Item,3,0,1,0
16376,15154,Item,3,0,1,0
16377,15155,Item,3,0,1,0
16378,15165,Item,0,0,4,0
16379,15166,Item,0,0,4,0
16380,15167,Item,0,0,4,0
16381,15168,Item,1,0,4,0
16382,15169,Item,1,0,4,0
16383,15170,Item,1,0,4,0
16384,15171,Item,3,0,4,0
16385,15172,Item,3,0,4,0
16386,15173,Item,3,0,4,0
16387,15213,Item,0,0,3,0
16388,15213,Item,2,0,2,0
16391,15214,Item,1,0,3,0
16392,15214,Item,2,0,2,0
16395,15215,Item,2,0,2,0
16396,15215,Item,3,0,3,0
16399,15216,Item,0,0,3,0
16400,15216,Item,2,0,2,0
16401,15252,Item,0,0,3,0
16402,15252,Item,2,0,2,0
16403,15217,Item,1,0,3,0
16404,15217,Item,4,0,2,0
16405,15253,Item,1,0,3,0
16406,15253,Item,2,0,2,0
16407,15218,Item,2,0,2,0
16408,15218,Item,3,0,3,0
16409,15254,Item,2,0,2,0
16410,15254,Item,3,0,3,0
16415,15223,Item,1,0,3,0
16416,15223,Item,2,0,2,0
16417,15259,Item,1,0,3,0
16418,15259,Item,2,0,2,0
16419,15224,Item,3,0,3,0
16420,15224,Item,2,0,2,0
16421,15260,Item,3,0,3,0
16422,15260,Item,2,0,2,0
16423,15225,Item,0,0,8,0
16424,15225,Item,2,0,5,0
16425,15261,Item,0,0,8,0
16426,15261,Item,2,0,5,0
16427,15226,Item,1,0,8,0
16428,15226,Item,2,0,5,0
16429,15262,Item,1,0,8,0
16430,15262,Item,2,0,5,0
16431,15227,Item,2,0,5,0
16432,15227,Item,3,0,8,0
16433,15263,Item,2,0,5,0
16434,15263,Item,3,0,8,0
16435,15231,Item,2,0,15,0
16436,15231,Item,2,0,10,0
16437,15267,Item,0,0,15,0
16438,15267,Item,2,0,10,0
16439,15232,Item,1,0,15,0
16440,15232,Item,2,0,10,0
16441,15268,Item,1,0,15,0
16442,15268,Item,2,0,10,0
16443,15233,Item,2,0,10,0
16444,15233,Item,3,0,15,0
16445,15269,Item,2,0,10,0
16446,15269,Item,3,0,15,0
16447,15234,Item,0,0,4,0
16448,15234,Item,2,0,2,0
16449,15270,Item,0,0,4,0
16450,15270,Item,2,0,2,0
16451,15235,Item,1,0,4,0
16452,15235,Item,2,0,2,0
16453,15271,Item,1,0,4,0
16454,15271,Item,2,0,2,0
16455,15236,Item,2,0,2,0
16456,15236,Item,3,0,4,0
16457,15272,Item,2,0,2,0
16458,15272,Item,3,0,4,0
16459,15237,Item,0,0,8,0
16460,15237,Item,2,0,5,0
16461,15273,Item,0,0,8,0
16462,15273,Item,2,0,5,0
16463,15238,Item,1,0,8,0
